,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
SAMD11|ENSG00000187634.13|chr1,-0.000822547945183,0.996311395234477,-0.0104185337583048,0.970852450544032,SAMD11|ENSG00000187634.13|chr1,ns,0
MADD|ENSG00000110514.19|chr11,0.0370847132846917,0.931034685607938,-0.0516680846654068,0.854385974629913,MADD|ENSG00000110514.19|chr11,ns,0
DDB2|ENSG00000134574.12|chr11,0.0533603927464663,0.868554553195236,-0.0724940260473399,0.694594459157308,DDB2|ENSG00000134574.12|chr11,ns,0
ARFGAP2|ENSG00000149182.15|chr11,0.278522544613852,0.387608761015093,0.224306761976251,0.523602794701592,ARFGAP2|ENSG00000149182.15|chr11,ns,0
CKAP5|ENSG00000175216.15|chr11,-0.0896370308024375,0.812109741290129,-0.322969306580349,0.339178088393749,CKAP5|ENSG00000175216.15|chr11,ns,0
ZNF408|ENSG00000175213.3|chr11,0.650813546000395,0.13941819922168,0.694339728783685,0.105380526712487,ZNF408|ENSG00000175213.3|chr11,ns,0
ARHGAP1|ENSG00000175220.12|chr11,-0.0150570667812533,0.976255162832523,0.328732359433664,0.341716444788713,ARHGAP1|ENSG00000175220.12|chr11,ns,0
ATG13|ENSG00000175224.17|chr11,0.087766896532162,0.806652467407091,-0.119318220859838,0.740225280285008,ATG13|ENSG00000175224.17|chr11,ns,0
MDK|ENSG00000110492.17|chr11,-0.0913479134901901,0.780656563904285,-0.392275196932735,0.264327318811184,MDK|ENSG00000110492.17|chr11,ns,0
PHF21A|ENSG00000135365.17|chr11,-0.0172990053641889,0.969373610333798,-0.159270185265455,0.456586217219569,PHF21A|ENSG00000135365.17|chr11,ns,0
SLC35C1|ENSG00000181830.9|chr11,0.085460041976149,0.731785411077895,0.0572433447618052,0.873560036049766,SLC35C1|ENSG00000181830.9|chr11,ns,0
TP53I11|ENSG00000175274.19|chr11,-0.0508768136700473,0.887654610691312,-0.116981466334605,0.67578679384741,TP53I11|ENSG00000175274.19|chr11,ns,0
ALX4|ENSG00000052850.8|chr11,-0.0867102843463115,0.735105303131859,-0.0505461183097971,0.848638439986823,ALX4|ENSG00000052850.8|chr11,ns,0
EXT2|ENSG00000151348.16|chr11,0.131804691992159,0.690513801733827,-0.0776905307791115,0.834895841335026,EXT2|ENSG00000151348.16|chr11,ns,0
C11orf96|ENSG00000187479.9|chr11,1.07720608987455,0.0039018490504032,0.113898194346169,0.751370028878649,C11orf96|ENSG00000187479.9|chr11,ns,0
ACP2|ENSG00000134575.13|chr11,0.130434898705999,0.696764641949937,0.356411553861654,0.299351020865204,ACP2|ENSG00000134575.13|chr11,ns,0
PATL1|ENSG00000166889.14|chr11,-0.097769151279673,0.801839993878173,-0.548782421541688,0.120416542529076,PATL1|ENSG00000166889.14|chr11,ns,0
MRPL16|ENSG00000166902.5|chr11,-0.0858809487346105,0.821116661460268,0.083866377920163,0.776655700627857,MRPL16|ENSG00000166902.5|chr11,ns,0
CCDC86|ENSG00000110104.13|chr11,0.0293094834869134,0.958370273385662,0.320160984449745,0.197710365609615,CCDC86|ENSG00000110104.13|chr11,ns,0
NXF1|ENSG00000162231.14|chr11,-0.0497963370430558,0.915845024199446,0.0507151759934933,0.898921069094745,NXF1|ENSG00000162231.14|chr11,ns,0
TMEM179B|ENSG00000185475.11|chr11,-0.0176698666182126,0.969373610333798,-0.246256304104297,0.441963013083355,TMEM179B|ENSG00000185475.11|chr11,ns,0
TMEM223|ENSG00000168569.8|chr11,-0.0603143753415752,0.888215358345356,0.0595297048312093,0.836399809682853,TMEM223|ENSG00000168569.8|chr11,ns,0
POLR2G|ENSG00000168002.12|chr11,0.215983844347792,0.485647336007069,0.238749675965273,0.39231183062531,POLR2G|ENSG00000168002.12|chr11,ns,0
TTC9C|ENSG00000162222.14|chr11,0.0770434138220791,0.832010713831738,-0.159382059924502,0.6464358215118,TTC9C|ENSG00000162222.14|chr11,ns,0
HNRNPUL2|ENSG00000214753.4|chr11,0.0348490329749357,0.933395060882816,-0.183824090916539,0.533636064840989,HNRNPUL2|ENSG00000214753.4|chr11,ns,0
BSCL2|ENSG00000168000.16|chr11,-0.139220596855381,0.623609650060302,-0.106822699895455,0.738695819367965,BSCL2|ENSG00000168000.16|chr11,ns,0
UBXN1|ENSG00000162191.14|chr11,0.149929556356706,0.66194321387474,0.0035209524613506,0.994724097098915,UBXN1|ENSG00000162191.14|chr11,ns,0
UQCC3|ENSG00000204922.5|chr11,0.0512484423393671,0.90434154437281,-0.0023981552553733,0.99494460471457,UQCC3|ENSG00000204922.5|chr11,ns,0
LBHD1|ENSG00000162194.13|chr11,-0.0569555161171172,0.868554553195236,-0.021788161236184,0.958055370501165,LBHD1|ENSG00000162194.13|chr11,ns,0
C11orf98|ENSG00000278615.5|chr11,-0.0523519969376996,0.882010153915676,-0.0257528603804775,0.948551409707789,C11orf98|ENSG00000278615.5|chr11,ns,0
INTS5|ENSG00000185085.2|chr11,0.0068723213714908,0.991822203135613,0.0575721660816728,0.883116206423967,INTS5|ENSG00000185085.2|chr11,ns,0
GANAB|ENSG00000089597.18|chr11,-0.0382395376993831,0.93844559457733,-0.097482091189753,0.788586209713437,GANAB|ENSG00000089597.18|chr11,ns,0
MTA2|ENSG00000149480.7|chr11,0.0137550669726822,0.979402047042111,-0.0672808056538564,0.847635505852548,MTA2|ENSG00000149480.7|chr11,ns,0
TUT1|ENSG00000149016.16|chr11,0.0475445923549056,0.913373081448082,-0.0285905681505087,0.941924546607759,TUT1|ENSG00000149016.16|chr11,ns,0
EEF1G|ENSG00000254772.10|chr11,-0.1635153963252,0.590745909697833,0.200415802781315,0.317379403014103,EEF1G|ENSG00000254772.10|chr11,ns,0
ASRGL1|ENSG00000162174.12|chr11,-0.0861834501340058,0.806652467407091,-0.29751719002078,0.365274120411892,ASRGL1|ENSG00000162174.12|chr11,ns,0
FTH1|ENSG00000167996.16|chr11,0.0838153982642431,0.828423414525989,0.673457244181342,0.0268438522675852,FTH1|ENSG00000167996.16|chr11,ns,0
FADS1|ENSG00000149485.19|chr11,0.0510789202529047,0.914948348239171,0.214062278830883,0.530819847247057,FADS1|ENSG00000149485.19|chr11,ns,0
FADS2|ENSG00000134824.14|chr11,-0.0740287522247845,0.833194633166134,-0.144493860663396,0.686998984379375,FADS2|ENSG00000134824.14|chr11,ns,0
FEN1|ENSG00000168496.4|chr11,-0.0327124837673985,0.938593312023813,0.179203867135233,0.289149857631929,FEN1|ENSG00000168496.4|chr11,ns,0
SDHAF2|ENSG00000167985.7|chr11,-0.0952536259969828,0.780471676990767,-0.204283907656338,0.553269480754852,SDHAF2|ENSG00000167985.7|chr11,ns,0
TMEM216|ENSG00000187049.11|chr11,0.130614230087144,0.715013381916915,0.0973933643838425,0.795562260580305,TMEM216|ENSG00000187049.11|chr11,ns,0
TMEM138|ENSG00000149483.13|chr11,0.128222585745288,0.720943022138985,0.292080996858234,0.310457272164021,TMEM138|ENSG00000149483.13|chr11,ns,0
CYB561A3|ENSG00000162144.10|chr11,-0.0846386403769598,0.753588885855205,-1.86269820423646,0.0043856099891898,CYB561A3|ENSG00000162144.10|chr11,ns,0
DDB1|ENSG00000167986.15|chr11,0.0476191561785991,0.92032594738445,0.324753173037638,0.312724266781259,DDB1|ENSG00000167986.15|chr11,ns,0
VPS37C|ENSG00000167987.11|chr11,0.134963288374551,0.704250841497037,0.220839571811355,0.521078693800208,VPS37C|ENSG00000167987.11|chr11,ns,0
TMEM109|ENSG00000110108.10|chr11,-0.255609427423193,0.301976205032053,-0.358936842261064,0.180512269829449,TMEM109|ENSG00000110108.10|chr11,ns,0
PRPF19|ENSG00000110107.9|chr11,-0.166893780751776,0.573283137810051,-0.0393329341936934,0.923759295160607,PRPF19|ENSG00000110107.9|chr11,ns,0
CPT1A|ENSG00000110090.13|chr11,-0.0760462975267618,0.74749881971191,0.214942027458207,0.369843065744358,CPT1A|ENSG00000110090.13|chr11,ns,0
ALKBH3|ENSG00000166199.13|chr11,0.0425924267681219,0.900574153960218,-0.179885698891851,0.589835752819074,ALKBH3|ENSG00000166199.13|chr11,ns,0
MRPL21|ENSG00000197345.13|chr11,0.0388470997148425,0.939432099764169,-0.148999005127294,0.596746883854906,MRPL21|ENSG00000197345.13|chr11,ns,0
CCND1|ENSG00000110092.4|chr11,-0.379345242367861,0.165790863773172,-0.441131539703821,0.126076904761611,CCND1|ENSG00000110092.4|chr11,ns,0
ZBTB16|ENSG00000109906.15|chr11,-1.10155610413373,0.0631894394476111,-0.19612190018086,0.0867626349402032,ZBTB16|ENSG00000109906.15|chr11,ns,0
USP28|ENSG00000048028.12|chr11,-0.276629492003371,0.387608761015093,-0.0812811354524027,0.160328482446945,USP28|ENSG00000048028.12|chr11,ns,0
ZW10|ENSG00000086827.9|chr11,0.0359856793596887,0.918254401828052,0.0538938017390096,0.867208641092273,ZW10|ENSG00000086827.9|chr11,ns,0
NCAM1|ENSG00000149294.17|chr11,-0.0730343665833887,0.825967398405114,-0.356215509619592,0.156957327276947,NCAM1|ENSG00000149294.17|chr11,ns,0
PTS|ENSG00000150787.8|chr11,-0.0021933362144074,0.994599662540644,-0.137567092166906,0.555998886377129,PTS|ENSG00000150787.8|chr11,ns,0
SDHD|ENSG00000204370.13|chr11,-0.170960536426634,0.612678979342614,0.174993565690568,0.604478879277198,SDHD|ENSG00000204370.13|chr11,ns,0
TIMM8B|ENSG00000150779.12|chr11,-0.0853761464093001,0.82766665726333,-0.13495749537381,0.680936268690824,TIMM8B|ENSG00000150779.12|chr11,ns,0
NKAPD1|ENSG00000150776.18|chr11,-0.025975203771376,0.960824589561788,-0.064263781848267,0.858409242177271,NKAPD1|ENSG00000150776.18|chr11,ns,0
DLAT|ENSG00000150768.17|chr11,-0.0317364327500199,0.955737824402627,-0.440268310083564,0.198694756333418,DLAT|ENSG00000150768.17|chr11,ns,0
DIXDC1|ENSG00000150764.14|chr11,-0.129778810583016,0.655837519391537,-0.217945896217915,0.375268138289179,DIXDC1|ENSG00000150764.14|chr11,ns,0
C11orf1|ENSG00000137720.8|chr11,0.0011667641652728,0.996500405297203,-0.270718446219253,0.354625333044535,C11orf1|ENSG00000137720.8|chr11,ns,0
ENSG00000258529|ENSG00000258529.5|chr11,0.0467636873522914,0.844692420213702,-0.0145035646295751,0.963968896082605,ENSG00000258529|ENSG00000258529.5|chr11,ns,0
ALG9|ENSG00000086848.15|chr11,0.0398533329255998,0.888215358345356,0.0439680181554772,0.90203452198332,ALG9|ENSG00000086848.15|chr11,ns,0
C11orf71|ENSG00000180425.11|chr11,-0.0609259622879241,0.819590813528198,0.0379888604551693,0.915689578935022,C11orf71|ENSG00000180425.11|chr11,ns,0
PPP2R1B|ENSG00000137713.16|chr11,-0.158087401202808,0.618721941218521,0.123230520530123,0.721607037893033,PPP2R1B|ENSG00000137713.16|chr11,ns,0
FDX1|ENSG00000137714.3|chr11,-0.0377870229088338,0.939567015873234,-0.648013726668985,0.0261344580110465,FDX1|ENSG00000137714.3|chr11,ns,0
ZC3H12C|ENSG00000149289.11|chr11,-0.0872599661641993,0.810401187228034,-0.149338317413471,0.493647410414402,ZC3H12C|ENSG00000149289.11|chr11,ns,0
RDX|ENSG00000137710.17|chr11,-0.0211571199135079,0.969373610333798,-0.409804199622152,0.25088220652948,RDX|ENSG00000137710.17|chr11,ns,0
DDX10|ENSG00000178105.12|chr11,-0.0714804532101855,0.850627052380508,-0.310274635847612,0.337746696819595,DDX10|ENSG00000178105.12|chr11,ns,0
EXPH5|ENSG00000110723.12|chr11,0.0380510869785453,0.935276176730026,-0.0791280073539816,0.643407636445719,EXPH5|ENSG00000110723.12|chr11,ns,0
POGLUT3|ENSG00000178202.13|chr11,0.0421572449519162,0.931034685607938,-0.0455100380861294,0.90724231903678,POGLUT3|ENSG00000178202.13|chr11,ns,0
ATM|ENSG00000149311.20|chr11,-0.0603260459597351,0.880695881662864,0.157687389158455,0.391470210264449,ATM|ENSG00000149311.20|chr11,ns,0
NPAT|ENSG00000149308.17|chr11,0.756376506707781,0.0495877710020807,-0.0241266933043735,0.928360648101484,NPAT|ENSG00000149308.17|chr11,ns,0
ACAT1|ENSG00000075239.14|chr11,0.115914874429551,0.730794658913723,-0.1435836381066,0.662158692781612,ACAT1|ENSG00000075239.14|chr11,ns,0
CUL5|ENSG00000166266.14|chr11,0.0711431048438531,0.861543775983211,0.465455436098111,0.182177918209658,CUL5|ENSG00000166266.14|chr11,ns,0
SLC35F2|ENSG00000110660.15|chr11,-0.230200682017027,0.478400471240397,-0.0646571956039247,0.868534111982941,SLC35F2|ENSG00000110660.15|chr11,ns,0
ALKBH8|ENSG00000137760.15|chr11,0.126907346651689,0.706656730205368,-0.0828764358491072,0.821182263330413,ALKBH8|ENSG00000137760.15|chr11,ns,0
AASDHPPT|ENSG00000149313.11|chr11,-0.0964711444781681,0.780656563904285,-0.224599012130393,0.465701704227315,AASDHPPT|ENSG00000149313.11|chr11,ns,0
SIK2|ENSG00000170145.5|chr11,0.0395043244914828,0.929854225731109,-0.107628630199482,0.703981031518764,SIK2|ENSG00000170145.5|chr11,ns,0
MSANTD4|ENSG00000170903.12|chr11,0.215757202932153,0.515694783496494,0.256518290561536,0.454085336377103,MSANTD4|ENSG00000170903.12|chr11,ns,0
RBM7|ENSG00000076053.12|chr11,-0.0295881937909442,0.956467805384391,-0.105026559010385,0.771333098489193,RBM7|ENSG00000076053.12|chr11,ns,0
CADM1|ENSG00000182985.18|chr11,-0.053796319212273,0.895083590266365,-0.23408889951439,0.406927184397401,CADM1|ENSG00000182985.18|chr11,ns,0
SORL1|ENSG00000137642.13|chr11,-0.0628422927961624,0.832838983379246,-0.108318726539802,0.6773538002229,SORL1|ENSG00000137642.13|chr11,ns,0
SC5D|ENSG00000109929.10|chr11,0.401745607342041,0.0727080749207766,0.166914444935339,0.603904477808581,SC5D|ENSG00000109929.10|chr11,ns,0
TBCEL|ENSG00000154114.13|chr11,0.173790144522372,0.469170242096845,-0.259529543030275,0.354773018794649,TBCEL|ENSG00000154114.13|chr11,ns,0
ARHGEF12|ENSG00000196914.9|chr11,-0.109765146800816,0.754931432620281,-0.267486533893739,0.276567784237668,ARHGEF12|ENSG00000196914.9|chr11,ns,0
TLCD5|ENSG00000181264.9|chr11,0.0653235251060363,0.880695881662864,-0.190441346786864,0.583605771197776,TLCD5|ENSG00000181264.9|chr11,ns,0
OAF|ENSG00000184232.9|chr11,0.0509926354174881,0.879160895222222,-0.22646284905667,0.450707677660897,OAF|ENSG00000184232.9|chr11,ns,0
USP2|ENSG00000036672.16|chr11,0.15928317150931,0.40425731738693,0.0607352902489903,0.811215987693808,USP2|ENSG00000036672.16|chr11,ns,0
RNF26|ENSG00000173456.5|chr11,-0.12505964815495,0.726667379814577,-0.712263615534544,0.0298651134946596,RNF26|ENSG00000173456.5|chr11,ns,0
MCAM|ENSG00000076706.17|chr11,0.0169960066431572,0.969373610333798,0.0190826761563646,0.965445989388386,MCAM|ENSG00000076706.17|chr11,ns,0
CBL|ENSG00000110395.8|chr11,-0.146340168684704,0.674747822610716,-0.548536186758969,0.160305475162253,CBL|ENSG00000110395.8|chr11,ns,0
NLRX1|ENSG00000160703.16|chr11,-0.106833682532115,0.689397657328063,-1.71575335408023,0.0221154966239773,NLRX1|ENSG00000160703.16|chr11,ns,0
HINFP|ENSG00000172273.13|chr11,0.0024772935905238,0.994599662540644,0.250331225871427,0.449289069835687,HINFP|ENSG00000172273.13|chr11,ns,0
C2CD2L|ENSG00000172375.14|chr11,-0.0278864620184154,0.948478674093401,-0.16988726037654,0.348080020925643,C2CD2L|ENSG00000172375.14|chr11,ns,0
REXO2|ENSG00000076043.11|chr11,-0.024790300815245,0.963667766466422,-0.201037078991019,0.486887891465148,REXO2|ENSG00000076043.11|chr11,ns,0
DPAGT1|ENSG00000172269.20|chr11,0.0975969917511574,0.753673293051609,0.098124886547414,0.784549882326423,DPAGT1|ENSG00000172269.20|chr11,ns,0
HMBS|ENSG00000256269.11|chr11,0.112097727365622,0.69335305210739,-0.0138259070476324,0.973468847410671,HMBS|ENSG00000256269.11|chr11,ns,0
ARCN1|ENSG00000095139.15|chr11,-0.0363990152334051,0.94465335439043,-0.03303348416336,0.932981452871315,ARCN1|ENSG00000095139.15|chr11,ns,0
IFT46|ENSG00000118096.10|chr11,0.0896993193683431,0.784043771836395,0.029656739077515,0.943491572047193,IFT46|ENSG00000118096.10|chr11,ns,0
TMEM25|ENSG00000149582.16|chr11,-0.0934894949496009,0.73360355962686,-0.193135953616268,0.272136760127491,TMEM25|ENSG00000149582.16|chr11,ns,0
KMT2A|ENSG00000118058.24|chr11,-0.034081368723526,0.948074548595462,-0.261318616003916,0.447641420978208,KMT2A|ENSG00000118058.24|chr11,ns,0
ENSG00000285827|ENSG00000285827.1|chr11,0.0073087407811813,0.98566574184437,-0.0113289059973349,0.966366891560744,ENSG00000285827|ENSG00000285827.1|chr11,ns,0
ATP5MG|ENSG00000167283.9|chr11,-0.137968009388285,0.641727562531707,0.242176292496178,0.205728972473137,ATP5MG|ENSG00000167283.9|chr11,ns,0
UBE4A|ENSG00000110344.10|chr11,0.0580659430057101,0.900574153960218,-0.393055333908776,0.282867225005939,UBE4A|ENSG00000110344.10|chr11,ns,0
BACE1|ENSG00000186318.18|chr11,-0.0757874482642897,0.815252422182891,-0.242051583866347,0.192283151465456,BACE1|ENSG00000186318.18|chr11,ns,0
RNF214|ENSG00000167257.11|chr11,0.0480135122210281,0.898600422076994,0.0007786363999277,0.99953213538662,RNF214|ENSG00000167257.11|chr11,ns,0
PCSK7|ENSG00000160613.15|chr11,0.0889555648006985,0.756387379405862,0.035489159080003,0.882179530169063,PCSK7|ENSG00000160613.15|chr11,ns,0
ZPR1|ENSG00000109917.11|chr11,-0.346983192278784,0.296915915089519,-0.102268893751879,0.780468324584866,ZPR1|ENSG00000109917.11|chr11,ns,0
BUD13|ENSG00000137656.12|chr11,0.0895127615468052,0.806652467407091,0.39055262777953,0.281135863094158,BUD13|ENSG00000137656.12|chr11,ns,0
H2AX|ENSG00000188486.4|chr11,0.0175179705928315,0.96544792132507,-0.24682144198519,0.138637834878022,H2AX|ENSG00000188486.4|chr11,ns,0
DCUN1D5|ENSG00000137692.12|chr11,0.0401896485194109,0.930512133811739,-0.225632580150651,0.406533813008259,DCUN1D5|ENSG00000137692.12|chr11,ns,0
BIRC2|ENSG00000110330.10|chr11,-0.174317639099453,0.604087106238079,-0.995892779311334,0.0220509746859775,BIRC2|ENSG00000110330.10|chr11,ns,0
YAP1|ENSG00000137693.14|chr11,-0.903904274738956,0.0430194482271272,-0.117493304924743,0.70865464176865,YAP1|ENSG00000137693.14|chr11,ns,0
PAK1|ENSG00000149269.10|chr11,-0.0320737635672467,0.931034685607938,-2.40235395075717,0.007832726451682,PAK1|ENSG00000149269.10|chr11,ns,0
ACER3|ENSG00000078124.13|chr11,0.10754720781796,0.763480620232044,-0.239547701829614,0.225247649297822,ACER3|ENSG00000078124.13|chr11,ns,0
EMSY|ENSG00000158636.17|chr11,0.0166196378913183,0.973222274300009,-1.28546003910842,0.0353688534228036,EMSY|ENSG00000158636.17|chr11,ns,0
THAP12|ENSG00000137492.9|chr11,-0.130467367722264,0.690513801733827,-0.459942081986079,0.204714199393095,THAP12|ENSG00000137492.9|chr11,ns,0
UVRAG|ENSG00000198382.9|chr11,0.520187097232571,0.15303471366915,-0.128281817037124,0.513604564796403,UVRAG|ENSG00000198382.9|chr11,ns,0
SERPINH1|ENSG00000149257.16|chr11,-0.0777138919150022,0.819590813528198,0.0473374270329901,0.905832319125985,SERPINH1|ENSG00000149257.16|chr11,ns,0
NEU3|ENSG00000162139.10|chr11,0.14792233280841,0.675138218000714,-0.125547368124458,0.7307234438552,NEU3|ENSG00000162139.10|chr11,ns,0
SPCS2|ENSG00000118363.13|chr11,0.0692821307551842,0.856464079981646,-0.0760736485309576,0.844327167037158,SPCS2|ENSG00000118363.13|chr11,ns,0
RNF169|ENSG00000166439.6|chr11,0.332040807284287,0.312049779478862,-0.0880953385593182,0.768060602830632,RNF169|ENSG00000166439.6|chr11,ns,0
POLD3|ENSG00000077514.9|chr11,-0.0088841426026177,0.986491582362843,0.0333686731286179,0.917556211462581,POLD3|ENSG00000077514.9|chr11,ns,0
LIPT2|ENSG00000175536.7|chr11,0.09222097525725,0.591457251252827,-0.226606080788844,0.4606067252873,LIPT2|ENSG00000175536.7|chr11,ns,0
PGM2L1|ENSG00000165434.8|chr11,-0.101421426099038,0.770473772042853,0.148318989823158,0.657452872067486,PGM2L1|ENSG00000165434.8|chr11,ns,0
PPME1|ENSG00000214517.10|chr11,-0.0564049112201433,0.886686109643811,0.125415809831377,0.725873653110353,PPME1|ENSG00000214517.10|chr11,ns,0
RSF1|ENSG00000048649.14|chr11,-0.0972810375668559,0.801413244370181,-0.264681159856496,0.440006453923919,RSF1|ENSG00000048649.14|chr11,ns,0
COA4|ENSG00000181924.7|chr11,-0.0713441038193699,0.860765099959389,-0.137094523197623,0.6271782107489,COA4|ENSG00000181924.7|chr11,ns,0
RAB6A|ENSG00000175582.20|chr11,-0.0216339123239943,0.96544792132507,-0.610476214017183,0.132114469075302,RAB6A|ENSG00000175582.20|chr11,ns,0
RELT|ENSG00000054967.13|chr11,0.0484638426939707,0.913592836955155,-0.361378545968896,0.316425125334285,RELT|ENSG00000054967.13|chr11,ns,0
FCHSD2|ENSG00000137478.15|chr11,-0.0144422850834212,0.969678022384016,-0.036022080036152,0.761379683161733,FCHSD2|ENSG00000137478.15|chr11,ns,0
ARAP1|ENSG00000186635.15|chr11,-0.224604136118603,0.452864171659265,-0.154416983860125,0.662158692781612,ARAP1|ENSG00000186635.15|chr11,ns,0
CLPB|ENSG00000162129.15|chr11,-0.151094272701364,0.658649712895531,-0.105288110266467,0.765160475524262,CLPB|ENSG00000162129.15|chr11,ns,0
INPPL1|ENSG00000165458.15|chr11,-0.0505368922768871,0.894805423055202,0.0801276477443004,0.811117978727185,INPPL1|ENSG00000165458.15|chr11,ns,0
ANAPC15|ENSG00000110200.9|chr11,0.0009726268094218,0.996845196792814,-0.434544647204525,0.236593111219637,ANAPC15|ENSG00000110200.9|chr11,ns,0
LAMTOR1|ENSG00000149357.10|chr11,-0.16706546771232,0.616956262696188,-0.291624614373957,0.280119100088175,LAMTOR1|ENSG00000149357.10|chr11,ns,0
NUMA1|ENSG00000137497.19|chr11,-0.0047549344924992,0.991822203135613,-0.033369064147217,0.732139710447137,NUMA1|ENSG00000137497.19|chr11,ns,0
RNF121|ENSG00000137522.18|chr11,0.0749568042682102,0.806652467407091,-0.184610572391,0.498947227520789,RNF121|ENSG00000137522.18|chr11,ns,0
DHCR7|ENSG00000172893.18|chr11,0.0737735225412794,0.860136234025853,0.185425316891593,0.555998886377129,DHCR7|ENSG00000172893.18|chr11,ns,0
FADD|ENSG00000168040.5|chr11,-0.251862703019233,0.420362217043858,-0.163088521597592,0.593263069099947,FADD|ENSG00000168040.5|chr11,ns,0
LTO1|ENSG00000149716.13|chr11,0.0196395548521929,0.969373610333798,0.68993718494551,0.08805608621817,LTO1|ENSG00000149716.13|chr11,ns,0
MRPL48|ENSG00000175581.14|chr11,-0.0178953031411416,0.970985001779083,-0.103893386973595,0.771300367524073,MRPL48|ENSG00000175581.14|chr11,ns,0
NDUFC2|ENSG00000151366.13|chr11,-0.225875338790589,0.422390850325205,-0.0260037061831275,0.924159867024616,NDUFC2|ENSG00000151366.13|chr11,ns,0
ALG8|ENSG00000159063.14|chr11,0.0945702647791625,0.763288940875316,-0.224053972785935,0.282867225005939,ALG8|ENSG00000159063.14|chr11,ns,0
NARS2|ENSG00000137513.11|chr11,0.130723106055214,0.638330446970387,-0.157797642698082,0.305933055680648,NARS2|ENSG00000137513.11|chr11,ns,0
CCDC82|ENSG00000149231.16|chr11,0.0235960583250633,0.957743286016127,-0.115960892440266,0.616560777876661,CCDC82|ENSG00000149231.16|chr11,ns,0
