,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
GPAM|ENSG00000119927.14|chr10,0.570885960791765,0.0020275475434103,0.0287290502286938,0.924599748525258,GPAM|ENSG00000119927.14|chr10,ns,0
SHOC2|ENSG00000108061.13|chr10,0.292219154900731,0.135645719679663,-0.0723141033789245,0.77468996387798,SHOC2|ENSG00000108061.13|chr10,ns,0
BBIP1|ENSG00000214413.9|chr10,0.0666226348436625,0.761706802820736,-0.112491426721116,0.673292621812989,BBIP1|ENSG00000214413.9|chr10,ns,0
PDCD4|ENSG00000150593.18|chr10,-0.0329688861622248,0.882946781650835,-0.0730121754317872,0.79312604575722,PDCD4|ENSG00000150593.18|chr10,ns,0
RBM20|ENSG00000203867.8|chr10,-0.0211335874156812,0.93306199822918,0.155521740290992,0.419059455145512,RBM20|ENSG00000203867.8|chr10,ns,0
DUSP5|ENSG00000138166.6|chr10,-0.0697541720641352,0.731866525863752,-0.0419944545373799,0.880852999608221,DUSP5|ENSG00000138166.6|chr10,ns,0
SMNDC1|ENSG00000119953.14|chr10,0.166603137068076,0.2736456705517,0.236627773037177,0.284660067854396,SMNDC1|ENSG00000119953.14|chr10,ns,0
ADD3|ENSG00000148700.15|chr10,-0.0314140393991546,0.854678422785205,-0.405984647734214,0.042946505569609,ADD3|ENSG00000148700.15|chr10,ns,0
PRDX3|ENSG00000165672.7|chr10,-0.118284664077439,0.249238659005736,-0.11682960428337,0.433800128935428,PRDX3|ENSG00000165672.7|chr10,ns,0
RGS10|ENSG00000148908.15|chr10,0.0627591320151328,0.775109900109937,-0.24347915350732,0.302404888801448,RGS10|ENSG00000148908.15|chr10,ns,0
TIAL1|ENSG00000151923.18|chr10,0.270124462027052,0.0089448182515678,0.188695409014916,0.268333697608332,TIAL1|ENSG00000151923.18|chr10,ns,0
BAG3|ENSG00000151929.10|chr10,-0.396213933383873,0.0402343356437889,-0.0473132961365744,0.87777081770248,BAG3|ENSG00000151929.10|chr10,ns,0
FUOM|ENSG00000148803.12|chr10,-0.0669422750906386,0.681762503772419,-0.108320356083717,0.603361120516862,FUOM|ENSG00000148803.12|chr10,ns,0
TUBGCP2|ENSG00000130640.15|chr10,0.0798678995677511,0.667297280188229,0.158414053173861,0.491920793570512,TUBGCP2|ENSG00000130640.15|chr10,ns,0
DPYSL4|ENSG00000151640.13|chr10,-0.0787153037611813,0.664436411938838,-0.0211713691784399,0.933122196859283,DPYSL4|ENSG00000151640.13|chr10,ns,0
BNIP3|ENSG00000176171.12|chr10,-0.142636617748399,0.385761489448894,-0.548584443757433,0.0248266214841017,BNIP3|ENSG00000176171.12|chr10,ns,0
PPP2R2D|ENSG00000175470.20|chr10,0.0600460605342606,0.773078276260897,0.0804961438546108,0.780149374686688,PPP2R2D|ENSG00000175470.20|chr10,ns,0
GLRX3|ENSG00000108010.12|chr10,0.0143605602038919,0.946685540901085,0.177375300009882,0.319474696088275,GLRX3|ENSG00000108010.12|chr10,ns,0
EBF3|ENSG00000108001.16|chr10,0.217486247942183,0.275010422543965,0.473285865751856,0.117952631944999,EBF3|ENSG00000108001.16|chr10,ns,0
MGMT|ENSG00000170430.10|chr10,0.100643991921689,0.621167560204697,0.0646729949692031,0.821747652303146,MGMT|ENSG00000170430.10|chr10,ns,0
DOCK1|ENSG00000150760.13|chr10,-0.046185769073407,0.827388675749186,-0.0731355109979934,0.710590495799897,DOCK1|ENSG00000150760.13|chr10,ns,0
DHX32|ENSG00000089876.12|chr10,0.490096123672802,0.0426751906244485,0.603505765666247,0.0689058565692181,DHX32|ENSG00000089876.12|chr10,ns,0
BCCIP|ENSG00000107949.17|chr10,-0.0538717767487011,0.812055576763254,0.0605455492224654,0.835984321509258,BCCIP|ENSG00000107949.17|chr10,ns,0
EDRF1|ENSG00000107938.18|chr10,0.305729195112807,0.138333598375333,0.0256713791327401,0.932910977850981,EDRF1|ENSG00000107938.18|chr10,ns,0
CTBP2|ENSG00000175029.17|chr10,0.496221589335682,1.13353584458591e-10,0.181010063142411,0.233040137130834,CTBP2|ENSG00000175029.17|chr10,ns,0
XPNPEP1|ENSG00000108039.18|chr10,-0.0399093070734614,0.847885034657882,0.0327008978831895,0.917025656057189,XPNPEP1|ENSG00000108039.18|chr10,ns,0
ZRANB1|ENSG00000019995.6|chr10,0.10892243269025,0.567288828981199,-0.0652403383045332,0.823810356726243,ZRANB1|ENSG00000019995.6|chr10,ns,0
EEF1AKMT2|ENSG00000203791.15|chr10,0.17231385296582,0.369097346549119,-0.0152469243383774,0.962858795643548,EEF1AKMT2|ENSG00000203791.15|chr10,ns,0
FAM53B|ENSG00000189319.14|chr10,-0.314162841948909,0.151017264631942,-0.207271875513706,0.380501419778439,FAM53B|ENSG00000189319.14|chr10,ns,0
OAT|ENSG00000065154.12|chr10,-0.258092243447353,0.020911435548623,-0.104521504866537,0.570022148292008,OAT|ENSG00000065154.12|chr10,ns,0
CHST15|ENSG00000182022.18|chr10,-0.0818330214907674,0.661616975711119,0.0073674112488142,0.98000499065558,CHST15|ENSG00000182022.18|chr10,ns,0
ACADSB|ENSG00000196177.13|chr10,-0.203672634975917,0.284567276831805,-0.137827213829696,0.582522415146056,ACADSB|ENSG00000196177.13|chr10,ns,0
IKZF5|ENSG00000095574.12|chr10,0.41822720351103,0.0348012796197865,-0.0311311219347412,0.906490916849387,IKZF5|ENSG00000095574.12|chr10,ns,0
PSTK|ENSG00000179988.15|chr10,0.117365617144798,0.555863346077896,0.351198970511999,0.201279324383645,PSTK|ENSG00000179988.15|chr10,ns,0
C10orf88|ENSG00000119965.13|chr10,0.512334430608725,0.0425770515678877,0.165978217953704,0.380845547542715,C10orf88|ENSG00000119965.13|chr10,ns,0
FAM24B|ENSG00000213185.7|chr10,0.192973109197918,0.308598336696408,1.19642870702097,0.0016251092720592,FAM24B|ENSG00000213185.7|chr10,ns,0
PLEKHA1|ENSG00000107679.15|chr10,0.128801051093367,0.481055488398277,-0.195396043170308,0.437329279051587,PLEKHA1|ENSG00000107679.15|chr10,ns,0
ATE1|ENSG00000107669.19|chr10,0.0465835901666575,0.834680028129515,0.176320931240113,0.419430550871488,ATE1|ENSG00000107669.19|chr10,ns,0
FGFR2|ENSG00000066468.24|chr10,-0.211880478959449,0.27855048869544,-0.328124948733221,0.19395365916042,FGFR2|ENSG00000066468.24|chr10,ns,0
WDR11|ENSG00000120008.16|chr10,-0.0712022662729054,0.740708684860828,-0.013515096414616,0.964267021334702,WDR11|ENSG00000120008.16|chr10,ns,0
ABRAXAS2|ENSG00000165660.8|chr10,0.238596413442249,0.230841167913103,0.138362661358403,0.595993620992808,ABRAXAS2|ENSG00000165660.8|chr10,ns,0
ECHS1|ENSG00000127884.5|chr10,-0.040808472267752,0.787706166805801,-0.0148922671774302,0.945358546530406,ECHS1|ENSG00000127884.5|chr10,ns,0
ITPRIP|ENSG00000148841.17|chr10,0.0891136069349522,0.642906417092315,0.0767580685674373,0.698257904654818,ITPRIP|ENSG00000148841.17|chr10,ns,0
SFR1|ENSG00000156384.15|chr10,0.0213728546624488,0.926203366289005,0.893384420406112,0.0198990313738152,SFR1|ENSG00000156384.15|chr10,ns,0
SLF2|ENSG00000119906.13|chr10,-0.0575342829583795,0.782019668958394,-0.023483221522387,0.920767943868591,SLF2|ENSG00000119906.13|chr10,ns,0
HIF1AN|ENSG00000166135.14|chr10,-0.0777246791302371,0.710731114969119,-0.172784356734729,0.497118377622039,HIF1AN|ENSG00000166135.14|chr10,ns,0
NDUFB8|ENSG00000166136.16|chr10,-0.144115208714135,0.207496064783689,-0.0242559388007748,0.869631464233648,NDUFB8|ENSG00000166136.16|chr10,ns,0
SCD|ENSG00000099194.6|chr10,0.0826145579573061,0.466182063132762,0.0626607851677073,0.773211000641959,SCD|ENSG00000099194.6|chr10,ns,0
BLOC1S2|ENSG00000196072.12|chr10,0.122815715724194,0.49070727510865,0.129732876566052,0.617281494939621,BLOC1S2|ENSG00000196072.12|chr10,ns,0
CWF19L1|ENSG00000095485.18|chr10,0.237303325161589,0.180305730449483,0.364345803177515,0.131630896925526,CWF19L1|ENSG00000095485.18|chr10,ns,0
CHUK|ENSG00000213341.11|chr10,0.15229892507739,0.437860422876773,0.112655249905993,0.652781077933977,CHUK|ENSG00000213341.11|chr10,ns,0
ERLIN1|ENSG00000107566.14|chr10,0.309569472900437,0.115648271259888,0.390392745116167,0.171137200362969,ERLIN1|ENSG00000107566.14|chr10,ns,0
COX15|ENSG00000014919.13|chr10,0.0422854066642241,0.838852896378418,-0.0594582951294656,0.828313653912971,COX15|ENSG00000014919.13|chr10,ns,0
CUTC|ENSG00000119929.13|chr10,0.191757271472369,0.272866458161476,-0.0199016837028087,0.952728532328599,CUTC|ENSG00000119929.13|chr10,ns,0
ENTPD7|ENSG00000198018.7|chr10,-0.0799856136749852,0.706208873376368,-0.142451435493589,0.567721112734801,ENTPD7|ENSG00000198018.7|chr10,ns,0
SLC25A28|ENSG00000155287.12|chr10,-0.0100023775170045,0.972188598028677,0.0859216626969663,0.760134341180565,SLC25A28|ENSG00000155287.12|chr10,ns,0
CNNM1|ENSG00000119946.12|chr10,-0.156055353394384,0.425700683861628,-0.308005292553539,0.241999222779126,CNNM1|ENSG00000119946.12|chr10,ns,0
HPS1|ENSG00000107521.21|chr10,-0.0518556949477395,0.813814156780458,-0.0561862076806459,0.334870473137854,HPS1|ENSG00000107521.21|chr10,ns,0
R3HCC1L|ENSG00000166024.14|chr10,0.0870857067542638,0.591734672696582,1.80162448503544,0.0010203962641747,R3HCC1L|ENSG00000166024.14|chr10,ns,0
ZFYVE27|ENSG00000155256.18|chr10,0.0089331960749699,0.974508501571411,0.0141440821655933,0.967939657778306,ZFYVE27|ENSG00000155256.18|chr10,ns,0
AVPI1|ENSG00000119986.7|chr10,0.138517511590984,0.460462509080205,0.205479786168395,0.413904976838478,AVPI1|ENSG00000119986.7|chr10,ns,0
PI4K2A|ENSG00000155252.14|chr10,0.356515116603483,0.0558457864572205,0.276920333736239,0.284900211427071,PI4K2A|ENSG00000155252.14|chr10,ns,0
MORN4|ENSG00000171160.18|chr10,0.002242373646469,0.99556033191755,0.10292266872192,0.601805359670257,MORN4|ENSG00000171160.18|chr10,ns,0
UBTD1|ENSG00000165886.5|chr10,0.236010908378826,0.24091895660142,-0.467140180451578,0.107639040190756,UBTD1|ENSG00000165886.5|chr10,ns,0
MMS19|ENSG00000155229.21|chr10,0.138301513441043,0.366180328085877,-0.0108690403146938,0.97265044699305,MMS19|ENSG00000155229.21|chr10,ns,0
ZDHHC16|ENSG00000171307.19|chr10,-0.353434618288644,0.0227725654587186,-0.322100812895386,0.151009692634905,ZDHHC16|ENSG00000171307.19|chr10,ns,0
EXOSC1|ENSG00000171311.13|chr10,0.153262115010017,0.300580334517358,0.353463401378291,0.0350805774823908,EXOSC1|ENSG00000171311.13|chr10,ns,0
PGAM1|ENSG00000171314.9|chr10,-0.318893052146621,0.0294570372452662,-0.180018745890888,0.366983647017884,PGAM1|ENSG00000171314.9|chr10,ns,0
RRP12|ENSG00000052749.14|chr10,0.0451647330447185,0.835433182454786,0.257618030796206,0.277212217953064,RRP12|ENSG00000052749.14|chr10,ns,0
FRAT2|ENSG00000181274.7|chr10,-0.0888880960594697,0.663367316167934,-0.11679986211062,0.662563934660444,FRAT2|ENSG00000181274.7|chr10,ns,0
FRAT1|ENSG00000165879.9|chr10,0.0141177256079953,0.942806047124324,-0.0005770977326824,0.99748707497133,FRAT1|ENSG00000165879.9|chr10,ns,0
MRPL43|ENSG00000055950.17|chr10,-0.119422566498358,0.473071580895337,-0.0352993629357684,0.892554440229297,MRPL43|ENSG00000055950.17|chr10,ns,0
TWNK|ENSG00000107815.10|chr10,0.096730091584827,0.544035968342459,0.0179831282386464,0.957093020879462,TWNK|ENSG00000107815.10|chr10,ns,0
LZTS2|ENSG00000107816.17|chr10,-0.143657723042309,0.466454681575893,-0.181777575378834,0.473905522079655,LZTS2|ENSG00000107816.17|chr10,ns,0
TLX1|ENSG00000107807.13|chr10,0.001615408146661,0.996841330703646,-0.0332800645155348,0.918003223967333,TLX1|ENSG00000107807.13|chr10,ns,0
SLK|ENSG00000065613.15|chr10,0.161179442451744,0.307113262684973,0.166516941442692,0.508410124116416,SLK|ENSG00000065613.15|chr10,ns,0
STN1|ENSG00000107960.12|chr10,-0.0296726118879774,0.882889601615854,-0.188229404213953,0.363941540714016,STN1|ENSG00000107960.12|chr10,ns,0
PDCD11|ENSG00000148843.15|chr10,0.366035883441281,0.0402343356437889,0.315567795819971,0.224383987626436,PDCD11|ENSG00000148843.15|chr10,ns,0
TAF5|ENSG00000148835.12|chr10,0.0769109382210724,0.711927378823042,-0.105431015968921,0.616788328960427,TAF5|ENSG00000148835.12|chr10,ns,0
PCGF6|ENSG00000156374.16|chr10,0.0810032730602566,0.704765036796165,0.135576049072011,0.594902335519775,PCGF6|ENSG00000156374.16|chr10,ns,0
INA|ENSG00000148798.11|chr10,-0.245070474588476,0.124126902027781,0.12471452909504,0.623150293208507,INA|ENSG00000148798.11|chr10,ns,0
NT5C2|ENSG00000076685.19|chr10,0.129316140274689,0.518507697277983,-0.0161442229445579,0.955234139918281,NT5C2|ENSG00000076685.19|chr10,ns,0
AS3MT|ENSG00000214435.9|chr10,0.0063515488768458,0.978551369736772,-0.132715387531958,0.561730222371977,AS3MT|ENSG00000214435.9|chr10,ns,0
BORCS7|ENSG00000166275.16|chr10,0.248611131196105,0.111407599598311,0.209452312256905,0.274381340128028,BORCS7|ENSG00000166275.16|chr10,ns,0
WBP1L|ENSG00000166272.18|chr10,0.0501444270378307,0.825301618137957,-0.172170114443989,0.402052203374715,WBP1L|ENSG00000166272.18|chr10,ns,0
SFXN2|ENSG00000156398.13|chr10,0.0769186688757262,0.712971448627767,0.0148534712803337,0.967939657778306,SFXN2|ENSG00000156398.13|chr10,ns,0
ARL3|ENSG00000138175.9|chr10,-0.168316177271187,0.339728688146349,-0.284556903095119,0.226346043159241,ARL3|ENSG00000138175.9|chr10,ns,0
TRIM8|ENSG00000171206.15|chr10,0.102783659184966,0.611274121441778,-0.0071837267880667,0.981639451180786,TRIM8|ENSG00000171206.15|chr10,ns,0
GSTO1|ENSG00000148834.13|chr10,-0.0832498799827355,0.621669086102008,0.128180166484467,0.522679741099766,GSTO1|ENSG00000148834.13|chr10,ns,0
SUFU|ENSG00000107882.12|chr10,-0.0760477919383803,0.66374493334701,-0.0172995654420977,0.940117945339776,SUFU|ENSG00000107882.12|chr10,ns,0
MFSD13A|ENSG00000138111.14|chr10,0.0456546479059484,0.785639709851093,-0.0735136378950545,0.73821901863087,MFSD13A|ENSG00000138111.14|chr10,ns,0
CUEDC2|ENSG00000107874.11|chr10,-0.0289791436508884,0.901639051279629,-0.107633123112776,0.659621752166169,CUEDC2|ENSG00000107874.11|chr10,ns,0
FBXL15|ENSG00000107872.14|chr10,0.249215669039692,0.207758316956634,0.160197175019931,0.513844971218603,FBXL15|ENSG00000107872.14|chr10,ns,0
GBF1|ENSG00000107862.7|chr10,-0.236250018686683,0.230090936121413,-0.107269768909552,0.678290400544697,GBF1|ENSG00000107862.7|chr10,ns,0
NOLC1|ENSG00000166197.17|chr10,-0.0418669292702695,0.758113316643153,0.224806101718815,0.0762817226570981,NOLC1|ENSG00000166197.17|chr10,ns,0
PPRC1|ENSG00000148840.11|chr10,0.0188965814011256,0.940699852200106,0.652148614484862,0.0352391940239714,PPRC1|ENSG00000148840.11|chr10,ns,0
LDB1|ENSG00000198728.11|chr10,0.0248573007039132,0.920459267432294,0.223464576614863,0.366900110572498,LDB1|ENSG00000198728.11|chr10,ns,0
HPS6|ENSG00000166189.8|chr10,-0.270091073215654,0.198955042980625,-0.137002705377138,0.587559216031641,HPS6|ENSG00000166189.8|chr10,ns,0
ARMH3|ENSG00000120029.13|chr10,0.317428351559087,0.157413518242193,0.106267367173114,0.605459257107341,ARMH3|ENSG00000120029.13|chr10,ns,0
OGA|ENSG00000198408.14|chr10,-0.0561935087717534,0.769361635451093,0.0796976416332662,0.780149374686688,OGA|ENSG00000198408.14|chr10,ns,0
FBXW4|ENSG00000107829.15|chr10,-0.0231617798204521,0.923795212839267,-0.0874030112231291,0.756876677718512,FBXW4|ENSG00000107829.15|chr10,ns,0
POLL|ENSG00000166169.17|chr10,0.412970139697223,0.0990795605248209,0.127928126255975,0.605459257107341,POLL|ENSG00000166169.17|chr10,ns,0
DPCD|ENSG00000166171.13|chr10,0.0210778634060531,0.93459874795803,-0.0706013772936059,0.804067454448534,DPCD|ENSG00000166171.13|chr10,ns,0
ACTR1A|ENSG00000138107.13|chr10,-0.0844493018653861,0.611274121441778,0.219448908376005,0.198480990295983,ACTR1A|ENSG00000138107.13|chr10,ns,0
MTG1|ENSG00000148824.19|chr10,0.249656773819216,0.150384684021034,0.0442831526074738,0.88389223914709,MTG1|ENSG00000148824.19|chr10,ns,0
BET1L|ENSG00000177951.18|chr11,0.241961325996169,0.226634147793821,-0.0110183962188265,0.970630316840019,BET1L|ENSG00000177951.18|chr11,ns,0
RIC8A|ENSG00000177963.15|chr11,-0.028672990091737,0.900952553961055,-0.0104381399122701,0.975197362491587,RIC8A|ENSG00000177963.15|chr11,ns,0
HIPK3|ENSG00000110422.12|chr11,0.0066794414638531,0.981399494595701,-0.134160969708834,0.166391385995001,HIPK3|ENSG00000110422.12|chr11,ns,0
CSTF3|ENSG00000176102.13|chr11,-0.553830474004526,0.0310104092596688,0.0292477973251656,0.924599748525258,CSTF3|ENSG00000176102.13|chr11,ns,0
QSER1|ENSG00000060749.16|chr11,-0.0024479525527653,0.993606270433828,-0.137538410131321,0.513486938719473,QSER1|ENSG00000060749.16|chr11,ns,0
PRRG4|ENSG00000135378.4|chr11,0.392690359941597,0.0550649603389272,-0.150448097448122,0.540850549752962,PRRG4|ENSG00000135378.4|chr11,ns,0
EIF3M|ENSG00000149100.13|chr11,0.105329098900105,0.256463920728451,0.311435530543857,0.0041565199922987,EIF3M|ENSG00000149100.13|chr11,ns,0
RCN1|ENSG00000049449.10|chr11,-0.0383488228994339,0.863502868400812,-0.226582430645137,0.349099969995309,RCN1|ENSG00000049449.10|chr11,ns,0
PAX6|ENSG00000007372.25|chr11,0.703969181274817,0.0024236299420023,0.361932183585781,0.180593836337772,PAX6|ENSG00000007372.25|chr11,ns,0
ELP4|ENSG00000109911.19|chr11,0.0437777623282111,0.845552007880094,0.068636051581262,0.807053684041846,ELP4|ENSG00000109911.19|chr11,ns,0
IMMP1L|ENSG00000148950.11|chr11,-0.170686259334963,0.383206500162957,0.114109193137539,0.67110701285743,IMMP1L|ENSG00000148950.11|chr11,ns,0
DNAJC24|ENSG00000170946.15|chr11,-0.0758444767045555,0.687505065517449,-0.0658133668150236,0.759337264277638,DNAJC24|ENSG00000170946.15|chr11,ns,0
ARL14EP|ENSG00000152219.5|chr11,0.354443053260499,0.0577475358917158,0.631931305955636,0.02211831558989,ARL14EP|ENSG00000152219.5|chr11,ns,0
METTL15|ENSG00000169519.21|chr11,0.405172956879639,0.0639590811474924,0.051705195580655,0.851247316398473,METTL15|ENSG00000169519.21|chr11,ns,0
LIN7C|ENSG00000148943.12|chr11,0.0655481046811532,0.755300456143598,0.0735733549784866,0.803177547669516,LIN7C|ENSG00000148943.12|chr11,ns,0
LGR4|ENSG00000205213.14|chr11,-0.114881629781108,0.566962714469788,-0.0573981089260983,0.799599659058913,LGR4|ENSG00000205213.14|chr11,ns,0
CCDC34|ENSG00000109881.17|chr11,-0.023681736730939,0.923637501485533,-0.0738390473497171,0.793313075951777,CCDC34|ENSG00000109881.17|chr11,ns,0
SVIP|ENSG00000198168.9|chr11,-0.175128350949584,0.280582889908006,-0.947521932625829,0.0007172763306237,SVIP|ENSG00000198168.9|chr11,ns,0
FANCF|ENSG00000183161.6|chr11,0.0021377862819568,0.996254890804382,0.263325436526174,0.304083648365598,FANCF|ENSG00000183161.6|chr11,ns,0
PRMT3|ENSG00000185238.13|chr11,0.0060846472389332,0.983211209380273,0.0148966915841164,0.96541483275682,PRMT3|ENSG00000185238.13|chr11,ns,0
E2F8|ENSG00000129173.13|chr11,0.379299662554707,0.120073670305526,0.505988694401149,0.103852212322179,E2F8|ENSG00000129173.13|chr11,ns,0
SPTY2D1|ENSG00000179119.15|chr11,0.0625906036399925,0.77586778859829,0.28088469387456,0.271886569001127,SPTY2D1|ENSG00000179119.15|chr11,ns,0
TSG101|ENSG00000074319.13|chr11,0.211524649165862,0.283428083440587,0.0690211494766729,0.81559791074518,TSG101|ENSG00000074319.13|chr11,ns,0
LDHC|ENSG00000166796.12|chr11,0.0597004054972225,0.727567079602047,-0.134548728099319,0.464973090239719,LDHC|ENSG00000166796.12|chr11,ns,0
SAAL1|ENSG00000166788.10|chr11,0.182816153915738,0.262072978096997,0.256573870472056,0.245768701775764,SAAL1|ENSG00000166788.10|chr11,ns,0
SERGEF|ENSG00000129158.11|chr11,0.0530379731450326,0.788564440107878,-0.0021496601427506,0.99411963275856,SERGEF|ENSG00000129158.11|chr11,ns,0
NCR3LG1|ENSG00000188211.9|chr11,0.107389014547682,0.562290153407344,0.320071780433833,0.209513465441825,NCR3LG1|ENSG00000188211.9|chr11,ns,0
NUCB2|ENSG00000070081.18|chr11,-0.0470307484591312,0.838852896378418,-0.357090179114641,0.16787914017229,NUCB2|ENSG00000070081.18|chr11,ns,0
PIK3C2A|ENSG00000011405.14|chr11,0.0219079061450981,0.930588513073358,0.110550632875506,0.680046039226838,PIK3C2A|ENSG00000011405.14|chr11,ns,0
FBXO3|ENSG00000110429.14|chr11,-0.069613731225332,0.712409004445747,-0.0412390034970136,0.820388786107884,FBXO3|ENSG00000110429.14|chr11,ns,0
CAPRIN1|ENSG00000135387.21|chr11,0.0016466050668134,0.993378844541064,0.151950344392348,0.510167628389852,CAPRIN1|ENSG00000135387.21|chr11,ns,0
NAT10|ENSG00000135372.10|chr11,0.202063004766071,0.290451519674762,0.0257710420147284,0.940117945339776,NAT10|ENSG00000135372.10|chr11,ns,0
ABTB2|ENSG00000166016.6|chr11,0.137316734485026,0.435634953747657,0.029820838353226,0.906038363165449,ABTB2|ENSG00000166016.6|chr11,ns,0
ACP2|ENSG00000134575.13|chr11,0.0940733008418497,0.652680864451328,0.174323710106291,0.492340019925875,ACP2|ENSG00000134575.13|chr11,ns,0
DDB2|ENSG00000134574.12|chr11,0.0612759676902255,0.781784966064401,-0.212744234005289,0.389014666600391,DDB2|ENSG00000134574.12|chr11,ns,0
PACSIN3|ENSG00000165912.16|chr11,-0.0217749267406713,0.921361512408022,0.0624268389877851,0.831244976893436,PACSIN3|ENSG00000165912.16|chr11,ns,0
ARFGAP2|ENSG00000149182.15|chr11,0.128527160005632,0.510344102644938,0.399407369358723,0.114416235057311,ARFGAP2|ENSG00000149182.15|chr11,ns,0
CSTPP1|ENSG00000149179.14|chr11,-0.0836605083793426,0.653222439005931,0.105443487319589,0.677873131049687,CSTPP1|ENSG00000149179.14|chr11,ns,0
CKAP5|ENSG00000175216.15|chr11,0.0451105726061999,0.845426422948424,-0.0804679402340754,0.774049844133832,CKAP5|ENSG00000175216.15|chr11,ns,0
ZNF408|ENSG00000175213.3|chr11,0.443674513704977,0.0966736478905272,1.15858475624168,0.0125352562364376,ZNF408|ENSG00000175213.3|chr11,ns,0
ARHGAP1|ENSG00000175220.12|chr11,-0.300871707495431,0.139994220815519,0.100886798364011,0.712887226436549,ARHGAP1|ENSG00000175220.12|chr11,ns,0
ATG13|ENSG00000175224.17|chr11,0.0424239445428924,0.85029411195778,-0.229519408015189,0.34789323371483,ATG13|ENSG00000175224.17|chr11,ns,0
