Gene name,Gene stable ID
OTOS,ENSG00000178602
OVCH2,ENSG00000183378
OVGP1,ENSG00000085465
OXA1L,ENSG00000155463
OXCT2,ENSG00000198754
OXCT2,ENSG00000198754
OXGR1,ENSG00000165621
OXT,ENSG00000101405
OXTR,ENSG00000180914
P2RX1,ENSG00000108405
P2RX2,ENSG00000187848
P2RX3,ENSG00000109991
P2RX4,ENSG00000135124
P2RX5,ENSG00000083454
P2RX6,ENSG00000099957
P2RY1,ENSG00000169860
P2RY10,ENSG00000078589
P2RY12,ENSG00000169313
P2RY13,ENSG00000181631
P2RY14,ENSG00000174944
P2RY2,ENSG00000175591
P2RY4,ENSG00000186912
P2RY6,ENSG00000171631
P4HA1,ENSG00000122884
P4HA2,ENSG00000072682
P4HA3,ENSG00000149380
P4HB,ENSG00000185624
P4HTM,ENSG00000178467
PAG1,ENSG00000076641
PAM,ENSG00000145730
PAMR1,ENSG00000149090
PANX1,ENSG00000110218
PANX2,ENSG00000073150
PANX3,ENSG00000154143
PAPLN,ENSG00000100767
PAPPA,ENSG00000182752
PAPPA2,ENSG00000116183
PAQR3,ENSG00000163291
PAQR4,ENSG00000162073
PAQR5,ENSG00000137819
PAQR6,ENSG00000160781
PAQR7,ENSG00000182749
PAQR8,ENSG00000170915
PAQR9,ENSG00000188582
PARL,ENSG00000175193
PARM1,ENSG00000169116
PARP16,ENSG00000138617
PATE2,ENSG00000196844
PATE4,ENSG00000237353
PBXIP1,ENSG00000163346
PCDH1,ENSG00000156453
PCDH10,ENSG00000138650
PCDH11Y,ENSG00000099715
PCDH11X,ENSG00000102290
PCDH12,ENSG00000113555
PCDH15,ENSG00000150275
PCDH17,ENSG00000118946
PCDH18,ENSG00000189184
PCDH19,ENSG00000165194
PCDH20,ENSG00000280165
PCDH7,ENSG00000169851
PCDH8,ENSG00000136099
PCDH9,ENSG00000184226
PCDHA1,ENSG00000204970
PCDHA4,ENSG00000204967
PCDHA11,ENSG00000249158
PCDHA13,ENSG00000239389
PCDHA2,ENSG00000204969
PCDHA3,ENSG00000255408
PCDHA4,ENSG00000204967
PCDHA5,ENSG00000204965
PCDHA6,ENSG00000081842
PCDHA8,ENSG00000204962
PCDHA7,ENSG00000204963
PCDHA9,ENSG00000204961
PCDHA7,ENSG00000204963
PCDHA9,ENSG00000204961
PCDHA10,ENSG00000250120
PCDHAC1,ENSG00000248383
PCDHAC2,ENSG00000243232
PCDHB1,ENSG00000171815
PCDHB5,ENSG00000113209
PCDHB5,ENSG00000113209
PCDHB5,ENSG00000113209
PCDHB6,ENSG00000113211
PCDHB7,ENSG00000113212
PCDHB13,ENSG00000187372
PCDHB16,ENSG00000272674
PCDHB9,ENSG00000177839
PCDHB10,ENSG00000120324
PCDHB11,ENSG00000197479
PCDHB12,ENSG00000120328
PCDHB2,ENSG00000112852
PCDHB14,ENSG00000120327
PCDHB15,ENSG00000113248
PCDHB3,ENSG00000113205
PCDHB5,ENSG00000113209
PCDHB4,ENSG00000081818
PCDHB5,ENSG00000113209
PCDHB4,ENSG00000081818
PCDHB5,ENSG00000113209
PCDHB4,ENSG00000081818
PCDHGA1,ENSG00000204956
PCDHGA10,ENSG00000253846
PCDHGA11,ENSG00000253873
PCDHGA12,ENSG00000253159
PCDHGA2,ENSG00000081853
PCDHGA3,ENSG00000254245
PCDHGA4,ENSG00000262576
PCDHGA5,ENSG00000253485
PCDHGA6,ENSG00000253731
PCDHGA7,ENSG00000253537
PCDHGA8,ENSG00000253767
PCDHGA9,ENSG00000261934
PCDHGB1,ENSG00000254221
PCDHGB2,ENSG00000253910
PCDHGB4,ENSG00000253953
PCDHGB5,ENSG00000276547
PCDHGB6,ENSG00000253305
PCDHGB7,ENSG00000254122
PCDHGC3,ENSG00000240184
PCDHGC4,ENSG00000242419
PCDHGC5,ENSG00000240764
PCNX1,ENSG00000100731
PCOLCE,ENSG00000106333
PCOLCE2,ENSG00000163710
PCSK1,ENSG00000175426
PCSK1N,ENSG00000102109
PCSK2,ENSG00000125851
PCSK4,ENSG00000115257
PCSK6,ENSG00000140479
PCSK7,ENSG00000160613
PCSK9,ENSG00000169174
PCYOX1,ENSG00000116005
PCYOX1L,ENSG00000145882
PDCD1,ENSG00000188389
PDCD1LG2,ENSG00000197646
PDE2A,ENSG00000186642
PDE3A,ENSG00000172572
PDE3B,ENSG00000152270
PDGFA,ENSG00000197461
PDGFB,ENSG00000100311
PDGFC,ENSG00000145431
PDGFD,ENSG00000170962
PDGFRA,ENSG00000134853
PDGFRB,ENSG00000113721
PDGFRL,ENSG00000104213
PDIA2,ENSG00000185615
PDIA3,ENSG00000167004
PDIA4,ENSG00000155660
PDIA5,ENSG00000065485
PDIA6,ENSG00000143870
PDILT,ENSG00000169340
PDPN,ENSG00000162493
PDYN,ENSG00000101327
PDZD8,ENSG00000165650
PDZK1IP1,ENSG00000162366
PEAR1,ENSG00000187800
PEBP4,ENSG00000134020
PECAM1,ENSG00000261371
PEMT,ENSG00000133027
PENK,ENSG00000181195
PERP,ENSG00000112378
PET117,ENSG00000232838
PEX10,ENSG00000157911
PEX11A,ENSG00000166821
PEX11B,ENSG00000131779
PEX11G,ENSG00000104883
PEX14,ENSG00000142655
MPEG1,ENSG00000197629
PGAM5,ENSG00000247077
PGAP1,ENSG00000197121
PGAP2,ENSG00000148985
PGAP3,ENSG00000161395
PGC,ENSG00000096088
PGLYRP1,ENSG00000008438
PGLYRP2,ENSG00000161031
PGLYRP3,ENSG00000159527
PGLYRP4,ENSG00000163218
PGRMC1,ENSG00000101856
PGRMC2,ENSG00000164040
PHEX,ENSG00000102174
PHTF1,ENSG00000116793
PHTF2,ENSG00000006576
PI15,ENSG00000137558
PI16,ENSG00000164530
PIANP,ENSG00000139200
PIEZO1,ENSG00000103335
PIEZO2,ENSG00000154864
PIGA,ENSG00000165195
PIGB,ENSG00000069943
PIGC,ENSG00000135845
PIGF,ENSG00000151665
PIGG,ENSG00000174227
PIGH,ENSG00000100564
PIGK,ENSG00000142892
PIGM,ENSG00000143315
PIGN,ENSG00000197563
PIGO,ENSG00000165282
PIGP,ENSG00000185808
PIGQ,ENSG00000007541
PIGR,ENSG00000162896
PIGS,ENSG00000087111
PIGT,ENSG00000124155
PIGU,ENSG00000101464
PIGV,ENSG00000060642
PIGW,ENSG00000277161
PIGX,ENSG00000163964
PIGY,ENSG00000255072
PIK3IP1,ENSG00000100100
PINLYP,ENSG00000234465
PIP,ENSG00000159763
LILRA6,ENSG00000244482
LILRB5,ENSG00000105609
LILRB2,ENSG00000131042
LILRB3,ENSG00000204577
LILRA5,ENSG00000187116
LILRA4,ENSG00000239961
LILRA2,ENSG00000239998
LILRA1,ENSG00000104974
LILRB1,ENSG00000104972
LILRB4,ENSG00000186818
LILRA6,ENSG00000244482
LILRB5,ENSG00000105609
LILRB2,ENSG00000131042
LILRB3,ENSG00000204577
LILRA5,ENSG00000187116
LILRA4,ENSG00000239961
LILRA2,ENSG00000239998
LILRA1,ENSG00000104974
LILRB1,ENSG00000104972
LILRB4,ENSG00000186818
PIRT,ENSG00000233670
PKD1,ENSG00000008710
PKD1L1,ENSG00000158683
PKD1L2,ENSG00000166473
PKD1L3,ENSG00000277481
PKD2,ENSG00000118762
PKD2L1,ENSG00000107593
PKD2L2,ENSG00000078795
PKDCC,ENSG00000162878
PKDREJ,ENSG00000130943
PKHD1,ENSG00000170927
PKHD1L1,ENSG00000205038
PLA1A,ENSG00000144837
PLA2G10,ENSG00000069764
PLA2G12A,ENSG00000123739
PLA2G12B,ENSG00000138308
PLA2G15,ENSG00000103066
PLA2G1B,ENSG00000170890
PLA2G2A,ENSG00000188257
PLA2G2C,ENSG00000187980
PLA2G2D,ENSG00000117215
PLA2G2E,ENSG00000188784
PLA2G3,ENSG00000100078
PLA2G4F,ENSG00000168907
PLA2G5,ENSG00000127472
PLA2G7,ENSG00000146070
PLA2R1,ENSG00000153246
PLAC1,ENSG00000170965
PLAT,ENSG00000104368
PLAU,ENSG00000122861
PLAUR,ENSG00000011422
PLB1,ENSG00000163803
PLBD1,ENSG00000121316
PLBD2,ENSG00000151176
PLD3,ENSG00000105223
PLD4,ENSG00000166428
PLD5,ENSG00000180287
PLD6,ENSG00000179598
PLEKHH3,ENSG00000068137
PLG,ENSG00000122194
PLGRKT,ENSG00000107020
PLLP,ENSG00000102934
PLN,ENSG00000198523
PLOD1,ENSG00000083444
PLOD2,ENSG00000152952
PLOD3,ENSG00000106397
PLP1,ENSG00000123560
PLP2,ENSG00000102007
PLTP,ENSG00000100979
PLVAP,ENSG00000130300
PLXDC1,ENSG00000161381
PLXDC2,ENSG00000120594
PLXNA1,ENSG00000114554
PLXNA2,ENSG00000076356
PLXNA3,ENSG00000130827
PLXNA4,ENSG00000221866
PLXNB1,ENSG00000164050
PLXNB2,ENSG00000196576
PLXNB3,ENSG00000198753
PLXNC1,ENSG00000136040
PLXND1,ENSG00000004399
PM20D1,ENSG00000162877
PMCH,ENSG00000183395
PMEL,ENSG00000185664
PMEPA1,ENSG00000124225
PMP22,ENSG00000109099
PNLIP,ENSG00000175535
PNLIPRP1,ENSG00000187021
PNLIPRP2,ENSG00000266200
PNOC,ENSG00000168081
PNPLA3,ENSG00000100344
PNPLA6,ENSG00000032444
PNPLA7,ENSG00000130653
PODN,ENSG00000174348
PODNL1,ENSG00000132000
PODXL,ENSG00000128567
PODXL2,ENSG00000114631
POFUT1,ENSG00000101346
POFUT2,ENSG00000186866
POGLUT1,ENSG00000163389
POM121,ENSG00000196313
POM121C,ENSG00000272391
POMC,ENSG00000115138
POMT1,ENSG00000130714
POMT2,ENSG00000009830
PON1,ENSG00000005421
PON3,ENSG00000105852
POPDC2,ENSG00000121577
POPDC3,ENSG00000132429
POR,ENSG00000127948
PORCN,ENSG00000102312
POSTN,ENSG00000133110
PPBP,ENSG00000163736
PPIB,ENSG00000166794
PPIC,ENSG00000168938
PPP1R3A,ENSG00000154415
PPP1R3F,ENSG00000049769
PPT1,ENSG00000131238
PPT2,ENSG00000221988
PPY,ENSG00000108849
SLC66A3,ENSG00000162976
PRADC1,ENSG00000135617
PRAF2,ENSG00000243279
PRAP1,ENSG00000165828
PRCP,ENSG00000137509
PRDM10,ENSG00000170325
PRDX4,ENSG00000123131
PREB,ENSG00000138073
PRELP,ENSG00000188783
PRF1,ENSG00000180644
PRG2,ENSG00000186652
PRG3,ENSG00000156575
PRG4,ENSG00000116690
PRIMA1,ENSG00000175785
PRKCSH,ENSG00000130175
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRL,ENSG00000172179
PRLH,ENSG00000071677
PRLHR,ENSG00000119973
PRLR,ENSG00000113494
PRND,ENSG00000171864
PRNP,ENSG00000171867
PROCR,ENSG00000101000
PRODH,ENSG00000100033
PROK1,ENSG00000143125
PROK2,ENSG00000163421
PROKR2,ENSG00000101292
PROM1,ENSG00000007062
PROM2,ENSG00000155066
PROS1,ENSG00000184500
PROZ,ENSG00000126231
PRPH2,ENSG00000112619
PRR7,ENSG00000131188
PRRG1,ENSG00000130962
PRRG2,ENSG00000126460
PRRG3,ENSG00000130032
PRRG4,ENSG00000135378
PRRT1,ENSG00000204314
PRRT2,ENSG00000167371
PRRT3,ENSG00000163704
PRRT4,ENSG00000224940
PRSS3,ENSG00000010438
PRSS2,ENSG00000275896
PRSS1,ENSG00000204983
PRSS12,ENSG00000164099
PRSS16,ENSG00000112812
PRSS3,ENSG00000010438
PRSS2,ENSG00000275896
PRSS1,ENSG00000204983
PRSS21,ENSG00000007038
PRSS22,ENSG00000005001
PRSS23,ENSG00000150687
PRSS27,ENSG00000172382
PRSS3,ENSG00000010438
PRSS2,ENSG00000275896
PRSS1,ENSG00000204983
PRSS33,ENSG00000103355
PRSS35,ENSG00000146250
PRSS36,ENSG00000178226
PRSS37,ENSG00000165076
PRSS38,ENSG00000185888
PRSS41,ENSG00000215148
PRSS48,ENSG00000189099
PRSS50,ENSG00000283706
PRSS53,ENSG00000151006
PRSS54,ENSG00000103023
PRSS55,ENSG00000184647
PRSS56,ENSG00000237412
PRSS57,ENSG00000185198
PRSS58,ENSG00000258223
PRSS8,ENSG00000052344
PRTG,ENSG00000166450
PRTN3,ENSG00000196415
PSAP,ENSG00000197746
PSAPL1,ENSG00000178597
PSCA,ENSG00000167653
PSEN1,ENSG00000080815
PSEN2,ENSG00000143801
PSENEN,ENSG00000205155
PSORS1C2,ENSG00000204538
PSPN,ENSG00000125650
PTAFR,ENSG00000169403
PTCH1,ENSG00000185920
PTCH2,ENSG00000117425
PTCHD1,ENSG00000165186
PTCHD3,ENSG00000182077
PTCHD4,ENSG00000244694
PTCRA,ENSG00000171611
PTDSS1,ENSG00000156471
PTDSS2,ENSG00000174915
PTGDR,ENSG00000168229
PTGDS,ENSG00000107317
PTGER1,ENSG00000160951
PTGER2,ENSG00000125384
PTGER3,ENSG00000050628
PTGER4,ENSG00000171522
PTGES,ENSG00000148344
PTGFR,ENSG00000122420
PTGFRN,ENSG00000134247
PTGIR,ENSG00000160013
PTGIS,ENSG00000124212
PTGS1,ENSG00000095303
PTGS2,ENSG00000073756
PTH,ENSG00000152266
PTH1R,ENSG00000160801
PTH2,ENSG00000142538
PTH2R,ENSG00000144407
PTHLH,ENSG00000087494
PTK7,ENSG00000112655
PTN,ENSG00000105894
PTPN1,ENSG00000196396
PTPN2,ENSG00000175354
PTPRA,ENSG00000132670
PTPRB,ENSG00000127329
PTPRC,ENSG00000081237
PTPRCAP,ENSG00000213402
PTPRD,ENSG00000153707
PTPRE,ENSG00000132334
PTPRF,ENSG00000142949
PTPRH,ENSG00000080031
PTPRJ,ENSG00000149177
PTPRK,ENSG00000152894
PTPRM,ENSG00000173482
PTPRN,ENSG00000054356
PTPRN2,ENSG00000155093
PTPRO,ENSG00000151490
PTPRQ,ENSG00000139304
PTPRS,ENSG00000105426
PTPRT,ENSG00000196090
PTPRU,ENSG00000060656
PTPRZ1,ENSG00000106278
PTRH2,ENSG00000141378
PTTG1IP,ENSG00000183255
PTX3,ENSG00000163661
PTX4,ENSG00000251692
PVR,ENSG00000073008
PXDN,ENSG00000130508
PXMP2,ENSG00000176894
PYY,ENSG00000131096
QPCTL,ENSG00000011478
QRFP,ENSG00000188710
QRFPR,ENSG00000186867
QSOX1,ENSG00000116260
QSOX2,ENSG00000165661
R3HDML,ENSG00000101074
RABAC1,ENSG00000105404
RABGAP1,ENSG00000011454
ULBP3,ENSG00000131019
RAET1L,ENSG00000155918
ULBP1,ENSG00000111981
RAET1G,ENSG00000203722
ULBP2,ENSG00000131015
ULBP3,ENSG00000131019
RAET1L,ENSG00000155918
ULBP1,ENSG00000111981
RAET1G,ENSG00000203722
ULBP2,ENSG00000131015
RAMP1,ENSG00000132329
RAMP2,ENSG00000131477
RAMP3,ENSG00000122679
RARRES1,ENSG00000118849
RARRES2,ENSG00000106538
RBP3,ENSG00000265203
RCE1,ENSG00000173653
RCN1,ENSG00000049449
RCN2,ENSG00000117906
RCN3,ENSG00000142552
RDH16,ENSG00000139547
RDH10,ENSG00000121039
RDH11,ENSG00000072042
RDH12,ENSG00000139988
RDH13,ENSG00000160439
RDH14,ENSG00000240857
RDH16,ENSG00000139547
RDH5,ENSG00000135437
RDH16,ENSG00000139547
RDH16,ENSG00000139547
RECK,ENSG00000122707
REEP1,ENSG00000068615
REEP2,ENSG00000132563
REEP3,ENSG00000165476
REEP4,ENSG00000168476
REEP5,ENSG00000129625
REG1A,ENSG00000115386
REG1A,ENSG00000115386
REG1B,ENSG00000172023
REG1B,ENSG00000172023
REG1B,ENSG00000172023
REG1B,ENSG00000172023
REG4,ENSG00000134193
RELL1,ENSG00000181826
RELL2,ENSG00000164620
RELN,ENSG00000189056
RELT,ENSG00000054967
REN,ENSG00000143839
RER1,ENSG00000157916
RESP18,ENSG00000182698
RET,ENSG00000165731
RETN,ENSG00000104918
RETNLB,ENSG00000163515
RETNLB,ENSG00000163515
RETSAT,ENSG00000042445
RFNG,ENSG00000169733
RFT1,ENSG00000163933
RGMB,ENSG00000174136
RGR,ENSG00000148604
RGS9BP,ENSG00000186326
RGSL1,ENSG00000121446
RHAG,ENSG00000112077
RHBDD1,ENSG00000144468
RHBDD2,ENSG00000005486
RHBDD3,ENSG00000100263
RHBDF1,ENSG00000007384
RHBDF2,ENSG00000129667
RHBDL1,ENSG00000103269
RHBDL2,ENSG00000158315
RHBDL3,ENSG00000141314
RHBG,ENSG00000132677
RHCG,ENSG00000140519
RHD,ENSG00000187010
RHCE,ENSG00000188672
RHO,ENSG00000163914
RHOT1,ENSG00000126858
RHOT2,ENSG00000140983
RIC3,ENSG00000166405
RLN2,ENSG00000107014
RLN1,ENSG00000107018
RLN3,ENSG00000171136
RMDN2,ENSG00000115841
RMDN3,ENSG00000137824
RNASE1,ENSG00000129538
RNASE10,ENSG00000182545
RNASE12,ENSG00000258436
RNASE13,ENSG00000206150
RNASE4,ENSG00000258818
RNASE6,ENSG00000169413
RNASE9,ENSG00000188655
RNASEK,ENSG00000219200
RNASET2,ENSG00000026297
RNASET2,ENSG00000026297
RNF103,ENSG00000239305
RNF112,ENSG00000128482
RNF121,ENSG00000137522
RNF122,ENSG00000133874
RNF128,ENSG00000133135
RNF13,ENSG00000082996
RNF130,ENSG00000113269
RNF139,ENSG00000170881
RNF144A,ENSG00000151692
RNF144B,ENSG00000137393
RNF145,ENSG00000145860
RNF148,ENSG00000235631
RNF149,ENSG00000163162
RNF150,ENSG00000170153
RNF152,ENSG00000176641
RNF167,ENSG00000108523
RNF170,ENSG00000120925
RNF182,ENSG00000180537
RNF183,ENSG00000165188
RNF185,ENSG00000138942
RNF186,ENSG00000178828
RNF19A,ENSG00000034677
RNF19B,ENSG00000116514
RNF215,ENSG00000099999
RNF217,ENSG00000146373
RNF222,ENSG00000189051
RNF223,ENSG00000237330
RNF24,ENSG00000101236
RNF26,ENSG00000173456
RNF43,ENSG00000108375
RNF5,ENSG00000204308
RNFT1,ENSG00000189050
RNFT2,ENSG00000135119
ROBO2,ENSG00000185008
ROBO4,ENSG00000154133
ROM1,ENSG00000149489
ROMO1,ENSG00000125995
ROR1,ENSG00000185483
ROR2,ENSG00000169071
ROS1,ENSG00000047936
RPN1,ENSG00000163902
RPN2,ENSG00000118705
RPRM,ENSG00000177519
RPRML,ENSG00000179673
RRBP1,ENSG00000125844
RRH,ENSG00000180245
RRM2B,ENSG00000048392
RS1,ENSG00000102104
RSPO1,ENSG00000169218
RSPO2,ENSG00000147655
RSPO3,ENSG00000146374
RSPO4,ENSG00000101282
RSPRY1,ENSG00000159579
RTBDN,ENSG00000132026
RTF1,ENSG00000137815
RTN1,ENSG00000139970
RTN2,ENSG00000125744
RTN3,ENSG00000133318
RTN4,ENSG00000115310
RTN4R,ENSG00000040608
RTN4RL1,ENSG00000185924
RTN4RL2,ENSG00000186907
RTP1,ENSG00000175077
RTP2,ENSG00000198471
RTP4,ENSG00000136514
RXFP1,ENSG00000171509
RXFP2,ENSG00000133105
RXFP4,ENSG00000173080
RYK,ENSG00000163785
RYR1,ENSG00000196218
RYR2,ENSG00000198626
RYR3,ENSG00000198838
S100A10,ENSG00000197747
S1PR1,ENSG00000170989
S1PR2,ENSG00000267534
S1PR3,ENSG00000213694
S1PR4,ENSG00000125910
S1PR5,ENSG00000180739
SAA4,ENSG00000148965
SACM1L,ENSG00000211456
SAMD8,ENSG00000156671
SARM1,ENSG00000004139
SAYSD1,ENSG00000112167
ZG16B,ENSG00000162078
SBSN,ENSG00000189001
SBSPON,ENSG00000164764
SC5D,ENSG00000109929
SCAMP1,ENSG00000085365
SCAMP2,ENSG00000140497
SCAMP3,ENSG00000116521
SCAMP4,ENSG00000227500
SCAMP5,ENSG00000198794
SCAP,ENSG00000114650
SCARA3,ENSG00000168077
SCARA5,ENSG00000168079
SCARB1,ENSG00000073060
SCARB2,ENSG00000138760
SCARF1,ENSG00000074660
SCARF2,ENSG00000244486
SCCPDH,ENSG00000143653
SCD,ENSG00000099194
SCD,ENSG00000099194
SCG2,ENSG00000171951
SCG3,ENSG00000104112
SCG5,ENSG00000166922
SCGB1A1,ENSG00000149021
SCGB1C1,ENSG00000188076
SCGB1C2,ENSG00000268320
SCGB3A1,ENSG00000161055
SCGB3A2,ENSG00000164265
SCIMP,ENSG00000161929
SCN10A,ENSG00000185313
SCN11A,ENSG00000168356
SCN1A,ENSG00000144285
SCN1B,ENSG00000105711
SCN2B,ENSG00000149575
SCN3A,ENSG00000153253
SCN3B,ENSG00000166257
SCN4A,ENSG00000007314
SCN4B,ENSG00000177098
SCN5A,ENSG00000183873
SCN7A,ENSG00000136546
SCN8A,ENSG00000196876
SCN9A,ENSG00000169432
SCNN1A,ENSG00000111319
SCNN1B,ENSG00000168447
SCNN1G,ENSG00000166828
SCPEP1,ENSG00000121064
SCRG1,ENSG00000164106
SCT,ENSG00000070031
SCTR,ENSG00000080293
SCUBE1,ENSG00000159307
SCUBE2,ENSG00000175356
SCUBE3,ENSG00000146197
SDC1,ENSG00000115884
SDC2,ENSG00000169439
SDC3,ENSG00000162512
SDC4,ENSG00000124145
SDCBP,ENSG00000137575
SDF2,ENSG00000132581
SDF2L1,ENSG00000128228
SDF4,ENSG00000078808
SDHC,ENSG00000143252
SDK1,ENSG00000146555
SDK2,ENSG00000069188
SDR16C5,ENSG00000170786
SDR42E1,ENSG00000184860
SEC11A,ENSG00000140612
SEC11C,ENSG00000166562
SEC22A,ENSG00000121542
SEC22B,ENSG00000265808
SEC22C,ENSG00000093183
SEC61A1,ENSG00000058262
SEC61A2,ENSG00000065665
SEC61G,ENSG00000132432
SEC62,ENSG00000008952
SEC63,ENSG00000025796
SECTM1,ENSG00000141574
SECTM1,ENSG00000141574
SEL1L,ENSG00000071537
SEL1L2,ENSG00000101251
SEL1L3,ENSG00000091490
SELE,ENSG00000007908
SELL,ENSG00000188404
SELP,ENSG00000174175
SELPLG,ENSG00000110876
SEMA3A,ENSG00000075213
SEMA3B,ENSG00000012171
SEMA3C,ENSG00000075223
SEMA3D,ENSG00000153993
SEMA3E,ENSG00000170381
SEMA3F,ENSG00000001617
SEMA3G,ENSG00000010319
SEMA4A,ENSG00000196189
SEMA4B,ENSG00000185033
SEMA4C,ENSG00000168758
SEMA4D,ENSG00000187764
SEMA4F,ENSG00000135622
SEMA4G,ENSG00000095539
SEMA5A,ENSG00000112902
SEMA5B,ENSG00000082684
SEMA6A,ENSG00000092421
SEMA6B,ENSG00000167680
SEMA6C,ENSG00000143434
SEMA6D,ENSG00000137872
SEMA7A,ENSG00000138623
SERAC1,ENSG00000122335
SERINC1,ENSG00000111897
SERINC2,ENSG00000168528
SERINC3,ENSG00000132824
SERINC4,ENSG00000184716
SERINC5,ENSG00000164300
SERP1,ENSG00000120742
SERP2,ENSG00000151778
SERPINA10,ENSG00000140093
SERPINA11,ENSG00000186910
SERPINA12,ENSG00000165953
SERPINA1,ENSG00000197249
SERPINA1,ENSG00000197249
SERPINA1,ENSG00000197249
SERPINA1,ENSG00000197249
SERPINA1,ENSG00000197249
SERPINA3,ENSG00000196136
SERPINA3,ENSG00000196136
SERPINA3,ENSG00000196136
SERPINA3,ENSG00000196136
SERPINA3,ENSG00000196136
SERPINA3,ENSG00000196136
SERPINA3,ENSG00000196136
SERPINA5,ENSG00000188488
SERPINA6,ENSG00000170099
SERPINA7,ENSG00000123561
SERPINA9,ENSG00000170054
SERPINC1,ENSG00000117601
SERPIND1,ENSG00000099937
SERPINE1,ENSG00000106366
SERPINE2,ENSG00000135919
SERPINE3,ENSG00000253309
SERPINF1,ENSG00000132386
SERPINF2,ENSG00000167711
SERPING1,ENSG00000149131
SERPINH1,ENSG00000149257
SERPINI1,ENSG00000163536
SERPINI2,ENSG00000114204
SERTM1,ENSG00000180440
SEZ6,ENSG00000063015
SEZ6L,ENSG00000100095
SEZ6L2,ENSG00000174938
SFRP1,ENSG00000104332
SFRP2,ENSG00000145423
SFRP4,ENSG00000106483
SFRP5,ENSG00000120057
SFT2D1,ENSG00000198818
SFT2D2,ENSG00000213064
SFT2D3,ENSG00000173349
SFTPA2,ENSG00000185303
SFTPA1,ENSG00000122852
SFTPB,ENSG00000168878
SFTPC,ENSG00000168484
SFTPD,ENSG00000133661
SFXN1,ENSG00000164466
SFXN2,ENSG00000156398
SFXN3,ENSG00000107819
SFXN4,ENSG00000183605
SFXN5,ENSG00000144040
SGCA,ENSG00000108823
SGCB,ENSG00000163069
SGCD,ENSG00000170624
SGCE,ENSG00000127990
SGCG,ENSG00000102683
SGCZ,ENSG00000185053
SGMS1,ENSG00000198964
SGMS2,ENSG00000164023
SGPL1,ENSG00000166224
SGPP1,ENSG00000126821
SGPP2,ENSG00000163082
SGSH,ENSG00000181523
SH3RF3,ENSG00000172985
SHBG,ENSG00000129214
SHH,ENSG00000164690
SHISA2,ENSG00000180730
SHISA3,ENSG00000178343
SHISA4,ENSG00000198892
SHISA5,ENSG00000164054
SHISA6,ENSG00000188803
SHISA7,ENSG00000187902
SHISA9,ENSG00000237515
SIAE,ENSG00000110013
SIDT1,ENSG00000072858
SIDT2,ENSG00000149577
SIGIRR,ENSG00000185187
SIGLEC1,ENSG00000088827
SIGLEC15,ENSG00000197046
SIGLEC8,ENSG00000105366
SIGLEC12,ENSG00000254521
SIGLEC9,ENSG00000129450
SIGLEC7,ENSG00000168995
SIGLEC11,ENSG00000161640
SIGLEC10,ENSG00000142512
SIGLEC16,ENSG00000161643
SIGMAR1,ENSG00000147955
SIL1,ENSG00000120725
SIRPG,ENSG00000089012
SIRPB1,ENSG00000101307
SIRPA,ENSG00000198053
SIRPG,ENSG00000089012
SIRPB1,ENSG00000101307
SIRPA,ENSG00000198053
SIRPG,ENSG00000089012
SIRPB1,ENSG00000101307
SIRPA,ENSG00000198053
SI,ENSG00000090402
SIT1,ENSG00000137078
SLAMF1,ENSG00000117090
SLAMF6,ENSG00000162739
SLAMF7,ENSG00000026751
SLAMF8,ENSG00000158714
SLAMF9,ENSG00000162723
SLC10A1,ENSG00000100652
SLC10A2,ENSG00000125255
SLC10A3,ENSG00000126903
SLC10A4,ENSG00000145248
SLC10A5,ENSG00000253598
SLC10A6,ENSG00000145283
SLC10A7,ENSG00000120519
SLC11A1,ENSG00000018280
SLC11A2,ENSG00000110911
SLC12A1,ENSG00000074803
SLC12A2,ENSG00000064651
SLC12A3,ENSG00000070915
SLC12A4,ENSG00000124067
SLC12A5,ENSG00000124140
SLC12A6,ENSG00000140199
SLC12A7,ENSG00000113504
SLC12A8,ENSG00000221955
SLC12A9,ENSG00000146828
SLC13A1,ENSG00000081800
SLC13A2,ENSG00000007216
SLC13A3,ENSG00000158296
SLC13A4,ENSG00000164707
SLC13A5,ENSG00000141485
SLC14A1,ENSG00000141469
SLC14A2,ENSG00000132874
SLC15A1,ENSG00000088386
SLC15A2,ENSG00000163406
SLC15A3,ENSG00000110446
SLC15A4,ENSG00000139370
SLC15A5,ENSG00000188991
SLC16A1,ENSG00000155380
SLC16A10,ENSG00000112394
SLC16A11,ENSG00000174326
SLC16A12,ENSG00000152779
SLC16A13,ENSG00000174327
SLC16A14,ENSG00000163053
SLC16A2,ENSG00000147100
SLC16A3,ENSG00000141526
