Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
ZNF354A|ENSG00000169131.13|chr5	2	5	0	32	29	65
ZNF354B|ENSG00000178338.11|chr5	16	14	0	25	59	0
ZFP2|ENSG00000198939.8|chr5	0	0	0	0	0	0
ZNF454|ENSG00000178187.8|chr5	0	0	0	0	0	0
GRM6|ENSG00000113262.16|chr5	0	0	0	0	0	0
ZNF879|ENSG00000234284.7|chr5	20	6	3	32	82	75
ZNF354C|ENSG00000177932.7|chr5	0	3	0	0	0	0
ADAMTS2|ENSG00000087116.17|chr5	8	5	14	0	1	0
RUFY1|ENSG00000176783.15|chr5	0	0	0	0	0	0
HNRNPH1|ENSG00000169045.17|chr5	269	298	222	328	328	190
CBY3|ENSG00000204659.5|chr5	0	0	0	0	0	0
CANX|ENSG00000127022.16|chr5	0	0	0	0	0	0
MAML1|ENSG00000161021.13|chr5	0	0	0	0	0	0
LTC4S|ENSG00000213316.10|chr5	0	0	0	0	0	0
MGAT4B|ENSG00000161013.17|chr5	0	10	10	0	10	0
SQSTM1|ENSG00000161011.20|chr5	0	0	0	0	0	0
MRNIP|ENSG00000161010.16|chr5	0	0	0	0	0	0
TBC1D9B|ENSG00000197226.13|chr5	0	0	0	0	0	0
RNF130|ENSG00000113269.14|chr5	751	870	713	442	345	374
RASGEF1C|ENSG00000146090.16|chr5	7	3	10	6	0	0
MAPK9|ENSG00000050748.18|chr5	412	521	367	246	236	251
GFPT2|ENSG00000131459.13|chr5	21	0	10	23	44	24
CNOT6|ENSG00000113300.13|chr5	254	317	210	159	142	109
SCGB3A1|ENSG00000161055.4|chr5	0	0	0	0	0	0
FLT4|ENSG00000037280.16|chr5	175	176	167	108	83	104
MGAT1|ENSG00000131446.17|chr5	71	247	104	60	16	75
ZFP62|ENSG00000196670.14|chr5	44	38	39	86	104	48
BTNL8|ENSG00000113303.12|chr5	0	0	0	0	0	0
BTNL3|ENSG00000168903.9|chr5	0	0	0	0	0	0
BTNL9|ENSG00000165810.17|chr5	81	68	58	43	69	98
OR2V1|ENSG00000185372.4|chr5	0	0	0	0	0	0
OR2V2|ENSG00000182613.3|chr5	0	0	0	0	0	0
TRIM7|ENSG00000146054.18|chr5	1	0	0	0	0	0
TRIM41|ENSG00000146063.20|chr5	313	427	331	477	282	206
RACK1|ENSG00000204628.12|chr5	24555	29156	21100	25722	23774	20072
TRIM52|ENSG00000183718.6|chr5	31	18	24	45	49	99
OR4F3|ENSG00000230178.1|chr5	0	0	0	0	0	0
DUSP22|ENSG00000112679.15|chr6	223	256	251	138	165	86
IRF4|ENSG00000137265.16|chr6	22	2	7	0	1	0
EXOC2|ENSG00000112685.14|chr6	190	279	169	271	216	184
HUS1B|ENSG00000188996.5|chr6	0	0	0	0	0	0
FOXQ1|ENSG00000164379.7|chr6	14	12	7	15	34	5
FOXF2|ENSG00000137273.6|chr6	27	24	31	55	8	40
FOXC1|ENSG00000054598.9|chr6	2250	2582	1976	2566	1949	1601
GMDS|ENSG00000112699.11|chr6	678	733	636	804	649	558
WRNIP1|ENSG00000124535.16|chr6	165	243	246	232	270	172
SERPINB1|ENSG00000021355.13|chr6	175	261	162	246	118	145
SERPINB9|ENSG00000170542.6|chr6	0	0	0	0	0	0
SERPINB6|ENSG00000124570.21|chr6	484	626	275	462	376	413
NQO2|ENSG00000124588.22|chr6	195	243	146	277	117	100
RIPK1|ENSG00000137275.16|chr6	22	6	8	20	30	44
BPHL|ENSG00000137274.13|chr6	337	401	398	290	236	132
TUBB2A|ENSG00000137267.7|chr6	564	585	446	539	531	474
TUBB2B|ENSG00000137285.11|chr6	1567	1862	1227	1476	1303	1217
PSMG4|ENSG00000180822.12|chr6	482	538	436	383	269	248
SLC22A23|ENSG00000137266.15|chr6	31	49	30	20	1	74
PXDC1|ENSG00000168994.14|chr6	27	17	4	56	25	28
FAM50B|ENSG00000145945.7|chr6	0	0	0	0	0	0
PRPF4B|ENSG00000112739.17|chr6	156	231	117	223	85	29
FAM217A|ENSG00000145975.15|chr6	0	0	0	0	0	0
ECI2|ENSG00000198721.13|chr6	1362	1688	1430	1130	882	765
CDYL|ENSG00000153046.18|chr6	42	61	67	114	121	53
RPP40|ENSG00000124787.14|chr6	132	165	96	217	108	116
PPP1R3G|ENSG00000219607.4|chr6	0	4	0	0	0	0
LYRM4|ENSG00000214113.11|chr6	913	1181	671	652	644	394
FARS2|ENSG00000145982.13|chr6	57	141	124	129	93	81
NRN1|ENSG00000124785.9|chr6	454	566	419	319	416	274
F13A1|ENSG00000124491.16|chr6	0	0	0	0	0	0
LY86|ENSG00000112799.9|chr6	0	0	0	0	0	0
RREB1|ENSG00000124782.21|chr6	3	40	5	13	25	24
SSR1|ENSG00000124783.14|chr6	1255	1503	1263	755	735	553
CAGE1|ENSG00000164304.16|chr6	0	0	0	0	0	0
RIOK1|ENSG00000124784.9|chr6	134	156	136	416	203	337
DSP|ENSG00000096696.15|chr6	214	343	405	287	221	243
SNRNP48|ENSG00000168566.13|chr6	379	499	316	357	351	340
BMP6|ENSG00000153162.9|chr6	73	66	53	26	55	56
TXNDC5|ENSG00000239264.9|chr6	1649	2039	1537	1387	923	685
BLOC1S5|ENSG00000188428.20|chr6	89	84	65	139	89	76
EEF1E1|ENSG00000124802.12|chr6	1090	1362	1001	1067	1258	737
SLC35B3|ENSG00000124786.12|chr6	93	112	93	94	106	65
TFAP2A|ENSG00000137203.15|chr6	71	110	85	106	57	79
GCNT2|ENSG00000111846.20|chr6	0	0	0	0	0	0
C6orf52|ENSG00000137434.12|chr6	0	0	0	0	0	0
PAK1IP1|ENSG00000111845.5|chr6	0	0	0	0	0	0
TMEM14C|ENSG00000111843.14|chr6	0	0	0	0	0	0
TMEM14B|ENSG00000137210.14|chr6	2605	2877	2193	1695	1636	1260
MAK|ENSG00000111837.12|chr6	0	5	10	0	38	19
GCM2|ENSG00000124827.7|chr6	0	0	0	0	0	0
ELOVL2|ENSG00000197977.4|chr6	105	92	112	58	106	92
SMIM13|ENSG00000224531.6|chr6	63	144	141	159	119	129
ERVFRD-1|ENSG00000244476.3|chr6	0	0	0	0	0	0
NEDD9|ENSG00000111859.17|chr6	0	0	10	7	8	0
TMEM170B|ENSG00000205269.6|chr6	39	43	49	29	62	27
ADTRP|ENSG00000111863.13|chr6	0	0	0	0	0	0
HIVEP1|ENSG00000095951.17|chr6	0	5	0	27	0	0
EDN1|ENSG00000078401.7|chr6	0	0	0	0	0	0
PHACTR1|ENSG00000112137.19|chr6	0	0	0	0	0	0
TBC1D7|ENSG00000145979.18|chr6	555	637	473	393	286	256
GFOD1|ENSG00000145990.11|chr6	56	45	80	98	110	141
SIRT5|ENSG00000124523.17|chr6	104	145	98	71	107	169
NOL7|ENSG00000225921.7|chr6	1866	2065	1683	1985	1863	1921
RANBP9|ENSG00000010017.13|chr6	298	230	274	355	160	229
MCUR1|ENSG00000050393.12|chr6	111	159	152	175	146	95
RNF182|ENSG00000180537.13|chr6	19	13	9	13	60	70
CD83|ENSG00000112149.10|chr6	13	77	7	72	28	14
JARID2|ENSG00000008083.14|chr6	105	169	188	226	286	148
DTNBP1|ENSG00000047579.20|chr6	242	353	295	622	630	373
MYLIP|ENSG00000007944.15|chr6	2	5	49	0	27	34
GMPR|ENSG00000137198.10|chr6	78	143	92	175	185	151
ATXN1|ENSG00000124788.19|chr6	28	27	50	42	27	101
STMND1|ENSG00000230873.9|chr6	2	14	19	6	11	0
RBM24|ENSG00000112183.15|chr6	5	26	5	6	0	0
CAP2|ENSG00000112186.13|chr6	112	225	131	246	226	53
FAM8A1|ENSG00000137414.7|chr6	190	284	163	323	165	324
NUP153|ENSG00000124789.12|chr6	58	60	62	119	63	152
KIF13A|ENSG00000137177.20|chr6	12	0	3	0	0	0
NHLRC1|ENSG00000187566.6|chr6	0	0	0	0	0	0
TPMT|ENSG00000137364.5|chr6	289	338	287	245	319	126
KDM1B|ENSG00000165097.16|chr6	97	143	141	73	37	52
DEK|ENSG00000124795.17|chr6	1281	1635	1191	1045	1233	923
RNF144B|ENSG00000137393.10|chr6	0	0	0	14	32	27
MBOAT1|ENSG00000172197.11|chr6	37	11	45	63	84	16
E2F3|ENSG00000112242.16|chr6	67	119	94	83	164	51
CDKAL1|ENSG00000145996.11|chr6	157	139	108	175	186	142
SOX4|ENSG00000124766.7|chr6	827	1027	825	670	757	523
PRL|ENSG00000172179.13|chr6	0	0	0	0	0	0
HDGFL1|ENSG00000112273.7|chr6	0	0	0	0	0	0
NRSN1|ENSG00000152954.12|chr6	0	0	0	0	0	0
DCDC2|ENSG00000146038.12|chr6	35	61	116	78	75	99
KAAG1|ENSG00000146049.2|chr6	0	0	0	0	0	0
MRS2|ENSG00000124532.15|chr6	335	436	271	182	233	223
GPLD1|ENSG00000112293.15|chr6	69	59	109	40	26	26
ALDH5A1|ENSG00000112294.14|chr6	538	667	522	623	468	530
KIAA0319|ENSG00000137261.15|chr6	37	6	4	12	17	0
TDP2|ENSG00000111802.14|chr6	236	284	232	199	235	367
ACOT13|ENSG00000112304.11|chr6	945	1015	898	683	658	656
C6orf62|ENSG00000112308.13|chr6	271	363	311	164	250	113
GMNN|ENSG00000112312.10|chr6	473	565	456	854	645	503
ARMH2|ENSG00000260286.4|chr6	0	0	0	0	0	0
RIPOR2|ENSG00000111913.20|chr6	0	1	0	0	0	0
CARMIL1|ENSG00000079691.19|chr6	23	6	29	13	18	25
SCGN|ENSG00000079689.14|chr6	0	0	0	0	0	0
H2AC1|ENSG00000164508.5|chr6	0	0	0	0	0	15
H2BC1|ENSG00000146047.7|chr6	0	0	0	0	0	0
SLC17A4|ENSG00000146039.11|chr6	0	0	0	0	0	0
SLC17A2|ENSG00000112337.11|chr6	0	0	0	0	0	0
TRIM38|ENSG00000112343.11|chr6	22	27	21	89	70	52
H1-1|ENSG00000124610.5|chr6	0	0	0	0	0	0
H3C1|ENSG00000275714.2|chr6	5	0	0	0	0	1
H4C1|ENSG00000278637.2|chr6	0	10	0	0	20	0
H4C2|ENSG00000278705.3|chr6	0	0	0	0	0	0
H3C2|ENSG00000286522.2|chr6	0	0	5	0	0	0
H2AC4|ENSG00000278463.2|chr6	9	0	0	10	0	0
H2BC3|ENSG00000276410.4|chr6	0	0	0	0	0	0
H3C3|ENSG00000287080.2|chr6	0	0	0	0	0	0
H1-2|ENSG00000187837.4|chr6	1326	1376	1126	1660	1302	1035
HFE|ENSG00000010704.19|chr6	23	9	4	32	0	0
H4C3|ENSG00000197061.5|chr6	16819	21845	15360	20119	20505	14099
H1-6|ENSG00000187475.6|chr6	0	0	0	0	0	0
H2BC4|ENSG00000180596.8|chr6	7	21	10	0	12	12
H2AC6|ENSG00000180573.10|chr6	25	2	0	17	25	0
H1-4|ENSG00000168298.7|chr6	11	16	22	34	15	31
H2BC5|ENSG00000158373.9|chr6	35	25	18	43	57	41
H2BC6|ENSG00000274290.3|chr6	0	0	0	0	0	0
H4C4|ENSG00000277157.2|chr6	0	12	12	0	0	0
ENSG00000282988|ENSG00000282988.2|chr6	9	4	2	26	0	2
H3C4|ENSG00000197409.8|chr6	9	4	2	26	0	2
H2AC7|ENSG00000196866.3|chr6	0	8	0	0	0	0
H2BC7|ENSG00000277224.3|chr6	0	0	0	0	0	0
H4C5|ENSG00000276966.3|chr6	0	2	9	15	0	0
H2BC8|ENSG00000273802.3|chr6	0	0	0	0	0	0
H2AC8|ENSG00000277075.3|chr6	4	2	3	0	0	0
H3C6|ENSG00000274750.3|chr6	0	0	0	23	11	0
H1-3|ENSG00000124575.7|chr6	0	0	0	0	0	0
H4C6|ENSG00000274618.2|chr6	0	0	0	0	0	0
H4C7|ENSG00000275663.2|chr6	0	0	0	0	0	0
H3C7|ENSG00000277775.2|chr6	0	0	0	0	0	0
H2BC9|ENSG00000275713.3|chr6	0	0	0	0	0	0
H3C8|ENSG00000273983.2|chr6	0	0	0	0	0	0
H2BC10|ENSG00000278588.2|chr6	0	0	0	0	0	0
H4C8|ENSG00000158406.6|chr6	1	16	9	16	0	0
BTN2A2|ENSG00000124508.17|chr6	28	31	45	8	75	69
BTN3A1|ENSG00000026950.17|chr6	15	9	7	4	0	0
BTN3A3|ENSG00000111801.16|chr6	15	9	17	14	6	0
BTN2A1|ENSG00000112763.17|chr6	7	15	23	45	33	29
BTN1A1|ENSG00000124557.14|chr6	0	0	0	0	0	0
HMGN4|ENSG00000182952.5|chr6	471	502	422	457	368	347
ABT1|ENSG00000146109.5|chr6	280	297	234	287	308	336
ZNF322|ENSG00000181315.11|chr6	15	6	0	11	0	0
H2BC11|ENSG00000124635.9|chr6	3	6	0	0	0	8
H2AC11|ENSG00000196787.4|chr6	2	0	13	0	24	7
H4C9|ENSG00000276180.2|chr6	0	0	0	0	0	0
H2BC12|ENSG00000197903.8|chr6	68	55	34	18	7	32
H2AC12|ENSG00000274997.2|chr6	36	66	35	74	29	42
PRSS16|ENSG00000112812.16|chr6	69	52	44	138	134	55
POM121L2|ENSG00000158553.5|chr6	0	10	0	0	0	35
ZNF391|ENSG00000124613.9|chr6	0	9	10	18	29	32
ZNF184|ENSG00000096654.16|chr6	8	25	0	19	7	9
H2BC13|ENSG00000185130.6|chr6	0	0	0	11	0	0
H2AC13|ENSG00000196747.5|chr6	12	18	7	22	0	8
H3C10|ENSG00000278828.2|chr6	0	4	0	0	0	0
H2AC14|ENSG00000276368.2|chr6	0	0	0	0	0	0
H2BC14|ENSG00000273703.2|chr6	0	0	0	0	0	0
H4C11|ENSG00000197238.5|chr6	15	16	0	34	43	0
H4C12|ENSG00000273542.2|chr6	0	0	0	0	0	0
H2AC15|ENSG00000275221.2|chr6	0	0	0	0	17	0
H2BC15|ENSG00000233822.6|chr6	0	10	3	9	0	0
H2AC16|ENSG00000276903.2|chr6	3	1	0	0	0	0
H1-5|ENSG00000184357.5|chr6	0	0	0	0	0	0
H3C11|ENSG00000275379.2|chr6	0	0	0	0	0	0
H4C13|ENSG00000275126.2|chr6	0	0	0	0	0	0
H3C12|ENSG00000197153.5|chr6	0	0	0	0	0	0
H2AC17|ENSG00000278677.2|chr6	76	80	20	77	31	10
H2BC17|ENSG00000274641.2|chr6	0	2	6	0	0	0
OR2B2|ENSG00000168131.4|chr6	0	0	0	0	0	0
ZNF165|ENSG00000197279.5|chr6	10	9	14	48	49	32
ZSCAN16|ENSG00000196812.6|chr6	19	22	16	82	17	32
ZKSCAN8|ENSG00000198315.11|chr6	39	5	21	30	68	23
ZSCAN9|ENSG00000137185.13|chr6	1	3	8	0	11	0
ZKSCAN4|ENSG00000187626.9|chr6	50	10	10	6	61	16
NKAPL|ENSG00000189134.4|chr6	0	0	0	0	0	0
ZSCAN26|ENSG00000197062.12|chr6	13	6	27	50	31	8
ENSG00000276302|ENSG00000276302.1|chr6	0	0	0	0	0	0
PGBD1|ENSG00000137338.6|chr6	0	18	15	8	18	29
ZSCAN31|ENSG00000235109.8|chr6	11	1	7	20	0	1
ZKSCAN3|ENSG00000189298.14|chr6	12	3	0	29	30	20
ZSCAN12|ENSG00000158691.15|chr6	19	9	22	47	42	23
ZSCAN23|ENSG00000187987.10|chr6	0	0	0	0	0	0
GPX6|ENSG00000198704.10|chr6	0	0	0	0	0	0
GPX5|ENSG00000224586.7|chr6	0	0	0	0	0	0
ZBED9|ENSG00000232040.4|chr6	0	0	0	0	0	0
TRIM27|ENSG00000204713.11|chr6	0	0	0	0	0	0
ZNF311|ENSG00000197935.7|chr6	0	0	0	0	0	0
OR2B3|ENSG00000204703.5|chr6	0	0	0	0	0	0
OR2J1|ENSG00000204702.6|chr6	0	0	0	0	0	0
OR2J3|ENSG00000204701.3|chr6	0	0	0	0	0	0
OR2J2|ENSG00000204700.5|chr6	0	0	0	0	0	0
OR14J1|ENSG00000204695.4|chr6	0	0	0	0	0	0
OR5V1|ENSG00000243729.5|chr6	0	0	0	0	0	0
OR12D3|ENSG00000112462.8|chr6	0	0	0	0	0	0
OR12D2|ENSG00000280236.3|chr6	0	0	0	0	0	0
OR12D1|ENSG00000251608.2|chr6	0	0	0	0	0	0
OR11A1|ENSG00000204694.13|chr6	0	0	0	0	0	0
OR10C1|ENSG00000206474.8|chr6	0	0	0	0	0	0
OR2H1|ENSG00000204688.10|chr6	0	0	0	0	0	0
MAS1L|ENSG00000204687.4|chr6	0	0	0	0	0	0
OR2I1P|ENSG00000237988.6|chr6	0	0	0	0	0	0
UBD|ENSG00000213886.4|chr6	0	0	0	0	0	0
GABBR1|ENSG00000204681.11|chr6	0	0	0	0	0	0
OR2H2|ENSG00000204657.4|chr6	0	0	0	0	0	0
MOG|ENSG00000204655.12|chr6	0	0	0	0	0	0
ZFP57|ENSG00000204644.10|chr6	0	0	0	0	0	0
HLA-F|ENSG00000204642.14|chr6	0	0	0	0	0	0
HLA-A|ENSG00000206503.13|chr6	1065	1607	1120	1402	1114	976
POLR1H|ENSG00000066379.15|chr6	0	0	0	0	0	0
PPP1R11|ENSG00000204619.8|chr6	0	0	0	0	0	0
RNF39|ENSG00000204618.10|chr6	0	0	0	0	0	0
TRIM31|ENSG00000204616.11|chr6	0	0	0	0	0	0
TRIM40|ENSG00000204614.9|chr6	0	0	0	0	0	0
TRIM10|ENSG00000204613.11|chr6	0	0	0	0	0	0
TRIM15|ENSG00000204610.14|chr6	0	0	0	0	0	0
TRIM26|ENSG00000234127.9|chr6	0	0	0	0	0	0
TRIM39|ENSG00000204599.16|chr6	0	0	0	0	0	0
TRIM39-RPP21|ENSG00000248167.7|chr6	0	0	0	0	0	0
RPP21|ENSG00000241370.6|chr6	0	0	0	0	0	0
GNL1|ENSG00000204590.13|chr6	0	0	0	0	0	0
PRR3|ENSG00000204576.12|chr6	0	0	0	0	0	0
ABCF1|ENSG00000204574.14|chr6	0	0	0	0	0	0
PPP1R10|ENSG00000204569.10|chr6	0	0	0	0	0	0
MRPS18B|ENSG00000204568.12|chr6	0	0	0	0	0	0
ATAT1|ENSG00000137343.18|chr6	0	0	0	0	0	0
C6orf136|ENSG00000204564.12|chr6	0	0	0	0	0	0
DHX16|ENSG00000204560.10|chr6	0	0	0	0	0	0
PPP1R18|ENSG00000146112.12|chr6	0	0	0	0	0	0
NRM|ENSG00000137404.15|chr6	0	0	0	0	0	0
MDC1|ENSG00000137337.16|chr6	0	0	0	0	0	0
TUBB|ENSG00000196230.14|chr6	0	0	0	0	0	0
FLOT1|ENSG00000137312.15|chr6	0	0	0	0	0	0
IER3|ENSG00000137331.12|chr6	0	0	0	0	0	0
DDR1|ENSG00000204580.14|chr6	0	0	0	0	0	0
GTF2H4|ENSG00000213780.11|chr6	0	0	0	0	0	0
VARS2|ENSG00000137411.19|chr6	0	0	0	0	0	0
SFTA2|ENSG00000196260.5|chr6	0	0	0	0	0	0
MUCL3|ENSG00000168631.13|chr6	0	0	0	0	0	0
MUC21|ENSG00000204544.5|chr6	0	0	0	0	0	0
MUC22|ENSG00000261272.1|chr6	0	0	0	0	0	0
C6orf15|ENSG00000204542.3|chr6	0	0	0	0	0	0
PSORS1C1|ENSG00000204540.11|chr6	0	0	0	0	0	0
CDSN|ENSG00000204539.4|chr6	0	0	0	0	0	0
PSORS1C2|ENSG00000204538.4|chr6	0	0	0	0	0	0
CCHCR1|ENSG00000204536.15|chr6	0	0	0	0	0	0
TCF19|ENSG00000137310.12|chr6	19	13	7	0	10	0
POU5F1|ENSG00000204531.21|chr6	0	0	0	0	0	0
HLA-C|ENSG00000204525.18|chr6	10	10	9	1	17	0
MICB|ENSG00000204516.10|chr6	0	0	0	0	0	0
MCCD1|ENSG00000204511.3|chr6	0	0	0	0	0	0
DDX39B|ENSG00000198563.14|chr6	0	0	0	0	0	0
ATP6V1G2|ENSG00000213760.11|chr6	0	0	0	0	0	0
NFKBIL1|ENSG00000204498.11|chr6	0	0	0	0	0	0
LTA|ENSG00000226979.9|chr6	0	0	0	0	0	0
TNF|ENSG00000232810.5|chr6	0	0	0	0	0	0
LTB|ENSG00000227507.3|chr6	0	0	0	0	0	0
LST1|ENSG00000204482.11|chr6	0	0	0	0	0	0
NCR3|ENSG00000204475.10|chr6	0	0	0	0	0	0
AIF1|ENSG00000204472.13|chr6	0	0	0	0	0	0
PRRC2A|ENSG00000204469.13|chr6	0	0	0	0	0	0
BAG6|ENSG00000204463.14|chr6	0	2	0	0	0	0
APOM|ENSG00000204444.11|chr6	0	0	0	0	0	0
C6orf47|ENSG00000204439.4|chr6	0	0	0	0	0	0
GPANK1|ENSG00000204438.11|chr6	0	0	0	0	0	0
CSNK2B|ENSG00000204435.15|chr6	0	0	0	0	0	0
ENSG00000263020|ENSG00000263020.6|chr6	0	0	0	0	0	0
LY6G5B|ENSG00000240053.9|chr6	0	0	0	0	0	0
LY6G5C|ENSG00000204428.12|chr6	0	0	0	0	0	0
ABHD16A|ENSG00000204427.12|chr6	0	0	0	0	0	0
LY6G6F|ENSG00000204424.10|chr6	0	0	0	0	0	0
LY6G6F-LY6G6D|ENSG00000250641.1|chr6	0	0	0	0	0	0
LY6G6D|ENSG00000244355.8|chr6	0	0	0	0	0	0
MPIG6B|ENSG00000204420.10|chr6	0	0	0	0	0	0
LY6G6C|ENSG00000204421.3|chr6	0	0	0	0	0	0
DDAH2|ENSG00000213722.10|chr6	0	0	0	0	0	0
CLIC1|ENSG00000213719.8|chr6	0	0	0	0	0	0
MSH5|ENSG00000204410.16|chr6	0	0	0	0	0	0
SAPCD1|ENSG00000228727.10|chr6	0	0	0	0	0	0
VWA7|ENSG00000204396.11|chr6	0	0	0	0	0	0
VARS1|ENSG00000204394.13|chr6	0	0	0	0	0	0
LSM2|ENSG00000204392.11|chr6	0	0	0	0	0	0
HSPA1L|ENSG00000204390.10|chr6	0	0	0	0	0	0
HSPA1A|ENSG00000204389.10|chr6	0	0	0	0	0	0
HSPA1B|ENSG00000204388.7|chr6	0	0	0	0	0	0
NEU1|ENSG00000204386.12|chr6	0	0	0	0	0	0
SLC44A4|ENSG00000204385.13|chr6	0	0	0	0	0	0
EHMT2|ENSG00000204371.12|chr6	0	0	0	0	0	0
C2|ENSG00000166278.16|chr6	0	0	0	0	0	0
ZBTB12|ENSG00000204366.4|chr6	0	0	0	0	0	0
ENSG00000244255|ENSG00000244255.5|chr6	0	0	0	0	0	0
CFB|ENSG00000243649.10|chr6	0	0	0	0	0	0
NELFE|ENSG00000204356.14|chr6	0	0	0	0	0	0
SKIV2L|ENSG00000204351.13|chr6	0	0	0	0	0	0
DXO|ENSG00000204348.10|chr6	0	0	0	0	0	0
STK19|ENSG00000204344.16|chr6	0	0	0	0	0	0
C4A|ENSG00000244731.10|chr6	0	0	0	0	0	0
C4B|ENSG00000224389.9|chr6	0	0	0	0	0	0
CYP21A2|ENSG00000231852.9|chr6	0	0	0	0	0	0
TNXB|ENSG00000168477.19|chr6	0	0	0	0	0	0
ATF6B|ENSG00000213676.13|chr6	0	0	0	0	0	0
FKBPL|ENSG00000204315.4|chr6	0	0	0	0	0	0
PRRT1|ENSG00000204314.12|chr6	0	0	0	0	0	0
PPT2|ENSG00000221988.13|chr6	0	0	0	0	0	0
EGFL8|ENSG00000241404.7|chr6	0	0	0	0	0	0
AGPAT1|ENSG00000204310.13|chr6	0	0	0	0	0	0
RNF5|ENSG00000204308.8|chr6	0	0	0	0	0	0
AGER|ENSG00000204305.16|chr6	0	0	0	0	0	0
PBX2|ENSG00000204304.12|chr6	0	0	0	0	0	0
GPSM3|ENSG00000213654.10|chr6	0	0	0	0	0	0
NOTCH4|ENSG00000204301.6|chr6	0	0	0	0	0	0
TSBP1|ENSG00000204296.13|chr6	0	0	0	0	0	0
HLA-DRB5|ENSG00000198502.6|chr6	285	266	151	230	198	62
HLA-DRB1|ENSG00000196126.12|chr6	368	461	302	295	336	183
HLA-DQB1|ENSG00000179344.17|chr6	270	255	153	195	173	157
HLA-DQB2|ENSG00000232629.9|chr6	0	0	0	0	0	0
HLA-DOB|ENSG00000241106.8|chr6	0	0	0	0	0	0
TAP2|ENSG00000204267.18|chr6	0	0	0	0	0	0
PSMB8|ENSG00000204264.12|chr6	0	0	0	0	0	0
PSMB9|ENSG00000240065.8|chr6	0	0	0	0	0	0
TAP1|ENSG00000168394.13|chr6	0	0	0	0	0	0
HLA-DMB|ENSG00000242574.9|chr6	0	0	0	0	0	0
HLA-DMA|ENSG00000204257.15|chr6	0	0	0	0	0	0
BRD2|ENSG00000204256.14|chr6	0	0	0	0	0	0
HLA-DOA|ENSG00000204252.14|chr6	0	0	0	0	0	0
COL11A2|ENSG00000204248.12|chr6	0	0	0	0	0	0
RXRB|ENSG00000204231.11|chr6	0	0	0	0	0	0
SLC39A7|ENSG00000112473.19|chr6	0	0	0	0	0	0
HSD17B8|ENSG00000204228.4|chr6	0	0	0	0	0	0
RING1|ENSG00000204227.5|chr6	0	0	0	0	0	0
VPS52|ENSG00000223501.9|chr6	0	0	0	0	0	0
RPS18|ENSG00000231500.7|chr6	0	0	0	0	0	0
B3GALT4|ENSG00000235863.4|chr6	0	0	0	0	0	0
WDR46|ENSG00000227057.10|chr6	0	0	0	0	0	0
PFDN6|ENSG00000204220.12|chr6	0	0	0	0	0	0
RGL2|ENSG00000237441.10|chr6	0	0	0	0	0	0
TAPBP|ENSG00000231925.14|chr6	0	0	0	0	0	0
ZBTB22|ENSG00000236104.3|chr6	0	0	0	0	0	0
DAXX|ENSG00000204209.13|chr6	119	103	93	154	60	71
KIFC1|ENSG00000237649.8|chr6	12	0	0	0	0	10
PHF1|ENSG00000112511.18|chr6	0	7	0	0	1	0
CUTA|ENSG00000112514.18|chr6	0	0	0	0	0	0
SYNGAP1|ENSG00000197283.18|chr6	0	0	0	0	0	0
ZBTB9|ENSG00000213588.6|chr6	0	0	0	0	0	0
BAK1|ENSG00000030110.14|chr6	12	14	10	80	11	7
ITPR3|ENSG00000096433.11|chr6	191	156	75	175	87	79
UQCC2|ENSG00000137288.10|chr6	1163	1339	1053	868	836	702
IP6K3|ENSG00000161896.12|chr6	0	0	0	0	0	0
LEMD2|ENSG00000161904.12|chr6	177	275	215	220	272	334
MLN|ENSG00000096395.11|chr6	0	0	0	0	0	0
GRM4|ENSG00000124493.14|chr6	0	9	0	0	13	2
HMGA1|ENSG00000137309.20|chr6	7449	9790	7978	7170	6049	4722
SMIM29|ENSG00000186577.14|chr6	14	25	31	9	47	3
NUDT3|ENSG00000272325.2|chr6	803	1057	952	834	675	436
RPS10-NUDT3|ENSG00000270800.3|chr6	322	574	431	499	287	195
RPS10|ENSG00000124614.16|chr6	247	538	360	991	437	962
PACSIN1|ENSG00000124507.11|chr6	2	22	13	24	5	0
SPDEF|ENSG00000124664.11|chr6	0	0	0	0	0	0
ILRUN|ENSG00000196821.10|chr6	202	315	208	326	314	308
SNRPC|ENSG00000124562.10|chr6	2965	3533	2653	3432	2721	2336
UHRF1BP1|ENSG00000065060.18|chr6	103	144	93	159	165	96
TAF11|ENSG00000064995.19|chr6	589	1053	784	708	647	466
ANKS1A|ENSG00000064999.16|chr6	58	64	39	47	52	29
TCP11|ENSG00000124678.20|chr6	0	4	0	0	0	0
SCUBE3|ENSG00000146197.9|chr6	27	22	15	0	10	0
ZNF76|ENSG00000065029.15|chr6	50	133	81	94	113	56
DEF6|ENSG00000023892.12|chr6	12	0	4	16	0	47
PPARD|ENSG00000112033.14|chr6	7	51	16	28	12	22
FANCE|ENSG00000112039.6|chr6	131	155	110	152	190	62
RPL10A|ENSG00000198755.11|chr6	3882	4056	3396	4614	3609	3267
TEAD3|ENSG00000007866.22|chr6	34	32	14	63	37	63
TULP1|ENSG00000112041.13|chr6	0	0	0	0	0	0
FKBP5|ENSG00000096060.15|chr6	482	596	356	372	398	364
ARMC12|ENSG00000157343.9|chr6	0	0	0	0	0	0
