Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
ADAT2|ENSG00000189007.16|chr6	213	239	227	282	325	222
PEX3|ENSG00000034693.15|chr6	287	232	144	236	301	234
FUCA2|ENSG00000001036.14|chr6	983	734	807	731	730	718
PHACTR2|ENSG00000112419.15|chr6	1161	910	1078	1025	861	848
LTV1|ENSG00000135521.9|chr6	849	835	870	1038	1179	1198
PLAGL1|ENSG00000118495.21|chr6	14	2	3	0	0	2
SF3B5|ENSG00000169976.7|chr6	2748	2399	2357	2721	2206	2263
STX11|ENSG00000135604.11|chr6	15	22	41	37	40	9
UTRN|ENSG00000152818.19|chr6	75	91	94	148	110	156
EPM2A|ENSG00000112425.16|chr6	103	83	79	89	72	85
FBXO30|ENSG00000118496.5|chr6	284	247	286	458	346	313
SHPRH|ENSG00000146414.17|chr6	88	96	81	103	101	149
GRM1|ENSG00000152822.14|chr6	0	0	0	0	0	0
RAB32|ENSG00000118508.5|chr6	9	16	14	18	21	6
ADGB|ENSG00000118492.18|chr6	0	0	0	0	0	0
STXBP5|ENSG00000164506.15|chr6	123	92	137	107	102	159
SAMD5|ENSG00000203727.4|chr6	171	141	180	152	248	172
SASH1|ENSG00000111961.19|chr6	186	167	181	252	233	230
UST|ENSG00000111962.8|chr6	107	86	88	107	132	68
TAB2|ENSG00000055208.20|chr6	573	654	579	893	719	855
SUMO4|ENSG00000177688.7|chr6	4	9	15	7	4	4
ZC3H12D|ENSG00000178199.14|chr6	1	0	5	3	9	0
PPIL4|ENSG00000131013.4|chr6	339	307	363	513	434	401
GINM1|ENSG00000055211.14|chr6	993	751	873	835	821	696
KATNA1|ENSG00000186625.14|chr6	474	342	386	643	453	530
LATS1|ENSG00000131023.13|chr6	408	336	532	531	514	516
NUP43|ENSG00000120253.14|chr6	717	498	707	796	755	723
LRP11|ENSG00000120256.11|chr6	355	391	367	281	240	290
RAET1E|ENSG00000164520.12|chr6	0	6	0	0	0	0
RAET1G|ENSG00000203722.8|chr6	28	16	21	15	15	19
PPP1R14C|ENSG00000198729.5|chr6	776	846	773	764	741	635
IYD|ENSG00000009765.15|chr6	0	0	0	3	0	0
PLEKHG1|ENSG00000120278.17|chr6	43	34	73	85	42	63
ZBTB2|ENSG00000181472.5|chr6	346	201	203	397	546	447
RMND1|ENSG00000155906.20|chr6	140	107	122	189	115	126
ARMT1|ENSG00000146476.11|chr6	264	350	260	342	324	322
CCDC170|ENSG00000120262.10|chr6	2	0	0	0	0	9
ESR1|ENSG00000091831.25|chr6	0	0	0	0	0	0
SYNE1|ENSG00000131018.25|chr6	34	14	28	54	38	39
MYCT1|ENSG00000120279.7|chr6	0	0	0	3	0	0
FBXO5|ENSG00000112029.10|chr6	838	657	689	1131	1023	1017
MTRF1L|ENSG00000112031.16|chr6	304	274	286	323	278	304
RGS17|ENSG00000091844.8|chr6	32	19	43	39	54	40
OPRM1|ENSG00000112038.18|chr6	0	0	5	0	0	0
IPCEF1|ENSG00000074706.14|chr6	0	12	0	6	0	4
CNKSR3|ENSG00000153721.19|chr6	289	188	273	344	272	258
SCAF8|ENSG00000213079.10|chr6	390	368	423	645	453	489
TIAM2|ENSG00000146426.19|chr6	29	17	42	66	18	47
TFB1M|ENSG00000029639.11|chr6	184	140	166	275	305	272
CLDN20|ENSG00000171217.5|chr6	0	0	0	0	0	0
ARID1B|ENSG00000049618.24|chr6	625	632	715	643	770	689
TMEM242|ENSG00000215712.11|chr6	333	294	338	375	321	310
ZDHHC14|ENSG00000175048.17|chr6	194	147	191	240	227	220
SNX9|ENSG00000130340.17|chr6	577	439	389	561	555	532
SYNJ2|ENSG00000078269.15|chr6	254	312	321	433	281	312
SERAC1|ENSG00000122335.17|chr6	47	48	60	61	103	41
GTF2H5|ENSG00000272047.4|chr6	2880	2271	2174	2091	1820	1800
TULP4|ENSG00000130338.13|chr6	238	281	278	303	213	227
TMEM181|ENSG00000146433.10|chr6	682	567	639	831	841	783
DYNLT1|ENSG00000146425.11|chr6	2241	1883	1994	1848	1911	1725
SYTL3|ENSG00000164674.17|chr6	14	6	12	6	21	8
EZR|ENSG00000092820.19|chr6	1907	1544	1491	1595	1759	1718
RSPH3|ENSG00000130363.13|chr6	229	217	202	234	205	210
TAGAP|ENSG00000164691.18|chr6	0	0	0	0	0	0
FNDC1|ENSG00000164694.17|chr6	5	7	10	6	9	1
SOD2|ENSG00000112096.19|chr6	502	417	536	407	428	437
WTAP|ENSG00000146457.16|chr6	625	497	512	739	789	715
ACAT2|ENSG00000120437.9|chr6	2495	2127	2191	2213	2104	1996
TCP1|ENSG00000120438.12|chr6	5985	5548	5296	5335	5140	4988
MRPL18|ENSG00000112110.10|chr6	1370	1345	1314	1331	1481	1300
PNLDC1|ENSG00000146453.13|chr6	1	0	18	11	1	0
MAS1|ENSG00000130368.7|chr6	0	0	0	1	8	0
IGF2R|ENSG00000197081.16|chr6	971	882	947	501	585	558
SLC22A1|ENSG00000175003.15|chr6	0	0	0	3	0	0
SLC22A2|ENSG00000112499.13|chr6	0	0	0	0	0	0
SLC22A3|ENSG00000146477.6|chr6	0	0	0	0	0	0
LPA|ENSG00000198670.12|chr6	0	0	0	0	0	0
PLG|ENSG00000122194.19|chr6	0	0	0	0	0	0
MAP3K4|ENSG00000085511.20|chr6	172	158	231	232	227	250
AGPAT4|ENSG00000026652.15|chr6	130	98	84	177	189	145
PRKN|ENSG00000185345.24|chr6	2	5	0	0	0	4
PACRG|ENSG00000112530.12|chr6	6	7	7	3	0	1
QKI|ENSG00000112531.17|chr6	1539	1413	1367	1637	1426	1648
C6orf118|ENSG00000112539.15|chr6	6	0	6	8	5	28
PDE10A|ENSG00000112541.19|chr6	114	137	149	78	128	122
TBXT|ENSG00000164458.10|chr6	3	3	11	8	0	7
PRR18|ENSG00000176381.6|chr6	0	8	1	1	21	0
SFT2D1|ENSG00000198818.10|chr6	749	840	640	675	721	696
MPC1|ENSG00000060762.19|chr6	807	732	539	630	508	533
RPS6KA2|ENSG00000071242.12|chr6	73	130	80	63	69	62
RAMACL|ENSG00000235272.3|chr6	66	101	65	108	125	101
ENSG00000249141|ENSG00000249141.1|chr6	5	13	7	8	2	16
RNASET2|ENSG00000026297.17|chr6	761	623	597	566	646	590
CEP43|ENSG00000213066.13|chr6	382	364	404	438	431	485
CCR6|ENSG00000112486.18|chr6	32	1	4	9	3	21
GPR31|ENSG00000120436.4|chr6	0	0	0	0	0	0
UNC93A|ENSG00000112494.10|chr6	0	0	0	0	0	0
TTLL2|ENSG00000120440.15|chr6	0	0	0	0	0	0
AFDN|ENSG00000130396.22|chr6	407	385	374	597	434	509
KIF25|ENSG00000125337.21|chr6	4	1	0	8	0	6
FRMD1|ENSG00000153303.18|chr6	0	0	0	0	0	0
DACT2|ENSG00000164488.12|chr6	0	0	0	0	0	0
SMOC2|ENSG00000112562.20|chr6	2	2	0	0	0	0
THBS2|ENSG00000186340.17|chr6	0	0	0	0	5	0
ENSG00000285733|ENSG00000285733.1|chr6	12	8	9	8	10	10
WDR27|ENSG00000184465.16|chr6	3	0	3	2	3	12
C6orf120|ENSG00000185127.7|chr6	905	919	908	1035	997	856
PHF10|ENSG00000130024.15|chr6	322	373	328	357	396	295
DYNLT2|ENSG00000184786.6|chr6	0	0	0	0	0	0
ERMARD|ENSG00000130023.16|chr6	0	0	0	0	0	0
DLL1|ENSG00000198719.9|chr6	0	0	0	0	0	0
PSMB1|ENSG00000008018.9|chr6	3583	2837	3092	2981	2677	2619
TBP|ENSG00000112592.15|chr6	170	165	178	343	356	295
PDCD2|ENSG00000071994.11|chr6	1077	1044	900	891	911	876
FAM20C|ENSG00000177706.9|chr7	0	0	1	0	0	0
PDGFA|ENSG00000197461.13|chr7	122	98	104	201	83	95
PRKAR1B|ENSG00000188191.15|chr7	91	50	83	60	45	85
DNAAF5|ENSG00000164818.16|chr7	1393	1203	1198	1246	1092	1169
SUN1|ENSG00000164828.18|chr7	258	243	247	254	242	283
GET4|ENSG00000239857.7|chr7	443	372	412	597	564	506
ADAP1|ENSG00000105963.15|chr7	43	42	17	29	50	49
COX19|ENSG00000240230.6|chr7	422	308	343	670	543	520
CYP2W1|ENSG00000073067.14|chr7	0	0	0	0	0	0
C7orf50|ENSG00000146540.15|chr7	474	561	456	476	513	436
GPR146|ENSG00000164849.10|chr7	19	18	17	15	14	14
GPER1|ENSG00000164850.16|chr7	2	9	13	4	10	15
ZFAND2A|ENSG00000178381.12|chr7	26	27	76	78	138	48
UNCX|ENSG00000164853.9|chr7	7	2	5	7	8	9
MICALL2|ENSG00000164877.19|chr7	17	5	4	27	26	37
INTS1|ENSG00000164880.16|chr7	206	161	148	84	78	61
MAFK|ENSG00000198517.10|chr7	272	184	144	221	276	226
TMEM184A|ENSG00000164855.16|chr7	6	5	0	2	0	3
PSMG3|ENSG00000157778.9|chr7	2471	1740	1544	2737	2310	2536
ELFN1|ENSG00000225968.8|chr7	3	12	5	0	0	0
MAD1L1|ENSG00000002822.16|chr7	82	69	130	134	149	105
MRM2|ENSG00000122687.19|chr7	762	705	655	887	1088	748
NUDT1|ENSG00000106268.16|chr7	339	319	289	267	258	214
SNX8|ENSG00000106266.11|chr7	209	177	189	132	181	112
CHST12|ENSG00000136213.10|chr7	437	290	316	305	258	224
GRIFIN|ENSG00000275572.2|chr7	0	0	0	0	0	0
LFNG|ENSG00000106003.14|chr7	20	6	1	6	0	5
BRAT1|ENSG00000106009.16|chr7	456	273	266	249	277	244
IQCE|ENSG00000106012.18|chr7	70	45	71	70	68	55
TTYH3|ENSG00000136295.15|chr7	516	356	363	261	259	312
AMZ1|ENSG00000174945.14|chr7	0	0	2	0	0	0
GNA12|ENSG00000146535.14|chr7	330	308	392	309	322	302
CARD11|ENSG00000198286.11|chr7	0	0	0	0	0	0
SDK1|ENSG00000146555.20|chr7	106	110	79	54	53	90
FOXK1|ENSG00000164916.11|chr7	296	187	255	221	206	223
AP5Z1|ENSG00000242802.9|chr7	86	82	62	165	107	121
RADIL|ENSG00000157927.17|chr7	86	77	97	111	57	80
PAPOLB|ENSG00000218823.2|chr7	0	0	0	0	0	0
MMD2|ENSG00000136297.15|chr7	0	0	0	0	0	0
RBAK-RBAKDN|ENSG00000272968.5|chr7	0	7	7	4	2	15
RBAK|ENSG00000146587.18|chr7	366	401	384	700	590	554
WIPI2|ENSG00000157954.15|chr7	953	793	840	761	796	786
SLC29A4|ENSG00000164638.11|chr7	15	27	6	7	23	7
TNRC18|ENSG00000182095.15|chr7	56	69	63	54	38	56
FBXL18|ENSG00000155034.20|chr7	303	199	304	209	172	164
ACTB|ENSG00000075624.17|chr7	3092	3346	3414	2969	3238	2776
FSCN1|ENSG00000075618.18|chr7	1455	1158	1209	1240	1119	940
RNF216|ENSG00000011275.19|chr7	250	246	209	387	355	327
OCM|ENSG00000122543.11|chr7	0	0	0	0	0	0
CCZ1|ENSG00000122674.12|chr7	1267	1058	1108	1271	1541	1084
RSPH10B|ENSG00000155026.17|chr7	0	0	0	0	0	0
PMS2|ENSG00000122512.17|chr7	20	5	1	20	25	19
AIMP2|ENSG00000106305.10|chr7	1467	1156	1277	1579	1481	1502
EIF2AK1|ENSG00000086232.13|chr7	1312	1182	1099	1083	1207	1241
ANKRD61|ENSG00000157999.6|chr7	10	0	0	2	7	4
CYTH3|ENSG00000008256.16|chr7	97	96	81	92	157	101
SAGSIN1|ENSG00000286075.3|chr7	217	192	149	195	177	212
FAM220A|ENSG00000178397.13|chr7	215	190	149	195	177	212
RAC1|ENSG00000136238.19|chr7	6201	5675	5316	5433	5635	4744
DAGLB|ENSG00000164535.15|chr7	69	94	37	75	112	118
KDELR2|ENSG00000136240.10|chr7	1797	1677	1688	1507	1394	1474
GRID2IP|ENSG00000215045.9|chr7	0	0	0	0	0	0
ZDHHC4|ENSG00000136247.15|chr7	230	232	168	206	230	172
INTS15|ENSG00000146576.13|chr7	228	165	143	184	248	257
ZNF853|ENSG00000236609.4|chr7	169	133	133	202	148	160
ZNF316|ENSG00000205903.7|chr7	276	253	299	235	259	289
ZNF12|ENSG00000164631.19|chr7	320	405	318	540	516	486
RSPH10B2|ENSG00000169402.16|chr7	0	0	0	0	0	0
CCZ1B|ENSG00000146574.16|chr7	0	0	0	0	1	0
C1GALT1|ENSG00000106392.11|chr7	303	337	273	390	244	360
COL28A1|ENSG00000215018.10|chr7	0	0	0	0	0	0
MIOS|ENSG00000164654.16|chr7	108	106	108	133	159	119
RPA3|ENSG00000106399.11|chr7	670	633	728	602	740	548
UMAD1|ENSG00000219545.12|chr7	221	232	194	225	158	154
GLCCI1|ENSG00000106415.13|chr7	365	349	395	396	356	436
ICA1|ENSG00000003147.19|chr7	31	20	19	9	22	27
NXPH1|ENSG00000122584.13|chr7	0	0	0	0	0	0
NDUFA4|ENSG00000189043.10|chr7	2530	2269	2075	2088	2229	2047
PHF14|ENSG00000106443.17|chr7	123	58	103	107	158	81
THSD7A|ENSG00000005108.17|chr7	0	0	0	0	0	7
TMEM106B|ENSG00000106460.19|chr7	565	570	536	460	510	489
VWDE|ENSG00000146530.15|chr7	2	13	25	12	12	30
ENSG00000226690|ENSG00000226690.9|chr7	0	0	0	0	0	0
SCIN|ENSG00000006747.15|chr7	193	202	155	186	232	156
ARL4A|ENSG00000122644.13|chr7	97	68	78	113	115	50
ETV1|ENSG00000006468.14|chr7	137	205	228	206	291	178
DGKB|ENSG00000136267.14|chr7	0	0	6	3	0	0
AGMO|ENSG00000187546.14|chr7	0	0	0	0	0	0
MEOX2|ENSG00000106511.6|chr7	0	0	0	0	0	0
CRPPA|ENSG00000214960.11|chr7	10	43	17	16	25	25
SOSTDC1|ENSG00000171243.8|chr7	3	3	10	3	3	1
LRRC72|ENSG00000205858.10|chr7	0	0	0	0	0	0
ANKMY2|ENSG00000106524.9|chr7	69	114	136	163	192	187
BZW2|ENSG00000136261.16|chr7	1113	968	1049	1238	1071	1009
TSPAN13|ENSG00000106537.8|chr7	651	611	563	579	572	509
AGR2|ENSG00000106541.12|chr7	0	0	0	0	5	0
AGR3|ENSG00000173467.9|chr7	0	0	0	0	0	0
AHR|ENSG00000106546.14|chr7	181	206	148	262	151	240
SNX13|ENSG00000071189.21|chr7	114	196	188	234	180	250
PRPS1L1|ENSG00000229937.9|chr7	0	0	0	0	0	0
HDAC9|ENSG00000048052.24|chr7	4	7	0	0	0	9
FERD3L|ENSG00000146618.3|chr7	0	0	0	0	0	0
POLR1F|ENSG00000105849.6|chr7	311	272	324	416	376	292
TMEM196|ENSG00000173452.14|chr7	0	0	0	0	0	0
MACC1|ENSG00000183742.13|chr7	0	0	0	0	0	0
ITGB8|ENSG00000105855.10|chr7	16	32	11	7	16	18
ABCB5|ENSG00000004846.17|chr7	0	0	0	1	0	0
SP8|ENSG00000164651.18|chr7	50	24	36	16	64	49
SP4|ENSG00000105866.15|chr7	301	266	231	384	351	240
DNAH11|ENSG00000105877.19|chr7	3	0	0	0	3	0
CDCA7L|ENSG00000164649.20|chr7	292	343	370	470	388	382
RAPGEF5|ENSG00000136237.19|chr7	42	10	31	54	32	57
STEAP1B|ENSG00000105889.16|chr7	0	0	0	0	0	0
IL6|ENSG00000136244.12|chr7	0	4	0	0	0	0
TOMM7|ENSG00000196683.12|chr7	3587	3047	3351	3374	3220	3051
FAM126A|ENSG00000122591.13|chr7	453	436	390	737	580	598
KLHL7|ENSG00000122550.18|chr7	74	87	64	64	76	91
NUP42|ENSG00000136243.18|chr7	251	278	322	465	391	305
GPNMB|ENSG00000136235.17|chr7	12	19	12	12	25	8
MALSU1|ENSG00000156928.5|chr7	582	601	589	547	579	643
IGF2BP3|ENSG00000136231.14|chr7	919	766	933	967	1030	897
TRA2A|ENSG00000164548.12|chr7	1477	1373	1243	1678	1508	1492
CCDC126|ENSG00000169193.12|chr7	59	49	40	39	54	83
FAM221A|ENSG00000188732.11|chr7	98	90	115	135	68	174
STK31|ENSG00000196335.13|chr7	1	0	0	0	0	0
NPY|ENSG00000122585.8|chr7	12	0	0	0	0	0
PALS2|ENSG00000105926.16|chr7	171	278	231	298	204	270
GSDME|ENSG00000105928.16|chr7	35	69	44	67	58	37
OSBPL3|ENSG00000070882.13|chr7	180	186	168	255	194	147
CYCS|ENSG00000172115.9|chr7	3592	3293	3222	3535	3593	3310
C7orf31|ENSG00000153790.12|chr7	30	43	56	30	38	43
NPVF|ENSG00000105954.2|chr7	0	0	0	0	0	0
NFE2L3|ENSG00000050344.9|chr7	97	44	87	63	109	78
CBX3|ENSG00000122565.19|chr7	3290	2783	2789	2821	2929	2431
SNX10|ENSG00000086300.17|chr7	302	311	280	321	372	261
HOXA1|ENSG00000105991.10|chr7	98	87	110	67	132	66
HOXA2|ENSG00000105996.7|chr7	3	18	24	10	13	15
HOXA3|ENSG00000105997.23|chr7	468	413	476	477	390	402
HOXA4|ENSG00000197576.14|chr7	96	70	123	117	65	135
HOXA5|ENSG00000106004.5|chr7	1990	1677	1739	2171	2175	1945
HOXA6|ENSG00000106006.6|chr7	86	74	98	80	137	88
HOXA7|ENSG00000122592.8|chr7	160	91	138	93	69	82
HOXA9|ENSG00000078399.19|chr7	1739	1662	1780	2498	2461	2226
ENSG00000257184|ENSG00000257184.3|chr7	110	80	86	104	152	105
HOXA10|ENSG00000253293.6|chr7	2782	2494	2621	3102	2688	2676
HOXA11|ENSG00000005073.6|chr7	491	490	404	511	489	393
HOXA13|ENSG00000106031.9|chr7	1222	1282	1152	1125	1018	1014
EVX1|ENSG00000106038.13|chr7	0	0	0	0	0	1
HIBADH|ENSG00000106049.9|chr7	198	196	213	245	236	275
TAX1BP1|ENSG00000106052.14|chr7	1430	1263	1174	1587	1721	1455
JAZF1|ENSG00000153814.13|chr7	157	155	150	160	206	134
CREB5|ENSG00000146592.17|chr7	483	400	426	573	593	575
TRIL|ENSG00000255690.3|chr7	0	0	0	0	1	1
CPVL|ENSG00000106066.15|chr7	557	489	507	447	437	452
ENSG00000285162|ENSG00000285162.1|chr7	28	18	26	35	27	31
CHN2|ENSG00000106069.24|chr7	28	18	26	35	27	31
PRR15|ENSG00000176532.4|chr7	12	22	1	9	6	17
WIPF3|ENSG00000122574.12|chr7	141	121	162	167	151	97
SCRN1|ENSG00000136193.17|chr7	543	564	540	513	579	557
FKBP14|ENSG00000106080.11|chr7	395	413	431	461	488	418
PLEKHA8|ENSG00000106086.20|chr7	55	65	32	81	64	47
MTURN|ENSG00000180354.16|chr7	662	454	417	413	368	351
NOD1|ENSG00000106100.11|chr7	29	13	12	46	11	21
GGCT|ENSG00000006625.18|chr7	1033	889	997	1037	893	949
ENSG00000281039|ENSG00000281039.1|chr7	0	7	9	12	4	1
GARS1|ENSG00000106105.15|chr7	1200	1047	970	1593	1522	1309
CRHR2|ENSG00000106113.19|chr7	0	0	0	0	0	0
INMT|ENSG00000241644.2|chr7	0	0	0	0	0	0
MINDY4|ENSG00000106125.14|chr7	17	0	14	15	0	6
ENSG00000250424|ENSG00000250424.4|chr7	0	0	0	0	0	0
AQP1|ENSG00000240583.14|chr7	2	7	6	1	0	11
GHRHR|ENSG00000106128.19|chr7	0	0	0	0	0	0
ADCYAP1R1|ENSG00000078549.15|chr7	13	17	1	13	6	9
NEUROD6|ENSG00000164600.7|chr7	0	0	0	0	0	0
ITPRID1|ENSG00000180347.15|chr7	0	0	0	0	0	0
PPP1R17|ENSG00000106341.11|chr7	0	0	0	0	0	0
PDE1C|ENSG00000154678.18|chr7	0	0	0	0	0	0
LSM5|ENSG00000106355.10|chr7	1535	1278	1231	1251	1052	1215
AVL9|ENSG00000105778.20|chr7	239	115	111	213	230	175
KBTBD2|ENSG00000170852.12|chr7	224	241	203	318	298	271
FKBP9|ENSG00000122642.11|chr7	140	143	186	179	131	127
NT5C3A|ENSG00000122643.23|chr7	603	534	489	660	732	695
RP9|ENSG00000164610.10|chr7	169	180	123	267	283	230
BBS9|ENSG00000122507.21|chr7	18	71	33	38	55	18
BMPER|ENSG00000164619.10|chr7	0	0	0	0	0	2
NPSR1|ENSG00000187258.14|chr7	0	0	0	0	0	0
DPY19L1|ENSG00000173852.16|chr7	322	298	291	302	376	287
HERPUD2|ENSG00000122557.11|chr7	189	205	183	193	243	214
SEPTIN7|ENSG00000122545.21|chr7	602	666	692	563	675	576
EEPD1|ENSG00000122547.11|chr7	33	31	32	37	20	20
KIAA0895|ENSG00000164542.13|chr7	61	52	41	82	129	87
ANLN|ENSG00000011426.11|chr7	340	419	278	427	348	285
AOAH|ENSG00000136250.12|chr7	0	0	0	0	0	0
ELMO1|ENSG00000155849.16|chr7	2	5	5	7	2	4
GPR141|ENSG00000187037.9|chr7	0	0	0	0	0	0
ENSG00000290149|ENSG00000290149.1|chr7	16	23	13	17	47	10
SFRP4|ENSG00000106483.12|chr7	6	2	0	6	2	5
EPDR1|ENSG00000086289.13|chr7	288	219	240	206	275	164
AMPH|ENSG00000078053.17|chr7	55	76	48	85	97	93
VPS41|ENSG00000006715.16|chr7	305	186	235	216	226	192
POU6F2|ENSG00000106536.21|chr7	5	1	5	14	3	2
YAE1|ENSG00000241127.8|chr7	184	217	151	346	319	251
RALA|ENSG00000006451.8|chr7	714	594	642	751	881	648
CDK13|ENSG00000065883.18|chr7	208	250	245	246	181	192
MPLKIP|ENSG00000168303.9|chr7	1023	875	876	1045	1133	935
SUGCT|ENSG00000175600.16|chr7	20	28	8	9	34	19
INHBA|ENSG00000122641.11|chr7	1	2	2	11	3	18
GLI3|ENSG00000106571.15|chr7	329	242	321	226	269	238
C7orf25|ENSG00000136197.14|chr7	147	177	97	192	170	181
ENSG00000256646|ENSG00000256646.8|chr7	2765	2494	2534	2343	2407	2130
PSMA2|ENSG00000106588.12|chr7	2765	2494	2534	2343	2407	2130
MRPL32|ENSG00000106591.4|chr7	1211	1284	1234	1354	1553	1270
HECW1|ENSG00000002746.15|chr7	0	0	0	0	0	0
STK17A|ENSG00000164543.7|chr7	357	334	305	381	568	498
COA1|ENSG00000106603.20|chr7	1663	1508	1461	1514	1573	1532
BLVRA|ENSG00000106605.11|chr7	429	468	344	353	359	423
MRPS24|ENSG00000062582.14|chr7	3089	2775	2612	2673	2772	2653
URGCP|ENSG00000106608.17|chr7	241	368	270	284	291	295
UBE2D4|ENSG00000078967.13|chr7	174	151	162	210	114	173
DBNL|ENSG00000136279.21|chr7	924	920	824	1057	1010	866
PGAM2|ENSG00000164708.6|chr7	0	0	0	0	0	0
POLM|ENSG00000122678.17|chr7	53	92	50	92	54	83
AEBP1|ENSG00000106624.11|chr7	0	0	2	0	0	0
POLD2|ENSG00000106628.13|chr7	1817	1481	1473	1615	1666	1464
MYL7|ENSG00000106631.8|chr7	0	0	0	0	0	0
GCK|ENSG00000106633.18|chr7	0	0	0	4	0	0
YKT6|ENSG00000106636.9|chr7	978	864	778	927	1037	879
NUDCD3|ENSG00000015676.18|chr7	467	383	383	446	380	423
NPC1L1|ENSG00000015520.15|chr7	15	0	0	4	5	3
DDX56|ENSG00000136271.11|chr7	1156	983	805	1192	1458	1118
TMED4|ENSG00000158604.15|chr7	2334	1869	1920	2017	1903	1914
OGDH|ENSG00000105953.16|chr7	398	350	371	406	387	303
ZMIZ2|ENSG00000122515.16|chr7	300	299	282	185	241	254
PPIA|ENSG00000196262.15|chr7	13396	12358	12046	11510	11994	10595
H2AZ2|ENSG00000105968.19|chr7	2337	2133	2014	1992	1857	1860
PURB|ENSG00000146676.10|chr7	1956	1803	1809	1547	1384	1376
MYO1G|ENSG00000136286.16|chr7	0	0	0	0	0	0
CCM2|ENSG00000136280.17|chr7	97	53	52	66	86	60
NACAD|ENSG00000136274.9|chr7	11	15	12	1	1	3
TBRG4|ENSG00000136270.14|chr7	505	442	469	650	655	649
RAMP3|ENSG00000122679.8|chr7	0	0	0	0	0	0
ADCY1|ENSG00000164742.16|chr7	120	166	189	87	127	135
CCDC201|ENSG00000283247.2|chr7	0	0	0	0	0	8
IGFBP1|ENSG00000146678.10|chr7	0	0	0	0	0	0
TNS3|ENSG00000136205.17|chr7	29	23	23	41	38	13
PKD1L1|ENSG00000158683.10|chr7	0	1	0	0	0	0
HUS1|ENSG00000136273.13|chr7	221	175	216	228	222	225
SUN3|ENSG00000164744.14|chr7	0	1	0	0	0	0
C7orf57|ENSG00000164746.14|chr7	2	0	0	3	5	4
UPP1|ENSG00000183696.14|chr7	86	73	64	89	87	91
ABCA13|ENSG00000179869.15|chr7	0	0	0	0	0	0
CDC14C|ENSG00000218305.5|chr7	0	0	0	0	0	0
VWC2|ENSG00000188730.5|chr7	0	0	0	0	0	0
ZPBP|ENSG00000042813.8|chr7	0	0	0	0	0	0
SPATA48|ENSG00000164500.7|chr7	0	0	0	0	0	0
IKZF1|ENSG00000185811.21|chr7	1	1	0	6	1	3
FIGNL1|ENSG00000132436.12|chr7	402	353	492	558	477	427
GRB10|ENSG00000106070.20|chr7	436	341	380	555	453	396
COBL|ENSG00000106078.19|chr7	114	73	95	105	114	129
POM121L12|ENSG00000221900.6|chr7	0	0	0	0	0	0
VSTM2A|ENSG00000170419.11|chr7	0	0	0	0	0	0
SEC61G|ENSG00000132432.14|chr7	1257	1188	944	977	977	925
EGFR|ENSG00000146648.21|chr7	99	85	94	94	68	63
LANCL2|ENSG00000132434.10|chr7	450	304	276	478	404	436
VOPP1|ENSG00000154978.13|chr7	571	444	432	407	471	408
SEPTIN14|ENSG00000154997.9|chr7	0	0	0	0	0	0
ENSG00000249773|ENSG00000249773.3|chr7	332	389	257	300	342	311
ZNF713|ENSG00000178665.16|chr7	36	26	19	74	39	46
NIPSNAP2|ENSG00000146729.10|chr7	1764	1337	1313	1236	1249	1236
MRPS17|ENSG00000239789.6|chr7	468	516	353	419	474	461
PSPH|ENSG00000146733.14|chr7	286	198	277	483	464	450
CCT6A|ENSG00000146731.11|chr7	3709	3306	3735	3713	3542	3497
SUMF2|ENSG00000129103.19|chr7	489	376	359	455	451	410
PHKG1|ENSG00000164776.11|chr7	5	12	7	2	0	9
CHCHD2|ENSG00000106153.13|chr7	20618	16015	15295	17576	17144	16193
ZNF479|ENSG00000185177.14|chr7	0	0	0	0	0	0
ZNF716|ENSG00000182111.9|chr7	0	0	0	0	0	0
ZNF722|ENSG00000241149.4|chr7	0	0	0	0	0	0
ZNF727|ENSG00000214652.6|chr7	0	0	0	0	0	0
ZNF679|ENSG00000197123.9|chr7	0	0	0	0	0	0
ZNF736|ENSG00000234444.10|chr7	108	70	154	197	149	149
ZNF680|ENSG00000173041.12|chr7	52	80	58	78	99	103
ZNF107|ENSG00000196247.13|chr7	127	155	141	199	190	174
ZNF138|ENSG00000197008.10|chr7	49	60	78	56	91	102
ZNF273|ENSG00000198039.12|chr7	31	34	40	34	75	57
ZNF117|ENSG00000152926.16|chr7	37	45	18	37	97	43
ERV3-1|ENSG00000213462.5|chr7	8	30	10	10	5	6
ZNF92|ENSG00000146757.14|chr7	214	279	222	318	372	345
VKORC1L1|ENSG00000196715.7|chr7	566	582	737	655	645	672
GUSB|ENSG00000169919.17|chr7	373	473	431	282	371	401
ASL|ENSG00000126522.17|chr7	46	27	42	67	71	73
CRCP|ENSG00000241258.7|chr7	403	410	421	570	606	472
KCTD7|ENSG00000243335.10|chr7	124	73	109	161	246	197
RABGEF1|ENSG00000154710.18|chr7	224	132	132	223	267	234
TMEM248|ENSG00000106609.16|chr7	607	465	409	520	442	403
SBDS|ENSG00000126524.12|chr7	671	881	704	854	945	790
TYW1|ENSG00000198874.14|chr7	155	117	135	180	270	188
AUTS2|ENSG00000158321.19|chr7	644	652	698	924	862	778
GALNT17|ENSG00000185274.12|chr7	0	0	0	0	0	0
CALN1|ENSG00000183166.11|chr7	0	0	0	0	0	0
