Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
ZDBF2|ENSG00000204186.10|chr2	0	0	0	0	0	0
ADAM23|ENSG00000114948.13|chr2	26	42	17	2	15	1
FAM237A|ENSG00000235118.9|chr2	0	0	0	0	0	0
DYTN|ENSG00000232125.5|chr2	0	0	0	0	0	0
MDH1B|ENSG00000138400.13|chr2	0	6	0	0	0	0
FASTKD2|ENSG00000118246.14|chr2	136	150	91	113	85	77
CPO|ENSG00000144410.5|chr2	0	0	0	0	0	0
KLF7|ENSG00000118263.15|chr2	33	59	42	30	1	0
CREB1|ENSG00000118260.15|chr2	235	259	150	113	141	126
METTL21A|ENSG00000144401.14|chr2	55	89	62	66	45	161
CCNYL1|ENSG00000163249.13|chr2	44	125	145	87	113	4
FZD5|ENSG00000163251.4|chr2	133	123	85	28	53	25
PLEKHM3|ENSG00000178385.15|chr2	31	66	50	9	8	2
CRYGD|ENSG00000118231.5|chr2	0	0	0	0	0	0
CRYGC|ENSG00000163254.5|chr2	0	0	0	0	0	0
CRYGB|ENSG00000182187.4|chr2	0	0	0	0	0	0
CRYGA|ENSG00000168582.5|chr2	0	0	0	0	0	0
C2orf80|ENSG00000188674.11|chr2	0	0	0	0	0	0
IDH1|ENSG00000138413.14|chr2	83	97	107	112	87	69
PIKFYVE|ENSG00000115020.17|chr2	49	22	11	4	13	0
PTH2R|ENSG00000144407.10|chr2	0	0	0	0	0	0
MAP2|ENSG00000078018.21|chr2	3	4	0	0	7	0
UNC80|ENSG00000144406.19|chr2	0	0	0	0	0	0
RPE|ENSG00000197713.15|chr2	73	96	48	69	78	35
KANSL1L|ENSG00000144445.17|chr2	4	0	0	0	0	0
ACADL|ENSG00000115361.8|chr2	0	0	0	19	0	0
LANCL1|ENSG00000115365.12|chr2	86	108	45	58	36	42
CPS1|ENSG00000021826.18|chr2	0	4	3	0	0	1
ERBB4|ENSG00000178568.15|chr2	0	2	8	0	0	0
IKZF2|ENSG00000030419.17|chr2	0	7	1	4	0	0
SPAG16|ENSG00000144451.20|chr2	0	0	0	0	0	0
VWC2L|ENSG00000174453.10|chr2	0	0	0	0	0	0
BARD1|ENSG00000138376.11|chr2	212	266	259	363	333	108
ABCA12|ENSG00000144452.15|chr2	0	0	0	0	0	0
ATIC|ENSG00000138363.15|chr2	541	565	494	546	543	374
FN1|ENSG00000115414.21|chr2	0	9	5	8	0	0
MREG|ENSG00000118242.16|chr2	76	78	50	20	0	0
PECR|ENSG00000115425.14|chr2	23	30	12	13	6	1
TMEM169|ENSG00000163449.11|chr2	0	6	0	0	0	0
XRCC5|ENSG00000079246.16|chr2	793	951	914	969	953	651
MARCHF4|ENSG00000144583.5|chr2	0	0	0	0	0	0
SMARCAL1|ENSG00000138375.14|chr2	17	38	28	22	0	57
RPL37A|ENSG00000197756.10|chr2	4024	4529	3202	3726	3628	2447
IGFBP2|ENSG00000115457.10|chr2	186	222	114	121	97	54
IGFBP5|ENSG00000115461.5|chr2	52	106	92	2	10	0
TNP1|ENSG00000118245.2|chr2	0	0	0	0	0	0
TNS1|ENSG00000079308.20|chr2	0	0	0	0	0	0
RUFY4|ENSG00000188282.13|chr2	0	0	0	0	0	0
CXCR2|ENSG00000180871.8|chr2	0	0	0	0	0	0
CXCR1|ENSG00000163464.8|chr2	0	0	0	0	0	0
ARPC2|ENSG00000163466.16|chr2	1140	1209	889	568	593	469
GPBAR1|ENSG00000179921.15|chr2	0	0	0	0	0	0
AAMP|ENSG00000127837.10|chr2	304	489	345	392	347	259
PNKD|ENSG00000127838.15|chr2	10	21	22	10	21	0
TMBIM1|ENSG00000135926.15|chr2	64	103	41	35	57	0
CATIP|ENSG00000158428.4|chr2	0	0	0	0	0	0
SLC11A1|ENSG00000018280.17|chr2	0	0	0	0	0	0
CTDSP1|ENSG00000144579.8|chr2	232	352	125	138	110	89
VIL1|ENSG00000127831.11|chr2	0	0	0	0	0	0
USP37|ENSG00000135913.11|chr2	85	160	83	142	98	143
CNOT9|ENSG00000144580.14|chr2	391	548	446	384	287	185
PLCD4|ENSG00000115556.14|chr2	0	0	0	0	0	0
ZNF142|ENSG00000115568.16|chr2	61	124	90	68	41	23
BCS1L|ENSG00000074582.15|chr2	159	200	78	144	143	102
RNF25|ENSG00000163481.8|chr2	8	10	0	9	0	0
STK36|ENSG00000163482.12|chr2	29	0	17	58	6	57
TTLL4|ENSG00000135912.11|chr2	52	93	58	100	43	26
CYP27A1|ENSG00000135929.9|chr2	6	0	0	0	0	0
WNT6|ENSG00000115596.4|chr2	0	0	0	0	0	0
WNT10A|ENSG00000135925.9|chr2	0	0	0	0	0	0
CDK5R2|ENSG00000171450.6|chr2	1	6	0	1	0	0
FEV|ENSG00000163497.3|chr2	0	0	0	0	0	0
CRYBA2|ENSG00000163499.12|chr2	0	0	0	0	0	0
CFAP65|ENSG00000181378.14|chr2	10	2	0	0	0	0
IHH|ENSG00000163501.7|chr2	0	0	0	0	0	0
NHEJ1|ENSG00000187736.14|chr2	56	78	65	58	61	64
SLC23A3|ENSG00000213901.11|chr2	0	0	0	0	0	0
CNPPD1|ENSG00000115649.16|chr2	40	77	61	86	91	92
RETREG2|ENSG00000144567.11|chr2	132	61	33	29	41	1
ZFAND2B|ENSG00000158552.13|chr2	26	42	18	42	14	15
ABCB6|ENSG00000115657.14|chr2	11	10	25	25	23	0
ATG9A|ENSG00000198925.12|chr2	101	79	32	16	78	22
ANKZF1|ENSG00000163516.14|chr2	29	11	8	12	1	40
GLB1L|ENSG00000163521.16|chr2	18	16	0	7	8	48
STK16|ENSG00000115661.14|chr2	45	60	103	17	27	56
TUBA4A|ENSG00000127824.15|chr2	0	0	0	0	0	0
TUBA4B|ENSG00000243910.8|chr2	0	0	0	0	0	0
DNAJB2|ENSG00000135924.17|chr2	34	55	43	39	20	33
PTPRN|ENSG00000054356.14|chr2	0	0	0	0	0	0
RESP18|ENSG00000182698.12|chr2	0	0	0	0	0	0
DNPEP|ENSG00000123992.20|chr2	59	104	99	54	62	15
DES|ENSG00000175084.13|chr2	0	0	0	0	0	0
SPEG|ENSG00000072195.15|chr2	0	0	0	0	0	0
ENSG00000286143|ENSG00000286143.1|chr2	0	0	0	0	0	0
SPEGNB|ENSG00000286095.3|chr2	0	0	0	0	0	0
GMPPA|ENSG00000144591.20|chr2	8	14	2	20	0	1
ASIC4|ENSG00000072182.14|chr2	0	0	0	0	0	0
CHPF|ENSG00000123989.15|chr2	65	35	47	96	51	71
TMEM198|ENSG00000188760.11|chr2	8	18	27	23	8	43
OBSL1|ENSG00000124006.15|chr2	0	0	0	0	0	0
INHA|ENSG00000123999.5|chr2	0	0	0	0	0	0
STK11IP|ENSG00000144589.22|chr2	5	17	1	22	7	25
SLC4A3|ENSG00000114923.17|chr2	0	0	0	0	0	0
PAX3|ENSG00000135903.20|chr2	49	83	22	10	17	3
ENSG00000288658|ENSG00000288658.2|chr2	104	77	35	29	29	1
SGPP2|ENSG00000163082.10|chr2	125	136	111	129	82	113
FARSB|ENSG00000116120.11|chr2	283	347	268	365	319	224
MOGAT1|ENSG00000124003.13|chr2	0	0	0	0	0	0
ACSL3|ENSG00000123983.15|chr2	424	362	374	293	259	239
KCNE4|ENSG00000152049.7|chr2	0	0	0	0	0	0
SCG2|ENSG00000171951.5|chr2	0	0	0	0	0	0
AP1S3|ENSG00000152056.18|chr2	89	192	159	191	29	24
WDFY1|ENSG00000085449.15|chr2	12	76	12	45	50	2
MRPL44|ENSG00000135900.4|chr2	251	473	273	358	295	187
SERPINE2|ENSG00000135919.14|chr2	167	131	125	96	45	49
FAM124B|ENSG00000124019.10|chr2	0	0	0	0	0	0
CUL3|ENSG00000036257.14|chr2	310	205	141	154	132	139
DOCK10|ENSG00000135905.21|chr2	0	0	0	0	0	0
NYAP2|ENSG00000144460.13|chr2	0	0	0	0	0	0
RHBDD1|ENSG00000144468.17|chr2	56	38	44	65	34	0
COL4A4|ENSG00000081052.14|chr2	6	0	0	0	0	0
COL4A3|ENSG00000169031.21|chr2	7	4	0	0	0	0
MFF|ENSG00000168958.20|chr2	303	322	290	108	131	145
TM4SF20|ENSG00000168955.4|chr2	0	0	0	0	0	0
AGFG1|ENSG00000173744.18|chr2	194	222	192	124	45	90
SLC19A3|ENSG00000135917.16|chr2	2	2	4	0	0	8
CCL20|ENSG00000115009.13|chr2	0	0	0	0	0	0
DAW1|ENSG00000123977.10|chr2	0	0	0	0	0	0
SPHKAP|ENSG00000153820.13|chr2	0	0	0	0	0	0
PID1|ENSG00000153823.19|chr2	0	0	0	0	0	0
DNER|ENSG00000187957.8|chr2	0	0	0	0	0	0
TRIP12|ENSG00000153827.14|chr2	196	190	153	174	103	8
FBXO36|ENSG00000153832.12|chr2	0	0	0	1	0	1
SLC16A14|ENSG00000163053.11|chr2	30	54	68	28	0	0
SP110|ENSG00000135899.20|chr2	12	9	7	0	2	1
SP140|ENSG00000079263.19|chr2	0	0	0	0	0	0
SP140L|ENSG00000185404.17|chr2	0	0	0	0	0	0
SP100|ENSG00000067066.17|chr2	0	0	0	0	0	0
CAB39|ENSG00000135932.12|chr2	73	109	69	70	48	40
ITM2C|ENSG00000135916.16|chr2	127	198	97	168	80	69
GPR55|ENSG00000135898.10|chr2	0	0	0	0	0	0
C2orf72|ENSG00000204128.6|chr2	31	37	38	0	1	26
HTR2B|ENSG00000135914.6|chr2	0	0	0	0	0	0
ARMC9|ENSG00000135931.19|chr2	1	14	24	0	13	1
B3GNT7|ENSG00000156966.7|chr2	0	0	0	0	0	0
NCL|ENSG00000115053.17|chr2	1631	1916	1604	1880	1315	1376
NMUR1|ENSG00000171596.7|chr2	0	0	0	8	0	0
TEX44|ENSG00000177673.4|chr2	0	0	0	0	0	0
PTMA|ENSG00000187514.17|chr2	950	1391	1077	1341	1169	882
PDE6D|ENSG00000156973.14|chr2	100	91	42	65	17	17
COPS7B|ENSG00000144524.18|chr2	132	112	67	89	107	116
DIS3L2|ENSG00000144535.20|chr2	0	3	0	0	38	0
ALPP|ENSG00000163283.7|chr2	8	3	0	7	0	0
ALPG|ENSG00000163286.9|chr2	0	0	0	0	0	0
ALPI|ENSG00000163295.5|chr2	0	0	0	0	0	0
ECEL1|ENSG00000171551.12|chr2	11	1	0	13	0	2
PRSS56|ENSG00000237412.7|chr2	0	1	0	0	0	0
CHRND|ENSG00000135902.10|chr2	0	0	0	0	0	0
CHRNG|ENSG00000196811.13|chr2	0	0	0	0	0	0
TIGD1|ENSG00000221944.9|chr2	88	85	84	113	63	124
EIF4E2|ENSG00000135930.15|chr2	430	385	316	262	164	104
EFHD1|ENSG00000115468.13|chr2	94	163	76	112	56	3
GIGYF2|ENSG00000204120.16|chr2	24	50	54	15	26	7
KCNJ13|ENSG00000115474.7|chr2	0	0	0	0	0	0
SNORC|ENSG00000182600.10|chr2	0	7	0	0	0	0
NGEF|ENSG00000066248.15|chr2	29	20	1	18	25	0
INPP5D|ENSG00000168918.14|chr2	0	0	0	0	0	0
ATG16L1|ENSG00000085978.22|chr2	0	0	0	0	0	0
SAG|ENSG00000130561.17|chr2	0	0	0	0	0	0
DGKD|ENSG00000077044.11|chr2	47	119	32	28	66	1
USP40|ENSG00000085982.15|chr2	28	13	18	8	0	0
UGT1A8|ENSG00000242366.4|chr2	0	0	0	0	0	0
UGT1A10|ENSG00000242515.6|chr2	0	0	0	0	0	0
UGT1A9|ENSG00000241119.2|chr2	0	0	0	0	0	0
UGT1A7|ENSG00000244122.3|chr2	0	0	0	0	0	0
UGT1A6|ENSG00000167165.19|chr2	0	0	0	0	0	0
UGT1A5|ENSG00000288705.1|chr2	0	0	0	0	0	0
UGT1A4|ENSG00000244474.6|chr2	0	0	0	0	0	0
UGT1A3|ENSG00000288702.1|chr2	0	0	0	0	0	0
UGT1A1|ENSG00000241635.8|chr2	0	0	0	0	0	0
MROH2A|ENSG00000185038.15|chr2	0	0	0	0	0	0
HJURP|ENSG00000123485.12|chr2	151	194	168	200	220	108
ARL4C|ENSG00000188042.8|chr2	376	561	319	398	414	313
SH3BP4|ENSG00000130147.16|chr2	116	136	103	128	115	105
AGAP1|ENSG00000157985.20|chr2	98	97	76	65	48	0
GBX2|ENSG00000168505.7|chr2	25	74	30	34	2	0
ASB18|ENSG00000182177.15|chr2	0	0	0	0	0	0
IQCA1|ENSG00000132321.17|chr2	0	0	0	0	0	0
ACKR3|ENSG00000144476.6|chr2	0	0	0	0	0	0
COPS8|ENSG00000198612.11|chr2	353	294	219	208	167	303
COL6A3|ENSG00000163359.17|chr2	0	0	0	0	0	0
MLPH|ENSG00000115648.14|chr2	0	0	0	0	0	0
RAB17|ENSG00000124839.13|chr2	0	3	7	0	3	0
LRRFIP1|ENSG00000124831.20|chr2	11	7	0	6	1	0
RAMP1|ENSG00000132329.11|chr2	10	23	35	7	34	0
UBE2F|ENSG00000184182.19|chr2	84	69	87	90	19	22
SCLY|ENSG00000132330.18|chr2	20	30	26	18	14	25
ESPNL|ENSG00000144488.15|chr2	0	0	0	0	0	0
KLHL30|ENSG00000168427.9|chr2	0	0	0	0	0	0
ERFE|ENSG00000178752.16|chr2	94	86	37	55	142	63
ILKAP|ENSG00000132323.9|chr2	192	134	184	249	208	107
HES6|ENSG00000144485.11|chr2	180	167	96	83	132	36
PER2|ENSG00000132326.12|chr2	1	18	35	65	16	18
TRAF3IP1|ENSG00000204104.12|chr2	84	73	51	47	42	41
ASB1|ENSG00000065802.12|chr2	69	71	35	46	74	6
HDAC4|ENSG00000068024.18|chr2	16	52	1	25	11	0
NDUFA10|ENSG00000130414.13|chr2	87	61	80	92	25	81
COPS9|ENSG00000172428.11|chr2	629	619	465	504	557	345
OTOS|ENSG00000178602.8|chr2	0	0	0	0	0	0
GPC1|ENSG00000063660.9|chr2	10	20	27	0	3	41
ANKMY1|ENSG00000144504.16|chr2	8	2	8	0	0	0
DUSP28|ENSG00000188542.10|chr2	43	30	7	58	30	29
RNPEPL1|ENSG00000142327.13|chr2	6	35	2	0	0	0
CAPN10|ENSG00000142330.20|chr2	30	38	29	33	28	19
GPR35|ENSG00000178623.13|chr2	0	0	0	0	0	0
AQP12B|ENSG00000185176.13|chr2	0	0	0	0	0	0
AQP12A|ENSG00000184945.15|chr2	0	0	0	0	0	0
KIF1A|ENSG00000130294.18|chr2	232	292	280	234	188	152
AGXT|ENSG00000172482.5|chr2	0	0	0	0	0	0
MAB21L4|ENSG00000172478.18|chr2	0	0	0	0	0	0
CROCC2|ENSG00000226321.6|chr2	0	0	0	0	0	0
MTERF4|ENSG00000122085.17|chr2	98	155	95	187	62	25
PASK|ENSG00000115687.14|chr2	18	26	5	0	0	10
PPP1R7|ENSG00000115685.15|chr2	256	273	301	365	211	222
ANO7|ENSG00000146205.15|chr2	5	5	14	1	0	0
HDLBP|ENSG00000115677.18|chr2	616	673	296	428	411	271
FARP2|ENSG00000006607.14|chr2	0	5	0	0	0	0
STK25|ENSG00000115694.15|chr2	68	115	69	128	83	128
BOK|ENSG00000176720.6|chr2	1	0	8	8	0	0
THAP4|ENSG00000176946.13|chr2	474	542	449	225	116	182
ATG4B|ENSG00000168397.17|chr2	122	141	78	77	128	105
DTYMK|ENSG00000168393.13|chr2	628	629	428	466	321	355
ING5|ENSG00000168395.16|chr2	49	81	14	105	27	39
D2HGDH|ENSG00000180902.18|chr2	20	39	24	30	1	17
GAL3ST2|ENSG00000154252.12|chr2	0	0	0	0	0	0
NEU4|ENSG00000204099.12|chr2	0	0	0	0	0	0
PDCD1|ENSG00000188389.11|chr2	0	0	0	0	0	0
RTP5|ENSG00000188011.5|chr2	0	0	0	0	0	0
FAM240C|ENSG00000216921.9|chr2	0	0	0	0	0	0
CHL1|ENSG00000134121.10|chr3	0	0	0	0	0	0
CNTN6|ENSG00000134115.13|chr3	0	0	0	0	0	0
CNTN4|ENSG00000144619.15|chr3	0	0	0	0	0	0
IL5RA|ENSG00000091181.20|chr3	0	0	0	0	0	0
TRNT1|ENSG00000072756.18|chr3	135	67	36	87	85	40
CRBN|ENSG00000113851.16|chr3	114	209	152	171	198	78
SUMF1|ENSG00000144455.14|chr3	69	10	9	44	31	1
LRRN1|ENSG00000175928.6|chr3	0	0	0	0	0	0
SETMAR|ENSG00000170364.13|chr3	44	55	75	25	74	61
ITPR1|ENSG00000150995.21|chr3	45	50	48	48	46	66
BHLHE40|ENSG00000134107.5|chr3	26	67	21	68	84	57
ARL8B|ENSG00000134108.14|chr3	327	329	241	218	160	245
EDEM1|ENSG00000134109.11|chr3	27	55	38	42	26	8
GRM7|ENSG00000196277.16|chr3	0	0	0	0	0	0
LMCD1|ENSG00000071282.12|chr3	160	107	81	103	116	34
SSUH2|ENSG00000125046.16|chr3	0	0	0	0	0	0
CAV3|ENSG00000182533.7|chr3	0	0	0	0	0	0
OXTR|ENSG00000180914.11|chr3	24	35	8	25	54	0
RAD18|ENSG00000070950.10|chr3	121	132	185	125	132	151
SRGAP3|ENSG00000196220.17|chr3	0	9	3	0	1	0
THUMPD3|ENSG00000134077.16|chr3	217	290	221	227	142	99
SETD5|ENSG00000168137.20|chr3	825	1071	698	775	770	544
LHFPL4|ENSG00000156959.9|chr3	73	36	43	39	52	129
MTMR14|ENSG00000163719.20|chr3	86	64	15	49	71	16
CPNE9|ENSG00000144550.14|chr3	0	0	0	0	0	0
BRPF1|ENSG00000156983.17|chr3	321	556	415	575	455	486
OGG1|ENSG00000114026.22|chr3	28	23	28	38	26	5
CAMK1|ENSG00000134072.11|chr3	61	122	100	81	75	84
TADA3|ENSG00000171148.14|chr3	107	76	42	53	56	23
ARPC4|ENSG00000241553.13|chr3	219	257	219	329	179	188
ARPC4-TTLL3|ENSG00000250151.9|chr3	0	0	4	0	10	0
TTLL3|ENSG00000214021.17|chr3	0	13	0	29	0	0
RPUSD3|ENSG00000156990.14|chr3	381	470	336	362	261	294
CIDEC|ENSG00000187288.12|chr3	0	0	0	0	0	0
JAGN1|ENSG00000171135.15|chr3	817	1039	695	653	588	481
IL17RE|ENSG00000163701.19|chr3	0	0	0	0	0	0
IL17RC|ENSG00000163702.21|chr3	0	0	0	0	0	0
CRELD1|ENSG00000163703.20|chr3	18	17	42	43	30	127
PRRT3|ENSG00000163704.12|chr3	31	43	21	42	80	9
EMC3|ENSG00000125037.13|chr3	251	280	239	219	302	156
FANCD2|ENSG00000144554.13|chr3	46	82	23	103	30	20
FANCD2OS|ENSG00000163705.13|chr3	0	0	0	0	0	0
BRK1|ENSG00000254999.4|chr3	428	627	389	452	310	364
VHL|ENSG00000134086.9|chr3	619	702	620	520	420	337
IRAK2|ENSG00000134070.5|chr3	0	28	2	8	23	53
GHRL|ENSG00000157017.16|chr3	0	0	0	0	0	0
SEC13|ENSG00000157020.18|chr3	705	789	578	851	630	711
ATP2B2|ENSG00000157087.20|chr3	0	0	0	0	0	0
SLC6A11|ENSG00000132164.10|chr3	0	2	0	0	0	0
SLC6A1|ENSG00000157103.13|chr3	0	0	0	0	0	0
HRH1|ENSG00000196639.7|chr3	2	0	0	6	0	1
ATG7|ENSG00000197548.13|chr3	53	67	60	17	13	1
VGLL4|ENSG00000144560.16|chr3	276	305	249	202	140	70
TAMM41|ENSG00000144559.11|chr3	52	97	25	88	63	88
SYN2|ENSG00000157152.17|chr3	0	8	5	0	0	0
TIMP4|ENSG00000157150.5|chr3	0	0	0	0	0	0
PPARG|ENSG00000132170.24|chr3	45	66	13	3	6	0
TSEN2|ENSG00000154743.19|chr3	41	40	13	51	14	0
MKRN2OS|ENSG00000225526.6|chr3	0	0	0	0	0	0
MKRN2|ENSG00000075975.17|chr3	386	320	252	353	154	400
RAF1|ENSG00000132155.14|chr3	141	283	170	171	250	63
TMEM40|ENSG00000088726.16|chr3	7	1	0	0	0	0
CAND2|ENSG00000144712.13|chr3	44	68	59	28	9	0
ENSG00000289809|ENSG00000289809.1|chr3	0	0	0	0	0	0
RPL32|ENSG00000144713.13|chr3	3520	3655	2760	3143	3108	2148
IQSEC1|ENSG00000144711.16|chr3	64	55	45	68	33	31
NUP210|ENSG00000132182.13|chr3	162	113	60	88	51	36
HDAC11|ENSG00000163517.15|chr3	0	11	12	23	1	0
FBLN2|ENSG00000163520.14|chr3	0	0	0	0	0	0
WNT7A|ENSG00000154764.6|chr3	0	0	0	0	0	0
CHCHD4|ENSG00000163528.13|chr3	473	728	497	496	376	495
TMEM43|ENSG00000170876.8|chr3	342	372	277	264	272	246
XPC|ENSG00000154767.15|chr3	84	116	124	149	146	127
LSM3|ENSG00000170860.4|chr3	1067	976	771	896	627	590
SLC6A6|ENSG00000131389.18|chr3	22	29	0	4	25	7
GRIP2|ENSG00000144596.13|chr3	0	0	0	0	0	0
CCDC174|ENSG00000154781.17|chr3	50	79	16	98	90	62
C3orf20|ENSG00000131379.10|chr3	0	0	0	0	0	0
FGD5|ENSG00000154783.12|chr3	0	0	0	0	0	0
NR2C2|ENSG00000177463.16|chr3	33	63	49	17	2	0
MRPS25|ENSG00000131368.9|chr3	211	242	221	233	187	100
RBSN|ENSG00000131381.12|chr3	144	100	83	125	55	147
CAPN7|ENSG00000131375.10|chr3	122	95	102	100	85	23
SH3BP5|ENSG00000131370.16|chr3	330	401	280	268	228	204
METTL6|ENSG00000206562.12|chr3	125	129	44	112	84	93
EAF1|ENSG00000144597.14|chr3	205	216	160	210	192	94
COLQ|ENSG00000206561.14|chr3	0	0	0	0	0	0
HACL1|ENSG00000131373.15|chr3	27	28	45	84	71	125
BTD|ENSG00000169814.17|chr3	8	19	39	15	52	20
ANKRD28|ENSG00000206560.12|chr3	54	67	47	45	60	13
GALNT15|ENSG00000131386.20|chr3	0	0	0	0	0	0
DPH3|ENSG00000154813.10|chr3	427	481	308	336	190	320
OXNAD1|ENSG00000154814.14|chr3	56	80	47	82	31	69
RFTN1|ENSG00000131378.14|chr3	54	53	42	16	53	0
DAZL|ENSG00000092345.14|chr3	0	0	0	0	0	0
PLCL2|ENSG00000154822.18|chr3	0	0	0	0	0	0
TBC1D5|ENSG00000131374.15|chr3	23	10	34	1	5	0
SATB1|ENSG00000182568.18|chr3	298	370	271	257	167	160
KCNH8|ENSG00000183960.9|chr3	0	0	0	0	0	0
EFHB|ENSG00000163576.18|chr3	0	0	0	0	0	0
RAB5A|ENSG00000144566.11|chr3	107	177	191	139	207	199
PP2D1|ENSG00000183977.14|chr3	0	0	0	0	0	0
KAT2B|ENSG00000114166.8|chr3	42	50	31	36	12	9
SGO1|ENSG00000129810.15|chr3	127	167	91	88	110	143
ZNF385D|ENSG00000151789.12|chr3	0	0	0	0	0	0
UBE2E2|ENSG00000182247.10|chr3	54	106	66	57	51	56
UBE2E1|ENSG00000170142.12|chr3	859	906	646	587	708	491
NKIRAS1|ENSG00000197885.11|chr3	121	166	128	109	175	1
RPL15|ENSG00000174748.22|chr3	3698	4712	3291	3975	2892	2698
NR1D2|ENSG00000174738.13|chr3	131	168	169	116	102	26
THRB|ENSG00000151090.20|chr3	125	79	55	79	31	34
RARB|ENSG00000077092.20|chr3	1	15	9	28	30	0
TOP2B|ENSG00000077097.17|chr3	161	150	125	71	58	16
NGLY1|ENSG00000151092.18|chr3	101	144	77	130	160	27
OXSM|ENSG00000151093.8|chr3	98	103	48	71	84	38
LRRC3B|ENSG00000179796.13|chr3	0	0	0	0	0	0
NEK10|ENSG00000163491.17|chr3	0	0	0	0	0	0
SLC4A7|ENSG00000033867.17|chr3	12	64	6	47	16	23
EOMES|ENSG00000163508.13|chr3	55	91	60	54	34	0
CMC1|ENSG00000187118.14|chr3	66	141	73	47	16	56
AZI2|ENSG00000163512.14|chr3	141	144	73	101	148	47
ZCWPW2|ENSG00000206559.8|chr3	0	0	0	0	0	0
RBMS3|ENSG00000144642.22|chr3	47	9	49	5	1	0
TGFBR2|ENSG00000163513.19|chr3	21	34	44	6	0	0
GADL1|ENSG00000144644.15|chr3	0	0	0	0	0	0
STT3B|ENSG00000163527.10|chr3	62	123	98	76	57	79
OSBPL10|ENSG00000144645.16|chr3	23	19	11	32	48	7
ZNF860|ENSG00000197385.6|chr3	0	0	0	0	0	0
GPD1L|ENSG00000152642.11|chr3	78	65	48	58	24	88
CMTM8|ENSG00000170293.9|chr3	265	332	178	219	193	132
CMTM7|ENSG00000153551.14|chr3	114	120	78	45	126	76
CMTM6|ENSG00000091317.8|chr3	413	591	430	234	185	94
DYNC1LI1|ENSG00000144635.9|chr3	316	362	300	318	327	244
CNOT10|ENSG00000182973.20|chr3	37	74	87	63	87	50
TRIM71|ENSG00000206557.6|chr3	0	2	7	1	0	0
CCR4|ENSG00000183813.7|chr3	0	2	1	0	0	0
GLB1|ENSG00000170266.16|chr3	60	74	40	33	28	0
TMPPE|ENSG00000188167.9|chr3	0	0	9	0	0	0
CRTAP|ENSG00000170275.15|chr3	139	266	184	91	146	23
SUSD5|ENSG00000173705.9|chr3	57	105	28	113	60	63
FBXL2|ENSG00000153558.16|chr3	1	18	12	27	0	1
UBP1|ENSG00000153560.12|chr3	155	156	100	78	122	107
CLASP2|ENSG00000163539.18|chr3	84	52	42	36	23	84
PDCD6IP|ENSG00000170248.15|chr3	111	122	75	119	62	100
ARPP21|ENSG00000172995.17|chr3	0	0	0	0	0	0
STAC|ENSG00000144681.11|chr3	0	13	0	0	4	0
DCLK3|ENSG00000163673.8|chr3	5	3	0	0	0	0
TRANK1|ENSG00000168016.15|chr3	0	0	0	0	0	0
EPM2AIP1|ENSG00000178567.8|chr3	309	303	320	179	183	287
MLH1|ENSG00000076242.16|chr3	58	69	27	85	121	57
LRRFIP2|ENSG00000093167.18|chr3	77	66	61	7	21	25
ITGA9|ENSG00000144668.12|chr3	0	6	0	5	0	0
CTDSPL|ENSG00000144677.15|chr3	103	121	95	30	31	49
VILL|ENSG00000136059.16|chr3	0	0	0	0	0	0
PLCD1|ENSG00000187091.14|chr3	0	0	1	0	0	0
DLEC1|ENSG00000008226.20|chr3	0	0	0	0	0	0
ACAA1|ENSG00000060971.19|chr3	52	55	38	29	13	30
MYD88|ENSG00000172936.17|chr3	50	57	15	29	9	41
OXSR1|ENSG00000172939.9|chr3	46	81	57	85	84	29
SLC22A13|ENSG00000172940.13|chr3	0	0	0	0	0	0
SLC22A14|ENSG00000144671.11|chr3	0	0	0	0	0	0
XYLB|ENSG00000093217.11|chr3	0	4	8	0	0	0
ACVR2B|ENSG00000114739.14|chr3	158	264	254	136	219	27
EXOG|ENSG00000157036.13|chr3	106	255	100	235	71	95
SCN5A|ENSG00000183873.18|chr3	0	0	6	0	0	0
SCN10A|ENSG00000185313.9|chr3	0	0	0	0	0	0
SCN11A|ENSG00000168356.13|chr3	0	0	0	0	0	0
WDR48|ENSG00000114742.14|chr3	77	78	52	62	111	28
GORASP1|ENSG00000114745.15|chr3	63	33	22	11	93	45
TTC21A|ENSG00000168026.19|chr3	0	0	0	0	0	0
CSRNP1|ENSG00000144655.15|chr3	60	26	26	84	88	146
XIRP1|ENSG00000168334.9|chr3	0	0	0	0	0	0
CX3CR1|ENSG00000168329.14|chr3	4	0	0	0	0	0
CCR8|ENSG00000179934.7|chr3	0	0	0	0	0	0
SLC25A38|ENSG00000144659.13|chr3	267	355	257	384	292	262
RPSA|ENSG00000168028.15|chr3	25	3	18	10	80	0
MOBP|ENSG00000168314.19|chr3	0	0	0	0	0	0
MYRIP|ENSG00000170011.14|chr3	0	0	0	8	0	0
EIF1B|ENSG00000114784.4|chr3	415	476	281	464	422	230
ENTPD3|ENSG00000168032.10|chr3	0	0	0	0	0	0
RPL14|ENSG00000188846.14|chr3	499	499	399	509	429	365
ZNF619|ENSG00000177873.14|chr3	51	36	15	31	30	0
ZNF620|ENSG00000177842.12|chr3	97	141	88	179	168	64
