Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
RAB1A|ENSG00000138069.18|chr2	1163	927	1026	723	972	740
ACTR2|ENSG00000138071.15|chr2	2262	1513	2184	1251	2591	1631
SPRED2|ENSG00000198369.10|chr2	16	7	18	13	37	12
ETAA1|ENSG00000143971.9|chr2	16	0	4	39	7	21
C1D|ENSG00000197223.12|chr2	100	98	195	107	173	91
DNAAF10|ENSG00000243667.7|chr2	229	233	297	198	365	180
PNO1|ENSG00000115946.8|chr2	634	460	585	583	888	670
PPP3R1|ENSG00000221823.11|chr2	391	250	350	384	555	450
CNRIP1|ENSG00000119865.9|chr2	121	117	125	113	165	130
PLEK|ENSG00000115956.10|chr2	0	0	0	0	0	0
FBXO48|ENSG00000204923.4|chr2	4	2	2	0	13	4
APLF|ENSG00000169621.10|chr2	0	12	7	0	13	1
PROKR1|ENSG00000169618.7|chr2	0	0	0	0	0	0
ARHGAP25|ENSG00000163219.12|chr2	0	0	0	0	0	0
BMP10|ENSG00000163217.2|chr2	0	0	0	0	0	0
GKN2|ENSG00000183607.10|chr2	0	0	0	0	0	0
GKN1|ENSG00000169605.7|chr2	0	0	0	0	0	0
ANTXR1|ENSG00000169604.21|chr2	116	75	148	121	116	68
GFPT1|ENSG00000198380.13|chr2	335	229	310	367	436	360
NFU1|ENSG00000169599.13|chr2	887	827	887	631	752	689
AAK1|ENSG00000115977.21|chr2	97	68	82	98	129	101
ANXA4|ENSG00000196975.16|chr2	120	101	131	92	140	63
GMCL1|ENSG00000087338.5|chr2	577	464	444	375	587	453
SNRNP27|ENSG00000124380.11|chr2	466	389	543	308	439	466
MXD1|ENSG00000059728.11|chr2	3	15	11	51	33	21
ASPRV1|ENSG00000244617.3|chr2	2	6	19	0	13	4
PCBP1|ENSG00000169564.7|chr2	1226	864	1378	1030	1547	946
C2orf42|ENSG00000115998.8|chr2	0	3	3	20	10	5
TIA1|ENSG00000116001.17|chr2	187	189	212	80	246	232
PCYOX1|ENSG00000116005.12|chr2	880	624	817	519	682	444
SNRPG|ENSG00000143977.14|chr2	1360	1272	1212	474	882	689
FAM136A|ENSG00000035141.8|chr2	1195	1010	1431	815	1298	975
TGFA|ENSG00000163235.16|chr2	0	7	0	4	9	10
ADD2|ENSG00000075340.23|chr2	239	161	250	139	179	209
FIGLA|ENSG00000183733.6|chr2	0	0	0	0	0	0
CLEC4F|ENSG00000152672.8|chr2	0	0	0	0	0	0
CD207|ENSG00000116031.9|chr2	12	1	0	0	0	0
VAX2|ENSG00000116035.4|chr2	22	0	31	27	8	20
ATP6V1B1|ENSG00000116039.13|chr2	0	6	0	0	0	0
ENSG00000258881|ENSG00000258881.6|chr2	20	19	29	17	31	29
ANKRD53|ENSG00000144031.12|chr2	0	0	0	0	0	0
TEX261|ENSG00000144043.12|chr2	1114	745	1179	791	1010	761
NAGK|ENSG00000124357.13|chr2	153	78	132	105	70	78
MCEE|ENSG00000124370.11|chr2	29	25	37	47	67	35
MPHOSPH10|ENSG00000124383.11|chr2	4	3	0	15	17	16
PAIP2B|ENSG00000124374.9|chr2	30	45	42	33	91	40
ZNF638|ENSG00000075292.19|chr2	43	12	45	11	100	33
DYSF|ENSG00000135636.16|chr2	0	0	0	0	11	2
CYP26B1|ENSG00000003137.9|chr2	7	17	0	39	2	0
EXOC6B|ENSG00000144036.16|chr2	106	88	109	156	137	137
SPR|ENSG00000116096.6|chr2	310	147	271	155	216	166
EMX1|ENSG00000135638.14|chr2	0	0	6	7	4	11
SFXN5|ENSG00000144040.13|chr2	54	30	75	10	40	27
RAB11FIP5|ENSG00000135631.17|chr2	36	13	45	27	28	15
NOTO|ENSG00000214513.4|chr2	0	0	0	0	0	0
SMYD5|ENSG00000135632.12|chr2	143	40	121	63	38	52
PRADC1|ENSG00000135617.4|chr2	193	139	212	124	116	83
CCT7|ENSG00000135624.17|chr2	6458	3239	5483	5244	4394	4380
FBXO41|ENSG00000163013.12|chr2	28	5	15	2	42	3
EGR4|ENSG00000135625.8|chr2	0	0	0	0	2	0
ALMS1|ENSG00000116127.20|chr2	22	17	19	25	29	18
NAT8|ENSG00000144035.4|chr2	0	0	0	0	0	0
NAT8B|ENSG00000204872.4|chr2	0	0	0	0	0	0
TPRKB|ENSG00000144034.16|chr2	655	650	531	304	680	430
DUSP11|ENSG00000144048.11|chr2	13	34	53	125	107	85
C2orf78|ENSG00000187833.8|chr2	0	0	0	0	0	0
STAMBP|ENSG00000124356.17|chr2	569	492	547	522	627	558
ACTG2|ENSG00000163017.14|chr2	3	0	0	0	0	0
DGUOK|ENSG00000114956.20|chr2	1359	792	1266	804	1206	884
TET3|ENSG00000187605.16|chr2	9	9	21	52	74	44
BOLA3|ENSG00000163170.12|chr2	1346	921	1727	754	608	719
MOB1A|ENSG00000114978.18|chr2	576	389	588	298	386	358
MTHFD2|ENSG00000065911.13|chr2	1474	1253	1576	1335	1957	1394
DCTN1|ENSG00000204843.13|chr2	755	270	526	427	433	496
C2orf81|ENSG00000284308.2|chr2	1	11	16	6	1	1
WDR54|ENSG00000005448.17|chr2	831	585	797	730	589	528
RTKN|ENSG00000114993.17|chr2	128	121	113	243	199	118
INO80B|ENSG00000115274.15|chr2	51	22	40	78	16	13
WBP1|ENSG00000239779.7|chr2	341	169	433	321	134	158
MOGS|ENSG00000115275.15|chr2	296	130	346	134	137	203
MRPL53|ENSG00000204822.7|chr2	1599	1196	1477	980	1319	1129
CCDC142|ENSG00000135637.14|chr2	141	132	131	158	224	177
TTC31|ENSG00000115282.21|chr2	81	63	58	106	62	140
LBX2|ENSG00000179528.16|chr2	0	0	4	0	0	0
PCGF1|ENSG00000115289.14|chr2	3	8	5	24	21	17
TLX2|ENSG00000115297.11|chr2	0	0	0	0	0	0
DQX1|ENSG00000144045.14|chr2	0	0	0	0	0	0
AUP1|ENSG00000115307.17|chr2	1221	1297	1181	816	1011	797
HTRA2|ENSG00000115317.13|chr2	280	186	232	296	341	288
LOXL3|ENSG00000115318.12|chr2	54	19	41	54	45	35
DOK1|ENSG00000115325.14|chr2	57	27	22	58	32	75
M1AP|ENSG00000159374.18|chr2	0	0	0	0	0	0
SEMA4F|ENSG00000135622.13|chr2	45	41	64	80	50	39
HK2|ENSG00000159399.10|chr2	99	163	172	124	269	183
POLE4|ENSG00000115350.12|chr2	1048	727	964	472	584	486
TACR1|ENSG00000115353.11|chr2	0	0	0	0	0	0
EVA1A|ENSG00000115363.14|chr2	0	0	0	0	8	0
MRPL19|ENSG00000115364.14|chr2	755	621	727	383	898	651
GCFC2|ENSG00000005436.14|chr2	104	89	81	65	74	63
LRRTM4|ENSG00000176204.14|chr2	0	0	0	0	0	0
REG3G|ENSG00000143954.13|chr2	0	0	0	0	0	0
REG1B|ENSG00000172023.8|chr2	0	0	0	0	0	0
REG1A|ENSG00000115386.6|chr2	0	0	0	0	0	0
REG3A|ENSG00000172016.16|chr2	0	0	0	0	0	0
CTNNA2|ENSG00000066032.19|chr2	0	0	0	0	0	0
LRRTM1|ENSG00000162951.11|chr2	0	0	0	0	0	0
SUCLG1|ENSG00000163541.12|chr2	1132	1110	1224	928	1342	1186
DNAH6|ENSG00000115423.19|chr2	0	0	0	0	0	0
TRABD2A|ENSG00000186854.11|chr2	0	0	0	0	0	0
TMSB10|ENSG00000034510.6|chr2	8456	4480	7871	5126	4072	3757
KCMF1|ENSG00000176407.18|chr2	255	102	129	140	310	242
TCF7L1|ENSG00000152284.5|chr2	96	55	101	67	42	56
TGOLN2|ENSG00000152291.15|chr2	691	734	819	492	770	593
RETSAT|ENSG00000042445.14|chr2	227	332	207	193	335	329
ELMOD3|ENSG00000115459.18|chr2	37	25	27	72	25	37
CAPG|ENSG00000042493.16|chr2	50	18	30	9	15	1
MAT2A|ENSG00000168906.13|chr2	123	144	136	60	77	132
GGCX|ENSG00000115486.13|chr2	203	156	217	101	197	100
VAMP8|ENSG00000118640.11|chr2	1070	741	1021	800	719	692
VAMP5|ENSG00000168899.5|chr2	15	2	35	27	4	9
RNF181|ENSG00000168894.10|chr2	1218	970	1197	746	817	657
TMEM150A|ENSG00000168890.14|chr2	111	74	113	53	106	47
USP39|ENSG00000168883.20|chr2	811	655	764	550	667	701
C2orf68|ENSG00000168887.11|chr2	350	243	274	170	346	303
GNLY|ENSG00000115523.17|chr2	0	0	0	0	0	0
ATOH8|ENSG00000168874.13|chr2	0	1	13	0	25	14
ST3GAL5|ENSG00000115525.18|chr2	26	8	41	10	19	11
POLR1A|ENSG00000068654.17|chr2	243	184	215	154	163	150
PTCD3|ENSG00000132300.19|chr2	716	585	619	511	863	733
IMMT|ENSG00000132305.22|chr2	825	656	887	661	975	830
MRPL35|ENSG00000132313.15|chr2	325	373	343	248	435	396
REEP1|ENSG00000068615.20|chr2	98	130	61	113	90	64
KDM3A|ENSG00000115548.17|chr2	55	25	83	110	121	110
CHMP3|ENSG00000115561.16|chr2	1021	863	1153	799	925	742
RNF103-CHMP3|ENSG00000249884.8|chr2	141	56	174	79	90	82
RNF103|ENSG00000239305.7|chr2	36	37	47	50	53	25
RMND5A|ENSG00000153561.13|chr2	374	294	438	442	459	315
CD8A|ENSG00000153563.17|chr2	0	2	0	1	4	0
CD8B|ENSG00000172116.23|chr2	0	0	0	0	0	0
RGPD1|ENSG00000187627.17|chr2	0	0	0	0	0	0
RGPD2|ENSG00000185304.16|chr2	0	0	0	0	0	0
KRCC1|ENSG00000172086.9|chr2	17	0	8	14	20	13
SMYD1|ENSG00000115593.15|chr2	0	0	0	0	0	0
FABP1|ENSG00000163586.10|chr2	0	0	0	0	0	0
THNSL2|ENSG00000144115.18|chr2	4	5	10	11	1	4
FOXI3|ENSG00000214336.5|chr2	13	3	20	22	27	1
TEX37|ENSG00000172073.4|chr2	0	0	0	0	0	0
EIF2AK3|ENSG00000172071.15|chr2	5	6	7	0	11	2
RPIA|ENSG00000153574.9|chr2	271	147	257	213	279	260
AQP7B|ENSG00000259916.2|chr2	0	0	0	0	0	0
TEKT4|ENSG00000163060.8|chr2	0	7	0	0	0	0
MAL|ENSG00000172005.11|chr2	0	0	0	10	0	0
MRPS5|ENSG00000144029.14|chr2	1294	770	1317	1245	1230	994
ZNF514|ENSG00000144026.14|chr2	39	104	78	49	95	104
ZNF2|ENSG00000275111.5|chr2	16	2	22	9	0	14
ENSG00000233757|ENSG00000233757.7|chr2	16	19	13	15	24	4
KCNIP3|ENSG00000115041.14|chr2	24	12	0	20	13	16
FAHD2A|ENSG00000115042.10|chr2	151	104	90	107	191	151
TRIM43B|ENSG00000144010.11|chr2	0	0	0	0	0	0
TRIM43|ENSG00000144015.5|chr2	0	0	0	0	0	0
GPAT2|ENSG00000186281.13|chr2	0	0	0	0	0	0
ADRA2B|ENSG00000274286.2|chr2	0	0	0	0	0	4
ASTL|ENSG00000188886.4|chr2	0	0	0	0	0	0
DUSP2|ENSG00000158050.5|chr2	0	0	0	0	0	0
STARD7|ENSG00000084090.14|chr2	3858	3923	4084	2737	4024	3293
TMEM127|ENSG00000135956.9|chr2	43	57	83	72	28	43
CIAO1|ENSG00000144021.3|chr2	1474	1132	1456	1157	1673	1487
SNRNP200|ENSG00000144028.15|chr2	1840	1254	1785	1397	1570	1299
ITPRIPL1|ENSG00000198885.10|chr2	0	0	0	0	0	0
NCAPH|ENSG00000121152.10|chr2	160	95	186	156	282	189
NEURL3|ENSG00000163121.10|chr2	0	0	0	0	0	0
ARID5A|ENSG00000196843.17|chr2	60	54	70	62	60	102
KANSL3|ENSG00000114982.19|chr2	232	193	230	259	417	343
FER1L5|ENSG00000249715.13|chr2	0	0	0	0	0	0
LMAN2L|ENSG00000114988.12|chr2	190	87	259	227	226	179
CNNM4|ENSG00000158158.12|chr2	27	18	40	34	36	24
CNNM3|ENSG00000168763.16|chr2	293	177	352	190	193	164
ANKRD23|ENSG00000163126.15|chr2	10	7	0	0	33	6
ANKRD39|ENSG00000213337.9|chr2	501	405	469	301	393	401
SEMA4C|ENSG00000168758.11|chr2	2	0	0	17	21	0
FAM178B|ENSG00000168754.15|chr2	0	4	0	15	0	0
FAHD2B|ENSG00000144199.12|chr2	124	107	156	87	133	126
COX5B|ENSG00000135940.7|chr2	6319	4163	5946	3612	3680	3605
ACTR1B|ENSG00000115073.8|chr2	525	532	565	335	471	407
C2orf92|ENSG00000228486.11|chr2	5	5	13	0	0	2
ZAP70|ENSG00000115085.15|chr2	0	0	0	0	0	0
TMEM131|ENSG00000075568.17|chr2	117	141	88	57	263	125
VWA3B|ENSG00000168658.19|chr2	0	0	0	0	0	0
CNGA3|ENSG00000144191.12|chr2	0	0	0	0	0	0
INPP4A|ENSG00000040933.16|chr2	38	64	66	115	100	80
COA5|ENSG00000183513.9|chr2	173	151	168	188	205	183
UNC50|ENSG00000115446.12|chr2	143	50	88	138	101	124
MGAT4A|ENSG00000071073.13|chr2	69	22	86	47	91	59
CRACDL|ENSG00000196872.12|chr2	0	0	0	0	0	0
TSGA10|ENSG00000135951.16|chr2	11	0	4	0	1	6
C2orf15|ENSG00000273045.7|chr2	2	33	16	0	26	8
LIPT1|ENSG00000144182.17|chr2	9	5	7	12	7	13
ENSG00000273155|ENSG00000273155.1|chr2	20	35	44	32	28	26
MITD1|ENSG00000158411.11|chr2	86	72	34	33	114	71
MRPL30|ENSG00000185414.20|chr2	942	891	973	723	1155	823
LYG2|ENSG00000185674.10|chr2	0	2	0	0	14	13
LYG1|ENSG00000144214.10|chr2	0	3	0	0	6	0
TXNDC9|ENSG00000115514.12|chr2	236	174	157	176	292	228
EIF5B|ENSG00000158417.11|chr2	1340	778	1226	1076	1059	1060
REV1|ENSG00000135945.10|chr2	12	9	0	33	31	28
AFF3|ENSG00000144218.21|chr2	77	51	34	131	120	71
LONRF2|ENSG00000170500.13|chr2	184	140	267	238	308	287
CHST10|ENSG00000115526.11|chr2	36	18	24	60	45	36
NMS|ENSG00000204640.1|chr2	0	0	0	0	0	0
PDCL3|ENSG00000115539.14|chr2	150	78	178	42	172	77
NPAS2|ENSG00000170485.17|chr2	1	6	0	12	6	4
RPL31|ENSG00000071082.11|chr2	2732	2033	2476	2842	3667	2223
TBC1D8|ENSG00000204634.13|chr2	0	0	0	4	0	0
CNOT11|ENSG00000158435.8|chr2	397	404	489	315	542	383
RNF149|ENSG00000163162.9|chr2	25	31	41	51	64	49
CREG2|ENSG00000175874.10|chr2	0	0	4	3	4	0
RFX8|ENSG00000196460.14|chr2	0	0	0	0	0	0
MAP4K4|ENSG00000071054.17|chr2	637	399	475	503	758	603
IL1R2|ENSG00000115590.14|chr2	7	0	0	0	0	3
IL1R1|ENSG00000115594.12|chr2	0	0	0	0	0	0
IL1RL2|ENSG00000115598.10|chr2	0	0	0	0	0	0
IL1RL1|ENSG00000115602.17|chr2	0	0	0	0	0	0
IL18R1|ENSG00000115604.12|chr2	0	0	0	0	0	0
IL18RAP|ENSG00000115607.10|chr2	0	0	0	0	0	0
SLC9A4|ENSG00000180251.5|chr2	0	0	0	0	0	0
SLC9A2|ENSG00000115616.3|chr2	11	0	0	0	0	0
MFSD9|ENSG00000135953.11|chr2	29	40	42	44	63	23
TMEM182|ENSG00000170417.16|chr2	18	2	3	12	23	20
POU3F3|ENSG00000198914.5|chr2	58	31	32	44	72	63
MRPS9|ENSG00000135972.9|chr2	516	451	477	454	847	596
GPR45|ENSG00000135973.3|chr2	0	0	0	0	0	0
TGFBRAP1|ENSG00000135966.13|chr2	131	132	185	127	175	143
C2orf49|ENSG00000135974.10|chr2	38	46	74	84	107	84
FHL2|ENSG00000115641.19|chr2	98	100	92	153	190	228
NCK2|ENSG00000071051.14|chr2	128	68	140	117	192	122
ECRG4|ENSG00000119147.10|chr2	0	0	0	0	0	0
UXS1|ENSG00000115652.15|chr2	122	106	142	69	219	140
RGPD3|ENSG00000153165.19|chr2	0	0	0	0	0	0
CD8B2|ENSG00000254126.8|chr2	0	0	0	0	0	0
ST6GAL2|ENSG00000144057.16|chr2	0	0	0	0	0	0
RGPD4|ENSG00000196862.10|chr2	0	0	0	0	0	0
SLC5A7|ENSG00000115665.9|chr2	0	0	0	0	0	0
SULT1C3|ENSG00000196228.5|chr2	0	0	0	0	0	0
SULT1C2|ENSG00000198203.10|chr2	24	6	39	23	18	25
SULT1C4|ENSG00000198075.10|chr2	30	9	24	39	9	3
GCC2|ENSG00000135968.22|chr2	22	22	14	21	25	14
LIMS1|ENSG00000169756.17|chr2	997	710	915	585	934	596
RANBP2|ENSG00000153201.17|chr2	170	158	87	164	262	249
CCDC138|ENSG00000163006.12|chr2	58	81	45	86	181	153
EDAR|ENSG00000135960.10|chr2	0	0	0	0	0	0
SH3RF3|ENSG00000172985.11|chr2	35	21	26	31	35	15
SEPTIN10|ENSG00000186522.15|chr2	220	170	184	121	240	230
SOWAHC|ENSG00000198142.5|chr2	80	114	97	60	99	61
RGPD5|ENSG00000015568.13|chr2	0	0	0	0	0	0
LIMS3|ENSG00000256977.13|chr2	0	0	0	0	0	0
MALL|ENSG00000144063.4|chr2	0	0	0	0	0	0
NPHP1|ENSG00000144061.14|chr2	24	2	3	8	44	21
LIMS4|ENSG00000256671.7|chr2	0	0	0	0	0	0
RGPD6|ENSG00000183054.13|chr2	0	0	0	0	0	0
BUB1|ENSG00000169679.15|chr2	140	127	176	184	346	246
ACOXL|ENSG00000153093.20|chr2	17	1	12	10	26	9
BCL2L11|ENSG00000153094.24|chr2	63	26	19	56	44	35
ANAPC1|ENSG00000153107.13|chr2	135	83	112	29	126	169
MERTK|ENSG00000153208.18|chr2	8	2	0	4	22	12
TMEM87B|ENSG00000153214.11|chr2	69	36	39	29	59	51
FBLN7|ENSG00000144152.13|chr2	0	0	0	0	0	0
ZC3H6|ENSG00000188177.14|chr2	0	0	4	9	8	5
RGPD8|ENSG00000169629.12|chr2	0	0	0	0	0	0
TTL|ENSG00000114999.8|chr2	610	470	667	436	767	481
POLR1B|ENSG00000125630.16|chr2	140	163	155	168	323	309
CHCHD5|ENSG00000125611.16|chr2	147	67	177	129	93	55
SLC20A1|ENSG00000144136.11|chr2	722	537	748	744	1045	719
NT5DC4|ENSG00000144130.12|chr2	0	0	0	0	0	0
CKAP2L|ENSG00000169607.13|chr2	55	30	29	124	71	94
IL1A|ENSG00000115008.6|chr2	0	0	0	0	5	0
IL1B|ENSG00000125538.12|chr2	0	0	0	0	0	0
IL37|ENSG00000125571.10|chr2	0	0	0	0	0	0
IL36G|ENSG00000136688.11|chr2	0	0	0	0	0	0
IL36B|ENSG00000136696.11|chr2	0	0	0	0	0	0
IL36RN|ENSG00000136695.15|chr2	0	0	0	0	0	0
IL1F10|ENSG00000136697.13|chr2	0	0	0	0	0	0
IL1RN|ENSG00000136689.20|chr2	0	0	0	0	0	0
PSD4|ENSG00000125637.16|chr2	0	4	3	1	0	7
PAX8|ENSG00000125618.18|chr2	0	0	1	0	0	6
CBWD2|ENSG00000136682.16|chr2	9	13	6	0	5	10
FOXD4L1|ENSG00000184492.7|chr2	0	0	0	0	0	0
RABL2A|ENSG00000144134.19|chr2	102	46	137	82	117	66
ACTR3|ENSG00000115091.12|chr2	979	573	823	849	949	821
DPP10|ENSG00000175497.17|chr2	0	0	0	0	0	0
DDX18|ENSG00000088205.13|chr2	551	482	731	551	746	637
CCDC93|ENSG00000125633.11|chr2	33	20	47	128	97	58
INSIG2|ENSG00000125629.16|chr2	38	13	21	46	103	56
EN1|ENSG00000163064.7|chr2	32	8	9	10	14	25
MARCO|ENSG00000019169.11|chr2	0	0	0	0	0	0
C1QL2|ENSG00000144119.4|chr2	0	0	0	0	0	0
STEAP3|ENSG00000115107.20|chr2	194	95	142	154	199	155
C2orf76|ENSG00000186132.15|chr2	149	106	177	34	95	80
DBI|ENSG00000155368.18|chr2	3741	3540	4057	2183	3032	2330
TMEM37|ENSG00000171227.7|chr2	19	16	34	46	9	47
SCTR|ENSG00000080293.10|chr2	0	0	0	0	0	0
CFAP221|ENSG00000163075.13|chr2	0	0	0	0	0	0
TMEM177|ENSG00000144120.13|chr2	112	125	127	95	121	146
PTPN4|ENSG00000088179.9|chr2	35	56	39	31	32	39
EPB41L5|ENSG00000115109.14|chr2	54	33	42	15	84	27
TMEM185B|ENSG00000226479.4|chr2	172	143	162	170	186	176
RALB|ENSG00000144118.14|chr2	181	176	174	54	279	223
INHBB|ENSG00000163083.6|chr2	5	12	10	0	0	10
GLI2|ENSG00000074047.22|chr2	19	12	5	33	7	24
TFCP2L1|ENSG00000115112.8|chr2	51	29	39	26	44	46
CLASP1|ENSG00000074054.21|chr2	106	60	129	73	93	76
NIFK|ENSG00000155438.12|chr2	350	298	295	781	912	789
TSN|ENSG00000211460.12|chr2	867	876	772	670	1005	809
CNTNAP5|ENSG00000155052.15|chr2	0	0	0	0	0	0
GYPC|ENSG00000136732.16|chr2	0	0	0	0	0	0
BIN1|ENSG00000136717.15|chr2	35	23	22	37	46	27
CYP27C1|ENSG00000186684.14|chr2	20	12	37	30	44	21
ERCC3|ENSG00000163161.14|chr2	367	274	273	341	410	366
MAP3K2|ENSG00000169967.17|chr2	230	276	292	280	487	371
PROC|ENSG00000115718.18|chr2	0	0	0	0	0	0
IWS1|ENSG00000163166.15|chr2	121	124	93	285	293	198
MYO7B|ENSG00000169994.20|chr2	0	0	0	0	0	0
LIMS2|ENSG00000072163.20|chr2	11	15	9	0	10	3
GPR17|ENSG00000144230.17|chr2	0	0	0	0	0	0
WDR33|ENSG00000136709.12|chr2	71	84	70	50	123	79
SFT2D3|ENSG00000173349.6|chr2	103	72	77	148	149	78
POLR2D|ENSG00000144231.11|chr2	512	563	684	618	792	931
AMMECR1L|ENSG00000144233.12|chr2	29	41	46	136	118	149
SAP130|ENSG00000136715.19|chr2	69	62	78	58	75	41
UGGT1|ENSG00000136731.13|chr2	383	214	267	282	484	339
HS6ST1|ENSG00000136720.7|chr2	68	40	83	46	46	30
RAB6C|ENSG00000222014.6|chr2	0	0	0	1	1	0
POTEF|ENSG00000196604.13|chr2	0	0	0	0	0	0
CCDC74B|ENSG00000152076.19|chr2	64	27	20	0	30	36
SMPD4|ENSG00000136699.20|chr2	978	1033	964	797	1210	1149
MZT2B|ENSG00000152082.15|chr2	6901	5116	6503	4318	4387	4232
TUBA3E|ENSG00000152086.9|chr2	0	0	0	0	0	0
CCDC115|ENSG00000136710.10|chr2	289	175	198	172	263	228
IMP4|ENSG00000136718.10|chr2	498	373	730	692	595	604
PTPN18|ENSG00000072135.13|chr2	202	143	226	166	167	186
POTEI|ENSG00000196834.14|chr2	0	0	0	0	0	0
CFC1B|ENSG00000152093.8|chr2	0	0	0	0	0	0
CFC1|ENSG00000136698.10|chr2	0	0	0	0	0	0
POTEJ|ENSG00000222038.4|chr2	0	0	0	0	0	0
GPR148|ENSG00000173302.5|chr2	0	0	0	0	0	0
AMER3|ENSG00000178171.11|chr2	0	0	0	0	0	0
ARHGEF4|ENSG00000136002.20|chr2	17	19	9	17	14	12
PLEKHB2|ENSG00000115762.17|chr2	638	444	443	536	684	530
POTEE|ENSG00000188219.16|chr2	0	0	0	0	0	0
RAB6D|ENSG00000233087.8|chr2	0	1	6	20	0	16
MZT2A|ENSG00000173272.16|chr2	3356	2489	3119	2636	2444	2105
TUBA3D|ENSG00000075886.11|chr2	0	0	0	0	0	0
CCDC74A|ENSG00000163040.15|chr2	30	39	34	14	39	49
ANKRD30BL|ENSG00000163046.16|chr2	0	0	0	0	0	0
GPR39|ENSG00000183840.7|chr2	0	0	0	0	0	0
LYPD1|ENSG00000150551.11|chr2	372	360	320	305	411	487
NCKAP5|ENSG00000176771.18|chr2	0	0	15	7	6	4
MGAT5|ENSG00000152127.9|chr2	229	156	193	99	253	190
TMEM163|ENSG00000152128.13|chr2	82	60	87	43	83	36
ACMSD|ENSG00000153086.14|chr2	0	0	0	0	0	0
CCNT2|ENSG00000082258.13|chr2	38	9	17	34	91	52
MAP3K19|ENSG00000176601.14|chr2	0	0	0	0	0	0
RAB3GAP1|ENSG00000115839.19|chr2	362	277	298	326	563	320
ZRANB3|ENSG00000121988.18|chr2	22	22	29	48	32	21
R3HDM1|ENSG00000048991.17|chr2	141	179	178	53	231	168
UBXN4|ENSG00000144224.17|chr2	473	224	426	435	517	405
LCT|ENSG00000115850.10|chr2	0	0	0	0	0	0
MCM6|ENSG00000076003.5|chr2	1231	1001	1195	1030	1983	1246
DARS1|ENSG00000115866.11|chr2	2790	1641	2335	2256	2661	2463
CXCR4|ENSG00000121966.8|chr2	0	2	1	23	3	0
THSD7B|ENSG00000144229.13|chr2	0	0	0	0	0	0
HNMT|ENSG00000150540.14|chr2	31	13	12	10	5	6
SPOPL|ENSG00000144228.9|chr2	60	16	31	31	31	20
NXPH2|ENSG00000144227.5|chr2	0	1	22	0	3	0
LRP1B|ENSG00000168702.18|chr2	2	0	0	0	8	0
KYNU|ENSG00000115919.15|chr2	0	0	0	0	0	0
ARHGAP15|ENSG00000075884.14|chr2	0	0	0	0	0	0
GTDC1|ENSG00000121964.15|chr2	9	35	28	0	55	14
ZEB2|ENSG00000169554.23|chr2	21	10	3	4	33	11
ACVR2A|ENSG00000121989.15|chr2	10	1	8	18	61	26
ORC4|ENSG00000115947.14|chr2	217	171	189	268	379	340
MBD5|ENSG00000204406.14|chr2	0	0	0	16	0	0
EPC2|ENSG00000135999.12|chr2	36	13	14	25	38	35
LYPD6B|ENSG00000150556.17|chr2	44	32	14	24	54	17
LYPD6|ENSG00000187123.15|chr2	4	55	9	8	19	43
MMADHC|ENSG00000168288.13|chr2	1826	1192	1613	1153	1546	1208
RND3|ENSG00000115963.14|chr2	116	109	77	138	194	130
RBM43|ENSG00000184898.7|chr2	7	0	9	13	15	40
NMI|ENSG00000123609.11|chr2	27	16	29	23	64	20
TNFAIP6|ENSG00000123610.5|chr2	0	0	0	0	0	0
RIF1|ENSG00000080345.18|chr2	112	97	111	195	290	148
NEB|ENSG00000183091.21|chr2	0	0	0	0	0	0
ARL5A|ENSG00000162980.17|chr2	473	377	651	270	467	482
CACNB4|ENSG00000182389.20|chr2	47	10	50	41	27	48
STAM2|ENSG00000115145.10|chr2	86	70	56	96	104	56
FMNL2|ENSG00000157827.20|chr2	98	92	123	131	199	103
PRPF40A|ENSG00000196504.21|chr2	997	679	902	830	1324	969
ARL6IP6|ENSG00000177917.12|chr2	214	78	123	137	273	148
RPRM|ENSG00000177519.4|chr2	207	191	231	141	179	174
GALNT13|ENSG00000144278.15|chr2	0	0	0	0	0	0
KCNJ3|ENSG00000162989.5|chr2	0	0	0	0	0	0
NR4A2|ENSG00000153234.16|chr2	6	6	0	20	8	13
GPD2|ENSG00000115159.16|chr2	236	254	385	207	333	340
GALNT5|ENSG00000136542.9|chr2	3	0	0	0	0	0
ERMN|ENSG00000136541.15|chr2	0	0	0	0	0	0
CYTIP|ENSG00000115165.10|chr2	0	0	0	0	0	0
ACVR1C|ENSG00000123612.16|chr2	7	10	13	5	14	15
ACVR1|ENSG00000115170.16|chr2	12	7	9	40	60	27
UPP2|ENSG00000007001.13|chr2	0	0	0	0	0	0
CCDC148|ENSG00000153237.18|chr2	0	1	0	0	0	13
PKP4|ENSG00000144283.23|chr2	311	223	354	413	253	365
DAPL1|ENSG00000163331.12|chr2	0	0	0	0	9	0
TANC1|ENSG00000115183.15|chr2	15	24	15	4	46	21
WDSUB1|ENSG00000196151.11|chr2	64	47	66	67	58	29
BAZ2B|ENSG00000123636.19|chr2	16	13	3	6	16	1
MARCHF7|ENSG00000136536.15|chr2	99	107	127	151	296	174
CD302|ENSG00000241399.7|chr2	211	112	134	108	157	97
LY75|ENSG00000054219.11|chr2	0	0	0	0	0	0
PLA2R1|ENSG00000153246.13|chr2	0	0	0	0	0	0
