Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
OPRPN|ENSG00000171199.11|chr4	0	0	0	0	0	0
MUC7|ENSG00000171195.11|chr4	0	0	0	0	0	0
AMTN|ENSG00000187689.10|chr4	0	0	0	0	0	0
AMBN|ENSG00000178522.15|chr4	0	17	0	0	21	13
ENAM|ENSG00000132464.13|chr4	0	0	0	0	0	0
JCHAIN|ENSG00000132465.12|chr4	0	0	0	0	0	0
UTP3|ENSG00000132467.4|chr4	365	699	469	653	595	590
RUFY3|ENSG00000018189.13|chr4	31	25	21	54	29	24
MOB1B|ENSG00000173542.9|chr4	0	25	45	38	28	29
DCK|ENSG00000156136.10|chr4	97	102	67	101	74	77
NPFFR2|ENSG00000056291.19|chr4	0	0	0	0	0	0
ADAMTS3|ENSG00000156140.10|chr4	3	17	11	1	6	18
COX18|ENSG00000163626.17|chr4	25	72	29	102	60	71
ANKRD17|ENSG00000132466.20|chr4	90	177	159	204	145	155
RASSF6|ENSG00000169435.14|chr4	0	7	3	0	5	0
CXCL8|ENSG00000169429.12|chr4	0	0	1	4	0	0
CXCL6|ENSG00000124875.10|chr4	5	2	3	3	12	6
PF4V1|ENSG00000109272.4|chr4	7	0	0	0	0	0
CXCL1|ENSG00000163739.5|chr4	1	0	0	0	4	6
PF4|ENSG00000163737.5|chr4	8	0	13	0	0	0
ENSG00000288796|ENSG00000288796.1|chr4	8	0	13	0	0	0
PPBP|ENSG00000163736.4|chr4	0	0	0	0	0	0
CXCL5|ENSG00000163735.7|chr4	0	0	0	0	0	0
CXCL3|ENSG00000163734.4|chr4	1	3	0	6	1	1
CXCL2|ENSG00000081041.9|chr4	0	0	4	0	4	6
MTHFD2L|ENSG00000163738.19|chr4	5	8	0	4	8	5
EPGN|ENSG00000182585.10|chr4	0	6	0	4	0	0
EREG|ENSG00000124882.4|chr4	0	0	0	0	0	0
PARM1|ENSG00000169116.11|chr4	49	38	23	46	54	46
RCHY1|ENSG00000163743.14|chr4	138	199	132	160	131	200
THAP6|ENSG00000174796.12|chr4	93	126	101	151	109	44
ODAPH|ENSG00000174792.11|chr4	0	0	0	0	0	0
G3BP2|ENSG00000138757.15|chr4	167	152	108	166	119	237
USO1|ENSG00000138768.15|chr4	15	18	24	40	42	27
PPEF2|ENSG00000156194.18|chr4	0	0	0	0	0	0
SDAD1|ENSG00000198301.12|chr4	58	57	72	70	25	58
CXCL9|ENSG00000138755.6|chr4	0	0	0	0	0	0
ART3|ENSG00000156219.18|chr4	0	0	0	0	0	0
CXCL10|ENSG00000169245.6|chr4	0	0	0	0	0	0
CXCL11|ENSG00000169248.13|chr4	0	0	0	0	0	0
NUP54|ENSG00000138750.16|chr4	248	293	195	232	210	347
SCARB2|ENSG00000138760.11|chr4	156	251	153	252	216	271
FAM47E|ENSG00000189157.14|chr4	0	0	0	0	0	0
FAM47E-STBD1|ENSG00000272414.6|chr4	31	61	64	32	46	77
STBD1|ENSG00000118804.9|chr4	30	61	64	32	39	77
CCDC158|ENSG00000163749.18|chr4	0	0	0	0	0	0
SHROOM3|ENSG00000138771.16|chr4	69	97	125	144	67	172
SOWAHB|ENSG00000186212.4|chr4	0	6	11	17	9	13
SEPTIN11|ENSG00000138758.12|chr4	230	225	111	276	234	301
CCNI|ENSG00000118816.11|chr4	983	1335	1080	1346	1091	1432
CCNG2|ENSG00000138764.15|chr4	31	68	49	78	59	99
CXCL13|ENSG00000156234.8|chr4	0	0	0	0	0	0
CNOT6L|ENSG00000138767.14|chr4	115	249	154	348	271	268
MRPL1|ENSG00000169288.18|chr4	108	170	118	133	154	177
FRAS1|ENSG00000138759.20|chr4	3	8	0	18	15	7
ANXA3|ENSG00000138772.13|chr4	8	14	2	24	7	4
BMP2K|ENSG00000138756.19|chr4	28	36	43	74	59	52
PAQR3|ENSG00000163291.14|chr4	70	94	34	113	110	97
GK2|ENSG00000196475.6|chr4	0	0	0	0	0	0
ANTXR2|ENSG00000163297.18|chr4	38	32	15	37	19	40
PRDM8|ENSG00000152784.16|chr4	32	30	33	38	16	54
FGF5|ENSG00000138675.17|chr4	28	11	2	29	7	18
CFAP299|ENSG00000197826.12|chr4	0	0	0	0	0	0
BMP3|ENSG00000152785.8|chr4	17	6	0	0	0	3
PRKG2|ENSG00000138669.10|chr4	0	0	0	5	0	0
RASGEF1B|ENSG00000138670.19|chr4	85	94	59	33	39	78
ENOPH1|ENSG00000145293.17|chr4	92	83	134	212	116	179
TMEM150C|ENSG00000249242.8|chr4	3	18	23	29	31	23
SCD5|ENSG00000145284.12|chr4	103	59	84	118	49	62
SEC31A|ENSG00000138674.17|chr4	164	151	148	221	170	210
THAP9|ENSG00000168152.13|chr4	3	8	8	6	6	5
LIN54|ENSG00000189308.11|chr4	23	82	24	99	55	93
COPS4|ENSG00000138663.9|chr4	129	120	85	187	103	116
COQ2|ENSG00000173085.15|chr4	99	69	70	61	90	103
HPSE|ENSG00000173083.16|chr4	9	5	0	27	0	7
HELQ|ENSG00000163312.11|chr4	3	13	6	40	4	19
MRPS18C|ENSG00000163319.11|chr4	115	178	121	142	167	220
ABRAXAS1|ENSG00000163322.14|chr4	35	7	13	9	18	7
GPAT3|ENSG00000138678.11|chr4	33	103	92	92	105	78
NKX6-1|ENSG00000163623.10|chr4	33	68	33	34	27	22
CDS1|ENSG00000163624.6|chr4	233	257	244	237	236	305
WDFY3|ENSG00000163625.16|chr4	24	31	0	86	23	41
ARHGAP24|ENSG00000138639.18|chr4	7	0	8	4	3	7
MAPK10|ENSG00000109339.24|chr4	0	0	0	0	0	0
PTPN13|ENSG00000163629.13|chr4	49	53	14	19	36	19
SLC10A6|ENSG00000145283.8|chr4	0	0	0	0	0	0
ENSG00000285458|ENSG00000285458.1|chr4	3	0	0	9	0	0
AFF1|ENSG00000172493.23|chr4	15	54	52	53	35	67
KLHL8|ENSG00000145332.14|chr4	459	518	352	698	501	642
HSD17B13|ENSG00000170509.12|chr4	0	0	0	0	0	0
HSD17B11|ENSG00000198189.11|chr4	45	78	23	76	48	67
NUDT9|ENSG00000170502.13|chr4	52	73	53	34	94	83
SPARCL1|ENSG00000152583.13|chr4	7	0	0	0	0	0
DSPP|ENSG00000152591.15|chr4	0	0	0	0	0	0
DMP1|ENSG00000152592.15|chr4	0	0	0	0	0	0
IBSP|ENSG00000029559.7|chr4	0	0	0	0	0	0
MEPE|ENSG00000152595.17|chr4	0	0	0	0	0	0
SPP1|ENSG00000118785.15|chr4	0	0	0	0	0	0
PKD2|ENSG00000118762.8|chr4	26	50	4	35	32	56
ABCG2|ENSG00000118777.12|chr4	5	4	0	5	8	25
PPM1K|ENSG00000163644.15|chr4	111	142	145	143	167	158
HERC6|ENSG00000138642.16|chr4	3	16	0	9	12	0
HERC5|ENSG00000138646.9|chr4	117	69	119	175	89	97
PYURF|ENSG00000145337.5|chr4	517	607	424	659	659	667
PIGY|ENSG00000255072.2|chr4	450	498	341	552	496	583
HERC3|ENSG00000287542.1|chr4	0	0	2	2	0	12
HERC3|ENSG00000138641.18|chr4	3	0	2	4	0	12
NAP1L5|ENSG00000177432.8|chr4	0	0	0	0	0	0
FAM13A|ENSG00000138640.15|chr4	21	28	77	40	44	50
TIGD2|ENSG00000180346.5|chr4	70	33	32	37	67	86
GPRIN3|ENSG00000185477.5|chr4	13	76	52	57	91	46
SNCA|ENSG00000145335.17|chr4	83	131	144	138	105	129
MMRN1|ENSG00000138722.10|chr4	0	0	0	0	0	0
CCSER1|ENSG00000184305.16|chr4	0	0	0	0	0	0
GRID2|ENSG00000152208.13|chr4	0	0	0	0	0	0
ATOH1|ENSG00000172238.6|chr4	0	4	0	4	0	2
SMARCAD1|ENSG00000163104.18|chr4	64	74	72	91	85	83
HPGDS|ENSG00000163106.11|chr4	0	0	0	0	0	0
PDLIM5|ENSG00000163110.15|chr4	395	384	291	386	339	447
BMPR1B|ENSG00000138696.11|chr4	40	51	34	64	75	31
UNC5C|ENSG00000182168.15|chr4	8	21	17	21	17	39
PDHA2|ENSG00000163114.6|chr4	0	0	0	0	0	0
STPG2|ENSG00000163116.10|chr4	0	0	0	0	0	0
RAP1GDS1|ENSG00000138698.15|chr4	57	33	23	57	42	46
TSPAN5|ENSG00000168785.8|chr4	270	397	229	333	370	293
EIF4E|ENSG00000151247.13|chr4	272	313	181	291	318	257
METAP1|ENSG00000164024.12|chr4	121	127	148	173	195	179
ADH5|ENSG00000197894.12|chr4	233	172	164	217	204	237
ADH4|ENSG00000198099.10|chr4	0	0	0	0	0	0
ADH6|ENSG00000172955.17|chr4	0	0	0	0	0	0
ADH1A|ENSG00000187758.8|chr4	0	0	0	0	0	0
ADH1B|ENSG00000196616.14|chr4	0	0	0	0	0	0
ADH1C|ENSG00000248144.6|chr4	0	0	0	0	0	0
ADH7|ENSG00000196344.12|chr4	0	0	0	0	0	0
C4orf17|ENSG00000138813.10|chr4	0	0	0	0	0	0
TRMT10A|ENSG00000145331.14|chr4	21	73	50	36	40	45
MTTP|ENSG00000138823.14|chr4	0	0	0	0	0	0
DAPP1|ENSG00000070190.13|chr4	0	0	0	0	0	0
LAMTOR3|ENSG00000109270.13|chr4	128	141	160	218	130	128
DNAJB14|ENSG00000164031.17|chr4	60	176	69	186	123	215
H2AZ1|ENSG00000164032.12|chr4	2943	4052	3279	4387	4135	4941
DDIT4L|ENSG00000145358.6|chr4	14	4	0	14	12	3
PPP3CA|ENSG00000138814.17|chr4	370	477	427	551	414	489
SLC39A8|ENSG00000138821.14|chr4	40	123	69	38	71	139
NFKB1|ENSG00000109320.14|chr4	122	251	201	272	176	274
MANBA|ENSG00000109323.11|chr4	2	5	0	14	4	26
UBE2D3|ENSG00000109332.20|chr4	831	1074	805	1217	1073	1276
CISD2|ENSG00000145354.12|chr4	338	460	278	421	455	365
SLC9B1|ENSG00000164037.17|chr4	0	0	0	0	0	0
SLC9B2|ENSG00000164038.16|chr4	19	27	43	16	18	13
BDH2|ENSG00000164039.15|chr4	46	25	21	28	10	38
CENPE|ENSG00000138778.14|chr4	5	35	2	23	28	24
TACR3|ENSG00000169836.5|chr4	0	0	0	0	0	0
CXXC4|ENSG00000168772.12|chr4	36	69	41	80	60	71
TET2|ENSG00000168769.14|chr4	9	39	14	22	35	33
PPA2|ENSG00000138777.20|chr4	497	204	368	541	460	554
ARHGEF38|ENSG00000236699.9|chr4	0	0	0	0	0	0
INTS12|ENSG00000138785.16|chr4	149	140	153	145	122	130
GSTCD|ENSG00000138780.15|chr4	4	33	25	27	42	68
NPNT|ENSG00000168743.13|chr4	0	19	36	13	22	19
TBCK|ENSG00000145348.17|chr4	1	0	0	0	3	1
AIMP1|ENSG00000164022.18|chr4	78	94	195	102	120	172
GIMD1|ENSG00000250298.6|chr4	0	0	0	0	0	0
DKK2|ENSG00000155011.9|chr4	0	0	0	6	0	10
PAPSS1|ENSG00000138801.9|chr4	99	160	149	195	189	156
SGMS2|ENSG00000164023.15|chr4	125	130	105	228	146	158
CYP2U1|ENSG00000155016.18|chr4	68	92	39	31	57	91
HADH|ENSG00000138796.18|chr4	77	187	139	94	130	86
RPL34|ENSG00000109475.17|chr4	3514	4316	3063	4998	3721	4013
OSTC|ENSG00000198856.13|chr4	667	724	574	822	787	886
ETNPPL|ENSG00000164089.9|chr4	37	7	0	0	0	9
COL25A1|ENSG00000188517.17|chr4	6	23	9	25	18	28
SEC24B|ENSG00000138802.11|chr4	65	101	82	100	93	96
MCUB|ENSG00000005059.16|chr4	142	203	182	165	118	222
CASP6|ENSG00000138794.10|chr4	123	154	194	106	151	176
PLA2G12A|ENSG00000123739.11|chr4	142	165	150	216	207	236
ENSG00000285330|ENSG00000285330.1|chr4	69	85	69	69	84	63
CFI|ENSG00000205403.15|chr4	0	0	0	0	0	3
GAR1|ENSG00000109534.17|chr4	613	709	467	848	628	718
RRH|ENSG00000180245.7|chr4	0	0	0	0	0	0
LRIT3|ENSG00000183423.12|chr4	0	0	0	0	0	0
EGF|ENSG00000138798.13|chr4	0	3	0	0	1	2
ELOVL6|ENSG00000170522.10|chr4	165	126	81	221	117	132
ENPEP|ENSG00000138792.10|chr4	8	3	9	3	6	14
PITX2|ENSG00000164093.18|chr4	153	231	132	206	154	199
FAM241A|ENSG00000174749.6|chr4	157	119	82	112	106	122
AP1AR|ENSG00000138660.12|chr4	98	123	109	173	128	182
TIFA|ENSG00000145365.11|chr4	52	142	71	132	86	173
ALPK1|ENSG00000073331.18|chr4	6	0	0	5	1	1
NEUROG2|ENSG00000178403.4|chr4	7	16	16	13	6	7
ZGRF1|ENSG00000138658.16|chr4	0	0	0	0	6	5
LARP7|ENSG00000174720.18|chr4	129	147	74	127	99	192
ANK2|ENSG00000145362.21|chr4	0	7	6	12	7	22
ARSJ|ENSG00000180801.14|chr4	11	29	25	36	18	31
UGT8|ENSG00000174607.11|chr4	113	181	151	162	154	205
NDST4|ENSG00000138653.10|chr4	0	9	0	0	0	6
TRAM1L1|ENSG00000174599.5|chr4	7	0	4	0	2	2
NDST3|ENSG00000164100.9|chr4	0	0	0	0	0	0
PRSS12|ENSG00000164099.3|chr4	7	25	1	2	23	11
METTL14|ENSG00000145388.15|chr4	80	95	90	177	99	228
SEC24D|ENSG00000150961.15|chr4	3	3	21	8	13	12
SYNPO2|ENSG00000172403.11|chr4	0	0	0	0	0	0
MYOZ2|ENSG00000172399.6|chr4	0	0	0	0	0	0
USP53|ENSG00000145390.12|chr4	40	60	61	49	35	40
C4orf3|ENSG00000164096.13|chr4	521	484	350	502	455	573
FABP2|ENSG00000145384.4|chr4	0	0	0	0	0	0
PDE5A|ENSG00000138735.16|chr4	4	1	17	7	27	17
MAD2L1|ENSG00000164109.14|chr4	568	636	399	705	587	681
PRDM5|ENSG00000138738.11|chr4	1	0	0	0	6	0
NDNF|ENSG00000173376.14|chr4	0	4	0	12	9	3
TNIP3|ENSG00000050730.16|chr4	0	0	0	0	0	0
QRFPR|ENSG00000186867.11|chr4	12	31	0	8	2	10
ANXA5|ENSG00000164111.15|chr4	181	129	175	211	177	242
EXOSC9|ENSG00000123737.13|chr4	74	217	141	238	127	143
CCNA2|ENSG00000145386.11|chr4	359	433	308	461	412	565
BBS7|ENSG00000138686.10|chr4	3	10	10	12	8	9
TRPC3|ENSG00000138741.11|chr4	7	5	0	14	15	0
KIAA1109|ENSG00000138688.17|chr4	0	6	11	14	42	30
ADAD1|ENSG00000164113.11|chr4	0	0	0	0	0	0
IL2|ENSG00000109471.5|chr4	0	0	0	0	0	0
IL21|ENSG00000138684.9|chr4	0	0	0	0	0	0
BBS12|ENSG00000181004.10|chr4	9	73	8	18	8	39
FGF2|ENSG00000138685.17|chr4	50	90	29	77	49	73
NUDT6|ENSG00000170917.14|chr4	25	29	20	13	19	52
SPATA5|ENSG00000145375.9|chr4	32	42	18	30	48	42
SPRY1|ENSG00000164056.11|chr4	68	85	19	39	29	75
FAT4|ENSG00000196159.14|chr4	0	6	0	30	5	9
INTU|ENSG00000164066.13|chr4	55	24	17	82	39	52
SLC25A31|ENSG00000151475.6|chr4	0	0	0	0	0	0
HSPA4L|ENSG00000164070.12|chr4	50	58	66	117	70	113
PLK4|ENSG00000142731.11|chr4	33	73	81	84	61	82
MFSD8|ENSG00000164073.11|chr4	20	29	21	40	46	44
ABHD18|ENSG00000164074.16|chr4	25	11	12	34	47	55
LARP1B|ENSG00000138709.19|chr4	10	5	5	4	4	25
PGRMC2|ENSG00000164040.18|chr4	361	476	436	558	593	490
JADE1|ENSG00000077684.16|chr4	480	458	348	536	377	513
SCLT1|ENSG00000151466.12|chr4	12	0	0	22	2	4
C4orf33|ENSG00000151470.13|chr4	11	43	37	37	30	51
PCDH10|ENSG00000138650.9|chr4	0	0	0	0	0	0
PABPC4L|ENSG00000254535.4|chr4	0	0	0	0	0	0
PCDH18|ENSG00000189184.12|chr4	48	27	5	11	14	46
SLC7A11|ENSG00000151012.13|chr4	104	117	45	141	95	75
NOCT|ENSG00000151014.6|chr4	57	87	64	37	66	52
ELF2|ENSG00000109381.21|chr4	106	164	129	328	210	162
MGARP|ENSG00000137463.5|chr4	5	14	2	14	0	8
NAA15|ENSG00000164134.14|chr4	231	219	139	191	237	267
RAB33B|ENSG00000172007.7|chr4	48	27	106	78	81	85
SETD7|ENSG00000145391.14|chr4	149	124	131	274	185	207
MGST2|ENSG00000085871.9|chr4	222	220	166	296	173	261
MAML3|ENSG00000196782.13|chr4	2	31	10	45	33	45
SCOC|ENSG00000153130.18|chr4	208	364	202	357	322	493
CLGN|ENSG00000153132.13|chr4	20	6	0	10	19	18
MGAT4D|ENSG00000205301.12|chr4	0	0	0	0	0	0
ELMOD2|ENSG00000179387.10|chr4	14	59	58	98	55	37
UCP1|ENSG00000109424.4|chr4	0	0	0	0	0	0
TBC1D9|ENSG00000109436.8|chr4	33	55	33	80	68	137
RNF150|ENSG00000170153.11|chr4	60	83	27	143	82	154
ZNF330|ENSG00000109445.11|chr4	171	202	129	224	142	206
IL15|ENSG00000164136.17|chr4	17	2	0	0	17	0
INPP4B|ENSG00000109452.13|chr4	3	15	11	23	5	6
USP38|ENSG00000170185.11|chr4	194	223	240	245	171	221
GAB1|ENSG00000109458.9|chr4	25	35	11	38	10	12
SMARCA5|ENSG00000153147.6|chr4	157	203	174	212	195	286
FREM3|ENSG00000183090.5|chr4	0	0	0	0	0	0
GYPB|ENSG00000250361.9|chr4	0	0	0	0	0	0
GYPA|ENSG00000170180.22|chr4	0	0	0	0	0	0
HHIP|ENSG00000164161.10|chr4	5	0	0	9	0	1
ANAPC10|ENSG00000164162.14|chr4	168	157	149	217	139	193
ABCE1|ENSG00000164163.11|chr4	377	371	403	299	249	265
OTUD4|ENSG00000164164.17|chr4	16	15	55	73	58	69
SMAD1|ENSG00000170365.10|chr4	351	334	331	517	307	405
MMAA|ENSG00000151611.17|chr4	6	8	14	20	19	25
C4orf51|ENSG00000237136.8|chr4	0	0	0	0	0	0
LSM6|ENSG00000164167.12|chr4	226	313	207	391	206	307
REELD1|ENSG00000250673.3|chr4	0	0	0	0	0	0
SLC10A7|ENSG00000120519.16|chr4	53	28	38	45	35	25
POU4F2|ENSG00000151615.3|chr4	0	0	7	0	0	0
TTC29|ENSG00000137473.19|chr4	0	0	0	0	3	0
EDNRA|ENSG00000151617.17|chr4	12	42	33	28	47	32
TMEM184C|ENSG00000164168.8|chr4	134	139	133	139	121	203
PRMT9|ENSG00000164169.13|chr4	13	29	16	35	25	22
ARHGAP10|ENSG00000071205.12|chr4	114	123	46	69	52	50
NR3C2|ENSG00000151623.15|chr4	40	53	24	77	38	72
IQCM|ENSG00000234828.9|chr4	0	0	0	0	0	0
DCLK2|ENSG00000170390.16|chr4	18	14	13	11	13	27
LRBA|ENSG00000198589.15|chr4	7	13	49	13	10	24
MAB21L2|ENSG00000181541.6|chr4	0	0	0	0	1	0
RPS3A|ENSG00000145425.10|chr4	307	464	368	519	453	555
SH3D19|ENSG00000109686.19|chr4	5	44	9	53	29	47
PRSS48|ENSG00000189099.12|chr4	0	0	0	0	0	0
FHIP1A|ENSG00000164142.16|chr4	61	36	42	43	37	23
GATB|ENSG00000059691.12|chr4	33	75	49	83	26	54
FBXW7|ENSG00000109670.16|chr4	229	211	186	298	285	281
TMEM154|ENSG00000170006.12|chr4	1	0	0	0	8	0
TIGD4|ENSG00000169989.3|chr4	0	0	0	0	0	0
ARFIP1|ENSG00000164144.16|chr4	159	113	127	163	178	133
FHDC1|ENSG00000137460.10|chr4	7	0	6	8	3	2
TRIM2|ENSG00000109654.16|chr4	117	110	24	103	110	95
ENSG00000288637|ENSG00000288637.1|chr4	151	142	116	103	105	129
MND1|ENSG00000121211.8|chr4	151	142	116	103	105	129
TMEM131L|ENSG00000121210.16|chr4	49	65	37	43	24	20
TLR2|ENSG00000137462.9|chr4	0	0	0	0	0	0
RNF175|ENSG00000145428.15|chr4	0	0	0	0	0	0
SFRP2|ENSG00000145423.5|chr4	0	0	0	0	0	0
DCHS2|ENSG00000197410.14|chr4	0	0	0	0	0	0
PLRG1|ENSG00000171566.12|chr4	159	207	103	142	149	148
FGB|ENSG00000171564.12|chr4	0	0	0	0	0	0
FGA|ENSG00000171560.17|chr4	0	0	0	0	0	0
FGG|ENSG00000171557.17|chr4	0	0	0	0	0	0
LRAT|ENSG00000121207.12|chr4	0	0	0	0	0	0
RBM46|ENSG00000151962.8|chr4	0	0	0	0	0	0
NPY2R|ENSG00000185149.6|chr4	0	0	0	0	0	0
MAP9|ENSG00000164114.19|chr4	58	43	21	27	16	39
GUCY1A1|ENSG00000164116.17|chr4	26	36	43	63	49	23
GUCY1B1|ENSG00000061918.14|chr4	59	22	27	26	9	34
ASIC5|ENSG00000256394.3|chr4	0	0	0	0	0	0
TDO2|ENSG00000151790.9|chr4	0	0	0	0	0	0
CTSO|ENSG00000256043.5|chr4	0	0	0	0	0	0
PDGFC|ENSG00000145431.11|chr4	90	117	112	96	72	137
GLRB|ENSG00000109738.11|chr4	15	20	11	19	39	22
GASK1B|ENSG00000164125.16|chr4	0	0	0	0	0	0
TMEM144|ENSG00000164124.11|chr4	5	7	7	29	4	25
RXFP1|ENSG00000171509.16|chr4	0	0	0	0	0	0
C4orf46|ENSG00000205208.5|chr4	86	104	106	154	121	113
ETFDH|ENSG00000171503.13|chr4	74	35	37	92	20	30
PPID|ENSG00000171497.5|chr4	220	155	152	168	135	173
FNIP2|ENSG00000052795.13|chr4	291	386	326	430	419	432
C4orf45|ENSG00000164123.7|chr4	0	0	0	0	0	0
RAPGEF2|ENSG00000109756.10|chr4	104	83	91	180	103	166
FSTL5|ENSG00000168843.14|chr4	0	0	0	0	0	0
NAF1|ENSG00000145414.9|chr4	49	65	38	84	22	65
NPY1R|ENSG00000164128.7|chr4	0	0	0	0	0	0
NPY5R|ENSG00000164129.12|chr4	0	0	0	0	0	0
TKTL2|ENSG00000151005.5|chr4	0	0	0	0	0	0
TMA16|ENSG00000198498.10|chr4	187	242	135	254	219	153
MARCHF1|ENSG00000145416.14|chr4	0	0	0	0	0	0
SMIM31|ENSG00000248771.5|chr4	0	0	0	0	0	0
TRIM60|ENSG00000176979.14|chr4	0	0	0	0	0	0
TMEM192|ENSG00000170088.14|chr4	121	184	199	206	216	297
KLHL2|ENSG00000109466.14|chr4	34	35	15	42	43	28
GK3P|ENSG00000229894.5|chr4	0	0	0	0	0	0
MSMO1|ENSG00000052802.13|chr4	229	226	248	348	296	373
CPE|ENSG00000109472.14|chr4	111	174	156	118	159	166
TLL1|ENSG00000038295.8|chr4	0	0	0	0	0	0
SPOCK3|ENSG00000196104.11|chr4	0	0	0	0	0	0
ANXA10|ENSG00000109511.12|chr4	0	0	0	0	0	0
DDX60|ENSG00000137628.18|chr4	0	1	0	0	0	0
DDX60L|ENSG00000181381.15|chr4	0	0	0	0	0	0
CBR4|ENSG00000145439.12|chr4	83	74	82	95	138	43
SH3RF1|ENSG00000154447.15|chr4	133	133	147	183	158	135
NEK1|ENSG00000137601.18|chr4	22	15	22	27	12	22
CLCN3|ENSG00000109572.15|chr4	146	191	160	123	126	252
HPF1|ENSG00000056050.7|chr4	83	109	130	99	75	145
MFAP3L|ENSG00000198948.12|chr4	2	12	15	16	24	50
AADAT|ENSG00000109576.14|chr4	28	35	32	68	14	24
GALNTL6|ENSG00000174473.16|chr4	0	0	0	0	0	0
GALNT7|ENSG00000109586.12|chr4	54	104	22	118	76	103
HMGB2|ENSG00000164104.12|chr4	1052	1428	1103	1480	979	1396
SAP30|ENSG00000164105.4|chr4	167	245	132	221	133	235
SCRG1|ENSG00000164106.8|chr4	0	0	0	0	0	0
HAND2|ENSG00000164107.9|chr4	26	47	43	28	67	61
FBXO8|ENSG00000164117.14|chr4	74	137	128	88	88	104
CEP44|ENSG00000164118.13|chr4	46	62	38	34	38	90
HPGD|ENSG00000164120.14|chr4	5	1	22	26	4	36
GLRA3|ENSG00000145451.13|chr4	0	0	0	0	0	0
ADAM29|ENSG00000168594.15|chr4	0	0	0	0	0	0
GPM6A|ENSG00000150625.17|chr4	0	1	7	0	0	0
WDR17|ENSG00000150627.16|chr4	7	0	0	2	0	8
SPATA4|ENSG00000150628.7|chr4	0	0	0	4	0	5
ASB5|ENSG00000164122.9|chr4	0	0	0	0	0	0
SPCS3|ENSG00000129128.13|chr4	332	307	342	392	296	349
VEGFC|ENSG00000150630.4|chr4	5	19	2	4	2	11
NEIL3|ENSG00000109674.4|chr4	24	28	15	23	21	23
AGA|ENSG00000038002.9|chr4	47	73	76	61	36	64
TENM3|ENSG00000218336.9|chr4	190	103	99	83	69	108
DCTD|ENSG00000129187.15|chr4	158	167	115	204	100	219
WWC2|ENSG00000151718.16|chr4	89	121	161	105	142	204
CLDN22|ENSG00000177300.7|chr4	0	0	0	0	0	0
CDKN2AIP|ENSG00000168564.6|chr4	79	111	69	125	145	209
ING2|ENSG00000168556.7|chr4	90	209	171	185	177	167
RWDD4|ENSG00000182552.15|chr4	22	18	10	53	31	35
TRAPPC11|ENSG00000168538.16|chr4	4	1	10	27	19	39
STOX2|ENSG00000173320.12|chr4	107	149	97	213	103	138
ENPP6|ENSG00000164303.11|chr4	0	0	0	0	0	0
IRF2|ENSG00000168310.12|chr4	0	4	20	9	2	15
CASP3|ENSG00000164305.20|chr4	331	410	275	481	372	467
PRIMPOL|ENSG00000164306.11|chr4	7	28	17	23	11	75
CENPU|ENSG00000151725.12|chr4	381	353	324	429	341	350
ACSL1|ENSG00000151726.15|chr4	42	63	48	41	37	84
HELT|ENSG00000187821.9|chr4	0	4	0	1	3	6
SLC25A4|ENSG00000151729.11|chr4	255	311	255	265	201	288
CFAP97|ENSG00000164323.15|chr4	119	165	134	204	160	229
SNX25|ENSG00000109762.17|chr4	44	13	5	59	26	15
LRP2BP|ENSG00000109771.16|chr4	0	0	0	0	0	0
ANKRD37|ENSG00000186352.9|chr4	11	24	22	25	15	27
UFSP2|ENSG00000109775.11|chr4	42	59	67	102	68	66
C4orf47|ENSG00000205129.9|chr4	0	0	0	0	0	0
CCDC110|ENSG00000168491.10|chr4	0	1	9	2	1	0
PDLIM3|ENSG00000154553.16|chr4	56	27	36	43	46	57
SORBS2|ENSG00000154556.20|chr4	16	44	20	35	29	18
TLR3|ENSG00000164342.14|chr4	0	10	0	0	3	1
CYP4V2|ENSG00000145476.16|chr4	54	22	6	21	17	32
KLKB1|ENSG00000164344.16|chr4	0	0	0	0	8	0
F11|ENSG00000088926.14|chr4	0	0	0	0	0	0
ENSG00000272297|ENSG00000272297.2|chr4	0	0	0	0	0	0
MTNR1A|ENSG00000168412.7|chr4	0	0	0	0	0	0
FAT1|ENSG00000083857.15|chr4	72	47	54	77	53	51
ZFP42|ENSG00000179059.10|chr4	0	0	0	0	0	0
TRIML2|ENSG00000179046.9|chr4	0	0	0	0	0	0
TRIML1|ENSG00000184108.8|chr4	0	0	0	0	0	0
FRG1|ENSG00000109536.12|chr4	0	0	0	0	0	0
FRG2|ENSG00000205097.7|chr4	0	0	0	0	0	0
PLEKHG4B|ENSG00000153404.15|chr5	0	0	0	2	5	7
LRRC14B|ENSG00000185028.4|chr5	0	0	0	0	0	0
CCDC127|ENSG00000164366.4|chr5	170	192	182	287	212	275
SDHA|ENSG00000073578.18|chr5	215	170	227	185	161	172
PDCD6|ENSG00000249915.9|chr5	375	428	270	420	377	425
AHRR|ENSG00000063438.20|chr5	4	0	23	7	14	16
EXOC3|ENSG00000180104.16|chr5	29	64	79	49	19	33
SLC9A3|ENSG00000066230.12|chr5	184	294	230	390	357	439
CEP72|ENSG00000112877.8|chr5	48	48	54	56	50	57
TPPP|ENSG00000171368.12|chr5	26	41	7	47	45	47
BRD9|ENSG00000028310.18|chr5	51	46	33	38	63	46
