Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
UNC5C|ENSG00000182168.15|chr4	33	23	23	28	21	63
PDHA2|ENSG00000163114.6|chr4	0	0	0	0	0	0
STPG2|ENSG00000163116.10|chr4	0	6	0	0	0	0
RAP1GDS1|ENSG00000138698.15|chr4	137	210	104	172	179	219
TSPAN5|ENSG00000168785.8|chr4	423	524	406	538	574	433
EIF4E|ENSG00000151247.13|chr4	528	575	494	673	653	588
METAP1|ENSG00000164024.12|chr4	317	451	353	406	394	508
ADH5|ENSG00000197894.12|chr4	1173	1269	1025	1238	1041	1584
ADH4|ENSG00000198099.10|chr4	0	0	0	0	0	0
ADH6|ENSG00000172955.17|chr4	0	0	0	0	0	0
ADH1A|ENSG00000187758.8|chr4	0	0	0	0	0	0
ADH1B|ENSG00000196616.14|chr4	0	0	0	0	0	0
ADH1C|ENSG00000248144.6|chr4	0	0	0	0	0	0
ADH7|ENSG00000196344.12|chr4	0	0	0	0	0	0
C4orf17|ENSG00000138813.10|chr4	0	0	0	0	0	0
TRMT10A|ENSG00000145331.14|chr4	86	155	127	152	108	152
MTTP|ENSG00000138823.14|chr4	0	5	17	9	3	0
DAPP1|ENSG00000070190.13|chr4	0	0	0	0	0	0
LAMTOR3|ENSG00000109270.13|chr4	253	322	278	410	249	272
DNAJB14|ENSG00000164031.17|chr4	119	234	105	271	181	270
H2AZ1|ENSG00000164032.12|chr4	18749	25876	21770	27526	24939	31120
DDIT4L|ENSG00000145358.6|chr4	15	13	0	14	12	18
PPP3CA|ENSG00000138814.17|chr4	1194	1403	1220	1418	1274	1568
SLC39A8|ENSG00000138821.14|chr4	541	631	500	605	578	590
NFKB1|ENSG00000109320.14|chr4	252	341	306	365	263	338
MANBA|ENSG00000109323.11|chr4	36	59	37	66	23	65
UBE2D3|ENSG00000109332.20|chr4	2718	3820	2810	3823	3768	4494
CISD2|ENSG00000145354.12|chr4	1272	1267	1014	1341	1348	1504
SLC9B1|ENSG00000164037.17|chr4	0	0	0	0	0	0
SLC9B2|ENSG00000164038.16|chr4	42	71	89	50	57	50
BDH2|ENSG00000164039.15|chr4	163	279	164	292	157	211
CENPE|ENSG00000138778.14|chr4	13	85	34	76	62	83
TACR3|ENSG00000169836.5|chr4	0	0	0	0	0	0
CXXC4|ENSG00000168772.12|chr4	70	140	66	94	83	90
TET2|ENSG00000168769.14|chr4	9	40	28	25	35	36
PPA2|ENSG00000138777.20|chr4	837	903	669	915	774	971
ARHGEF38|ENSG00000236699.9|chr4	0	0	0	0	0	0
INTS12|ENSG00000138785.16|chr4	227	218	274	280	214	264
GSTCD|ENSG00000138780.15|chr4	39	174	82	183	113	130
NPNT|ENSG00000168743.13|chr4	34	110	70	61	49	85
TBCK|ENSG00000145348.17|chr4	33	58	12	40	37	12
AIMP1|ENSG00000164022.18|chr4	337	422	366	497	328	467
GIMD1|ENSG00000250298.6|chr4	0	0	0	0	0	0
DKK2|ENSG00000155011.9|chr4	0	0	6	6	11	10
PAPSS1|ENSG00000138801.9|chr4	526	807	557	740	521	659
SGMS2|ENSG00000164023.15|chr4	200	180	152	268	204	186
CYP2U1|ENSG00000155016.18|chr4	96	104	50	66	71	101
HADH|ENSG00000138796.18|chr4	500	769	612	822	638	739
RPL34|ENSG00000109475.17|chr4	16056	19157	14082	21211	16781	19673
OSTC|ENSG00000198856.13|chr4	2070	2566	1984	3040	2376	2697
ETNPPL|ENSG00000164089.9|chr4	45	7	0	42	11	28
COL25A1|ENSG00000188517.17|chr4	87	86	16	86	102	72
SEC24B|ENSG00000138802.11|chr4	72	142	97	115	121	113
MCUB|ENSG00000005059.16|chr4	1054	1282	987	1263	1036	1283
CASP6|ENSG00000138794.10|chr4	368	488	483	470	399	468
PLA2G12A|ENSG00000123739.11|chr4	780	840	717	1171	1133	1201
ENSG00000285330|ENSG00000285330.1|chr4	295	414	306	451	427	425
CFI|ENSG00000205403.15|chr4	2	0	0	0	10	3
GAR1|ENSG00000109534.17|chr4	1233	1676	1134	1786	1295	1503
RRH|ENSG00000180245.7|chr4	0	0	9	0	0	0
LRIT3|ENSG00000183423.12|chr4	0	0	0	0	0	0
EGF|ENSG00000138798.13|chr4	0	3	0	1	1	2
ELOVL6|ENSG00000170522.10|chr4	283	368	229	419	343	373
ENPEP|ENSG00000138792.10|chr4	76	82	80	74	39	120
PITX2|ENSG00000164093.18|chr4	156	261	161	235	173	227
FAM241A|ENSG00000174749.6|chr4	369	302	322	397	311	408
AP1AR|ENSG00000138660.12|chr4	202	190	193	267	208	264
TIFA|ENSG00000145365.11|chr4	65	166	71	176	87	179
ALPK1|ENSG00000073331.18|chr4	6	30	30	30	22	24
NEUROG2|ENSG00000178403.4|chr4	7	16	16	14	6	19
ZGRF1|ENSG00000138658.16|chr4	13	0	0	0	8	19
LARP7|ENSG00000174720.18|chr4	290	389	239	353	254	379
ANK2|ENSG00000145362.21|chr4	31	41	69	69	48	108
ARSJ|ENSG00000180801.14|chr4	17	44	27	48	22	32
UGT8|ENSG00000174607.11|chr4	329	405	309	375	448	452
NDST4|ENSG00000138653.10|chr4	0	9	0	0	0	6
TRAM1L1|ENSG00000174599.5|chr4	7	0	20	0	2	2
NDST3|ENSG00000164100.9|chr4	0	0	0	0	0	0
PRSS12|ENSG00000164099.3|chr4	48	54	28	93	97	117
METTL14|ENSG00000145388.15|chr4	97	112	148	221	135	255
SEC24D|ENSG00000150961.15|chr4	49	27	36	43	27	39
SYNPO2|ENSG00000172403.11|chr4	0	0	0	0	0	0
MYOZ2|ENSG00000172399.6|chr4	0	0	0	0	0	0
USP53|ENSG00000145390.12|chr4	40	72	67	51	54	54
C4orf3|ENSG00000164096.13|chr4	1679	1564	1196	1824	1590	1851
FABP2|ENSG00000145384.4|chr4	0	0	0	0	0	7
PDE5A|ENSG00000138735.16|chr4	15	28	24	22	37	18
MAD2L1|ENSG00000164109.14|chr4	1146	1547	1084	1711	1524	1927
PRDM5|ENSG00000138738.11|chr4	1	4	0	0	10	0
NDNF|ENSG00000173376.14|chr4	13	5	0	20	12	9
TNIP3|ENSG00000050730.16|chr4	11	0	0	0	0	0
QRFPR|ENSG00000186867.11|chr4	40	38	41	42	8	32
ANXA5|ENSG00000164111.15|chr4	1094	1471	1440	1481	784	1633
EXOSC9|ENSG00000123737.13|chr4	482	781	485	760	438	588
CCNA2|ENSG00000145386.11|chr4	701	937	586	926	771	1117
BBS7|ENSG00000138686.10|chr4	74	73	106	94	67	88
TRPC3|ENSG00000138741.11|chr4	32	21	9	19	34	4
KIAA1109|ENSG00000138688.17|chr4	12	19	27	42	61	41
ADAD1|ENSG00000164113.11|chr4	0	0	0	0	0	0
IL2|ENSG00000109471.5|chr4	0	0	0	0	0	0
IL21|ENSG00000138684.9|chr4	0	0	0	0	0	0
BBS12|ENSG00000181004.10|chr4	22	75	20	18	8	39
FGF2|ENSG00000138685.17|chr4	136	131	50	127	65	97
NUDT6|ENSG00000170917.14|chr4	36	56	32	22	25	66
SPATA5|ENSG00000145375.9|chr4	93	57	50	78	89	124
SPRY1|ENSG00000164056.11|chr4	68	86	19	45	29	75
FAT4|ENSG00000196159.14|chr4	0	7	0	30	5	9
INTU|ENSG00000164066.13|chr4	131	37	69	162	91	152
SLC25A31|ENSG00000151475.6|chr4	0	0	0	0	0	0
HSPA4L|ENSG00000164070.12|chr4	254	359	297	369	346	387
PLK4|ENSG00000142731.11|chr4	40	126	109	113	80	113
MFSD8|ENSG00000164073.11|chr4	71	65	89	79	84	104
ABHD18|ENSG00000164074.16|chr4	61	47	55	125	122	183
LARP1B|ENSG00000138709.19|chr4	10	36	23	20	20	61
PGRMC2|ENSG00000164040.18|chr4	923	1207	1057	1376	1413	1312
JADE1|ENSG00000077684.16|chr4	573	523	435	637	403	629
SCLT1|ENSG00000151466.12|chr4	32	3	20	25	11	20
C4orf33|ENSG00000151470.13|chr4	118	108	73	174	95	178
PCDH10|ENSG00000138650.9|chr4	0	0	0	0	0	0
PABPC4L|ENSG00000254535.4|chr4	0	0	0	0	0	0
PCDH18|ENSG00000189184.12|chr4	49	34	5	11	17	50
SLC7A11|ENSG00000151012.13|chr4	311	254	144	387	225	305
NOCT|ENSG00000151014.6|chr4	62	102	71	41	71	61
ELF2|ENSG00000109381.21|chr4	143	171	161	394	244	227
MGARP|ENSG00000137463.5|chr4	18	70	35	45	21	36
NAA15|ENSG00000164134.14|chr4	477	442	352	512	500	558
RAB33B|ENSG00000172007.7|chr4	52	51	128	90	84	109
SETD7|ENSG00000145391.14|chr4	438	499	421	842	781	807
MGST2|ENSG00000085871.9|chr4	1309	1484	1016	1493	931	1559
MAML3|ENSG00000196782.13|chr4	33	56	25	55	49	64
SCOC|ENSG00000153130.18|chr4	972	1211	838	1502	1290	1570
CLGN|ENSG00000153132.13|chr4	98	116	56	102	71	79
MGAT4D|ENSG00000205301.12|chr4	0	0	0	0	0	0
ELMOD2|ENSG00000179387.10|chr4	115	237	164	337	168	210
UCP1|ENSG00000109424.4|chr4	0	0	0	0	0	0
TBC1D9|ENSG00000109436.8|chr4	43	79	35	80	71	147
RNF150|ENSG00000170153.11|chr4	116	162	106	263	207	280
ZNF330|ENSG00000109445.11|chr4	250	333	242	402	266	399
IL15|ENSG00000164136.17|chr4	17	2	0	16	17	0
INPP4B|ENSG00000109452.13|chr4	14	26	21	41	26	48
USP38|ENSG00000170185.11|chr4	271	264	259	284	175	277
GAB1|ENSG00000109458.9|chr4	26	48	26	54	23	33
SMARCA5|ENSG00000153147.6|chr4	762	1005	776	975	829	998
FREM3|ENSG00000183090.5|chr4	0	0	0	0	0	0
GYPB|ENSG00000250361.9|chr4	0	0	0	0	0	0
GYPA|ENSG00000170180.22|chr4	0	0	0	0	0	0
HHIP|ENSG00000164161.10|chr4	25	0	5	15	0	13
ANAPC10|ENSG00000164162.14|chr4	280	239	213	333	226	292
ABCE1|ENSG00000164163.11|chr4	1114	1318	1015	1057	931	1149
OTUD4|ENSG00000164164.17|chr4	41	32	91	94	75	86
SMAD1|ENSG00000170365.10|chr4	421	417	426	606	426	485
MMAA|ENSG00000151611.17|chr4	12	13	15	29	29	25
C4orf51|ENSG00000237136.8|chr4	0	0	0	0	0	0
LSM6|ENSG00000164167.12|chr4	446	659	446	733	416	786
REELD1|ENSG00000250673.3|chr4	0	0	0	0	0	0
SLC10A7|ENSG00000120519.16|chr4	55	32	40	76	47	54
POU4F2|ENSG00000151615.3|chr4	0	0	7	0	0	0
TTC29|ENSG00000137473.19|chr4	0	0	0	0	3	0
EDNRA|ENSG00000151617.17|chr4	50	45	39	32	53	39
TMEM184C|ENSG00000164168.8|chr4	241	236	225	247	229	338
PRMT9|ENSG00000164169.13|chr4	18	33	16	35	26	28
ARHGAP10|ENSG00000071205.12|chr4	202	253	152	142	131	155
NR3C2|ENSG00000151623.15|chr4	50	71	24	88	42	73
IQCM|ENSG00000234828.9|chr4	0	0	0	0	0	0
DCLK2|ENSG00000170390.16|chr4	19	27	19	35	16	48
LRBA|ENSG00000198589.15|chr4	51	73	85	114	100	113
MAB21L2|ENSG00000181541.6|chr4	0	0	0	2	1	1
RPS3A|ENSG00000145425.10|chr4	4575	4772	3967	7035	7323	6946
SH3D19|ENSG00000109686.19|chr4	11	55	17	83	49	67
PRSS48|ENSG00000189099.12|chr4	0	0	0	0	0	0
FHIP1A|ENSG00000164142.16|chr4	62	54	57	47	44	29
GATB|ENSG00000059691.12|chr4	148	252	196	230	125	183
FBXW7|ENSG00000109670.16|chr4	297	260	217	372	363	386
TMEM154|ENSG00000170006.12|chr4	3	0	0	9	10	2
TIGD4|ENSG00000169989.3|chr4	0	0	0	0	0	0
ARFIP1|ENSG00000164144.16|chr4	265	242	161	290	248	214
FHDC1|ENSG00000137460.10|chr4	13	18	6	8	3	2
TRIM2|ENSG00000109654.16|chr4	190	176	159	258	186	227
ENSG00000288637|ENSG00000288637.1|chr4	234	316	249	267	223	253
MND1|ENSG00000121211.8|chr4	234	316	249	267	223	253
TMEM131L|ENSG00000121210.16|chr4	49	65	53	57	27	30
TLR2|ENSG00000137462.9|chr4	0	0	0	0	0	0
RNF175|ENSG00000145428.15|chr4	0	0	0	0	0	0
SFRP2|ENSG00000145423.5|chr4	2	6	4	0	0	1
DCHS2|ENSG00000197410.14|chr4	0	0	0	0	0	0
PLRG1|ENSG00000171566.12|chr4	614	621	492	475	395	468
FGB|ENSG00000171564.12|chr4	0	0	0	0	0	0
FGA|ENSG00000171560.17|chr4	0	0	0	0	0	0
FGG|ENSG00000171557.17|chr4	20	5	0	0	0	0
LRAT|ENSG00000121207.12|chr4	0	0	0	0	0	0
RBM46|ENSG00000151962.8|chr4	0	0	0	0	0	0
NPY2R|ENSG00000185149.6|chr4	0	0	0	0	0	0
MAP9|ENSG00000164114.19|chr4	121	118	52	65	57	131
GUCY1A1|ENSG00000164116.17|chr4	50	41	69	77	74	43
GUCY1B1|ENSG00000061918.14|chr4	91	53	68	88	27	95
ASIC5|ENSG00000256394.3|chr4	0	0	0	0	0	0
TDO2|ENSG00000151790.9|chr4	0	0	0	0	0	0
CTSO|ENSG00000256043.5|chr4	0	0	0	0	0	0
PDGFC|ENSG00000145431.11|chr4	128	193	159	178	149	247
GLRB|ENSG00000109738.11|chr4	56	44	50	65	56	32
GASK1B|ENSG00000164125.16|chr4	0	0	0	0	0	0
TMEM144|ENSG00000164124.11|chr4	32	55	64	62	26	82
RXFP1|ENSG00000171509.16|chr4	0	0	0	0	0	0
C4orf46|ENSG00000205208.5|chr4	99	131	123	251	138	178
ETFDH|ENSG00000171503.13|chr4	203	168	180	183	93	218
PPID|ENSG00000171497.5|chr4	694	587	533	628	482	476
FNIP2|ENSG00000052795.13|chr4	590	683	489	760	715	748
C4orf45|ENSG00000164123.7|chr4	0	0	0	0	0	0
RAPGEF2|ENSG00000109756.10|chr4	151	110	138	247	123	191
FSTL5|ENSG00000168843.14|chr4	0	4	0	0	0	0
NAF1|ENSG00000145414.9|chr4	52	96	56	114	42	102
NPY1R|ENSG00000164128.7|chr4	0	0	0	0	0	0
NPY5R|ENSG00000164129.12|chr4	0	0	0	0	0	0
TKTL2|ENSG00000151005.5|chr4	0	0	0	0	0	0
TMA16|ENSG00000198498.10|chr4	522	559	430	728	586	564
MARCHF1|ENSG00000145416.14|chr4	0	0	0	0	0	0
SMIM31|ENSG00000248771.5|chr4	0	0	0	0	0	0
TRIM60|ENSG00000176979.14|chr4	0	0	0	0	0	0
TMEM192|ENSG00000170088.14|chr4	338	489	489	646	590	616
KLHL2|ENSG00000109466.14|chr4	47	77	44	82	62	61
GK3P|ENSG00000229894.5|chr4	0	0	0	0	0	0
MSMO1|ENSG00000052802.13|chr4	299	301	286	421	362	483
CPE|ENSG00000109472.14|chr4	419	663	507	734	472	650
TLL1|ENSG00000038295.8|chr4	0	0	0	0	0	0
SPOCK3|ENSG00000196104.11|chr4	0	0	0	0	0	0
ANXA10|ENSG00000109511.12|chr4	0	0	0	0	0	0
DDX60|ENSG00000137628.18|chr4	0	12	0	0	6	0
DDX60L|ENSG00000181381.15|chr4	0	4	0	0	7	3
CBR4|ENSG00000145439.12|chr4	290	271	280	434	364	343
SH3RF1|ENSG00000154447.15|chr4	143	142	189	193	179	168
NEK1|ENSG00000137601.18|chr4	44	57	78	70	37	95
CLCN3|ENSG00000109572.15|chr4	323	448	383	419	398	566
HPF1|ENSG00000056050.7|chr4	384	572	547	544	476	587
MFAP3L|ENSG00000198948.12|chr4	39	13	15	27	26	58
AADAT|ENSG00000109576.14|chr4	134	119	106	151	66	65
GALNTL6|ENSG00000174473.16|chr4	0	0	0	0	0	0
GALNT7|ENSG00000109586.12|chr4	261	385	239	380	190	335
HMGB2|ENSG00000164104.12|chr4	2058	2780	1884	2859	1403	2795
SAP30|ENSG00000164105.4|chr4	282	377	216	399	157	437
SCRG1|ENSG00000164106.8|chr4	0	0	0	0	0	0
HAND2|ENSG00000164107.9|chr4	47	47	43	38	71	74
FBXO8|ENSG00000164117.14|chr4	80	161	135	115	105	128
CEP44|ENSG00000164118.13|chr4	90	139	95	91	85	165
HPGD|ENSG00000164120.14|chr4	65	125	77	137	55	110
GLRA3|ENSG00000145451.13|chr4	0	0	0	0	0	0
ADAM29|ENSG00000168594.15|chr4	0	0	0	0	0	0
GPM6A|ENSG00000150625.17|chr4	18	32	19	52	49	19
WDR17|ENSG00000150627.16|chr4	21	7	0	8	19	13
SPATA4|ENSG00000150628.7|chr4	0	0	10	4	0	10
ASB5|ENSG00000164122.9|chr4	0	0	0	0	0	0
SPCS3|ENSG00000129128.13|chr4	1203	1800	1187	1966	1586	1916
VEGFC|ENSG00000150630.4|chr4	8	19	2	8	2	11
NEIL3|ENSG00000109674.4|chr4	31	30	15	23	21	26
AGA|ENSG00000038002.9|chr4	358	527	405	477	378	467
TENM3|ENSG00000218336.9|chr4	303	265	254	237	158	236
DCTD|ENSG00000129187.15|chr4	503	439	322	656	426	635
WWC2|ENSG00000151718.16|chr4	280	399	353	514	331	410
CLDN22|ENSG00000177300.7|chr4	0	0	0	0	0	0
CDKN2AIP|ENSG00000168564.6|chr4	147	136	118	179	154	237
ING2|ENSG00000168556.7|chr4	125	238	193	197	211	233
RWDD4|ENSG00000182552.15|chr4	212	156	147	255	210	284
TRAPPC11|ENSG00000168538.16|chr4	39	34	23	67	69	70
STOX2|ENSG00000173320.12|chr4	156	179	123	262	135	173
ENPP6|ENSG00000164303.11|chr4	0	0	0	0	0	0
IRF2|ENSG00000168310.12|chr4	17	7	20	9	10	16
CASP3|ENSG00000164305.20|chr4	392	628	377	630	514	628
PRIMPOL|ENSG00000164306.11|chr4	44	47	53	83	25	108
CENPU|ENSG00000151725.12|chr4	1138	1260	1186	1297	999	1147
ACSL1|ENSG00000151726.15|chr4	205	271	116	182	152	239
HELT|ENSG00000187821.9|chr4	0	6	0	2	3	6
SLC25A4|ENSG00000151729.11|chr4	1250	1584	1222	1588	1239	1373
CFAP97|ENSG00000164323.15|chr4	212	310	282	367	345	452
SNX25|ENSG00000109762.17|chr4	77	47	15	97	56	38
LRP2BP|ENSG00000109771.16|chr4	0	0	4	0	3	0
ANKRD37|ENSG00000186352.9|chr4	27	24	22	33	15	27
UFSP2|ENSG00000109775.11|chr4	175	231	173	284	262	297
C4orf47|ENSG00000205129.9|chr4	0	0	0	2	0	5
CCDC110|ENSG00000168491.10|chr4	0	1	9	2	1	0
PDLIM3|ENSG00000154553.16|chr4	219	207	166	243	198	231
SORBS2|ENSG00000154556.20|chr4	97	123	75	98	95	95
TLR3|ENSG00000164342.14|chr4	0	10	0	0	3	1
CYP4V2|ENSG00000145476.16|chr4	123	54	59	65	87	125
KLKB1|ENSG00000164344.16|chr4	0	0	0	0	8	0
F11|ENSG00000088926.14|chr4	0	0	0	0	0	0
ENSG00000272297|ENSG00000272297.2|chr4	0	0	0	0	0	0
MTNR1A|ENSG00000168412.7|chr4	0	0	0	0	0	0
FAT1|ENSG00000083857.15|chr4	75	73	70	113	86	81
ZFP42|ENSG00000179059.10|chr4	0	0	0	0	0	0
TRIML2|ENSG00000179046.9|chr4	0	0	0	0	0	0
TRIML1|ENSG00000184108.8|chr4	0	0	0	0	0	0
FRG1|ENSG00000109536.12|chr4	0	0	0	0	0	0
FRG2|ENSG00000205097.7|chr4	0	0	0	0	0	0
PLEKHG4B|ENSG00000153404.15|chr5	0	6	0	7	6	7
LRRC14B|ENSG00000185028.4|chr5	0	0	0	0	0	0
CCDC127|ENSG00000164366.4|chr5	184	228	207	309	241	326
SDHA|ENSG00000073578.18|chr5	902	1042	1009	1036	977	1008
PDCD6|ENSG00000249915.9|chr5	1815	1998	1468	2235	2196	2109
AHRR|ENSG00000063438.20|chr5	22	2	40	7	19	16
EXOC3|ENSG00000180104.16|chr5	179	230	265	300	58	163
SLC9A3|ENSG00000066230.12|chr5	296	458	330	514	501	547
CEP72|ENSG00000112877.8|chr5	75	98	116	92	102	80
TPPP|ENSG00000171368.12|chr5	50	64	32	100	54	71
BRD9|ENSG00000028310.18|chr5	124	81	73	168	128	137
TRIP13|ENSG00000071539.14|chr5	1661	2117	1359	1927	1296	2046
NKD2|ENSG00000145506.14|chr5	0	0	0	0	0	0
SLC12A7|ENSG00000113504.21|chr5	0	0	0	0	0	0
SLC6A19|ENSG00000174358.16|chr5	0	0	0	0	0	0
SLC6A18|ENSG00000164363.10|chr5	0	0	0	0	0	0
TERT|ENSG00000164362.21|chr5	0	3	1	0	0	0
CLPTM1L|ENSG00000049656.14|chr5	3562	3898	3199	3864	3150	4423
SLC6A3|ENSG00000142319.18|chr5	0	0	0	0	0	0
LPCAT1|ENSG00000153395.10|chr5	0	0	0	0	0	0
MRPL36|ENSG00000171421.13|chr5	3365	3477	2929	3831	3310	3841
NDUFS6|ENSG00000145494.12|chr5	11763	15791	10825	13613	8893	15126
IRX4|ENSG00000113430.10|chr5	3	2	5	1	2	0
IRX2|ENSG00000170561.13|chr5	0	0	0	0	0	0
IRX1|ENSG00000170549.4|chr5	0	0	0	0	0	0
ADAMTS16|ENSG00000145536.15|chr5	0	0	0	0	0	0
ICE1|ENSG00000164151.12|chr5	170	276	260	292	182	273
MED10|ENSG00000133398.4|chr5	1494	1748	1447	1765	1525	1762
UBE2QL1|ENSG00000215218.4|chr5	54	93	61	96	93	132
NSUN2|ENSG00000037474.15|chr5	1845	2295	1833	2549	1722	2560
SRD5A1|ENSG00000145545.12|chr5	223	291	151	390	230	317
TENT4A|ENSG00000112941.14|chr5	452	444	531	771	480	662
ADCY2|ENSG00000078295.17|chr5	0	0	0	0	0	0
C5orf49|ENSG00000215217.7|chr5	10	37	4	1	8	24
MTRR|ENSG00000124275.15|chr5	334	323	277	417	304	502
FASTKD3|ENSG00000124279.12|chr5	279	236	229	287	220	298
SEMA5A|ENSG00000112902.12|chr5	0	0	2	0	0	0
TAS2R1|ENSG00000169777.7|chr5	0	0	0	0	0	0
ATPSCKMT|ENSG00000150756.14|chr5	213	262	187	250	240	276
CCT5|ENSG00000150753.12|chr5	10085	12285	9733	13012	11107	12349
CMBL|ENSG00000164237.9|chr5	1064	1296	1024	1503	1157	1278
MARCHF6|ENSG00000145495.16|chr5	1169	1397	1223	2149	1493	1875
ROPN1L|ENSG00000145491.12|chr5	0	9	7	12	6	4
ANKRD33B|ENSG00000164236.12|chr5	94	219	157	364	160	259
DAP|ENSG00000112977.16|chr5	725	819	613	1263	800	1379
CTNND2|ENSG00000169862.20|chr5	0	0	0	0	0	0
DNAH5|ENSG00000039139.11|chr5	0	0	0	0	0	0
TRIO|ENSG00000038382.22|chr5	130	233	110	207	152	169
OTULINL|ENSG00000145569.6|chr5	220	259	250	266	301	224
OTULIN|ENSG00000154124.6|chr5	266	345	247	452	298	450
ANKH|ENSG00000154122.14|chr5	277	367	291	420	244	494
FBXL7|ENSG00000183580.10|chr5	0	0	0	0	0	0
MARCHF11|ENSG00000183654.9|chr5	0	0	0	0	0	0
ZNF622|ENSG00000173545.5|chr5	646	589	385	564	434	579
RETREG1|ENSG00000154153.15|chr5	215	252	118	222	218	218
MYO10|ENSG00000145555.15|chr5	301	458	331	469	328	421
BASP1|ENSG00000176788.9|chr5	6046	7165	5408	7019	5213	6718
H3Y2|ENSG00000268799.4|chr5	7	3	0	0	6	8
H3Y1|ENSG00000269466.4|chr5	0	10	0	1	0	0
CDH18|ENSG00000145526.12|chr5	0	0	0	0	0	0
CDH12|ENSG00000154162.15|chr5	0	0	0	0	6	0
PRDM9|ENSG00000164256.11|chr5	0	0	0	0	0	3
CDH10|ENSG00000040731.10|chr5	0	0	0	0	0	0
CDH9|ENSG00000113100.10|chr5	0	0	0	0	0	0
CDH6|ENSG00000113361.13|chr5	0	0	0	0	0	0
DROSHA|ENSG00000113360.17|chr5	871	1080	709	1241	1166	1141
C5orf22|ENSG00000082213.18|chr5	465	498	429	778	576	634
PDZD2|ENSG00000133401.16|chr5	5	16	4	4	0	9
GOLPH3|ENSG00000113384.14|chr5	502	737	498	748	667	860
MTMR12|ENSG00000150712.11|chr5	144	142	65	198	90	175
ZFR|ENSG00000056097.16|chr5	726	805	580	898	684	968
SUB1|ENSG00000113387.12|chr5	6640	8344	6733	8894	7407	8850
NPR3|ENSG00000113389.16|chr5	0	0	0	0	0	0
TARS1|ENSG00000113407.14|chr5	3284	3874	3230	4202	3103	3860
ADAMTS12|ENSG00000151388.11|chr5	0	0	0	0	0	0
RXFP3|ENSG00000182631.7|chr5	0	0	0	0	0	0
SLC45A2|ENSG00000164175.15|chr5	0	0	0	0	0	0
AMACR|ENSG00000242110.9|chr5	213	141	146	185	106	77
ENSG00000289791|ENSG00000289791.1|chr5	0	0	0	0	0	0
C1QTNF3|ENSG00000082196.21|chr5	0	0	0	0	0	0
RAI14|ENSG00000039560.14|chr5	781	785	649	785	651	759
RAD1|ENSG00000113456.20|chr5	914	1331	963	1364	1365	1475
BRIX1|ENSG00000113460.13|chr5	2332	2527	1952	2843	2309	2645
DNAJC21|ENSG00000168724.18|chr5	444	496	315	621	451	708
AGXT2|ENSG00000113492.14|chr5	0	0	0	0	0	0
PRLR|ENSG00000113494.17|chr5	0	0	0	0	0	0
SPEF2|ENSG00000152582.14|chr5	0	0	0	0	0	0
IL7R|ENSG00000168685.15|chr5	0	0	0	0	0	0
CAPSL|ENSG00000152611.12|chr5	0	0	0	0	0	0
UGT3A1|ENSG00000145626.12|chr5	0	0	0	0	0	0
UGT3A2|ENSG00000168671.10|chr5	12	49	16	21	30	29
LMBRD2|ENSG00000164187.7|chr5	80	137	54	85	117	98
SKP2|ENSG00000145604.17|chr5	2093	2378	1854	2645	2117	2696
NADK2|ENSG00000152620.13|chr5	235	285	210	393	349	357
RANBP3L|ENSG00000164188.9|chr5	0	0	0	0	0	0
SLC1A3|ENSG00000079215.15|chr5	198	219	186	237	197	264
NIPBL|ENSG00000164190.19|chr5	145	173	226	211	201	238
CPLANE1|ENSG00000197603.16|chr5	22	35	64	32	35	47
NUP155|ENSG00000113569.16|chr5	1265	1237	975	1618	1165	1400
WDR70|ENSG00000082068.9|chr5	43	47	72	36	50	65
GDNF|ENSG00000168621.15|chr5	118	140	95	128	93	89
EGFLAM|ENSG00000164318.18|chr5	28	41	18	21	19	53
LIFR|ENSG00000113594.10|chr5	207	273	195	194	188	338
OSMR|ENSG00000145623.13|chr5	22	0	23	0	0	18
RICTOR|ENSG00000164327.13|chr5	26	39	13	97	47	69
FYB1|ENSG00000082074.19|chr5	0	0	0	0	0	0
C9|ENSG00000113600.12|chr5	0	0	0	0	0	0
TTC33|ENSG00000113638.14|chr5	65	161	65	133	88	157
PTGER4|ENSG00000171522.6|chr5	9	3	7	15	4	20
PRKAA1|ENSG00000132356.12|chr5	288	224	144	272	220	287
RPL37|ENSG00000145592.14|chr5	3744	5342	3859	5249	4545	5602
CARD6|ENSG00000132357.14|chr5	48	48	14	17	32	28
C7|ENSG00000112936.20|chr5	0	0	0	0	0	0
MROH2B|ENSG00000171495.17|chr5	0	0	0	0	0	0
C6|ENSG00000039537.15|chr5	0	0	0	0	0	0
PLCXD3|ENSG00000182836.10|chr5	0	0	0	0	0	0
OXCT1|ENSG00000083720.13|chr5	391	427	421	538	487	501
RIMOC1|ENSG00000205765.10|chr5	206	212	303	410	189	311
FBXO4|ENSG00000151876.13|chr5	289	368	241	268	172	329
GHR|ENSG00000112964.14|chr5	6	0	0	2	0	0
CCDC152|ENSG00000198865.10|chr5	0	0	0	0	0	0
SELENOP|ENSG00000250722.6|chr5	42	46	23	24	14	22
ANXA2R|ENSG00000177721.5|chr5	41	20	37	34	10	72
ZNF131|ENSG00000172262.12|chr5	570	683	522	792	629	811
NIM1K|ENSG00000177453.7|chr5	10	0	0	0	0	4
