Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
PLA2G4A|ENSG00000116711.10|chr1	36	32	32	11	41	47
BRINP3|ENSG00000162670.11|chr1	0	0	0	0	0	0
RGS18|ENSG00000150681.10|chr1	0	0	0	0	0	0
RGS21|ENSG00000253148.1|chr1	0	0	0	0	0	0
RGS1|ENSG00000090104.12|chr1	0	0	0	0	0	0
RGS13|ENSG00000127074.15|chr1	0	0	0	0	0	0
RGS2|ENSG00000116741.8|chr1	133	142	196	606	975	681
UCHL5|ENSG00000116750.14|chr1	604	486	707	483	900	668
RO60|ENSG00000116747.13|chr1	1360	1173	1221	967	1925	1382
GLRX2|ENSG00000023572.10|chr1	1012	1116	996	515	1255	827
CDC73|ENSG00000134371.14|chr1	305	254	306	250	594	373
B3GALT2|ENSG00000162630.6|chr1	0	0	0	0	0	0
KCNT2|ENSG00000162687.19|chr1	0	0	0	0	0	0
CFH|ENSG00000000971.17|chr1	0	0	0	0	0	0
ENSG00000289697|ENSG00000289697.1|chr1	0	0	0	0	0	0
CFHR3|ENSG00000116785.15|chr1	0	0	0	0	0	0
CFHR1|ENSG00000244414.8|chr1	0	0	0	0	0	0
CFHR4|ENSG00000134365.15|chr1	0	0	0	0	0	0
CFHR2|ENSG00000080910.14|chr1	0	0	0	0	0	0
CFHR5|ENSG00000134389.11|chr1	0	0	0	0	0	0
F13B|ENSG00000143278.5|chr1	0	0	0	0	0	0
ASPM|ENSG00000066279.19|chr1	131	104	124	50	79	131
ZBTB41|ENSG00000177888.8|chr1	79	61	97	89	132	144
CRB1|ENSG00000134376.17|chr1	0	0	0	0	0	0
DENND1B|ENSG00000213047.13|chr1	150	76	114	142	212	110
C1orf53|ENSG00000203724.11|chr1	228	118	237	178	167	157
LHX9|ENSG00000143355.16|chr1	60	43	69	7	44	13
NEK7|ENSG00000151414.15|chr1	570	486	734	427	582	537
ATP6V1G3|ENSG00000151418.12|chr1	0	0	0	0	0	0
PTPRC|ENSG00000081237.21|chr1	0	0	0	0	0	0
NR5A2|ENSG00000116833.14|chr1	16	4	9	15	30	10
ZNF281|ENSG00000162702.8|chr1	1514	1128	1447	1060	1590	1176
KIF14|ENSG00000118193.12|chr1	288	244	240	275	415	249
DDX59|ENSG00000118197.14|chr1	55	14	32	57	107	60
CAMSAP2|ENSG00000118200.15|chr1	179	138	233	134	230	153
GPR25|ENSG00000170128.5|chr1	0	0	0	0	0	0
INAVA|ENSG00000163362.11|chr1	1	22	3	10	6	9
KIF21B|ENSG00000116852.15|chr1	23	3	11	0	4	10
CACNA1S|ENSG00000081248.12|chr1	0	0	0	0	0	0
ASCL5|ENSG00000232237.5|chr1	0	0	1	0	0	0
TMEM9|ENSG00000116857.17|chr1	2605	1466	2309	1454	2028	1785
IGFN1|ENSG00000163395.17|chr1	0	0	3	1	0	5
TNNT2|ENSG00000118194.21|chr1	0	0	0	0	0	0
LAD1|ENSG00000159166.15|chr1	0	0	0	0	0	0
CSRP1|ENSG00000159176.14|chr1	229	128	128	184	245	143
NAV1|ENSG00000134369.16|chr1	186	108	141	133	149	127
IPO9|ENSG00000198700.10|chr1	2238	1373	2000	1740	2004	1738
SHISA4|ENSG00000198892.7|chr1	3	4	1	5	2	10
LMOD1|ENSG00000163431.13|chr1	24	12	3	2	13	3
TIMM17A|ENSG00000134375.11|chr1	2370	2113	2356	1300	2314	2043
RNPEP|ENSG00000176393.11|chr1	808	356	679	545	488	487
ELF3|ENSG00000163435.16|chr1	0	0	0	0	0	4
GPR37L1|ENSG00000170075.10|chr1	0	0	0	0	0	0
ARL8A|ENSG00000143862.8|chr1	643	536	566	242	377	278
PTPN7|ENSG00000143851.16|chr1	0	0	7	0	0	0
LGR6|ENSG00000133067.18|chr1	0	0	0	0	8	0
UBE2T|ENSG00000077152.12|chr1	2230	1762	2100	2107	2705	1969
PPP1R12B|ENSG00000077157.22|chr1	104	68	124	107	127	55
SYT2|ENSG00000143858.12|chr1	16	0	12	3	3	12
KDM5B|ENSG00000117139.18|chr1	336	206	341	312	421	304
RABIF|ENSG00000183155.5|chr1	784	587	703	788	825	740
KLHL12|ENSG00000117153.16|chr1	535	419	429	521	626	534
ADIPOR1|ENSG00000159346.13|chr1	613	484	715	287	495	368
CYB5R1|ENSG00000159348.13|chr1	405	368	395	360	500	377
TMEM183A|ENSG00000163444.12|chr1	490	301	530	309	348	223
PPFIA4|ENSG00000143847.16|chr1	0	0	0	0	1	0
MYOG|ENSG00000122180.5|chr1	0	0	0	0	0	0
ADORA1|ENSG00000163485.17|chr1	23	25	38	8	21	8
CHI3L1|ENSG00000133048.13|chr1	0	0	0	0	0	0
CHIT1|ENSG00000133063.16|chr1	0	0	0	0	0	0
BTG2|ENSG00000159388.6|chr1	224	250	312	202	239	214
FMOD|ENSG00000122176.12|chr1	0	0	0	0	0	0
PRELP|ENSG00000188783.6|chr1	0	0	0	1	0	0
ATP2B4|ENSG00000058668.15|chr1	416	370	284	135	321	258
LAX1|ENSG00000122188.13|chr1	0	0	0	0	0	0
ZC3H11A|ENSG00000058673.17|chr1	351	215	358	317	576	385
SNRPE|ENSG00000182004.13|chr1	11171	10613	10506	5763	9549	6938
SOX13|ENSG00000143842.15|chr1	100	45	71	81	81	86
ETNK2|ENSG00000143845.15|chr1	390	217	316	154	169	148
REN|ENSG00000143839.15|chr1	0	0	0	0	0	0
KISS1|ENSG00000170498.10|chr1	0	0	0	0	0	0
GOLT1A|ENSG00000174567.8|chr1	0	0	0	0	0	0
PPP1R15B|ENSG00000158615.10|chr1	468	257	474	157	564	459
PIK3C2B|ENSG00000133056.14|chr1	35	26	21	45	44	65
MDM4|ENSG00000198625.14|chr1	716	530	620	729	1247	1009
LRRN2|ENSG00000170382.12|chr1	3	9	10	0	4	4
NFASC|ENSG00000163531.17|chr1	0	2	3	0	0	0
CNTN2|ENSG00000184144.12|chr1	0	0	0	0	0	0
TMEM81|ENSG00000174529.7|chr1	71	18	35	10	26	15
RBBP5|ENSG00000117222.14|chr1	564	518	518	450	769	501
DSTYK|ENSG00000133059.17|chr1	484	415	563	336	500	392
TMCC2|ENSG00000133069.17|chr1	72	40	46	36	29	39
NUAK2|ENSG00000163545.11|chr1	9	0	4	19	17	7
KLHDC8A|ENSG00000162873.15|chr1	13	9	11	0	0	15
LEMD1|ENSG00000186007.10|chr1	0	0	0	0	0	0
BLACAT1|ENSG00000281406.2|chr1	0	0	0	0	0	0
CDK18|ENSG00000117266.16|chr1	26	3	19	28	14	14
MFSD4A|ENSG00000174514.13|chr1	26	1	3	0	7	25
ELK4|ENSG00000158711.14|chr1	64	135	107	83	227	146
SLC45A3|ENSG00000158715.6|chr1	80	78	139	34	103	74
NUCKS1|ENSG00000069275.13|chr1	27422	19975	27192	17293	28944	20674
RAB29|ENSG00000117280.13|chr1	948	859	905	697	961	906
SLC41A1|ENSG00000133065.11|chr1	620	450	454	256	417	342
PM20D1|ENSG00000162877.13|chr1	0	0	0	0	0	0
SLC26A9|ENSG00000174502.19|chr1	0	0	0	0	0	0
RAB7B|ENSG00000276600.5|chr1	0	0	0	0	0	2
CTSE|ENSG00000196188.12|chr1	0	0	0	0	0	0
RHEX|ENSG00000263961.8|chr1	0	0	0	0	0	0
AVPR1B|ENSG00000198049.7|chr1	0	0	0	10	0	0
FAM72A|ENSG00000196550.11|chr1	13	0	0	0	0	9
SRGAP2|ENSG00000266028.8|chr1	119	170	200	137	269	199
IKBKE|ENSG00000263528.8|chr1	27	1	56	6	1	15
RASSF5|ENSG00000266094.8|chr1	369	265	449	203	271	203
EIF2D|ENSG00000143486.16|chr1	1561	1156	1336	991	1516	1205
DYRK3|ENSG00000143479.18|chr1	240	206	255	205	314	207
MAPKAPK2|ENSG00000162889.11|chr1	1481	953	1321	849	761	733
IL10|ENSG00000136634.7|chr1	0	0	0	0	0	0
IL19|ENSG00000142224.18|chr1	0	0	0	0	0	0
IL20|ENSG00000162891.11|chr1	0	0	0	0	0	0
IL24|ENSG00000162892.16|chr1	0	0	0	0	0	0
FCMR|ENSG00000162894.12|chr1	20	50	18	18	41	37
PIGR|ENSG00000162896.6|chr1	0	0	0	0	0	0
FCAMR|ENSG00000162897.16|chr1	0	0	0	0	0	0
C1orf116|ENSG00000182795.13|chr1	0	2	0	0	0	0
PFKFB2|ENSG00000123836.15|chr1	110	78	58	73	94	77
YOD1|ENSG00000180667.11|chr1	298	236	325	178	361	216
C4BPB|ENSG00000123843.13|chr1	0	0	0	0	0	0
C4BPA|ENSG00000123838.11|chr1	0	0	0	0	0	0
CD55|ENSG00000196352.18|chr1	397	354	444	323	715	444
CR1|ENSG00000203710.12|chr1	0	0	0	0	0	0
CR1L|ENSG00000197721.17|chr1	0	0	0	0	0	0
CD34|ENSG00000174059.17|chr1	0	0	5	5	1	4
PLXNA2|ENSG00000076356.7|chr1	136	82	118	58	124	69
LAMB3|ENSG00000196878.15|chr1	9	3	0	0	8	3
G0S2|ENSG00000123689.6|chr1	86	83	88	31	80	74
HSD11B1|ENSG00000117594.10|chr1	0	0	0	0	0	0
TRAF3IP3|ENSG00000009790.15|chr1	2	0	0	0	0	0
C1orf74|ENSG00000162757.4|chr1	139	161	221	133	274	229
ENSG00000289700|ENSG00000289700.1|chr1	119	129	193	109	258	203
IRF6|ENSG00000117595.13|chr1	0	3	0	17	0	4
UTP25|ENSG00000117597.18|chr1	304	300	354	274	509	442
SYT14|ENSG00000143469.21|chr1	75	49	71	21	54	47
SERTAD4|ENSG00000082497.12|chr1	0	0	0	0	1	0
HHAT|ENSG00000054392.13|chr1	0	0	0	0	0	0
KCNH1|ENSG00000143473.13|chr1	0	0	0	0	0	0
ENSG00000284299|ENSG00000284299.1|chr1	25	25	47	9	54	32
RCOR3|ENSG00000117625.14|chr1	72	70	94	52	227	96
TRAF5|ENSG00000082512.15|chr1	68	85	136	63	103	81
RD3|ENSG00000198570.7|chr1	0	0	0	0	0	0
SLC30A1|ENSG00000170385.10|chr1	388	225	263	505	623	417
NEK2|ENSG00000117650.13|chr1	403	217	418	303	564	373
LPGAT1|ENSG00000123684.13|chr1	1314	909	1307	549	1147	794
INTS7|ENSG00000143493.13|chr1	416	380	411	634	785	621
DTL|ENSG00000143476.18|chr1	660	470	764	902	1341	1020
PPP2R5A|ENSG00000066027.12|chr1	358	325	453	274	328	285
PACC1|ENSG00000065600.13|chr1	221	211	194	270	421	287
NENF|ENSG00000117691.10|chr1	2873	2286	3561	1557	1843	1859
ATF3|ENSG00000162772.17|chr1	369	375	342	2713	3328	2689
GARIN4|ENSG00000162771.8|chr1	0	0	0	0	0	0
BATF3|ENSG00000123685.9|chr1	618	233	536	330	299	273
NSL1|ENSG00000117697.15|chr1	2428	1893	2285	1629	2728	1816
TATDN3|ENSG00000203705.11|chr1	283	273	327	207	306	341
SPATA45|ENSG00000185523.6|chr1	0	0	0	0	4	0
FLVCR1|ENSG00000162769.13|chr1	378	313	340	324	570	272
VASH2|ENSG00000143494.16|chr1	132	125	104	104	132	107
ANGEL2|ENSG00000174606.14|chr1	188	175	172	146	277	230
RPS6KC1|ENSG00000136643.12|chr1	107	98	88	78	103	45
PROX1|ENSG00000117707.16|chr1	58	49	88	82	42	71
SMYD2|ENSG00000143499.14|chr1	975	763	827	527	955	628
PTPN14|ENSG00000152104.12|chr1	1045	826	1087	972	1536	1230
CENPF|ENSG00000117724.14|chr1	429	448	429	410	499	442
KCNK2|ENSG00000082482.14|chr1	0	0	0	0	0	0
KCTD3|ENSG00000136636.13|chr1	450	327	423	436	741	468
USH2A|ENSG00000042781.14|chr1	0	0	0	0	0	0
ESRRG|ENSG00000196482.18|chr1	0	0	0	0	0	0
GPATCH2|ENSG00000092978.11|chr1	80	35	69	77	71	87
RRP15|ENSG00000067533.6|chr1	1209	739	1202	1195	1623	1268
TGFB2|ENSG00000092969.12|chr1	23	4	19	54	38	21
LYPLAL1|ENSG00000143353.12|chr1	523	456	428	331	606	427
ZC3H11B|ENSG00000215817.9|chr1	8	0	0	6	3	7
SLC30A10|ENSG00000196660.12|chr1	106	98	143	113	128	94
EPRS1|ENSG00000136628.18|chr1	1493	1199	1382	1252	1663	1276
BPNT1|ENSG00000162813.18|chr1	1209	741	940	604	850	813
IARS2|ENSG00000067704.10|chr1	931	633	943	668	1370	1020
RAB3GAP2|ENSG00000118873.17|chr1	312	260	330	349	665	444
MARK1|ENSG00000116141.17|chr1	107	69	118	65	184	145
C1orf115|ENSG00000162817.7|chr1	285	208	330	403	301	211
MTARC1|ENSG00000186205.14|chr1	798	655	764	431	811	564
HLX|ENSG00000136630.13|chr1	91	40	63	47	96	33
DUSP10|ENSG00000143507.18|chr1	17	18	33	4	32	22
HHIPL2|ENSG00000143512.13|chr1	0	0	0	0	0	0
TAF1A|ENSG00000143498.18|chr1	49	15	32	62	102	54
MIA3|ENSG00000154305.18|chr1	205	185	184	222	407	232
AIDA|ENSG00000186063.13|chr1	265	99	181	92	130	115
BROX|ENSG00000162819.12|chr1	427	440	474	437	728	454
FAM177B|ENSG00000197520.11|chr1	0	0	0	0	0	0
DISP1|ENSG00000154309.9|chr1	23	35	19	38	23	15
TLR5|ENSG00000187554.14|chr1	3	0	9	0	3	0
SUSD4|ENSG00000143502.16|chr1	48	11	33	30	49	29
CCDC185|ENSG00000178395.7|chr1	0	0	0	0	0	0
CAPN8|ENSG00000203697.12|chr1	0	0	0	0	0	0
CAPN2|ENSG00000162909.18|chr1	1419	1188	1396	757	1066	1038
TP53BP2|ENSG00000143514.18|chr1	442	288	420	499	727	443
FBXO28|ENSG00000143756.12|chr1	453	474	577	505	723	652
DEGS1|ENSG00000143753.13|chr1	1672	632	1873	1191	1695	1071
NVL|ENSG00000143748.18|chr1	573	371	525	552	649	726
CNIH4|ENSG00000143771.12|chr1	7357	6245	6891	4459	6452	5249
WDR26|ENSG00000162923.17|chr1	913	814	1139	1060	1404	1222
CNIH3|ENSG00000143786.8|chr1	130	77	102	163	134	99
DNAH14|ENSG00000185842.16|chr1	0	6	0	0	0	0
LBR|ENSG00000143815.15|chr1	4101	3737	4419	2523	4789	3660
ENAH|ENSG00000154380.19|chr1	4684	3999	4776	3980	5721	4862
SRP9|ENSG00000143742.14|chr1	3380	2484	3657	2526	3605	2831
EPHX1|ENSG00000143819.13|chr1	149	119	146	131	148	104
LEFTY1|ENSG00000243709.1|chr1	0	6	0	0	0	0
ENSG00000255835|ENSG00000255835.1|chr1	0	0	0	0	0	0
PYCR2|ENSG00000143811.20|chr1	2552	2054	2336	2293	3330	2619
LEFTY2|ENSG00000143768.13|chr1	0	0	0	0	0	0
SDE2|ENSG00000143751.10|chr1	865	562	580	620	1201	898
H3-3A|ENSG00000163041.13|chr1	163	118	155	60	107	95
ACBD3|ENSG00000182827.9|chr1	935	647	902	861	1391	1153
MIXL1|ENSG00000185155.12|chr1	1	4	0	0	0	0
LIN9|ENSG00000183814.16|chr1	257	157	205	229	427	274
PARP1|ENSG00000143799.14|chr1	7467	4760	8023	5180	8167	6369
STUM|ENSG00000203685.11|chr1	4	0	12	12	1	8
ITPKB|ENSG00000143772.11|chr1	46	47	35	35	21	51
PSEN2|ENSG00000143801.18|chr1	253	207	241	261	318	271
COQ8A|ENSG00000163050.18|chr1	486	458	510	550	741	619
CDC42BPA|ENSG00000143776.20|chr1	256	163	190	176	279	289
ZNF678|ENSG00000181450.18|chr1	299	246	311	228	668	439
SNAP47|ENSG00000143740.15|chr1	1271	890	1247	1002	1391	1196
JMJD4|ENSG00000081692.13|chr1	924	607	977	963	853	823
PRSS38|ENSG00000185888.6|chr1	0	0	0	0	0	0
WNT9A|ENSG00000143816.8|chr1	64	25	19	39	51	24
WNT3A|ENSG00000154342.6|chr1	14	14	0	0	8	10
ARF1|ENSG00000143761.17|chr1	14469	10613	14788	9193	13033	10775
C1orf35|ENSG00000143793.13|chr1	1223	623	1175	1282	1439	1160
MRPL55|ENSG00000162910.19|chr1	3286	2492	3329	2258	2812	2601
GUK1|ENSG00000143774.17|chr1	3042	945	2988	1402	1050	906
GJC2|ENSG00000198835.4|chr1	24	6	15	0	7	0
IBA57|ENSG00000181873.13|chr1	746	388	723	454	698	694
OBSCN|ENSG00000154358.23|chr1	5	3	1	5	0	8
TRIM11|ENSG00000154370.16|chr1	1644	731	1525	1454	1573	1458
TRIM17|ENSG00000162931.12|chr1	0	0	0	0	0	0
H3-4|ENSG00000168148.4|chr1	0	0	0	0	0	0
H2AW|ENSG00000181218.6|chr1	0	0	0	0	0	0
H2BU1|ENSG00000196890.5|chr1	0	0	0	0	0	0
RNF187|ENSG00000168159.15|chr1	0	2	1	0	0	5
RHOU|ENSG00000116574.6|chr1	0	8	0	0	0	0
CCSAP|ENSG00000154429.11|chr1	764	510	843	490	784	541
ACTA1|ENSG00000143632.15|chr1	11	0	0	0	0	9
NUP133|ENSG00000069248.12|chr1	1219	1080	1273	1167	1558	1349
ABCB10|ENSG00000135776.5|chr1	408	316	619	248	487	355
TAF5L|ENSG00000135801.11|chr1	748	571	566	448	725	513
URB2|ENSG00000135763.10|chr1	798	386	727	528	816	604
GALNT2|ENSG00000143641.10|chr1	918	364	832	531	708	460
PGBD5|ENSG00000177614.11|chr1	307	231	266	252	265	235
COG2|ENSG00000135775.14|chr1	359	145	346	389	420	285
AGT|ENSG00000135744.9|chr1	0	0	0	19	0	0
CAPN9|ENSG00000135773.13|chr1	0	0	0	0	0	3
C1orf198|ENSG00000119280.17|chr1	963	513	1006	963	698	738
TTC13|ENSG00000143643.13|chr1	420	309	396	287	515	271
FAM89A|ENSG00000182118.8|chr1	2221	1932	2232	1906	2725	1976
TRIM67|ENSG00000119283.16|chr1	0	0	4	0	11	0
C1orf131|ENSG00000143633.13|chr1	541	351	467	523	909	624
GNPAT|ENSG00000116906.13|chr1	734	825	1024	592	953	683
EXOC8|ENSG00000116903.7|chr1	358	332	368	414	517	359
SPRTN|ENSG00000010072.16|chr1	436	338	422	399	525	464
EGLN1|ENSG00000135766.9|chr1	595	506	630	525	721	549
ENSG00000287856|ENSG00000287856.1|chr1	176	154	214	107	145	96
TSNAX|ENSG00000116918.15|chr1	2064	2174	2163	2047	3044	2608
DISC1|ENSG00000162946.23|chr1	27	20	15	43	35	30
SIPA1L2|ENSG00000116991.12|chr1	291	257	254	228	430	295
MAP10|ENSG00000212916.6|chr1	0	0	0	0	0	0
NTPCR|ENSG00000135778.12|chr1	2324	1550	2108	1271	1807	1396
PCNX2|ENSG00000135749.19|chr1	152	134	228	170	175	128
MAP3K21|ENSG00000143674.11|chr1	355	322	242	208	368	263
KCNK1|ENSG00000135750.15|chr1	215	173	202	145	203	123
SLC35F3|ENSG00000183780.13|chr1	1	0	0	14	0	0
COA6|ENSG00000168275.16|chr1	3099	2208	2764	2048	3394	2572
TARBP1|ENSG00000059588.10|chr1	328	174	376	173	283	288
IRF2BP2|ENSG00000168264.11|chr1	3021	2245	3124	3370	6471	4463
TOMM20|ENSG00000173726.11|chr1	8006	6777	8161	6172	9365	7438
RBM34|ENSG00000188739.15|chr1	782	583	732	907	1329	1233
ARID4B|ENSG00000054267.22|chr1	91	94	101	80	135	91
GGPS1|ENSG00000152904.11|chr1	809	606	792	468	1004	725
TBCE|ENSG00000285053.1|chr1	0	0	0	0	0	0
TBCE|ENSG00000284770.2|chr1	0	0	0	0	0	0
B3GALNT2|ENSG00000162885.14|chr1	0	0	0	0	0	0
GNG4|ENSG00000168243.11|chr1	0	0	0	0	0	0
LYST|ENSG00000143669.16|chr1	13	6	12	7	32	49
NID1|ENSG00000116962.15|chr1	724	613	760	423	666	407
GPR137B|ENSG00000077585.14|chr1	166	129	163	132	132	143
ERO1B|ENSG00000086619.15|chr1	132	144	121	160	229	149
EDARADD|ENSG00000186197.15|chr1	854	451	1027	660	634	521
LGALS8|ENSG00000116977.19|chr1	331	383	358	279	418	450
HEATR1|ENSG00000119285.11|chr1	862	634	725	666	854	852
ACTN2|ENSG00000077522.15|chr1	6	6	11	60	17	9
MTR|ENSG00000116984.15|chr1	1254	949	1157	921	1664	1308
MT1HL1|ENSG00000244020.3|chr1	0	0	0	0	0	0
RYR2|ENSG00000198626.18|chr1	0	4	2	0	3	12
ZP4|ENSG00000116996.10|chr1	0	0	0	0	0	0
CHRM3|ENSG00000133019.12|chr1	0	0	0	14	1	0
FMN2|ENSG00000155816.21|chr1	35	15	46	6	31	48
GREM2|ENSG00000180875.5|chr1	22	3	7	0	6	28
FH|ENSG00000091483.8|chr1	780	789	781	689	949	841
KMO|ENSG00000117009.12|chr1	0	0	0	0	0	0
OPN3|ENSG00000054277.14|chr1	10	7	8	0	13	7
CHML|ENSG00000203668.3|chr1	766	527	897	343	835	460
WDR64|ENSG00000162843.18|chr1	0	0	0	0	0	0
EXO1|ENSG00000174371.17|chr1	547	333	326	539	924	584
MAP1LC3C|ENSG00000197769.6|chr1	0	0	0	0	0	0
PLD5|ENSG00000180287.17|chr1	0	0	0	0	0	0
CEP170|ENSG00000143702.16|chr1	0	0	0	0	0	0
SDCCAG8|ENSG00000054282.16|chr1	0	0	0	0	0	0
AKT3|ENSG00000117020.19|chr1	0	0	0	0	0	0
ZBTB18|ENSG00000179456.12|chr1	322	177	249	163	321	184
C1orf100|ENSG00000173728.11|chr1	0	0	0	0	0	0
ADSS2|ENSG00000035687.10|chr1	613	455	585	463	903	740
CATSPERE|ENSG00000179397.18|chr1	0	0	0	0	0	0
DESI2|ENSG00000121644.19|chr1	1999	1269	1966	1106	1607	1430
ENSG00000284188|ENSG00000284188.3|chr1	0	0	0	0	0	0
COX20|ENSG00000203667.10|chr1	907	722	841	652	896	705
HNRNPU|ENSG00000153187.20|chr1	12432	10393	12157	10166	16209	13299
EFCAB2|ENSG00000203666.13|chr1	29	38	53	2	75	53
KIF26B|ENSG00000162849.16|chr1	0	0	0	0	0	0
SMYD3|ENSG00000185420.19|chr1	170	121	105	41	187	134
TFB2M|ENSG00000162851.8|chr1	186	81	128	118	283	211
CNST|ENSG00000162852.14|chr1	50	50	23	45	37	41
SCCPDH|ENSG00000143653.10|chr1	664	485	691	624	643	462
AHCTF1|ENSG00000153207.16|chr1	109	89	84	84	164	139
ZNF695|ENSG00000197472.15|chr1	28	52	32	49	55	50
ZNF670|ENSG00000277462.2|chr1	23	21	15	7	35	22
ZNF669|ENSG00000188295.15|chr1	37	37	16	31	38	17
ZNF124|ENSG00000196418.13|chr1	61	69	74	70	182	76
VN1R5|ENSG00000197617.9|chr1	0	0	0	0	0	0
ZNF496|ENSG00000162714.13|chr1	58	72	95	73	118	71
NLRP3|ENSG00000162711.18|chr1	0	0	0	0	0	0
OR2B11|ENSG00000177535.10|chr1	0	0	0	0	0	0
GCSAML|ENSG00000169224.13|chr1	0	0	0	0	0	0
OR2C3|ENSG00000196242.10|chr1	0	0	0	0	0	0
OR14L1P|ENSG00000198452.8|chr1	0	0	0	0	0	0
OR13G1|ENSG00000197437.5|chr1	0	0	0	0	0	0
OR6F1|ENSG00000169214.5|chr1	0	0	0	0	0	0
OR1C1|ENSG00000221888.4|chr1	0	0	0	0	0	0
OR9H1P|ENSG00000228336.2|chr1	0	0	0	0	0	0
OR14A16|ENSG00000196772.5|chr1	0	0	0	0	0	0
TRIM58|ENSG00000162722.9|chr1	18	30	45	11	40	14
OR2T8|ENSG00000177462.9|chr1	0	0	0	0	0	0
OR2AJ1|ENSG00000177275.4|chr1	0	0	0	0	0	0
OR2AK2|ENSG00000187080.10|chr1	0	0	0	0	0	0
OR2L5|ENSG00000197454.2|chr1	0	0	0	0	0	0
OR2L2|ENSG00000203663.4|chr1	0	0	0	0	0	0
OR2L3|ENSG00000198128.4|chr1	0	0	0	0	0	0
OR2L13|ENSG00000196071.6|chr1	0	0	0	0	0	0
OR2M2|ENSG00000198601.4|chr1	0	0	0	0	0	0
OR2M3|ENSG00000228198.3|chr1	0	0	0	0	0	0
OR2M4|ENSG00000171180.3|chr1	0	0	0	0	0	0
OR2T33|ENSG00000177212.4|chr1	0	0	0	0	0	0
OR2T12|ENSG00000177201.3|chr1	0	0	0	0	0	0
OR2T6|ENSG00000198104.4|chr1	0	0	0	0	0	0
OR2T1|ENSG00000175143.5|chr1	0	0	0	0	0	0
OR2T7|ENSG00000227152.6|chr1	0	0	0	0	0	0
OR2T2|ENSG00000196240.6|chr1	0	0	0	0	0	0
OR2T5|ENSG00000203661.4|chr1	0	0	0	0	0	0
OR2G6|ENSG00000188558.7|chr1	0	0	0	0	0	0
OR2T29|ENSG00000182783.6|chr1	0	0	0	0	0	0
OR2T10|ENSG00000184022.4|chr1	0	0	0	0	0	0
OR2T11|ENSG00000279301.5|chr1	0	0	0	0	0	0
OR2T35|ENSG00000177151.5|chr1	0	0	0	0	0	0
OR2T27|ENSG00000187701.5|chr1	0	0	0	0	0	0
OR14I1|ENSG00000189181.5|chr1	0	0	0	0	0	0
LYPD8|ENSG00000259823.6|chr1	0	0	0	0	0	0
SH3BP5L|ENSG00000175137.11|chr1	22	27	58	36	67	44
ZNF672|ENSG00000171161.13|chr1	45	30	56	74	68	52
ZNF692|ENSG00000171163.16|chr1	29	19	5	14	10	21
PGBD2|ENSG00000185220.12|chr1	9	1	1	0	29	24
FAM110C|ENSG00000184731.6|chr2	17	7	6	0	0	10
SH3YL1|ENSG00000035115.22|chr2	15	20	69	38	43	17
ACP1|ENSG00000143727.16|chr2	2169	1517	2212	1162	1753	1461
ALKAL2|ENSG00000189292.16|chr2	0	1	0	0	0	5
TMEM18|ENSG00000151353.15|chr2	614	239	602	491	611	563
SNTG2|ENSG00000172554.12|chr2	0	0	0	0	0	0
TPO|ENSG00000115705.22|chr2	0	0	0	0	0	0
PXDN|ENSG00000130508.11|chr2	410	368	436	265	391	276
MYT1L|ENSG00000186487.21|chr2	0	0	0	0	0	0
EIPR1|ENSG00000032389.13|chr2	410	316	537	459	532	430
TRAPPC12|ENSG00000171853.16|chr2	0	0	0	0	0	0
ADI1|ENSG00000182551.14|chr2	18	0	4	0	0	0
RNASEH1|ENSG00000171865.10|chr2	1996	1447	1716	1507	1872	1706
RPS7|ENSG00000171863.15|chr2	25	42	25	41	18	12
COLEC11|ENSG00000118004.18|chr2	1	0	0	0	12	25
ALLC|ENSG00000151360.10|chr2	0	0	0	0	0	0
DCDC2C|ENSG00000214866.9|chr2	0	0	0	0	0	0
SOX11|ENSG00000176887.7|chr2	0	0	0	0	3	0
CMPK2|ENSG00000134326.12|chr2	12	7	0	23	5	8
RSAD2|ENSG00000134321.13|chr2	0	0	0	0	0	0
RNF144A|ENSG00000151692.15|chr2	44	44	40	17	35	16
KIDINS220|ENSG00000134313.17|chr2	243	96	291	131	208	201
MBOAT2|ENSG00000143797.12|chr2	553	448	495	397	494	439
ASAP2|ENSG00000151693.11|chr2	76	39	52	56	75	50
ITGB1BP1|ENSG00000119185.13|chr2	1271	934	999	490	892	815
CPSF3|ENSG00000119203.14|chr2	807	848	753	600	986	854
IAH1|ENSG00000134330.19|chr2	986	910	920	653	846	631
ADAM17|ENSG00000151694.15|chr2	548	449	562	478	755	569
YWHAQ|ENSG00000134308.14|chr2	2425	2182	2420	1788	2183	1812
TAF1B|ENSG00000115750.17|chr2	109	63	97	122	197	129
GRHL1|ENSG00000134317.18|chr2	64	56	53	85	91	94
KLF11|ENSG00000172059.11|chr2	97	117	55	83	180	120
CYS1|ENSG00000205795.5|chr2	8	10	25	0	13	0
RRM2|ENSG00000171848.16|chr2	3110	2826	3041	3068	4435	3244
HPCAL1|ENSG00000115756.13|chr2	429	145	390	176	179	317
ODC1|ENSG00000115758.14|chr2	3505	3372	4375	1784	2660	2294
NOL10|ENSG00000115761.17|chr2	386	260	401	229	417	292
ATP6V1C2|ENSG00000143882.12|chr2	22	12	7	24	13	12
