Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
TDRD5|ENSG00000162782.16|chr1	0	0	0	0	0	0
FAM163A|ENSG00000143340.7|chr1	0	3	1	2	0	4
TOR1AIP2|ENSG00000169905.13|chr1	330	425	381	362	386	323
TOR1AIP1|ENSG00000143337.19|chr1	175	205	228	261	308	214
CEP350|ENSG00000135837.16|chr1	71	89	99	188	86	134
QSOX1|ENSG00000116260.17|chr1	309	193	251	226	125	151
LHX4|ENSG00000121454.6|chr1	18	54	96	34	83	31
ACBD6|ENSG00000230124.8|chr1	358	389	363	370	307	313
XPR1|ENSG00000143324.14|chr1	141	135	180	123	156	142
KIAA1614|ENSG00000135835.12|chr1	0	2	0	4	0	0
STX6|ENSG00000135823.14|chr1	91	76	105	157	166	148
MR1|ENSG00000153029.16|chr1	37	56	73	71	70	26
IER5|ENSG00000162783.11|chr1	57	230	214	163	95	106
CACNA1E|ENSG00000198216.14|chr1	0	0	0	0	0	0
ZNF648|ENSG00000179930.6|chr1	0	0	0	0	0	0
GLUL|ENSG00000135821.19|chr1	1688	1726	1654	1931	2243	1822
TEDDM1|ENSG00000203730.3|chr1	0	0	0	0	0	0
RNASEL|ENSG00000135828.11|chr1	5	10	6	16	18	12
RGS16|ENSG00000143333.7|chr1	98	134	199	322	244	268
RGS8|ENSG00000135824.13|chr1	0	0	0	0	0	0
NPL|ENSG00000135838.14|chr1	27	66	45	32	44	28
DHX9|ENSG00000135829.17|chr1	1734	1702	1948	1695	1660	1541
SHCBP1L|ENSG00000157060.16|chr1	0	0	0	0	0	0
LAMC1|ENSG00000135862.6|chr1	802	804	793	541	538	492
LAMC2|ENSG00000058085.15|chr1	0	1	6	4	2	8
NMNAT2|ENSG00000157064.11|chr1	2	3	24	1	6	5
SMG7|ENSG00000116698.22|chr1	213	151	149	235	247	255
NCF2|ENSG00000116701.16|chr1	0	0	0	0	0	0
ARPC5|ENSG00000162704.16|chr1	1698	1425	1537	1292	1120	1199
RGL1|ENSG00000143344.16|chr1	7	16	14	16	45	22
APOBEC4|ENSG00000173627.8|chr1	0	0	0	0	0	0
COLGALT2|ENSG00000198756.12|chr1	26	38	55	56	111	59
TSEN15|ENSG00000198860.14|chr1	313	292	368	421	350	321
C1orf21|ENSG00000116667.15|chr1	327	271	315	413	403	343
EDEM3|ENSG00000116406.20|chr1	168	173	270	226	226	172
NIBAN1|ENSG00000135842.17|chr1	191	168	234	281	268	168
RNF2|ENSG00000121481.11|chr1	88	144	145	212	210	178
TRMT1L|ENSG00000121486.12|chr1	242	182	174	285	351	273
SWT1|ENSG00000116668.13|chr1	4	4	0	18	11	13
IVNS1ABP|ENSG00000116679.16|chr1	416	383	402	501	466	386
HMCN1|ENSG00000143341.12|chr1	0	14	14	5	18	16
PRG4|ENSG00000116690.13|chr1	0	0	0	0	0	0
TPR|ENSG00000047410.14|chr1	411	393	446	491	443	419
ODR4|ENSG00000157181.16|chr1	216	217	246	433	310	303
PDC|ENSG00000116703.14|chr1	0	0	0	0	0	0
PTGS2|ENSG00000073756.13|chr1	0	2	1	27	6	16
PLA2G4A|ENSG00000116711.10|chr1	10	33	19	29	43	22
BRINP3|ENSG00000162670.11|chr1	0	0	0	0	0	0
RGS18|ENSG00000150681.10|chr1	0	0	0	0	0	0
RGS21|ENSG00000253148.1|chr1	0	0	0	0	0	0
RGS1|ENSG00000090104.12|chr1	0	0	0	0	0	1
RGS13|ENSG00000127074.15|chr1	0	0	0	0	0	0
RGS2|ENSG00000116741.8|chr1	3	39	10	133	65	76
UCHL5|ENSG00000116750.14|chr1	369	300	336	414	324	468
RO60|ENSG00000116747.13|chr1	910	714	773	929	920	940
GLRX2|ENSG00000023572.10|chr1	328	240	295	318	372	297
CDC73|ENSG00000134371.14|chr1	262	205	260	370	290	407
B3GALT2|ENSG00000162630.6|chr1	0	0	0	0	0	0
KCNT2|ENSG00000162687.19|chr1	0	0	0	0	0	0
CFH|ENSG00000000971.17|chr1	0	0	0	0	0	0
ENSG00000289697|ENSG00000289697.1|chr1	0	0	0	0	0	0
CFHR3|ENSG00000116785.15|chr1	0	0	0	0	0	0
CFHR1|ENSG00000244414.8|chr1	0	0	0	0	0	0
CFHR4|ENSG00000134365.15|chr1	0	0	0	0	0	0
CFHR2|ENSG00000080910.14|chr1	0	0	0	0	0	0
CFHR5|ENSG00000134389.11|chr1	0	0	0	0	0	0
F13B|ENSG00000143278.5|chr1	0	0	0	0	0	0
ASPM|ENSG00000066279.19|chr1	103	89	125	141	140	153
ZBTB41|ENSG00000177888.8|chr1	49	83	59	97	84	63
CRB1|ENSG00000134376.17|chr1	0	0	0	0	0	0
DENND1B|ENSG00000213047.13|chr1	67	78	54	94	150	90
C1orf53|ENSG00000203724.11|chr1	134	129	91	103	83	111
LHX9|ENSG00000143355.16|chr1	9	31	14	17	41	9
NEK7|ENSG00000151414.15|chr1	495	413	512	641	397	593
ATP6V1G3|ENSG00000151418.12|chr1	0	0	0	0	0	0
PTPRC|ENSG00000081237.21|chr1	0	0	0	0	0	0
NR5A2|ENSG00000116833.14|chr1	0	0	1	8	13	13
ZNF281|ENSG00000162702.8|chr1	295	365	455	411	426	336
KIF14|ENSG00000118193.12|chr1	206	286	206	282	230	253
DDX59|ENSG00000118197.14|chr1	4	3	6	12	1	26
CAMSAP2|ENSG00000118200.15|chr1	116	102	88	181	149	188
GPR25|ENSG00000170128.5|chr1	0	0	0	0	0	0
INAVA|ENSG00000163362.11|chr1	0	5	5	12	21	0
KIF21B|ENSG00000116852.15|chr1	2	6	2	4	8	6
CACNA1S|ENSG00000081248.12|chr1	0	0	0	0	0	0
ASCL5|ENSG00000232237.5|chr1	0	0	0	0	0	0
TMEM9|ENSG00000116857.17|chr1	1261	1146	878	1167	1112	1031
IGFN1|ENSG00000163395.17|chr1	0	0	0	0	0	0
TNNT2|ENSG00000118194.21|chr1	0	0	0	0	0	0
LAD1|ENSG00000159166.15|chr1	0	0	0	0	0	0
CSRP1|ENSG00000159176.14|chr1	103	88	63	74	89	116
NAV1|ENSG00000134369.16|chr1	86	90	125	138	123	133
IPO9|ENSG00000198700.10|chr1	2204	1706	1915	2019	1943	1682
SHISA4|ENSG00000198892.7|chr1	11	3	5	3	0	6
LMOD1|ENSG00000163431.13|chr1	20	0	5	2	0	1
TIMM17A|ENSG00000134375.11|chr1	581	730	719	597	498	501
RNPEP|ENSG00000176393.11|chr1	640	456	537	520	572	565
ELF3|ENSG00000163435.16|chr1	2	0	0	0	0	0
GPR37L1|ENSG00000170075.10|chr1	0	0	0	0	0	0
ARL8A|ENSG00000143862.8|chr1	46	79	103	103	133	92
PTPN7|ENSG00000143851.16|chr1	0	0	0	0	0	0
LGR6|ENSG00000133067.18|chr1	0	0	0	0	0	0
UBE2T|ENSG00000077152.12|chr1	813	826	719	1010	852	933
PPP1R12B|ENSG00000077157.22|chr1	99	74	67	133	65	55
SYT2|ENSG00000143858.12|chr1	11	4	2	8	1	12
KDM5B|ENSG00000117139.18|chr1	149	123	221	185	194	242
RABIF|ENSG00000183155.5|chr1	190	165	168	296	280	186
KLHL12|ENSG00000117153.16|chr1	160	178	144	249	243	293
ADIPOR1|ENSG00000159346.13|chr1	542	360	345	435	361	339
CYB5R1|ENSG00000159348.13|chr1	151	178	185	176	252	186
TMEM183A|ENSG00000163444.12|chr1	248	253	225	233	193	202
PPFIA4|ENSG00000143847.16|chr1	2	3	0	4	0	2
MYOG|ENSG00000122180.5|chr1	0	0	0	0	0	0
ADORA1|ENSG00000163485.17|chr1	15	9	10	1	18	4
CHI3L1|ENSG00000133048.13|chr1	0	0	0	0	0	0
CHIT1|ENSG00000133063.16|chr1	0	0	0	0	0	0
BTG2|ENSG00000159388.6|chr1	15	49	50	56	35	9
FMOD|ENSG00000122176.12|chr1	0	0	0	0	0	0
PRELP|ENSG00000188783.6|chr1	0	0	0	0	0	0
ATP2B4|ENSG00000058668.15|chr1	283	407	299	243	198	243
LAX1|ENSG00000122188.13|chr1	0	0	0	0	0	0
ZC3H11A|ENSG00000058673.17|chr1	133	176	238	342	354	321
SNRPE|ENSG00000182004.13|chr1	3179	2874	2775	2467	2275	2174
SOX13|ENSG00000143842.15|chr1	14	24	22	25	32	42
ETNK2|ENSG00000143845.15|chr1	273	210	244	194	188	204
REN|ENSG00000143839.15|chr1	0	0	0	0	0	0
KISS1|ENSG00000170498.10|chr1	0	0	0	0	0	0
GOLT1A|ENSG00000174567.8|chr1	0	0	0	0	0	0
PPP1R15B|ENSG00000158615.10|chr1	45	109	82	133	127	73
PIK3C2B|ENSG00000133056.14|chr1	22	33	29	21	33	22
MDM4|ENSG00000198625.14|chr1	321	482	470	925	853	843
LRRN2|ENSG00000170382.12|chr1	0	0	3	0	0	4
NFASC|ENSG00000163531.17|chr1	0	0	0	0	0	0
CNTN2|ENSG00000184144.12|chr1	0	0	0	0	0	0
TMEM81|ENSG00000174529.7|chr1	19	24	3	16	37	36
RBBP5|ENSG00000117222.14|chr1	213	158	195	286	225	177
DSTYK|ENSG00000133059.17|chr1	149	156	126	116	119	99
TMCC2|ENSG00000133069.17|chr1	21	36	32	36	28	22
NUAK2|ENSG00000163545.11|chr1	3	3	4	1	11	9
KLHDC8A|ENSG00000162873.15|chr1	6	0	5	7	3	0
LEMD1|ENSG00000186007.10|chr1	0	0	0	4	0	0
BLACAT1|ENSG00000281406.2|chr1	0	0	0	0	0	0
CDK18|ENSG00000117266.16|chr1	22	10	4	18	16	24
MFSD4A|ENSG00000174514.13|chr1	5	2	1	8	32	1
ELK4|ENSG00000158711.14|chr1	43	57	62	61	55	62
SLC45A3|ENSG00000158715.6|chr1	44	21	29	42	36	47
NUCKS1|ENSG00000069275.13|chr1	18897	16831	17690	17406	15380	14761
RAB29|ENSG00000117280.13|chr1	463	389	431	422	356	367
SLC41A1|ENSG00000133065.11|chr1	258	204	296	273	198	174
PM20D1|ENSG00000162877.13|chr1	0	0	0	0	0	0
SLC26A9|ENSG00000174502.19|chr1	0	0	0	0	0	0
RAB7B|ENSG00000276600.5|chr1	0	0	6	0	0	0
CTSE|ENSG00000196188.12|chr1	0	0	0	0	0	0
RHEX|ENSG00000263961.8|chr1	0	0	0	0	0	0
AVPR1B|ENSG00000198049.7|chr1	0	1	11	7	0	0
FAM72A|ENSG00000196550.11|chr1	6	0	3	0	0	0
SRGAP2|ENSG00000266028.8|chr1	86	67	102	118	101	187
IKBKE|ENSG00000263528.8|chr1	7	5	27	17	7	21
RASSF5|ENSG00000266094.8|chr1	125	186	133	142	90	104
EIF2D|ENSG00000143486.16|chr1	838	725	666	789	671	590
DYRK3|ENSG00000143479.18|chr1	85	107	76	105	103	121
MAPKAPK2|ENSG00000162889.11|chr1	712	580	540	727	718	582
IL10|ENSG00000136634.7|chr1	0	0	0	0	0	0
IL19|ENSG00000142224.18|chr1	0	0	0	0	0	0
IL20|ENSG00000162891.11|chr1	0	0	0	0	0	1
IL24|ENSG00000162892.16|chr1	0	0	0	0	0	0
FCMR|ENSG00000162894.12|chr1	12	2	3	6	5	3
PIGR|ENSG00000162896.6|chr1	0	0	0	0	0	0
FCAMR|ENSG00000162897.16|chr1	0	0	0	0	0	0
C1orf116|ENSG00000182795.13|chr1	0	0	0	0	0	0
PFKFB2|ENSG00000123836.15|chr1	50	59	49	55	63	33
YOD1|ENSG00000180667.11|chr1	31	80	131	77	119	77
C4BPB|ENSG00000123843.13|chr1	0	0	0	0	0	0
C4BPA|ENSG00000123838.11|chr1	0	0	0	0	0	0
CD55|ENSG00000196352.18|chr1	207	226	238	232	248	212
CR1|ENSG00000203710.12|chr1	0	0	0	0	0	0
CR1L|ENSG00000197721.17|chr1	0	0	0	0	0	0
CD34|ENSG00000174059.17|chr1	0	0	2	0	0	0
PLXNA2|ENSG00000076356.7|chr1	58	31	49	91	80	33
LAMB3|ENSG00000196878.15|chr1	0	5	1	1	0	0
G0S2|ENSG00000123689.6|chr1	18	8	4	14	1	4
HSD11B1|ENSG00000117594.10|chr1	0	0	0	0	0	0
TRAF3IP3|ENSG00000009790.15|chr1	0	0	0	0	0	0
C1orf74|ENSG00000162757.4|chr1	45	22	24	57	77	28
ENSG00000289700|ENSG00000289700.1|chr1	41	22	21	50	74	23
IRF6|ENSG00000117595.13|chr1	0	3	0	0	0	0
UTP25|ENSG00000117597.18|chr1	56	45	71	142	118	85
SYT14|ENSG00000143469.21|chr1	39	37	44	26	56	53
SERTAD4|ENSG00000082497.12|chr1	0	0	0	0	0	0
HHAT|ENSG00000054392.13|chr1	0	0	0	0	0	0
KCNH1|ENSG00000143473.13|chr1	0	0	0	0	0	0
ENSG00000284299|ENSG00000284299.1|chr1	21	21	24	7	36	15
RCOR3|ENSG00000117625.14|chr1	31	35	22	88	80	92
TRAF5|ENSG00000082512.15|chr1	61	58	37	73	83	68
RD3|ENSG00000198570.7|chr1	0	0	0	0	0	0
SLC30A1|ENSG00000170385.10|chr1	57	124	96	185	122	170
NEK2|ENSG00000117650.13|chr1	125	125	139	211	205	188
LPGAT1|ENSG00000123684.13|chr1	1178	1003	1171	1082	986	934
INTS7|ENSG00000143493.13|chr1	273	225	199	455	478	335
DTL|ENSG00000143476.18|chr1	180	300	225	466	587	446
PPP2R5A|ENSG00000066027.12|chr1	145	115	142	199	198	120
PACC1|ENSG00000065600.13|chr1	97	71	85	196	184	214
NENF|ENSG00000117691.10|chr1	1201	980	852	1024	815	956
ATF3|ENSG00000162772.17|chr1	75	85	138	509	428	502
GARIN4|ENSG00000162771.8|chr1	0	0	0	0	0	0
BATF3|ENSG00000123685.9|chr1	215	161	97	209	246	191
NSL1|ENSG00000117697.15|chr1	906	916	950	1114	1011	1022
TATDN3|ENSG00000203705.11|chr1	151	112	168	185	189	191
SPATA45|ENSG00000185523.6|chr1	0	0	0	0	0	0
FLVCR1|ENSG00000162769.13|chr1	145	117	110	109	105	107
VASH2|ENSG00000143494.16|chr1	79	87	92	77	45	82
ANGEL2|ENSG00000174606.14|chr1	103	132	149	159	121	115
RPS6KC1|ENSG00000136643.12|chr1	43	34	61	57	102	62
PROX1|ENSG00000117707.16|chr1	29	27	25	26	44	40
SMYD2|ENSG00000143499.14|chr1	522	521	415	497	544	516
PTPN14|ENSG00000152104.12|chr1	453	425	524	663	656	589
CENPF|ENSG00000117724.14|chr1	627	549	716	711	919	650
KCNK2|ENSG00000082482.14|chr1	0	0	0	0	0	0
KCTD3|ENSG00000136636.13|chr1	221	266	127	387	328	271
USH2A|ENSG00000042781.14|chr1	0	0	0	0	0	0
ESRRG|ENSG00000196482.18|chr1	0	0	0	0	0	0
GPATCH2|ENSG00000092978.11|chr1	24	21	5	54	80	49
RRP15|ENSG00000067533.6|chr1	753	773	757	846	633	716
TGFB2|ENSG00000092969.12|chr1	7	22	11	21	29	15
LYPLAL1|ENSG00000143353.12|chr1	165	188	193	253	238	168
ZC3H11B|ENSG00000215817.9|chr1	0	0	0	1	0	0
SLC30A10|ENSG00000196660.12|chr1	22	36	75	43	6	57
EPRS1|ENSG00000136628.18|chr1	1289	937	1220	1065	1116	955
BPNT1|ENSG00000162813.18|chr1	625	562	549	582	473	409
IARS2|ENSG00000067704.10|chr1	626	523	596	633	798	702
RAB3GAP2|ENSG00000118873.17|chr1	168	223	236	310	203	198
MARK1|ENSG00000116141.17|chr1	52	64	53	98	124	126
C1orf115|ENSG00000162817.7|chr1	85	74	90	64	62	31
MTARC1|ENSG00000186205.14|chr1	416	480	321	348	315	331
HLX|ENSG00000136630.13|chr1	7	22	20	9	2	17
DUSP10|ENSG00000143507.18|chr1	3	0	8	0	3	16
HHIPL2|ENSG00000143512.13|chr1	0	0	1	7	0	0
TAF1A|ENSG00000143498.18|chr1	0	5	6	2	8	4
MIA3|ENSG00000154305.18|chr1	335	303	298	326	253	342
AIDA|ENSG00000186063.13|chr1	157	105	143	96	109	126
BROX|ENSG00000162819.12|chr1	407	341	346	309	305	348
FAM177B|ENSG00000197520.11|chr1	0	0	0	0	0	0
DISP1|ENSG00000154309.9|chr1	14	11	0	2	0	6
TLR5|ENSG00000187554.14|chr1	0	0	2	0	0	0
SUSD4|ENSG00000143502.16|chr1	13	15	38	11	16	13
CCDC185|ENSG00000178395.7|chr1	0	0	0	0	0	0
CAPN8|ENSG00000203697.12|chr1	0	0	3	0	0	0
CAPN2|ENSG00000162909.18|chr1	831	840	868	797	953	832
TP53BP2|ENSG00000143514.18|chr1	123	134	100	284	342	287
FBXO28|ENSG00000143756.12|chr1	104	153	192	247	219	243
DEGS1|ENSG00000143753.13|chr1	520	642	585	367	350	324
NVL|ENSG00000143748.18|chr1	329	342	259	465	555	361
CNIH4|ENSG00000143771.12|chr1	3273	3089	2747	2837	2975	2576
WDR26|ENSG00000162923.17|chr1	606	512	536	785	718	754
CNIH3|ENSG00000143786.8|chr1	15	27	45	50	15	20
DNAH14|ENSG00000185842.16|chr1	0	0	0	0	0	0
LBR|ENSG00000143815.15|chr1	3911	3765	4033	3715	3672	2961
ENAH|ENSG00000154380.19|chr1	3496	3325	3640	4116	4030	3913
SRP9|ENSG00000143742.14|chr1	1657	1995	1746	1723	1923	1719
EPHX1|ENSG00000143819.13|chr1	127	108	74	111	62	61
LEFTY1|ENSG00000243709.1|chr1	0	6	2	0	0	0
ENSG00000255835|ENSG00000255835.1|chr1	0	0	0	0	0	0
PYCR2|ENSG00000143811.20|chr1	966	999	1039	960	1100	832
LEFTY2|ENSG00000143768.13|chr1	0	5	0	0	0	0
SDE2|ENSG00000143751.10|chr1	96	189	142	391	311	271
H3-3A|ENSG00000163041.13|chr1	57	77	41	45	19	44
ACBD3|ENSG00000182827.9|chr1	261	281	319	489	403	445
MIXL1|ENSG00000185155.12|chr1	0	12	0	0	0	1
LIN9|ENSG00000183814.16|chr1	22	54	56	181	160	137
PARP1|ENSG00000143799.14|chr1	3896	4030	4285	3824	3647	3373
STUM|ENSG00000203685.11|chr1	9	12	3	0	2	8
ITPKB|ENSG00000143772.11|chr1	26	48	18	24	28	45
PSEN2|ENSG00000143801.18|chr1	153	138	147	138	150	169
COQ8A|ENSG00000163050.18|chr1	439	366	297	415	546	474
CDC42BPA|ENSG00000143776.20|chr1	195	137	155	235	229	196
ZNF678|ENSG00000181450.18|chr1	164	141	144	375	329	337
SNAP47|ENSG00000143740.15|chr1	267	342	274	564	548	587
JMJD4|ENSG00000081692.13|chr1	431	398	375	533	539	430
PRSS38|ENSG00000185888.6|chr1	0	0	0	0	0	0
WNT9A|ENSG00000143816.8|chr1	5	5	9	15	0	3
WNT3A|ENSG00000154342.6|chr1	0	18	4	1	0	0
ARF1|ENSG00000143761.17|chr1	7674	7124	7395	6522	7016	6201
C1orf35|ENSG00000143793.13|chr1	312	388	259	634	488	490
MRPL55|ENSG00000162910.19|chr1	1468	1110	960	1381	1453	1301
GUK1|ENSG00000143774.17|chr1	1814	1843	1674	1721	1685	1745
GJC2|ENSG00000198835.4|chr1	10	0	0	6	3	3
IBA57|ENSG00000181873.13|chr1	261	230	252	358	424	270
OBSCN|ENSG00000154358.23|chr1	0	3	0	0	3	4
TRIM11|ENSG00000154370.16|chr1	197	305	359	531	438	500
TRIM17|ENSG00000162931.12|chr1	0	0	0	0	0	0
H3-4|ENSG00000168148.4|chr1	0	0	0	0	0	0
H2AW|ENSG00000181218.6|chr1	0	0	0	0	0	0
H2BU1|ENSG00000196890.5|chr1	0	0	0	0	0	0
RNF187|ENSG00000168159.15|chr1	0	4	0	0	0	3
RHOU|ENSG00000116574.6|chr1	0	0	0	0	0	4
CCSAP|ENSG00000154429.11|chr1	232	224	259	273	249	358
ACTA1|ENSG00000143632.15|chr1	6	7	0	0	0	0
NUP133|ENSG00000069248.12|chr1	789	791	788	851	873	758
ABCB10|ENSG00000135776.5|chr1	312	376	264	304	356	275
TAF5L|ENSG00000135801.11|chr1	94	144	157	194	124	131
URB2|ENSG00000135763.10|chr1	135	228	243	207	184	178
GALNT2|ENSG00000143641.10|chr1	417	437	487	439	389	409
PGBD5|ENSG00000177614.11|chr1	70	76	65	50	49	77
COG2|ENSG00000135775.14|chr1	216	228	247	346	334	246
AGT|ENSG00000135744.9|chr1	0	0	0	0	0	0
CAPN9|ENSG00000135773.13|chr1	7	0	0	0	0	1
C1orf198|ENSG00000119280.17|chr1	479	399	369	548	429	508
TTC13|ENSG00000143643.13|chr1	272	281	233	201	239	188
FAM89A|ENSG00000182118.8|chr1	691	643	606	1125	1049	898
TRIM67|ENSG00000119283.16|chr1	0	1	0	0	3	7
C1orf131|ENSG00000143633.13|chr1	95	74	114	208	244	175
GNPAT|ENSG00000116906.13|chr1	687	555	709	561	633	576
EXOC8|ENSG00000116903.7|chr1	72	100	137	77	88	118
SPRTN|ENSG00000010072.16|chr1	58	110	107	186	222	223
EGLN1|ENSG00000135766.9|chr1	183	266	263	312	275	320
ENSG00000287856|ENSG00000287856.1|chr1	48	92	51	47	62	36
TSNAX|ENSG00000116918.15|chr1	1182	1209	1161	1349	1263	1243
DISC1|ENSG00000162946.23|chr1	14	10	0	11	12	15
SIPA1L2|ENSG00000116991.12|chr1	75	103	75	165	70	136
MAP10|ENSG00000212916.6|chr1	0	0	0	0	0	0
NTPCR|ENSG00000135778.12|chr1	1090	910	815	868	967	791
PCNX2|ENSG00000135749.19|chr1	171	143	182	189	172	159
MAP3K21|ENSG00000143674.11|chr1	57	93	68	85	65	106
KCNK1|ENSG00000135750.15|chr1	33	47	49	89	67	64
SLC35F3|ENSG00000183780.13|chr1	3	0	0	0	2	0
COA6|ENSG00000168275.16|chr1	930	962	854	1033	1136	942
TARBP1|ENSG00000059588.10|chr1	384	307	297	347	354	308
IRF2BP2|ENSG00000168264.11|chr1	371	787	656	1167	938	894
TOMM20|ENSG00000173726.11|chr1	3436	3631	3494	3791	3814	3443
RBM34|ENSG00000188739.15|chr1	262	219	198	399	475	381
ARID4B|ENSG00000054267.22|chr1	17	46	35	18	63	36
GGPS1|ENSG00000152904.11|chr1	367	332	307	393	437	375
TBCE|ENSG00000285053.1|chr1	0	0	0	0	0	0
TBCE|ENSG00000284770.2|chr1	0	0	0	0	0	0
B3GALNT2|ENSG00000162885.14|chr1	0	0	0	0	0	0
GNG4|ENSG00000168243.11|chr1	0	0	0	0	0	0
LYST|ENSG00000143669.16|chr1	24	11	20	42	14	23
NID1|ENSG00000116962.15|chr1	593	562	458	423	404	425
GPR137B|ENSG00000077585.14|chr1	33	27	44	47	52	36
ERO1B|ENSG00000086619.15|chr1	138	88	100	144	120	174
EDARADD|ENSG00000186197.15|chr1	567	444	641	486	436	473
LGALS8|ENSG00000116977.19|chr1	209	226	154	245	272	180
HEATR1|ENSG00000119285.11|chr1	917	868	671	831	996	782
ACTN2|ENSG00000077522.15|chr1	11	9	15	13	1	14
MTR|ENSG00000116984.15|chr1	839	871	1023	1117	919	912
MT1HL1|ENSG00000244020.3|chr1	0	0	0	0	0	0
RYR2|ENSG00000198626.18|chr1	8	11	3	6	3	10
ZP4|ENSG00000116996.10|chr1	0	0	0	0	0	0
CHRM3|ENSG00000133019.12|chr1	0	0	0	0	0	0
FMN2|ENSG00000155816.21|chr1	12	11	15	6	42	7
GREM2|ENSG00000180875.5|chr1	0	3	0	0	0	8
FH|ENSG00000091483.8|chr1	403	436	441	453	485	429
KMO|ENSG00000117009.12|chr1	0	0	0	0	0	0
OPN3|ENSG00000054277.14|chr1	12	6	0	5	6	0
CHML|ENSG00000203668.3|chr1	768	668	784	710	814	734
WDR64|ENSG00000162843.18|chr1	0	0	0	0	0	0
EXO1|ENSG00000174371.17|chr1	93	124	97	299	218	234
MAP1LC3C|ENSG00000197769.6|chr1	0	0	0	0	0	0
PLD5|ENSG00000180287.17|chr1	0	0	0	0	0	0
CEP170|ENSG00000143702.16|chr1	0	0	0	0	0	0
SDCCAG8|ENSG00000054282.16|chr1	0	0	0	0	0	0
AKT3|ENSG00000117020.19|chr1	0	0	0	0	0	0
ZBTB18|ENSG00000179456.12|chr1	20	42	62	93	45	52
C1orf100|ENSG00000173728.11|chr1	0	0	0	0	0	0
ADSS2|ENSG00000035687.10|chr1	348	352	350	386	336	356
CATSPERE|ENSG00000179397.18|chr1	0	0	0	0	0	0
DESI2|ENSG00000121644.19|chr1	1039	891	938	1157	1026	996
ENSG00000284188|ENSG00000284188.3|chr1	0	0	0	0	0	0
COX20|ENSG00000203667.10|chr1	277	299	299	297	247	255
HNRNPU|ENSG00000153187.20|chr1	6942	6425	6743	6710	6902	6486
EFCAB2|ENSG00000203666.13|chr1	37	42	35	34	48	35
KIF26B|ENSG00000162849.16|chr1	0	0	0	0	0	0
SMYD3|ENSG00000185420.19|chr1	62	100	64	85	52	91
TFB2M|ENSG00000162851.8|chr1	49	61	64	47	52	49
CNST|ENSG00000162852.14|chr1	18	8	33	31	52	41
SCCPDH|ENSG00000143653.10|chr1	325	303	221	301	311	283
AHCTF1|ENSG00000153207.16|chr1	37	53	44	143	58	67
ZNF695|ENSG00000197472.15|chr1	2	15	4	12	33	5
ZNF670|ENSG00000277462.2|chr1	6	5	4	7	12	14
ZNF669|ENSG00000188295.15|chr1	5	5	11	18	4	15
ZNF124|ENSG00000196418.13|chr1	31	16	44	22	30	52
VN1R5|ENSG00000197617.9|chr1	0	0	0	0	0	0
ZNF496|ENSG00000162714.13|chr1	23	25	11	56	61	49
NLRP3|ENSG00000162711.18|chr1	0	0	0	0	0	0
OR2B11|ENSG00000177535.10|chr1	0	0	0	0	0	0
GCSAML|ENSG00000169224.13|chr1	0	0	0	0	0	0
OR2C3|ENSG00000196242.10|chr1	0	0	0	0	0	0
OR14L1P|ENSG00000198452.8|chr1	0	0	0	0	0	0
OR13G1|ENSG00000197437.5|chr1	0	0	0	0	0	0
OR6F1|ENSG00000169214.5|chr1	0	0	0	0	0	0
OR1C1|ENSG00000221888.4|chr1	0	0	0	0	0	0
OR9H1P|ENSG00000228336.2|chr1	0	0	0	0	0	0
OR14A16|ENSG00000196772.5|chr1	0	0	0	0	0	0
TRIM58|ENSG00000162722.9|chr1	16	15	13	17	3	26
OR2T8|ENSG00000177462.9|chr1	0	1	0	0	0	0
OR2AJ1|ENSG00000177275.4|chr1	0	0	0	0	0	0
OR2AK2|ENSG00000187080.10|chr1	0	0	0	0	0	0
OR2L5|ENSG00000197454.2|chr1	0	0	0	0	0	0
OR2L2|ENSG00000203663.4|chr1	0	0	0	0	0	0
OR2L3|ENSG00000198128.4|chr1	0	0	0	0	0	0
OR2L13|ENSG00000196071.6|chr1	0	0	0	0	0	0
OR2M2|ENSG00000198601.4|chr1	0	0	0	0	0	0
OR2M3|ENSG00000228198.3|chr1	0	0	0	0	0	0
OR2M4|ENSG00000171180.3|chr1	0	0	0	0	0	0
OR2T33|ENSG00000177212.4|chr1	0	0	0	0	0	0
OR2T12|ENSG00000177201.3|chr1	0	0	0	0	0	0
OR2T6|ENSG00000198104.4|chr1	0	0	0	0	0	0
OR2T1|ENSG00000175143.5|chr1	0	0	0	0	0	0
OR2T7|ENSG00000227152.6|chr1	0	0	0	0	0	0
OR2T2|ENSG00000196240.6|chr1	0	0	0	0	0	0
OR2T5|ENSG00000203661.4|chr1	0	0	0	0	0	0
OR2G6|ENSG00000188558.7|chr1	0	0	0	0	0	0
OR2T29|ENSG00000182783.6|chr1	0	0	0	0	0	0
OR2T10|ENSG00000184022.4|chr1	0	0	0	0	0	0
OR2T11|ENSG00000279301.5|chr1	0	0	0	0	0	0
OR2T35|ENSG00000177151.5|chr1	0	0	0	0	0	0
OR2T27|ENSG00000187701.5|chr1	0	0	0	0	0	0
OR14I1|ENSG00000189181.5|chr1	0	0	0	0	0	0
LYPD8|ENSG00000259823.6|chr1	0	0	0	0	0	0
