rownames(nonTcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
DHCR24|ENSG00000116133.13|chr1	510	390	573	537	560	439	0.52680992317596	0.758926749170464	8907	-0.0525961271454261	0.0831055834978711	1821.64039968642	-0.632883194265443
TMEM61|ENSG00000143001.5|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
BSND|ENSG00000162399.9|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PCSK9|ENSG00000169174.11|chr1	0	0	0	0	0	0	0.796339065306535	1	11855.5	-1.05312069398729	4.0804728567969	0.158710289933608	-0.258087905727174
USP24|ENSG00000162402.14|chr1	110	97	85	106	129	122	0.518263058162058	0.752178889796279	8817	0.133688538842545	0.206940141169748	238.65297494746	0.646025164991472
PLPP3|ENSG00000162407.9|chr1	365	356	399	318	276	424	0.496162089171079	0.735534240467207	8581	0.212564044273941	0.312345770327925	99.1204525314949	0.680540812352843
PRKAA2|ENSG00000162409.12|chr1	561	468	577	524	562	559	0.00048434657554607	0.00611393066250532	837	0.366328500012612	0.104987227872472	837.305036660542	3.48926728932771
FYB2|ENSG00000187889.13|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
C8A|ENSG00000157131.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
C8B|ENSG00000021852.14|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
OMA1|ENSG00000162600.12|chr1	45	27	59	32	59	61	0.0494229496202514	0.186191404187744	2918	-0.532943734048392	0.271228574336588	112.998999512138	-1.96492473314048
TACSTD2|ENSG00000184292.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
MYSM1|ENSG00000162601.12|chr1	158	120	214	161	191	231	0.204577307970455	0.451728348028	5294	0.483672233786291	0.381259132545421	76.8416731485528	1.26861809330867
JUN|ENSG00000177606.8|chr1	2351	1736	1874	4111	3669	3493	0.000216676708816355	0.00327820948662442	696	1.0039791695449	0.271438526629724	781.85164143457	3.69873496592638
FGGY|ENSG00000172456.18|chr1	5	3	5	0	0	0	0.537909951786186	0.767962816760737	9000	0.4737151655167	0.769047316838149	20.2451797053145	0.615976618271456
HOOK1|ENSG00000134709.13|chr1	215	123	184	261	187	237	0.101751861755259	0.294338604224634	3889	0.269046333975908	0.164411610943274	359.369388543308	1.63641930416177
CYP2J2|ENSG00000134716.11|chr1	21	0	21	14	10	11	0.722023968390062	0.876582614896837	11066	-0.180418854976813	0.507143394776205	30.8633308245596	-0.355755111542819
C1orf87|ENSG00000162598.13|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
NFIA|ENSG00000162599.18|chr1	1240	856	939	789	691	722	0.474842914397315	0.719241320208551	8356	0.122163760605295	0.170948885716348	542.793619160317	0.714621567103976
PATJ|ENSG00000132849.22|chr1	12	18	27	25	30	13	0.596131933643571	0.805901850804395	9651	0.367125131192482	0.692726634583559	23.4141187443459	0.529971150038404
L1TD1|ENSG00000240563.2|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
KANK4|ENSG00000132854.19|chr1	0	0	0	0	0	0	0.54259064791049	1	9055	-2.43606524396671	4.00076331628052	0.476130869800825	-0.608900115148901
USP1|ENSG00000162607.13|chr1	1173	1008	1016	1484	1191	1497	6.95504221565015e-12	8.60379634088957e-10	85	1.27064696290635	0.185263967151372	577.716819827402	6.858575806423
DOCK7|ENSG00000116641.18|chr1	46	35	19	33	27	40	0.158209452460987	0.387779112500531	4692	-0.437856305750439	0.310290078787312	85.9230308065818	-1.41111925802361
ANGPTL3|ENSG00000132855.5|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ATG4C|ENSG00000125703.15|chr1	108	58	107	80	75	61	0.206520006626125	0.454681295995332	5313	0.341586614901111	0.270415328000175	101.896280500204	1.26319250253776
FOXD3|ENSG00000187140.6|chr1	54	54	64	49	42	52	0.767589328547713	1	11485	-0.294922392429085	0.997945289509677	7.18011672680788	-0.295529620239993
ALG6|ENSG00000088035.18|chr1	99	38	42	57	77	46	0.0729063805830351	0.239790613647361	3388	-0.384442782178409	0.214363379395004	208.233121405676	-1.79341631608636
EFCAB7|ENSG00000203965.13|chr1	23	6	10	14	40	9	0.446767369347065	0.695037563054355	8023	0.398924160846628	0.524337692387818	30.914521363016	0.760815342169927
PGM1|ENSG00000079739.17|chr1	89	45	49	62	78	73	0.766727605643243	0.900607001368037	11475	-0.0450359804043723	0.151811097229742	407.571422826104	-0.296658025837317
ROR1|ENSG00000185483.13|chr1	156	113	72	156	103	113	0.707290038233131	0.869334278436162	10919	0.165618645914774	0.441063838847383	51.9108880186487	0.375498128224658
UBE2U|ENSG00000177414.14|chr1	0	0	0	0	0	0	0.409764623808737	1	7611.5	3.1611646361346	3.83493181122648	0.847146161237196	0.824307912563274
CACHD1|ENSG00000158966.16|chr1	65	53	78	78	93	58	0.110807506657262	0.31012534801733	4035	0.604481691802264	0.379086609509044	56.0005172683428	1.59457410691749
RAVER2|ENSG00000162437.15|chr1	150	89	149	86	107	99	0.824145693079389	0.925387724717158	12204	0.0531728859803314	0.239284622975086	157.457912127243	0.222216059348986
JAK1|ENSG00000162434.14|chr1	189	153	236	157	157	154	0.0140139217103109	0.0769887078285888	1947	-0.43466655826645	0.176916210043932	317.50481173446	-2.45690634090858
AK4|ENSG00000162433.15|chr1	245	144	175	145	82	107	0.0366874252788961	0.153815102395372	2601	-0.36258822397758	0.173551498756346	334.142170476829	-2.08922554155886
DNAJC6|ENSG00000116675.16|chr1	86	84	127	130	150	72	0.784030402301489	0.907720517245554	11650	0.082892115810165	0.302448090938407	96.1916710316147	0.274070553902243
LEPROT|ENSG00000213625.9|chr1	282	219	219	218	268	234	2.20837231244121e-05	0.000510352414622403	455	-0.620014458484747	0.146136439426195	486.743431639536	-4.2427094906598
LEPR|ENSG00000116678.20|chr1	2	1	0	0	0	7	0.810073912530085	1	12075	-0.559512993752536	2.328096410213	2.68810219665695	-0.240330680163433
PDE4B|ENSG00000184588.18|chr1	2	2	0	3	9	0	0.646561790382023	1	10173.5	-1.85550178483911	4.0465092261881	0.317420579867217	-0.458543816687904
SGIP1|ENSG00000118473.23|chr1	4	12	0	0	0	1	1	1	16732.5	NA	NA	0	NA
DYNLT5|ENSG00000152760.10|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
INSL5|ENSG00000172410.5|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
DNAI4|ENSG00000152763.17|chr1	0	0	0	0	0	0	0.501910593226806	1	8632	2.0825949706212	3.10146914528651	0.954707785760606	0.671486599757486
MIER1|ENSG00000198160.15|chr1	263	217	223	254	215	292	0.595479659328704	0.805540797355117	9647	0.190189757921025	0.358232070431964	79.5807193435084	0.530912147792045
SLC35D1|ENSG00000116704.8|chr1	288	197	238	330	239	265	0.384849996943214	0.642987720514139	7362	-0.26750694347826	0.307834932767798	95.5656774057544	-0.868994759863861
C1orf141|ENSG00000203963.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
IL23R|ENSG00000162594.17|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
IL12RB2|ENSG00000081985.14|chr1	11	5	2	11	3	9	0.961573969143795	0.986626686723946	13557	-0.0263713159577093	0.547366671943999	33.5420524980474	-0.0481785196457986
SERBP1|ENSG00000142864.15|chr1	6041	4762	5420	5733	5447	5127	0.00941252299594965	0.0580825582760625	1731	-0.122480704489368	0.0471679055854445	10615.8454152238	-2.59669584581182
GADD45A|ENSG00000116717.13|chr1	301	255	175	1279	1144	1074	1.50610945145415e-14	3.10524331020399e-12	51	1.52254660024478	0.198067414055392	272.541074852236	7.68701205852558
GNG12|ENSG00000172380.6|chr1	344	252	270	369	252	249	0.00140157407275244	0.0140491433508025	1055	-0.365890055691454	0.114543717705524	669.138545062058	-3.1943266991919
DIRAS3|ENSG00000162595.8|chr1	2	0	0	0	0	13	0.45356978024342	0.70077434088374	8137	-0.649571091790066	0.866699213268164	14.6930021859922	-0.749476960225511
WLS|ENSG00000116729.14|chr1	144	133	155	122	120	147	0.0037167408154476	0.029657422989168	1333	-0.453318766163719	0.156249324456349	576.007602360646	-2.90125264695376
RPE65|ENSG00000116745.7|chr1	0	0	5	0	0	0	1	1	16732.5	NA	NA	0	NA
DEPDC1|ENSG00000024526.17|chr1	413	331	328	319	356	330	0.00143528052433994	0.0143051893018336	1061	0.358203890342496	0.112379083126225	700.051111953272	3.18746051647493
LRRC7|ENSG00000033122.21|chr1	0	0	0	0	0	5	1	1	16732.5	NA	NA	0	NA
LRRC40|ENSG00000066557.6|chr1	98	83	56	87	127	75	0.0820249048804288	0.257999364288875	3561	0.270276867048919	0.155415846163141	385.31465120624	1.73905604686673
SRSF11|ENSG00000116754.14|chr1	1269	853	1305	1122	1291	1143	0.0986498089341561	0.288625020976499	3842	0.13630724618779	0.0825386749506355	1631.72741744759	1.65143487303754
ANKRD13C|ENSG00000118454.13|chr1	131	160	117	157	121	84	0.387716263143664	0.645784335015939	7385	-0.270236442580855	0.312858270425228	96.3397797084029	-0.86376633807237
CTH|ENSG00000116761.12|chr1	39	51	38	334	280	237	0.256322719417311	0.51475045734779	5923	0.365712629327532	0.322178133200827	81.3802361712158	1.13512554590279
PTGER3|ENSG00000050628.21|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ZRANB2|ENSG00000132485.14|chr1	391	318	334	509	524	441	0.198991353542349	0.443840590068216	5232	0.156355028453538	0.12173101139313	606.026493449893	1.2844305379883
NEGR1|ENSG00000172260.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
LRRIQ3|ENSG00000162620.16|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FPGT|ENSG00000254685.8|chr1	57	65	51	65	73	55	0.613067286179932	0.817656331073311	9798	-0.250331424139566	0.495019649507391	41.8847171780533	-0.505699974513493
TNNI3K|ENSG00000116783.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
LRRC53|ENSG00000162621.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CRYZ|ENSG00000116791.14|chr1	87	104	83	116	127	140	0.105053541971375	0.301155396354692	3929	-0.359283211158626	0.221665832816191	276.811630953435	-1.62083261364213
TYW3|ENSG00000162623.16|chr1	431	376	415	466	287	323	0.134315565845365	0.35152261396428	4353	-0.211716093986913	0.141398707531931	526.459554612366	-1.49729865061958
LHX8|ENSG00000162624.16|chr1	0	7	4	8	2	7	0.825199729956698	1	12217.5	-0.893720772210547	4.0465084959358	0.471932266574052	-0.220862200859871
SLC44A5|ENSG00000137968.17|chr1	44	52	60	65	30	36	0.825587524616684	0.926473086589587	12222	-0.064617059895435	0.293228482605127	108.895375534965	-0.220364199689465
ACADM|ENSG00000117054.15|chr1	371	310	294	371	370	258	0.377837952882373	0.636591263348525	7285	-0.122440755920424	0.138839516769246	424.153727465597	-0.881886935143425
RABGGTB|ENSG00000137955.16|chr1	419	436	378	760	953	808	1.64875897109484e-05	0.000401312513450514	432	0.983044618093345	0.228200336646107	218.675093366836	4.30781405733792
MSH4|ENSG00000057468.7|chr1	0	5	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ASB17|ENSG00000154007.7|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ST6GALNAC3|ENSG00000184005.11|chr1	52	48	26	51	59	45	0.511416593207979	0.746673906912233	8733	-0.242536319020162	0.369363295276104	57.086065762651	-0.656633515354748
ST6GALNAC5|ENSG00000117069.15|chr1	7	0	9	12	1	0	0.225014228100105	1	5543	-2.72066287865323	2.24236174999148	2.37558743645517	-1.21330239363188
PIGK|ENSG00000142892.15|chr1	40	52	60	45	87	62	0.38408365542498	0.642483125640461	7353	-0.133806599517077	0.153730593403878	348.464635663863	-0.870396689132286
AK5|ENSG00000154027.19|chr1	0	3	0	0	0	0	0.474569940256044	1	8347	2.83854148541156	3.96963674474471	0.677716928989757	0.715063283603827
ZZZ3|ENSG00000036549.13|chr1	217	121	157	306	253	262	0.000645317267006019	0.00764889939841397	891	0.961491369738243	0.281812223528106	103.187131098068	3.41181570373703
USP33|ENSG00000077254.14|chr1	77	107	53	115	113	99	0.0357524044837811	0.151039185675757	2580	0.472092496196377	0.224834621265484	178.296182619646	2.09973221000929
MIGA1|ENSG00000180488.16|chr1	133	115	65	80	112	156	0.0344921889078088	0.1472534983214	2550	-0.586351921388639	0.27733063547788	107.996990927837	-2.11427028383746
NEXN|ENSG00000162614.19|chr1	44	29	28	56	68	53	0.760346229238054	0.896807694945388	11426	-0.209760479756279	0.6876802978512	34.6623548384483	-0.305026158829502
FUBP1|ENSG00000162613.17|chr1	683	486	664	615	681	675	0.61062122369971	0.816127453204426	9778	0.046727327812488	0.0917685189979122	1323.44385968277	0.509186901158894
DNAJB4|ENSG00000162616.9|chr1	79	84	65	64	88	55	0.561888704446171	0.785360733361884	9281	0.402552521451483	0.694010090884524	19.0838572249876	0.580038427018294
GIPC2|ENSG00000137960.6|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PTGFR|ENSG00000122420.10|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
IFI44L|ENSG00000137959.17|chr1	2	0	0	0	0	0	0.804818645830039	1	12014	0.444162170701243	1.79738512335129	2.51187811725485	0.247115748834667
IFI44|ENSG00000137965.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ADGRL4|ENSG00000162618.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ADGRL2|ENSG00000117114.21|chr1	219	250	230	165	215	193	0.930568949561153	0.97500193261778	13272	-0.0243448198161066	0.279411115658128	135.719121076229	-0.0871290312082413
TTLL7|ENSG00000137941.17|chr1	41	47	57	59	37	61	0.942064157033441	0.979892622982065	13371	0.0196497408974984	0.270375532097746	111.737027916797	0.0726757363916886
PRKACB|ENSG00000142875.20|chr1	68	49	125	67	106	43	0.172951062996196	0.40894087109663	4897	0.418305634781284	0.306949663579071	98.427350201551	1.36278251588156
SAMD13|ENSG00000203943.9|chr1	9	6	2	18	17	4	0.346318079242657	1	6930	-1.05599643694958	1.12130693813272	7.93561743219868	-0.941755019110202
DNASE2B|ENSG00000137976.8|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RPF1|ENSG00000117133.11|chr1	540	356	533	462	439	481	0.174730031441782	0.411148427341116	4929	0.155382727607805	0.114490998075106	678.386737804924	1.35716108882092
SPATA1|ENSG00000122432.19|chr1	0	0	0	0	0	0	0.518628585230014	1	8829.5	-2.57675992161464	3.99212430414498	0.53014439774689	-0.645460843726538
CTBS|ENSG00000117151.13|chr1	61	78	33	131	60	117	0.0124240116070472	0.0709039516255048	1872	0.776497635513042	0.310615641499273	94.6962514271346	2.49986649662927
SSX2IP|ENSG00000117155.17|chr1	294	256	260	233	194	200	0.00405726737036684	0.0317426833328923	1360	0.379558589315155	0.132081269160842	531.031604903918	2.87367460750961
LPAR3|ENSG00000171517.6|chr1	89	81	103	184	136	119	0.007977994142	0.0514102024303291	1654	0.863012987869772	0.32529705427069	84.1626923600143	2.65299970147172
MCOLN2|ENSG00000153898.13|chr1	97	82	114	69	81	49	0.0594231486325918	0.21002837239385	3131	0.456260864962971	0.242041842051538	158.730081979577	1.8850495480274
DNAI3|ENSG00000162643.13|chr1	8	13	0	0	0	4	0.0160495826996522	1	2033	4.70050707493664	1.95221125979928	4.95528937806213	2.40778606892162
MCOLN3|ENSG00000055732.13|chr1	31	60	84	71	41	68	0.0738822794247664	0.241639865676958	3408	0.456983672695068	0.25567784533767	144.602848157211	1.78734169200909
SYDE2|ENSG00000097096.10|chr1	47	41	39	31	42	42	0.966966579534625	1	13606	0.0418000421297533	1.00934377953136	13.1768451660957	0.0414130873716397
C1orf52|ENSG00000162642.14|chr1	522	341	439	558	574	493	0.384754540391703	0.642987720514139	7361	0.160571689435438	0.184741558103874	245.688061904166	0.869169292948985
BCL10|ENSG00000142867.14|chr1	306	298	309	450	399	451	0.191845016278236	0.434878165357167	5136	0.506122624696674	0.387791683450741	84.3818758148641	1.30514048210878
DDAH1|ENSG00000153904.21|chr1	338	217	232	361	413	271	0.00252182484815462	0.0218967698417389	1221	-0.282182745154168	0.093416022619439	1144.30617013861	-3.0207103368523
CCN1|ENSG00000142871.18|chr1	440	356	371	933	722	814	0.10243656171707	0.296087339573643	3892	0.700183210409972	0.42873060854743	70.039628881211	1.63315423823422
ZNHIT6|ENSG00000117174.11|chr1	263	280	309	324	401	375	0.195675784540883	0.439131195214453	5189	0.22884476912843	0.176854772279007	276.411713453178	1.29396999684805
COL24A1|ENSG00000171502.15|chr1	0	3	0	0	0	0	0.796339065306535	1	11855.5	-1.05312069398729	4.0804728567969	0.178502265523233	-0.258087905727174
ODF2L|ENSG00000122417.16|chr1	12	11	41	37	58	17	0.143134178310382	0.365393514186371	4488	0.607871877955931	0.415150988956656	45.0033680398157	1.46421878816576
CLCA2|ENSG00000137975.8|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CLCA1|ENSG00000016490.16|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CLCA4|ENSG00000016602.9|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SH3GLB1|ENSG00000097033.14|chr1	411	383	354	355	334	301	0.976969857794959	0.991798973601494	13709	0.00411526952655407	0.142554656751464	473.118858264623	0.0288680118933527
SELENOF|ENSG00000183291.18|chr1	579	447	490	552	521	452	0.265071436689657	0.525396071025776	6018	-0.115886548415722	0.103982208499631	1231.26688837804	-1.11448439197301
HS2ST1|ENSG00000153936.18|chr1	263	246	229	184	208	227	0.278263030882962	0.539144236177325	6168	-0.153440720232097	0.141520510708156	450.158284152276	-1.08422955417765
ENSG00000267561|ENSG00000267561.2|chr1	0	3	0	1	0	0	0.779926099054438	1	11608	0.947283202165205	3.39023332645226	0.935467326694558	0.279415341349528
LMO4|ENSG00000143013.13|chr1	1516	1182	1074	1848	1637	1684	5.53277261211116e-24	3.23206133424161e-21	18	1.23012933620787	0.121796813500905	795.356154739979	10.0998482706506
PKN2|ENSG00000065243.20|chr1	336	285	304	400	384	320	0.000750699783860078	0.00863633285261348	919	0.515082369101001	0.152827096867225	413.96851976937	3.37036022838608
GTF2B|ENSG00000137947.12|chr1	258	206	160	216	165	213	0.844759565655095	0.933789195972052	12512	-0.0678061352494486	0.346286897415828	69.3776900431805	-0.195809127505121
KYAT3|ENSG00000137944.18|chr1	35	70	32	53	59	57	0.637612105354685	0.834721760783742	10064	0.118093659983946	0.250708298830827	164.469757688523	0.471040091351874
RBMXL1|ENSG00000213516.10|chr1	414	314	417	444	453	359	0.3097267799797	0.57083905003155	6549	-0.133986882493064	0.131903402468076	507.953455087795	-1.01579549872106
GBP3|ENSG00000117226.12|chr1	0	0	0	0	0	0	0.619503544925188	1	9857	-2.00268770568795	4.0331714166679	0.357004531046467	-0.496554075884659
GBP1|ENSG00000117228.11|chr1	0	0	0	0	0	0	0.0455856230771796	1	2834	-4.7479211944787	2.37489852883754	2.38027986378752	-1.99921012911768
GBP2|ENSG00000162645.13|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GBP7|ENSG00000213512.3|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GBP4|ENSG00000162654.9|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GBP5|ENSG00000154451.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GBP6|ENSG00000183347.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
LRRC8B|ENSG00000197147.15|chr1	308	230	271	309	277	312	0.503024895641284	0.740102623072208	8651	0.173621375341279	0.259237798709697	134.033788221993	0.669737886239751
LRRC8C|ENSG00000171488.15|chr1	359	276	310	272	200	260	0.764591094984955	0.89949006696777	11459	0.221814782012427	0.740722403131191	93.0037253365697	0.299457369015395
LRRC8D|ENSG00000171492.14|chr1	98	104	101	161	168	155	0.235571872539523	0.490988749207748	5666	0.553056744036358	0.466270826972987	38.7199995080006	1.18612770099039
ZNF326|ENSG00000162664.17|chr1	196	147	209	174	211	181	0.798029153965296	0.912978818682965	11945	-0.0408982920584436	0.159822272740653	352.723039066055	-0.255898576319273
BARHL2|ENSG00000143032.8|chr1	47	57	84	78	81	85	0.274986891317234	0.535230543946084	6135	0.854659948917986	0.782906434017813	16.5556305576539	1.09165017910498
ZNF644|ENSG00000122482.22|chr1	274	243	327	479	410	502	0.00632311727744335	0.0437706242082402	1539	0.787170119571575	0.288283962547259	128.425737614861	2.73053732374215
HFM1|ENSG00000162669.16|chr1	7	0	1	2	1	4	0.290559305461877	1	6310	2.80056770645617	2.64980581352079	1.45756092952546	1.05689544953298
CDC7|ENSG00000097046.13|chr1	177	216	140	224	249	167	1.10530686563799e-07	5.40572171729463e-06	215	1.38808467427668	0.261483376134934	205.890660920048	5.30850065803183
TGFBR3|ENSG00000069702.11|chr1	348	273	285	283	275	258	0.0950640382628582	0.281580126839498	3787	0.444288805427429	0.266157670260159	140.484530810851	1.66926921547349
BRDT|ENSG00000137948.19|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
EPHX4|ENSG00000172031.7|chr1	30	46	21	6	31	6	0.0457784580474802	0.17697076704752	2838	-0.85776972639028	0.429436622897216	52.7800625350045	-1.99743030904838
BTBD8|ENSG00000189195.15|chr1	10	14	2	0	1	5	0.689576652467405	1	10732	-0.678059594857222	1.69756952082934	2.57175340440329	-0.399429647232333
C1orf146|ENSG00000203910.9|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GLMN|ENSG00000174842.17|chr1	33	58	19	85	66	66	0.561360595646948	0.785198835076914	9273	0.153255170000505	0.263859213927143	131.511628148699	0.580821748536026
RPAP2|ENSG00000122484.9|chr1	209	172	155	180	193	151	0.0839726923740605	0.261648125483496	3594	0.27457460419884	0.158889373862163	350.545306001917	1.72808663993499
GFI1|ENSG00000162676.13|chr1	60	37	28	48	42	59	0.222207487302763	0.474514973393289	5515	0.842874890233311	0.690496615246685	17.1382579770447	1.22067924971969
EVI5|ENSG00000067208.16|chr1	125	151	199	126	137	139	0.482604895967063	0.725301546941784	8426	-0.200749607031569	0.285919595278421	153.348277959493	-0.702119093432838
