rownames(tcReadCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
MYL5|ENSG00000215375.7|chr4	0	4	3	0	2	0	0.601564060728091	1	8940	-1.55966765259586	2.98699565142449	1.36775112331171	-0.522152635827261
SLC49A3|ENSG00000169026.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PCGF3|ENSG00000185619.19|chr4	70	102	106	61	49	44	0.134788476833034	0.420393339172852	3675	-0.637513864564054	0.426293000758326	69.3913856877486	-1.49548283323909
CPLX1|ENSG00000168993.15|chr4	6	6	22	12	0	0	0.393443637571041	0.695484624328515	6832	-1.52794396744231	1.79044260677713	7.26999838911589	-0.853388967431175
GAK|ENSG00000178950.18|chr4	28	67	25	118	87	96	0.000451777651158383	0.00995822199534112	520	1.60957024040866	0.458850697371829	70.8660746177748	3.50782999705096
TMEM175|ENSG00000127419.17|chr4	0	10	8	6	0	23	0.52416506320585	0.791755472924526	8173	1.12162392105525	1.76096177614325	8.42765258490755	0.636938255134508
DGKQ|ENSG00000145214.14|chr4	28	24	1	3	23	0	0.590880219681499	0.829983955635948	8854	-0.81031557936414	1.50739303482771	12.2167074782138	-0.537560915197381
SLC26A1|ENSG00000145217.14|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
IDUA|ENSG00000127415.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FGFRL1|ENSG00000127418.15|chr4	92	143	111	53	65	28	0.0132552354997844	0.106394614354712	1428	-1.03456120808545	0.417694475752276	77.2442310117171	-2.47683718158394
RNF212|ENSG00000178222.14|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SPON2|ENSG00000159674.12|chr4	8	8	3	16	0	0	0.924682641963564	0.975286192712131	12028	-0.185719764150744	1.96452063207181	5.28886194644707	-0.0945369374690055
CTBP1|ENSG00000159692.17|chr4	575	618	443	358	190	229	3.04292265673583e-05	0.00111788395806109	312	-0.856626693345017	0.205414731592935	383.151392957552	-4.17023008380222
MAEA|ENSG00000090316.16|chr4	296	275	209	283	288	188	0.440996006336395	0.735549508822432	7282	0.170839906010708	0.221722463522126	251.263032324681	0.770512393272498
UVSSA|ENSG00000163945.19|chr4	72	31	5	10	18	28	0.497730053391261	0.774544613555371	7937	-0.644303129098427	0.950207558365164	26.9956725809516	-0.678065674626871
FAM53A|ENSG00000174137.14|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SLBP|ENSG00000163950.13|chr4	656	609	648	711	518	651	0.254268235999841	0.565781178166334	5211	0.19909466491079	0.174637800128061	629.410000863278	1.14004336269006
TACC3|ENSG00000013810.21|chr4	500	645	504	656	486	421	0.330898634360952	0.637995061803397	6153	0.140495221459512	0.14449700715858	522.34852730543	0.972305407719094
TMEM129|ENSG00000168936.11|chr4	114	229	169	139	121	130	0.655177551687885	0.864209699292595	9474	-0.135034541948848	0.302374070490303	146.139146015667	-0.446581089872844
FGFR3|ENSG00000068078.20|chr4	61	97	61	75	61	41	0.846818909597938	0.947319767891037	11240	-0.0852161128837334	0.441125501893234	63.3585027644992	-0.193178840302818
LETM1|ENSG00000168924.15|chr4	90	156	113	64	52	90	0.208561667549697	0.513430806154345	4665	-0.511863314536734	0.407038547656531	91.5124587291496	-1.25753031864849
NSD2|ENSG00000109685.19|chr4	88	120	78	133	86	149	0.0798425243750232	0.318536378136622	2873	0.637242267888877	0.363805709857074	109.607387693437	1.75160051264513
NELFA|ENSG00000185049.16|chr4	190	310	242	457	230	241	0.0290954464800714	0.175022962594854	1905	0.532618998459867	0.244075345538935	272.294312880211	2.18219090209135
C4orf48|ENSG00000243449.8|chr4	102	63	57	0	24	28	0.0385333441592964	0.208273064411137	2120	-1.77337747397694	0.857061902475314	44.1726087496143	-2.06913581020832
NAT8L|ENSG00000185818.8|chr4	160	218	147	71	81	94	0.0120881190842614	0.100547185010017	1378	-0.820766284311058	0.327055666729338	123.435189369291	-2.50956142273572
POLN|ENSG00000130997.16|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HAUS3|ENSG00000214367.9|chr4	68	105	71	57	80	142	0.256717707959261	0.56761156802258	5244	0.520882301465179	0.459257639964608	89.066654234868	1.13418320380107
MXD4|ENSG00000123933.17|chr4	128	171	135	145	134	216	0.141898224308301	0.43073025609686	3776	0.47302967518029	0.322060829363305	156.500663818394	1.46875879353425
ZFYVE28|ENSG00000159733.14|chr4	24	4	4	22	6	0	0.9090458693256	0.971332502489981	11886	-0.175439504001193	1.53568154407819	9.46150221064531	-0.114242112681313
CFAP99|ENSG00000206113.11|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RNF4|ENSG00000063978.16|chr4	147	215	107	112	68	25	0.0163178079566335	0.121451113505801	1540	-1.01258717968829	0.42160765432523	103.738346926744	-2.40172864344435
FAM193A|ENSG00000125386.16|chr4	29	67	30	127	93	77	0.000843325395590814	0.0158462224332162	610	1.48888996006378	0.44601999070577	70.2641090322902	3.33816867200906
TNIP2|ENSG00000168884.15|chr4	145	210	246	130	165	44	0.0786336880685039	0.315912840042479	2853	-0.661848358395905	0.376334734245373	149.538043094716	-1.75866933920688
SH3BP2|ENSG00000087266.17|chr4	16	20	26	25	9	9	0.694558673280111	0.883548169391218	9843	-0.37535796155665	0.955896970928052	16.8232722758916	-0.392676170102543
ADD1|ENSG00000087274.19|chr4	143	152	154	97	78	105	0.181255167334073	0.48147085237153	4318	-0.441235672705265	0.330043801296952	119.09060683799	-1.33690034768527
MFSD10|ENSG00000109736.15|chr4	107	106	104	64	66	63	0.19937268004355	0.503682975238963	4542	-0.487252907298204	0.379675360439266	82.9295386067126	-1.28334086977484
NOP14|ENSG00000087269.16|chr4	260	247	185	236	110	180	0.562715260926529	0.815049033437445	8570	-0.168461651462562	0.291046692837974	198.191528397396	-0.578813144447394
GRK4|ENSG00000125388.20|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HTT|ENSG00000197386.14|chr4	32	40	39	48	35	15	0.980103786127436	0.993451503059133	12493	-0.0166343521746909	0.66700716144112	33.463117996029	-0.0249387909700266
MSANTD1|ENSG00000188981.11|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RGS12|ENSG00000159788.20|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HGFAC|ENSG00000109758.9|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DOK7|ENSG00000175920.18|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LRPAP1|ENSG00000163956.13|chr4	212	183	146	114	77	42	0.00265092179340359	0.0367410708536782	827	-1.04309797303658	0.347056099060959	121.983078244126	-3.0055601266162
ADRA2C|ENSG00000184160.8|chr4	80	124	131	32	45	68	0.0508429843524078	0.24717697866641	2357	-0.920662362985487	0.471456940470006	77.9677483875996	-1.9528026505828
OTOP1|ENSG00000163982.6|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LYAR|ENSG00000145220.14|chr4	608	756	503	731	357	417	0.621167325655522	0.848347478495773	9152	-0.0948720365717514	0.19197224844546	542.405597909655	-0.494196621334592
ZBTB49|ENSG00000168826.16|chr4	1	9	6	28	0	0	0.647918551097522	0.860338558002757	9414	0.889016599502679	1.94679851300741	6.64319691841681	0.456655680371016
NSG1|ENSG00000168824.15|chr4	24	104	24	15	32	1	0.137762424675323	0.425254456886619	3713	-1.40759959826634	0.948405227051657	29.4499987167935	-1.48417528511753
STX18|ENSG00000168818.10|chr4	63	130	55	104	112	73	0.223832568349906	0.530684847835886	4862	0.481866949628533	0.396141839340229	87.0013921217426	1.21640004103348
MSX1|ENSG00000163132.8|chr4	738	995	760	686	714	565	0.383077461303471	0.686250041061663	6724	-0.108908247057986	0.124860413248975	723.354868990844	-0.872240001647436
CYTL1|ENSG00000170891.11|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
STK32B|ENSG00000152953.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
EVC2|ENSG00000173040.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
EVC|ENSG00000072840.13|chr4	0	11	1	0	0	0	0.20451007705002	0.508590692806972	4617	-4.03564657654542	3.18066347730697	1.59976052632384	-1.26880652585176
CRMP1|ENSG00000072832.15|chr4	53	45	17	38	10	80	0.516824389852111	0.787656808590262	8106	0.501658562734545	0.773867961258513	41.7008013025082	0.648248264366334
C4orf50|ENSG00000181215.16|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
JAKMIP1|ENSG00000152969.21|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
WFS1|ENSG00000109501.15|chr4	61	17	25	5	67	6	0.802096465510739	0.930589036122132	10858	-0.247484653974121	0.987431288138964	29.7841854659408	-0.250634810692055
PPP2R2C|ENSG00000074211.14|chr4	55	42	65	0	16	0	0.00447598957463024	0.0538859994650588	952	-3.1780693516482	1.11805056083754	27.9298737337372	-2.84250950982708
MAN2B2|ENSG00000013288.9|chr4	11	9	3	17	0	8	0.83526824277379	0.939886639428321	11173	0.32510974467718	1.56340569673991	7.7463937228385	0.207949699399916
ENSG00000170846|ENSG00000170846.17|chr4	238	297	258	451	385	310	2.90279419763114e-05	0.00107675815835754	309	0.747662487864888	0.178825503285816	321.394700727821	4.18096118353936
S100P|ENSG00000163993.7|chr4	0	1	0	0	75	0	1	1	16078.5	6.30982018095378	3.91044727736237	13.0702120546314	1.61358016958352
BLOC1S4|ENSG00000186222.5|chr4	449	558	396	301	430	120	0.0534242125931157	0.253644612829386	2413	-0.529384500922215	0.274082875833328	356.839553625703	-1.93147601546672
KIAA0232|ENSG00000170871.12|chr4	14	91	51	4	0	33	0.151772620008607	0.444585122010815	3912	-1.59358115876496	1.1118280172501	30.2226040295073	-1.43329825660122
TBC1D14|ENSG00000132405.19|chr4	88	82	31	89	111	52	0.247052342070126	0.557234229122217	5132	0.547969710230311	0.47339213410837	73.8277220203348	1.1575386888555
CCDC96|ENSG00000173013.6|chr4	17	22	3	37	0	0	0.95579801736699	0.986502533719935	12286	-0.0912749609592509	1.64674988117956	11.7869461490128	-0.0554273372067111
TADA2B|ENSG00000173011.12|chr4	94	152	154	107	50	49	0.0513124035906935	0.248371102177588	2368	-0.769722574717676	0.394960862317177	96.0893145851649	-1.94885784429836
GRPEL1|ENSG00000109519.13|chr4	697	864	717	827	661	429	0.731634108450776	0.89791956385895	10244	-0.0495620399217733	0.144515707934262	676.303920992928	-0.34295261484183
SORCS2|ENSG00000184985.16|chr4	0	0	1	0	0	0	0.857221336264943	1	11373.5	-0.73412768554571	4.0804728567969	0.167258325533194	-0.179912405083853
PSAPL1|ENSG00000178597.7|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
AFAP1|ENSG00000196526.11|chr4	1	27	11	37	12	0	0.730192071508968	0.89791956385895	10225	0.495467793050152	1.4366797022265	13.2784025820353	0.344870044646904
ABLIM2|ENSG00000163995.21|chr4	0	0	0	0	1	0	0.770674972968826	1	10600	1.18942566609678	4.0804728567969	0.172533127757763	0.291492115703094
SH3TC1|ENSG00000125089.18|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HTRA3|ENSG00000170801.10|chr4	0	4	2	0	0	0	0.375359203390582	1	6649	-3.12962713876387	3.530399954552	0.855426542262986	-0.886479486475354
ACOX3|ENSG00000087008.16|chr4	5	3	4	1	0	1	0.301482588465664	0.610296142092454	5816	-2.36713801195645	2.29094295112224	2.22757977489567	-1.03325925719664
TRMT44|ENSG00000155275.19|chr4	24	18	16	44	50	0	0.460078573385244	0.748321357760986	7525	0.801105391880935	1.08445437004698	24.2673870058447	0.738717473051663
GPR78|ENSG00000155269.12|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CPZ|ENSG00000109625.19|chr4	0	6	0	0	0	0	0.447611240977858	1	7396.5	-3.0057344742512	3.95802048582423	0.781364836794895	-0.759403465701183
HMX1|ENSG00000215612.8|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FAM90A26|ENSG00000229924.3|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DEFB131A|ENSG00000186146.2|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SLC2A9|ENSG00000109667.12|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DRD5|ENSG00000169676.6|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
WDR1|ENSG00000071127.18|chr4	537	562	388	599	284	366	0.8628743931793	0.953830291698441	11514	-0.0368661693886399	0.213449218014702	442.824646004894	-0.172716347857974
ZNF518B|ENSG00000178163.8|chr4	69	76	87	143	59	47	0.576173268264237	0.820996767882233	8734	0.252509181482875	0.451729561949579	77.6404901827931	0.558983079152696
CLNK|ENSG00000109684.16|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HS3ST1|ENSG00000002587.10|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RAB28|ENSG00000157869.16|chr4	64	112	86	64	45	20	0.0888343799721218	0.33692302087851	3022	-0.837914906210137	0.492433834519529	61.0809236785636	-1.70157866391877
NKX3-2|ENSG00000109705.8|chr4	7	1	20	33	61	0	0.17870272575231	0.479092242370171	4276	1.77393770234341	1.31914809867539	20.199692216489	1.34476007972471
BOD1L1|ENSG00000038219.13|chr4	6	14	10	3	5	14	0.955699028047356	0.986502533719935	12285	-0.0734554616014435	1.32229262099693	8.74387867696156	-0.0555515930702709
CPEB2|ENSG00000137449.17|chr4	18	3	0	9	6	0	0.827060655918654	0.937602757791711	11094	-0.425674090082191	1.94840665523473	5.69946637929214	-0.21847291936647
C1QTNF7|ENSG00000163145.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CC2D2A|ENSG00000048342.18|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FBXL5|ENSG00000118564.15|chr4	111	168	101	54	55	25	0.00166670667705381	0.025921486966271	736	-1.28842140928272	0.409806732395752	79.6710180692174	-3.14397326210465
FAM200B|ENSG00000237765.8|chr4	10	29	9	29	16	1	0.921952408134208	0.974997636832459	11997	0.115152792367665	1.17533229822045	14.319951716572	0.097974668561407
BST1|ENSG00000109743.11|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CD38|ENSG00000004468.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FGFBP1|ENSG00000137440.5|chr4	11	1	19	0	0	0	0.0113829105876139	0.0965220405692565	1351	-5.68947792424016	2.24816688725594	5.07373539240806	-2.53071867417485
TAPT1|ENSG00000169762.17|chr4	65	108	66	40	73	61	0.708452185187209	0.887864978986979	9987	-0.173582428157019	0.46420399776132	67.1857481826876	-0.373935659740417
LDB2|ENSG00000169744.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
QDPR|ENSG00000151552.12|chr4	83	110	146	79	198	112	0.289216011040499	0.601086839264951	5669	0.427194918563552	0.403073758204338	122.068032098666	1.05984304328486
CLRN2|ENSG00000249581.2|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LAP3|ENSG00000002549.13|chr4	48	29	46	61	58	59	0.166592831039863	0.465501469863216	4103	0.735940365284242	0.532042915647677	51.0432901425003	1.38323496778141
MED28|ENSG00000118579.13|chr4	302	387	200	290	212	201	0.664550988612808	0.86855231245162	9575	-0.0989007807536741	0.228071967304037	256.019916411091	-0.433638477901284
FAM184B|ENSG00000047662.5|chr4	5	6	0	0	0	0	0.198586255756313	0.503267665370253	4526	-4.0166419639025	3.12435734975645	1.58391017064863	-1.28558980752173
DCAF16|ENSG00000163257.11|chr4	152	97	125	23	81	23	0.00845367543924196	0.0804784284755743	1204	-1.3699101960897	0.520207502558563	80.3142476224684	-2.63339184719945
NCAPG|ENSG00000109805.10|chr4	139	165	152	86	34	136	0.229679306992227	0.537481465239875	4939	-0.539086325679523	0.448795284697319	117.07979781587	-1.20118536014276
LCORL|ENSG00000178177.17|chr4	13	23	9	0	8	1	0.184257104699462	0.485265719198792	4355	-2.04913637482211	1.54330223235111	8.17893374894218	-1.32776090895715
SLIT2|ENSG00000145147.20|chr4	528	471	400	370	268	211	0.00694012429286038	0.0717939572606188	1108	-0.524075454643026	0.194123319235411	360.768507290735	-2.69970375896718
PACRGL|ENSG00000163138.19|chr4	72	89	27	81	24	37	0.764096943025821	0.912109889706515	10521	-0.179215700887268	0.597176338429557	52.0887456976768	-0.300105160493409
KCNIP4|ENSG00000185774.16|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ADGRA3|ENSG00000152990.14|chr4	17	12	38	21	19	36	0.6354809236141	0.854046021546694	9294	0.40742070097001	0.859489072262709	24.7694335573151	0.474026621301218
GBA3|ENSG00000249948.7|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PPARGC1A|ENSG00000109819.9|chr4	0	7	23	14	2	7	0.872436048862016	0.957657727643788	11589	-0.252732270642972	1.57401875942079	8.73760375676865	-0.160564967304439
DHX15|ENSG00000109606.13|chr4	437	463	398	249	249	339	0.105322673725507	0.371661121472978	3247	-0.369639124010261	0.228231564961912	349.96617078744	-1.61957932537485
SOD3|ENSG00000109610.6|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CCDC149|ENSG00000181982.20|chr4	16	2	0	6	0	6	0.855714176462557	0.951514984123352	11302	-0.370333131292586	2.03667180716243	5.02051233700051	-0.181832502414097
LGI2|ENSG00000153012.12|chr4	26	48	7	0	0	0	8.73721609937186e-05	0.00270158303606695	370	-6.88781236216409	1.75565144491895	11.5949627091309	-3.92322313298473
SEPSECS|ENSG00000109618.13|chr4	8	8	17	0	0	0	0.00711274566108617	0.0728563813828147	1119	-5.71800711845938	2.12445359565195	5.16928385062347	-2.69151895346749
PI4K2B|ENSG00000038210.14|chr4	48	57	45	75	9	29	0.738091143119796	0.899982583925575	10311	-0.233293509555918	0.697685119474697	41.8770014764045	-0.334382234970942
ZCCHC4|ENSG00000168228.16|chr4	3	5	7	9	35	0	0.262462006569928	0.573261494222238	5329	1.69490366670458	1.51250875493516	9.72655430703673	1.12059097917568
ANAPC4|ENSG00000053900.11|chr4	15	14	27	30	0	1	0.549918306966749	0.808408828325366	8435	-0.842162429100878	1.40857503719873	13.5730294397423	-0.597882545736227
SLC34A2|ENSG00000157765.13|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SEL1L3|ENSG00000091490.11|chr4	0	39	14	4	23	0	0.669119627345864	0.87036624016984	9618	-0.69394477383373	1.6238073899953	12.0040485983822	-0.427356580656859
SMIM20|ENSG00000250317.9|chr4	82	103	165	84	135	82	0.970348835587042	0.990365587967634	12410	-0.0148301517548813	0.398973365755332	107.72855354741	-0.0371707813798674
RBPJ|ENSG00000168214.22|chr4	598	773	506	689	645	487	0.168438346902517	0.466975840577881	4136	0.186535976280635	0.135441972771167	601.54963791317	1.37723906750674
CCKAR|ENSG00000163394.6|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TBC1D19|ENSG00000109680.11|chr4	3	1	0	0	0	0	0.482264565970492	1	7724.5	-2.63997825926329	3.75709390597817	0.611754673111389	-0.702664965350651
STIM2|ENSG00000109689.20|chr4	61	140	105	164	120	9	0.901071569845542	0.969482438632518	11800	0.0741380295022022	0.596406887633672	93.4196904651494	0.124307802340036
PCDH7|ENSG00000169851.16|chr4	108	209	81	159	91	38	0.537280283693984	0.800595779762178	8293	-0.265941839511752	0.431072306436587	106.295855965346	-0.61693093140251
ARAP2|ENSG00000047365.13|chr4	21	53	14	0	0	0	3.47162785654558e-05	0.00125526178207336	317	-7.00940439116166	1.69305420455269	12.6143630180053	-4.14009449450177
DTHD1|ENSG00000197057.10|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
NWD2|ENSG00000174145.8|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
C4orf19|ENSG00000154274.15|chr4	0	4	0	4	0	0	0.943706415643249	1	12166.5	0.239287695531383	3.38875945226025	1.13620855451868	0.070612180918236
PGM2|ENSG00000169299.14|chr4	87	81	115	39	73	1	0.0991560145650997	0.358525627427499	3170	-1.21012724672903	0.73387341655869	62.5529958904916	-1.6489590976106
TBC1D1|ENSG00000065882.18|chr4	15	35	60	74	21	38	0.53218601615043	0.797246520092571	8236	0.442576107243761	0.708493005731923	40.0440921137798	0.624672514284808
PTTG2|ENSG00000250254.2|chr4	18	11	2	11	0	0	0.444021182784703	0.737480138331349	7318	-1.43667063857894	1.8769690867874	6.34825337786619	-0.765420511553515
KLF3|ENSG00000109787.13|chr4	33	65	40	88	34	37	0.464337391022645	0.751417018947655	7562	0.413947110183805	0.565715257602043	47.6798949167609	0.73172343263013
TLR10|ENSG00000174123.11|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TLR1|ENSG00000174125.8|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TLR6|ENSG00000174130.13|chr4	3	3	2	0	0	0	0.226572307514639	1	4894	-3.62118202870368	2.99460398079318	1.20672626977608	-1.2092356959148
FAM114A1|ENSG00000197712.12|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
KLHL5|ENSG00000109790.18|chr4	55	91	80	40	9	10	0.00636937320755998	0.0677862169963347	1077	-1.78071526264164	0.652722804418472	43.8800900696218	-2.72813398059246
RFC1|ENSG00000035928.17|chr4	136	116	86	140	113	66	0.767907784855236	0.913519359627474	10554	0.104077760485869	0.352671229903662	106.310140183236	0.295112704584094
KLB|ENSG00000134962.7|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LIAS|ENSG00000121897.15|chr4	11	56	34	104	45	21	0.180083866034396	0.479916594393455	4304	0.936831480989825	0.698868839062904	42.9482524231376	1.34049685524111
UGDH|ENSG00000109814.12|chr4	93	97	65	119	105	92	0.122373101771549	0.400232565867372	3504	0.539166649241695	0.349000239319152	94.3097659099211	1.54488905306635
SMIM14|ENSG00000163683.12|chr4	39	12	3	9	0	9	0.34696575111476	0.653346712547624	6342	-1.34594179553716	1.43110541154016	11.6122267388539	-0.940491025108107
UBE2K|ENSG00000078140.14|chr4	685	864	525	459	726	454	0.633190239957167	0.853393673807648	9266	-0.0897432525726271	0.188045827930495	602.158741334959	-0.47724139142187
PDS5A|ENSG00000121892.15|chr4	89	114	69	55	52	9	0.0585686448975334	0.265055215562901	2532	-1.06309324372781	0.562061675056443	60.0075890597029	-1.89141742073244
N4BP2|ENSG00000078177.14|chr4	19	60	36	37	40	31	0.784038347591577	0.921329458693321	10733	0.177587989803485	0.647988946114641	36.0337737969448	0.274060214866792
RHOH|ENSG00000168421.14|chr4	1	7	13	3	0	0	0.20984908641714	0.514170634568887	4688	-2.75590068539455	2.19772208904382	3.70793360578788	-1.25398051879871
CHRNA9|ENSG00000174343.6|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RBM47|ENSG00000163694.15|chr4	48	103	72	50	76	20	0.455828092931582	0.745321198456746	7486	-0.402154388909585	0.539273210273956	58.194096436438	-0.745734038420501
NSUN7|ENSG00000179299.17|chr4	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
APBB2|ENSG00000163697.17|chr4	35	86	24	28	35	0	0.300056544896601	0.610296142092454	5797	-1.00331286069219	0.968157009035882	31.1773299252759	-1.03631213876282
UCHL1|ENSG00000154277.13|chr4	1606	1932	1246	1753	1308	1479	0.165224421822536	0.464174567420223	4080	0.169555349693878	0.122183287213406	1525.90858947767	1.38771311167731
LIMCH1|ENSG00000064042.18|chr4	11	4	7	18	27	0	0.432337992662986	0.72938741123096	7190	1.11351461097627	1.41813381085477	10.8845563388161	0.785197138981624
