rownames(tcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
UGT2B10|ENSG00000109181.12|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2A3|ENSG00000135220.11|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2B7|ENSG00000171234.14|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2B11|ENSG00000213759.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2B28|ENSG00000135226.18|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2B4|ENSG00000156096.14|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2A2|ENSG00000271271.6|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UGT2A1|ENSG00000173610.13|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SULT1B1|ENSG00000173597.9|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SULT1E1|ENSG00000109193.12|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CSN1S1|ENSG00000126545.14|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SMR3A|ENSG00000109208.5|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SMR3B|ENSG00000171201.12|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
OPRPN|ENSG00000171199.11|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
MUC7|ENSG00000171195.11|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
AMTN|ENSG00000187689.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
AMBN|ENSG00000178522.15|chr4	3	0	6	8	10	0	0.568846391367811	1	8669	0.878551615847599	1.54199142303636	4.3541008930496	0.569751298692458
ENAM|ENSG00000132464.13|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
JCHAIN|ENSG00000132465.12|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UTP3|ENSG00000132467.4|chr4	459	254	439	379	443	405	0.95788393926018	0.985732662864324	13159	0.00980446587267178	0.185658327580622	393.00850033547	0.052809189872801
RUFY3|ENSG00000018189.13|chr4	96	58	83	103	114	88	0.344578730654263	0.677751574082102	5905	0.278080735777914	0.294216449713909	89.1112239089602	0.945156995974612
MOB1B|ENSG00000173542.9|chr4	56	55	41	41	49	43	0.46759984510047	0.768703136463207	7343	-0.280718581199555	0.386457220222493	47.3209236479791	-0.726389795584458
DCK|ENSG00000156136.10|chr4	121	47	72	76	126	89	0.54887316309702	0.820817004487506	8405	0.210035573063741	0.350380751155506	87.0671124168895	0.599449519903913
NPFFR2|ENSG00000056291.19|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADAMTS3|ENSG00000156140.10|chr4	46	23	23	26	30	31	0.769829829240809	1	10966	-0.147703346020332	0.504800447342248	29.4850390830558	-0.292597494312819
COX18|ENSG00000163626.17|chr4	97	65	88	123	86	98	0.473609010070472	0.773047553661604	7410	0.209067244411569	0.29174100366858	91.7591044549314	0.716619336269478
ANKRD17|ENSG00000132466.20|chr4	267	217	234	194	246	202	0.181723664861547	0.509386668673902	3883	-0.248796313262031	0.186299159241095	225.568932449049	-1.33546664555827
RASSF6|ENSG00000169435.14|chr4	3	0	1	2	5	9	0.21784246224311	1	4360	1.98009428883583	1.60684705194188	3.27752599974057	1.23228547884684
CXCL8|ENSG00000169429.12|chr4	3	7	5	11	11	5	0.473834605865817	1	7413	0.725135456831689	1.01240005575612	6.89574194723101	0.716253868921523
CXCL6|ENSG00000124875.10|chr4	0	1	2	0	4	2	0.702495799261959	1	10260	0.879528977039814	2.3027117202172	1.50342542215616	0.381953576436765
PF4V1|ENSG00000109272.4|chr4	0	0	1	0	0	0	0.796339065306535	1	11281	-1.05312069398729	4.0804728567969	0.176714799248963	-0.258087905727174
CXCL1|ENSG00000163739.5|chr4	5	0	0	0	6	0	0.923986833412741	1	12804	0.246472932049487	2.58322315649865	1.74250409012823	0.0954129461984078
PF4|ENSG00000163737.5|chr4	1	0	1	0	0	0	0.63393138179813	1	9427.5	-1.92392017710886	4.04014540306331	0.335425089182572	-0.476200726748624
ENSG00000288796|ENSG00000288796.1|chr4	1	0	1	0	0	0	0.63393138179813	1	9427.5	-1.92392017710886	4.04014540306331	0.335425089182572	-0.476200726748624
PPBP|ENSG00000163736.4|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CXCL5|ENSG00000163735.7|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CXCL3|ENSG00000163734.4|chr4	8	21	4	5	38	19	0.339961621331011	1	5850	0.807832558492166	0.846570714136174	15.7268363282693	0.954241087014761
CXCL2|ENSG00000081041.9|chr4	0	6	0	2	2	20	0.223967210615203	1	4436	1.91658781773215	1.57608103374486	5.08493915832192	1.21604649551441
MTHFD2L|ENSG00000163738.19|chr4	0	2	17	4	13	6	0.910133241305872	1	12649	0.141370188835202	1.25249924021143	7.05184231292123	0.112870478716887
EPGN|ENSG00000182585.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
EREG|ENSG00000124882.4|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PARM1|ENSG00000169116.11|chr4	53	21	65	40	62	43	0.958199730345108	0.985764070619125	13164	-0.0239473837100251	0.456899039598104	46.918423299987	-0.0524128563086708
RCHY1|ENSG00000163743.14|chr4	135	93	92	206	158	160	0.00932341673624922	0.0918240795039624	944	0.626852576207124	0.241100696913479	138.211532185586	2.5999616933172
THAP6|ENSG00000174796.12|chr4	143	130	159	117	131	108	0.116265789942912	0.415948486009109	2944	-0.373325041039321	0.237689429991226	131.093542803249	-1.57064216550606
ODAPH|ENSG00000174792.11|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
G3BP2|ENSG00000138757.15|chr4	189	139	187	234	216	274	0.0502638739346613	0.266952260471001	1864	0.408801864966003	0.208816193279519	204.595366546502	1.95771150956088
USO1|ENSG00000138768.15|chr4	63	13	51	43	57	84	0.331185108480867	0.666474876765644	5760	0.481852794551999	0.495871295779721	51.2228406008671	0.971729556949492
PPEF2|ENSG00000156194.18|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SDAD1|ENSG00000198301.12|chr4	89	41	62	80	67	112	0.307804777321548	0.645156884023128	5492	0.367587232130155	0.360436497366647	74.3337730107116	1.01983909736043
CXCL9|ENSG00000138755.6|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ART3|ENSG00000156219.18|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CXCL10|ENSG00000169245.6|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CXCL11|ENSG00000169248.13|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
NUP54|ENSG00000138750.16|chr4	290	263	231	352	503	318	0.00758424526666412	0.0798377086528594	878	0.489490963392124	0.183327275706876	321.613671140605	2.6700389317669
SCARB2|ENSG00000138760.11|chr4	193	221	236	161	232	169	0.156152495764025	0.473527558071522	3539	-0.3082506586373	0.217364008685831	201.987536501321	-1.41813109033535
FAM47E|ENSG00000189157.14|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FAM47E-STBD1|ENSG00000272414.6|chr4	61	43	31	51	64	70	0.32622124092771	0.660484957548869	5712	0.383003873613222	0.39012219020862	52.6973876577784	0.981753622905706
STBD1|ENSG00000118804.9|chr4	57	43	31	46	64	68	0.351430043542442	0.682523605597897	5995	0.369349938863493	0.396375171253898	50.9511296000149	0.931819058431654
CCDC158|ENSG00000163749.18|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SHROOM3|ENSG00000138771.16|chr4	141	140	137	121	117	79	0.0476710953816806	0.257890873093952	1820	-0.498610632058742	0.251786836242715	122.163795479048	-1.98028872159979
SOWAHB|ENSG00000186212.4|chr4	8	8	13	8	6	11	0.72855164844972	1	10530	-0.30375336926936	0.875236750081977	9.04376052272796	-0.347052805130622
SEPTIN11|ENSG00000138758.12|chr4	252	164	272	250	196	228	0.584350775964792	0.838801831216066	8837	-0.116719910431219	0.21336604758223	225.592696222289	-0.547040692527408
CCNI|ENSG00000118816.11|chr4	1317	882	1005	876	987	870	0.00630705070574776	0.0697962306201375	833	-0.310988458148069	0.11385780653933	982.917202245423	-2.73137580637165
CCNG2|ENSG00000138764.15|chr4	83	106	89	84	116	106	0.878374184048228	0.965691461509996	12309	0.0443153122923779	0.289584742736993	97.1067093602763	0.153030549446543
CXCL13|ENSG00000156234.8|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CNOT6L|ENSG00000138767.14|chr4	331	323	344	286	283	282	0.0392675772259586	0.232146936906311	1640	-0.322193681751976	0.156300611160551	307.707547440644	-2.06137186131039
MRPL1|ENSG00000169288.18|chr4	115	104	109	147	150	189	0.0469502262414488	0.255232864325913	1810	0.483412774635414	0.243318502188002	134.536990927094	1.98674893314073
FRAS1|ENSG00000138759.20|chr4	24	12	15	26	40	10	0.455125745570241	1	7219	0.484098915141011	0.648146831960627	20.6397432466732	0.746896985790434
ANXA3|ENSG00000138772.13|chr4	15	26	18	42	7	28	0.677646767800141	1	10013	0.277272659730087	0.667039598036888	22.5432003975751	0.415676461406649
BMP2K|ENSG00000138756.19|chr4	97	83	98	90	112	67	0.623975732802338	0.859878881259542	9316	-0.14402832064038	0.293801321440977	90.5002294745039	-0.490223529063721
PAQR3|ENSG00000163291.14|chr4	156	126	165	164	160	156	0.954587877076483	0.98462690221836	13131	0.0125230547449154	0.219909432624005	153.484313157776	0.0569464192394466
GK2|ENSG00000196475.6|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ANTXR2|ENSG00000163297.18|chr4	44	21	9	33	29	17	0.968053443895903	1	13281	0.024594389949141	0.614095593287818	24.8880205647303	0.0400497743640605
PRDM8|ENSG00000152784.16|chr4	41	26	49	88	58	34	0.22990975009605	0.564934649481213	4528	0.52860376854082	0.440286163552867	48.3380371384775	1.20059137056518
FGF5|ENSG00000138675.17|chr4	22	14	9	0	0	10	0.0637932847798082	1	2117	-2.18356680909548	1.17800016959985	9.27538361157971	-1.85362181215746
CFAP299|ENSG00000197826.12|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
BMP3|ENSG00000152785.8|chr4	7	4	9	2	2	9	0.562043915305674	1	8554	-0.677436252813574	1.16837975537892	5.56561829532955	-0.579808276970591
PRKG2|ENSG00000138669.10|chr4	0	0	0	5	0	1	0.303069142671926	1	5445	3.32118678944241	3.22484759211223	0.941987665781616	1.02987403112191
RASGEF1B|ENSG00000138670.19|chr4	45	84	49	87	97	74	0.226921510743239	0.561894751062855	4491	0.427765017208933	0.354014286503391	72.1168594647414	1.20832698994716
ENOPH1|ENSG00000145293.17|chr4	122	125	124	178	225	189	0.00831697422254479	0.0856834912230529	901	0.581618668687938	0.220399971750854	158.699002815016	2.63892351740142
TMEM150C|ENSG00000249242.8|chr4	26	14	28	2	12	0	0.0104521258429552	1	979	-2.38294984942789	0.930657526393827	13.7804422889041	-2.56050134646361
SCD5|ENSG00000145284.12|chr4	69	106	61	53	35	60	0.0438088834651836	0.248070290147432	1731	-0.767085409110348	0.380514792021372	64.5422833047282	-2.01591482169572
SEC31A|ENSG00000138674.17|chr4	281	215	232	307	272	274	0.400510478676597	0.721771997741039	6574	0.141961366014056	0.168858922328862	260.851295806924	0.840709889984836
THAP9|ENSG00000168152.13|chr4	20	29	22	28	35	18	0.880767504683588	1	12337	0.0814597320679261	0.543078139978305	25.1501075599195	0.149996337674686
LIN54|ENSG00000189308.11|chr4	143	72	74	127	140	92	0.436332056466858	0.746409238331662	6998	0.235656678793766	0.302744182225577	105.977331578539	0.778402006147144
COPS4|ENSG00000138663.9|chr4	135	131	89	153	122	191	0.243466213691859	0.579194705745682	4705	0.313079851902131	0.268423172835034	135.833944839169	1.16636670595702
COQ2|ENSG00000173085.15|chr4	103	66	55	78	79	110	0.574457947945599	0.834845164615217	8726	0.186012661592669	0.331279169138866	81.031293556132	0.56149821335339
HPSE|ENSG00000173083.16|chr4	5	9	1	4	20	7	0.382083030615654	1	6360	0.949002706142228	1.08573510323697	7.54401347938615	0.874064680521898
HELQ|ENSG00000163312.11|chr4	45	28	13	28	43	40	0.56072430622099	1	8539	0.305175910275885	0.524568139856685	32.3416426462197	0.581766003477184
MRPS18C|ENSG00000163319.11|chr4	62	70	89	55	91	75	0.779725294801536	0.930066028724381	11065	-0.0956580762760851	0.342030494026816	73.6605972634145	-0.279677040341863
ABRAXAS1|ENSG00000163322.14|chr4	30	15	6	26	23	23	0.502933440685549	1	7798	0.436074984521438	0.650973483472363	20.0509594608501	0.669881332485874
GPAT3|ENSG00000138678.11|chr4	116	119	58	133	63	65	0.463755890140921	0.765991651972303	7306	-0.26398695344835	0.360305032521593	91.4285787389279	-0.73267628709163
NKX6-1|ENSG00000163623.10|chr4	30	36	30	53	68	45	0.0942661718655732	0.373283588944919	2615	0.690661167258206	0.412751331329836	43.0570656727927	1.67331057426993
CDS1|ENSG00000163624.6|chr4	327	227	329	361	302	288	0.923658314849782	0.976754457722321	12791	0.0168968647646712	0.176327555166673	302.895735393232	0.0958265697536582
WDFY3|ENSG00000163625.16|chr4	72	79	72	52	30	47	0.0158390378280764	0.129654262746524	1145	-0.88285295809265	0.365933707047581	58.9948302241666	-2.41260354290854
ARHGAP24|ENSG00000138639.18|chr4	12	15	3	2	18	0	0.563535827316111	1	8564	-0.692516120451962	1.19895948293535	8.26808315459293	-0.577597600509828
MAPK10|ENSG00000109339.24|chr4	0	0	0	0	0	2	0.649209819099915	1	9642	1.83395718944094	4.03191397719982	0.338858464494878	0.454860197864298
PTPN13|ENSG00000163629.13|chr4	38	37	52	65	57	46	0.438890350414686	0.748180578798674	7027	0.301757099905957	0.389832609908185	48.6767988064811	0.774068387908923
SLC10A6|ENSG00000145283.8|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000285458|ENSG00000285458.1|chr4	3	2	4	0	0	13	0.764287204764227	1	10909	0.508035688788386	1.69426707729649	3.74257461705986	0.29985572853074
AFF1|ENSG00000172493.23|chr4	92	69	137	98	134	68	0.778510574013465	0.929440863160692	11057	-0.0935422626802337	0.332582248618173	98.984539219143	-0.281260539517329
KLHL8|ENSG00000145332.14|chr4	535	471	554	442	415	452	0.0106254994493028	0.100235792642828	987	-0.342589822155927	0.134097593390854	477.396640425276	-2.55477979502124
HSD17B13|ENSG00000170509.12|chr4	0	3	0	0	0	0	0.516402097553284	1	7935.5	-2.58999478384208	3.99135324474711	0.5355067965697	-0.648901418898638
HSD17B11|ENSG00000198189.11|chr4	23	54	38	28	44	55	0.927531258327611	0.977610552019173	12844	0.0441609076975164	0.485544349895329	40.6085424096301	0.09095133679763
NUDT9|ENSG00000170502.13|chr4	70	74	71	27	93	48	0.284238447851973	0.621977543634046	5200	-0.448393661510613	0.418728225798628	63.8788233068428	-1.07084651543469
SPARCL1|ENSG00000152583.13|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
DSPP|ENSG00000152591.15|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
DMP1|ENSG00000152592.15|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
IBSP|ENSG00000029559.7|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
MEPE|ENSG00000152595.17|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SPP1|ENSG00000118785.15|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PKD2|ENSG00000118762.8|chr4	84	63	77	91	122	126	0.0772178473340905	0.335423475130501	2353	0.516810260764517	0.292468664846605	92.8883637340802	1.7670619894804
ABCG2|ENSG00000118777.12|chr4	5	2	6	3	21	17	0.115671472500596	1	2931	1.58813742844323	1.00949204206165	8.87601102614592	1.57320450510916
PPM1K|ENSG00000163644.15|chr4	220	169	193	198	222	201	0.969609272362741	0.989915819660381	13302	0.00733702530266492	0.192581217568929	198.948940260586	0.0380983431057541
HERC6|ENSG00000138642.16|chr4	9	2	9	7	29	0	0.521156010542436	1	8029	0.747677951345643	1.16539800748074	9.04401656952837	0.641564466857044
HERC5|ENSG00000138646.9|chr4	110	62	102	109	102	125	0.459546019986019	0.762502105038601	7270	0.215903154053917	0.291920944805786	100.70280464833	0.739594598796454
PYURF|ENSG00000145337.5|chr4	425	390	377	381	480	353	0.660396247896947	0.877778775194023	9775	-0.0655862931449871	0.149274796824162	398.282918948169	-0.43936615249421
PIGY|ENSG00000255072.2|chr4	369	350	309	300	377	307	0.336804890877351	0.671762166353318	5816	-0.152889075630186	0.159176964384069	333.638900774159	-0.9604974954874
HERC3|ENSG00000287542.1|chr4	1	4	6	17	8	14	0.0884348465495027	1	2525	1.70887088409509	1.00302784130882	8.19698626028092	1.7037123135737
HERC3|ENSG00000138641.18|chr4	6	4	6	21	8	14	0.129543352069391	1	3137	1.3351651076409	0.88077090904226	9.60858445677631	1.51590509397357
NAP1L5|ENSG00000177432.8|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FAM13A|ENSG00000138640.15|chr4	72	36	65	80	73	60	0.548431229638443	0.820817004487506	8398	0.214531748324149	0.357485855899631	63.4119637155643	0.600112549304278
TIGD2|ENSG00000180346.5|chr4	74	38	52	69	94	52	0.407894511530344	0.72613833627723	6663	0.307321614823518	0.371338737229078	62.0553682660974	0.827604513110444
GPRIN3|ENSG00000185477.5|chr4	144	103	129	117	70	79	0.036213129782847	0.220667437489611	1583	-0.589949420482433	0.281662465986974	106.570115033399	-2.09452622100424
SNCA|ENSG00000145335.17|chr4	60	63	71	78	48	26	0.253313900815943	0.589916492799551	4834	-0.465878516789046	0.407829258458494	57.3637035959047	-1.14233715979566
MMRN1|ENSG00000138722.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CCSER1|ENSG00000184305.16|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
GRID2|ENSG00000152208.13|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ATOH1|ENSG00000172238.6|chr4	0	4	0	12	0	0	0.5440920626711	1	8356	1.39176832988135	2.29423708057018	2.56814930257496	0.60663666439192
SMARCAD1|ENSG00000163104.18|chr4	238	132	109	174	162	224	0.543595713225755	0.817971407761327	8326	0.16292681331447	0.268243245213245	171.056163974243	0.607384589255726
HPGDS|ENSG00000163106.11|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PDLIM5|ENSG00000163110.15|chr4	449	383	426	354	395	388	0.100944191736454	0.388376991663269	2706	-0.233263375290664	0.142208330047203	397.816187058835	-1.64029333030799
BMPR1B|ENSG00000138696.11|chr4	92	69	70	85	94	51	0.759175402730422	0.92289030471605	10850	-0.0998445172197035	0.325689183325406	75.9293478576659	-0.306563810932418
UNC5C|ENSG00000182168.15|chr4	34	7	29	13	6	21	0.243248596920124	1	4699	-0.859844239562388	0.736858600244814	18.2860133394705	-1.16690534558016
PDHA2|ENSG00000163114.6|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
STPG2|ENSG00000163116.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
RAP1GDS1|ENSG00000138698.15|chr4	43	34	76	30	39	55	0.392907712829093	0.715316649728076	6491	-0.388900520927365	0.455197219881108	46.4460947756618	-0.85435609872341
TSPAN5|ENSG00000168785.8|chr4	250	232	204	273	330	335	0.0402805286359015	0.235488245768777	1663	0.366628496214161	0.178768125271276	268.272795630749	2.05086055278486
EIF4E|ENSG00000151247.13|chr4	261	217	229	236	257	220	0.659905884893764	0.87760010520967	9768	-0.0769121460355968	0.17478320741657	235.012060242854	-0.44004310924612
METAP1|ENSG00000164024.12|chr4	151	135	110	151	133	191	0.459105031944816	0.761915273630747	7267	0.182880202147172	0.247028136167833	144.229052458525	0.740321345512326
ADH5|ENSG00000197894.12|chr4	250	149	204	222	279	147	0.9528302105896	0.984354293773252	13116	0.0140793017163758	0.238014835232776	205.658218463842	0.0591530427194017
ADH4|ENSG00000198099.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADH6|ENSG00000172955.17|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADH1A|ENSG00000187758.8|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADH1B|ENSG00000196616.14|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADH1C|ENSG00000248144.6|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ADH7|ENSG00000196344.12|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
C4orf17|ENSG00000138813.10|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
TRMT10A|ENSG00000145331.14|chr4	55	50	46	67	64	63	0.430624641006933	0.742028162998914	6938	0.272421971948482	0.345659116472102	56.9315461271511	0.78812320857873
MTTP|ENSG00000138823.14|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
DAPP1|ENSG00000070190.13|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
LAMTOR3|ENSG00000109270.13|chr4	109	135	199	166	155	176	0.806459917896857	0.939033677670657	11457	0.0646503281544875	0.263883740350112	156.546567246382	0.244995497140944
DNAJB14|ENSG00000164031.17|chr4	282	243	224	302	302	290	0.304587516867876	0.642608963295233	5457	0.167994911770881	0.163634813719556	271.277423622242	1.0266452960236
H2AZ1|ENSG00000164032.12|chr4	2437	1897	1983	2287	2566	2153	0.426455286585733	0.737894559924855	6892	0.062758057993124	0.0789139521139662	2199.80599827388	0.795272018596786
DDIT4L|ENSG00000145358.6|chr4	5	5	22	5	3	8	0.28234551482529	1	5180	-1.09995507686337	1.02315191931566	8.17625697250519	-1.07506525286986
PPP3CA|ENSG00000138814.17|chr4	581	469	508	531	466	441	0.102611231011409	0.390733079146118	2740	-0.20534121653968	0.125796842553008	496.165344471821	-1.63232408995603
SLC39A8|ENSG00000138821.14|chr4	104	64	87	115	68	86	0.979502848807324	0.992397606754657	13420	-0.00805234829884878	0.313416121457931	86.39875721769	-0.0256921956068862
NFKB1|ENSG00000109320.14|chr4	231	160	162	178	283	257	0.182588743646451	0.510458067819607	3893	0.301068779215903	0.225887448055629	209.65556273316	1.33282651075751
MANBA|ENSG00000109323.11|chr4	29	32	15	33	18	37	0.812399610474135	1	11527	0.130834319836029	0.551272411674747	27.1800180694139	0.237331520796694
UBE2D3|ENSG00000109332.20|chr4	1059	898	1207	978	958	1088	0.203607696181139	0.534458253583449	4202	-0.153804979814018	0.120978630749535	1028.63153338436	-1.27134006114224
CISD2|ENSG00000145354.12|chr4	320	256	332	475	419	358	0.0194076810291148	0.147399229111102	1240	0.369225775637464	0.157950368387314	355.470428492491	2.33760629625172
SLC9B1|ENSG00000164037.17|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SLC9B2|ENSG00000164038.16|chr4	7	7	3	14	6	18	0.237755869754639	1	4624	1.08808575983135	0.921626566486001	9.05247472075457	1.18061457796299
BDH2|ENSG00000164039.15|chr4	38	8	22	43	22	18	0.734835764911652	1	10605	0.212185394830974	0.626470076746762	24.5199564490087	0.338699967814658
CENPE|ENSG00000138778.14|chr4	110	35	54	65	43	56	0.413411313995548	0.728242341391862	6731	-0.340534267823348	0.416349306517251	59.5804342438864	-0.817905212024745
TACR3|ENSG00000169836.5|chr4	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CXXC4|ENSG00000168772.12|chr4	125	92	134	60	87	43	0.0021419973850508	0.0321204091554073	603	-0.981795033754869	0.319823426413241	90.2567492449224	-3.06980337483565
TET2|ENSG00000168769.14|chr4	48	74	69	76	59	75	0.919954958514773	0.976754457722321	12753	0.035166971716923	0.349953345677141	66.8020309531802	0.100490457231883
PPA2|ENSG00000138777.20|chr4	323	274	259	411	106	339	0.878616639379423	0.965731075623377	12311	-0.083920389070157	0.549493733036051	283.647820357258	-0.15272310496879
