rownames(tcReadCount)	DMSO.L10a.1	DMSO.L10a.2	DMSO.L10a.3	TPG.L10a.1	TPG.L10a.2	TPG.L10a.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ADAMTS19|ENSG00000145808.10|chr5	6	3	6	1	4	3	0.576750047528719	1	8615	-0.887957578547924	1.59092792603533	3.63447272053902	-0.558138155737047
MINAR2|ENSG00000186367.7|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CHSY3|ENSG00000198108.4|chr5	1	0	3	0	2	0	0.777218849564878	1	10772	-1.04624459827776	3.69769347518025	0.86911835000102	-0.282945194159654
HINT1|ENSG00000169567.13|chr5	2855	2361	2878	1581	1788	1671	2.52360629024405e-07	2.08172282882232e-05	100	-0.645612581658453	0.125217221697345	2157.76134639177	-5.1559407955794
LYRM7|ENSG00000186687.16|chr5	629	446	547	289	433	344	0.00111233363173874	0.0200341487515564	471	-0.578908816542823	0.177554575037769	437.528672614329	-3.26045564536807
CDC42SE2|ENSG00000158985.14|chr5	218	174	310	130	198	127	0.0271358554853322	0.16821235478041	1466	-0.594601060651459	0.269104079019975	187.12158974324	-2.20955796291487
RAPGEF6|ENSG00000158987.22|chr5	122	40	156	88	201	129	0.25111436873741	0.567363031420131	4675	0.457109202150762	0.398301263590009	116.146841595563	1.14764687922579
ENSG00000273217|ENSG00000273217.1|chr5	94	22	123	62	143	64	0.628723572790549	0.851332911891944	9176	0.238338894930152	0.492920290588682	79.2233940723802	0.48352421168443
FNIP1|ENSG00000217128.13|chr5	104	79	105	107	90	77	0.978330282511556	0.992294301267806	13030	-0.00977031449785695	0.359701256718102	92.9153417356192	-0.0271623029260472
MEIKIN|ENSG00000239642.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ACSL6|ENSG00000164398.15|chr5	7	3	0	0	5	1	0.701516812231444	1	9999	-0.864145916111413	2.2546442381414	2.49424554640173	-0.383273734052059
IL3|ENSG00000164399.5|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CSF2|ENSG00000164400.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
P4HA2|ENSG00000072682.20|chr5	37	50	98	46	60	42	0.553552170785636	0.805335424481606	8318	-0.292108893549883	0.493055976044928	54.4039853042965	-0.592445701384757
PDLIM4|ENSG00000131435.13|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SLC22A4|ENSG00000197208.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SLC22A5|ENSG00000197375.14|chr5	47	63	44	15	46	55	0.422665946820287	0.718436306474459	6741	-0.45744563955712	0.570520036598289	44.8658349585663	-0.801804687324617
ENSG00000283782|ENSG00000283782.2|chr5	151	45	137	20	85	60	0.0479644805084075	0.230302095293279	1946	-0.970776249364374	0.490865449541441	77.3849135557241	-1.97768298883382
IRF1|ENSG00000125347.15|chr5	119	82	116	101	176	116	0.288777133831185	0.606709146699062	5095	0.330299439867238	0.311365881440458	114.980420326864	1.06080807036143
IL5|ENSG00000113525.10|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
RAD50|ENSG00000113522.14|chr5	163	47	154	24	94	74	0.0678985124315381	0.285325944497075	2270	-0.870736592350245	0.476938293070025	86.4963490304088	-1.82567976822612
IL13|ENSG00000169194.10|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
IL4|ENSG00000113520.11|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
KIF3A|ENSG00000131437.16|chr5	119	65	102	39	176	87	0.895168884163998	0.96731030315588	12148	0.0570131691706214	0.43268292195742	92.6297114731075	0.131766626962531
CCNI2|ENSG00000205089.8|chr5	0	0	3	0	0	0	0.568029290933681	1	8461.5	-2.2856996142383	4.00328319842482	0.44396124446335	-0.57095626288384
SEPTIN8|ENSG00000164402.14|chr5	7	2	0	4	6	0	0.932877742589456	1	12560	0.17500228450699	2.07780124144365	3.02229455162714	0.0842247473032592
SOWAHA|ENSG00000198944.6|chr5	62	33	37	13	44	50	0.630044129433403	0.851489985897038	9188	-0.284954874068445	0.591604183642367	38.4356009831371	-0.481664737923328
SHROOM1|ENSG00000164403.15|chr5	14	34	10	18	22	42	0.580912997006135	1	8661	0.42803412393923	0.775351650965056	24.1578927804525	0.552051605753943
GDF9|ENSG00000164404.9|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
UQCRQ|ENSG00000164405.11|chr5	1940	1754	1933	1041	1496	1475	0.00135756563784431	0.022920530881327	503	-0.472199908371818	0.147400131280577	1584.88034151645	-3.20352434064651
LEAP2|ENSG00000164406.8|chr5	6	10	13	0	1	9	0.303574129551631	1	5294	-1.5017334586365	1.4596956609302	6.51040573689398	-1.02879901532317
AFF4|ENSG00000072364.13|chr5	137	99	180	191	263	188	0.0129015843569343	0.106106848813909	1069	0.669071521079369	0.269084417319323	172.317476395604	2.48647442220847
ZCCHC10|ENSG00000155329.12|chr5	296	262	339	208	323	248	0.385003618786908	0.68681633753532	6285	-0.188122542403594	0.216552924175306	273.823436093986	-0.868713932725761
HSPA4|ENSG00000170606.16|chr5	761	720	688	578	730	613	0.349540533478232	0.662080335398836	5814	-0.163561667069849	0.174842341459797	676.102572288144	-0.935480877825344
FSTL4|ENSG00000053108.17|chr5	8	0	0	30	7	0	0.152097349902986	1	3511	2.49355772980753	1.74111380897853	7.8636770144512	1.43216239911993
C5orf15|ENSG00000113583.8|chr5	940	603	986	588	1035	605	0.356087108550558	0.666370816341551	5905	-0.157832884190191	0.17102828342179	765.834716290604	-0.922846683790559
VDAC1|ENSG00000213585.11|chr5	753	610	943	497	680	652	0.0779154684440291	0.306921844930388	2435	-0.295413178319021	0.167571219126133	674.828430339562	-1.76291119596534
TCF7|ENSG00000081059.20|chr5	157	142	117	141	79	80	0.286984407212562	0.605689631919131	5068	-0.41027733449521	0.385323652727391	120.547207875962	-1.06476031666157
SKP1|ENSG00000113558.19|chr5	1230	971	1272	660	1205	889	0.0318324004319285	0.183497883412284	1588	-0.324452473149624	0.151153566130178	1011.18747392098	-2.14650888798875
ENSG00000272772|ENSG00000272772.2|chr5	1053	831	1110	616	1071	793	0.0866171216860337	0.324273194341316	2574	-0.257669023628455	0.150374195201843	889.508571376402	-1.71351888721728
PPP2CA|ENSG00000113575.11|chr5	2098	1422	2147	1463	2066	1713	0.541816055174864	0.797829460752848	8203	-0.0714598100776976	0.1171339667999	1774.13887242782	-0.610069069032488
CDKL3|ENSG00000006837.12|chr5	17	2	17	0	0	28	0.915319401040792	1	12349	-0.160176141626902	1.50638576313578	10.242277140401	-0.106331422897592
UBE2B|ENSG00000119048.9|chr5	1606	1045	1515	691	1285	976	0.00170753084338629	0.0275351168641257	526	-0.473267688250506	0.15087186406595	1148.85792278826	-3.13688500623037
CDKN2AIPNL|ENSG00000237190.4|chr5	385	261	188	194	241	185	0.150724274404757	0.436754240887089	3492	-0.406055839637288	0.282576260092425	239.13087690142	-1.4369778958235
JADE2|ENSG00000043143.22|chr5	14	18	31	27	24	14	0.89921914372081	1	12191	0.0921180286694554	0.727355795603171	21.1838243094276	0.12664782383849
SAR1B|ENSG00000152700.14|chr5	219	190	240	211	306	188	0.57985849780125	0.823673295979799	8653	0.133835022379848	0.241757760361171	221.273450059681	0.553591422173611
SEC24A|ENSG00000113615.13|chr5	109	124	123	55	192	72	0.564372456084613	0.81360133751373	8416	-0.233975152781523	0.405953747049531	108.863077471456	-0.576359140621446
CAMLG|ENSG00000164615.6|chr5	788	568	662	477	692	577	0.256683799561067	0.573526629590419	4743	-0.182244560018049	0.160672074757836	614.726139153829	-1.1342640610867
DDX46|ENSG00000145833.16|chr5	280	212	361	272	255	183	0.434653417715442	0.727633620419004	6879	-0.200375750622422	0.256479814269617	256.101263947603	-0.781253492377309
C5orf24|ENSG00000181904.9|chr5	770	595	668	522	745	508	0.281473755953614	0.599039477002416	5019	-0.177835158123709	0.165118618485263	622.477965122841	-1.07701457143417
TXNDC15|ENSG00000113621.15|chr5	151	82	155	40	132	126	0.373867366852238	0.678654183800235	6120	-0.354907631178303	0.399107802944144	109.339661815397	-0.889252549211555
PCBD2|ENSG00000132570.15|chr5	61	62	79	111	97	90	0.110544346247168	0.373297716567088	2932	0.607812191376509	0.380894077159261	83.3943127738326	1.59575122803069
CATSPER3|ENSG00000152705.8|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PITX1|ENSG00000069011.16|chr5	750	387	548	351	232	275	0.000593502930177957	0.0119701850147628	417	-0.869961368965749	0.25329584589597	415.09147304912	-3.43456627126466
MACROH2A1|ENSG00000113648.17|chr5	478	501	571	410	409	339	0.0622447016110555	0.270123660438402	2174	-0.391836859190104	0.210151055683647	449.085448050346	-1.86454861202296
DCANP1|ENSG00000251380.3|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TIFAB|ENSG00000255833.2|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
NEUROG1|ENSG00000181965.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CXCL14|ENSG00000145824.13|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
IL9|ENSG00000145839.2|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
LECT2|ENSG00000145826.9|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TGFBI|ENSG00000120708.17|chr5	0	0	3	0	0	3	0.957017800294767	1	12802.5	0.209553845579391	3.88809477438663	0.964102425392181	0.0538962802449817
SMAD5|ENSG00000113658.18|chr5	1001	927	1077	312	810	638	0.000268743465985358	0.00682112261819453	329	-0.791326390894366	0.217176422338493	775.026750794556	-3.64370304277781
SMIM32|ENSG00000271824.2|chr5	11	14	9	0	14	22	0.988206700870252	1	13152	0.0171304784291731	1.15893325600238	11.5240073004399	0.0147812467546776
TRPC7|ENSG00000069018.19|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SPOCK1|ENSG00000152377.14|chr5	17	8	12	5	5	19	0.80575845698162	1	11062	-0.251350613924059	1.02215960470541	10.8043124664261	-0.245901533152936
KLHL3|ENSG00000146021.15|chr5	16	15	9	0	24	0	0.493320427313075	1	7601	-0.964061288020996	1.40731225123161	10.0369057111399	-0.685037231202456
HNRNPA0|ENSG00000177733.7|chr5	3121	2800	3250	2134	3524	2588	0.238528194093134	0.555981653878006	4512	-0.150492287030723	0.127679362755656	2847.33900069516	-1.1786735442808
MYOT|ENSG00000120729.10|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
FAM13B|ENSG00000031003.11|chr5	36	60	85	54	87	82	0.509357835052572	0.775393727181959	7883	0.30031216157515	0.455130183681093	66.5898868471719	0.659837937238585
WNT8A|ENSG00000061492.12|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
NME5|ENSG00000112981.5|chr5	15	8	38	0	11	14	0.256203807467483	1	4731	-1.24232954003377	1.09416876372715	13.3807207476302	-1.13540943702498
BRD8|ENSG00000112983.18|chr5	0	5	0	3	0	7	0.719280774810146	1	10187	0.857544349631629	2.3859103612656	2.79328040984517	0.359420187595291
KIF20A|ENSG00000112984.12|chr5	358	221	265	110	119	117	2.3347513307904e-06	0.000145904270664319	132	-1.23187888999421	0.260877786524647	193.658057258044	-4.72205359607274
CDC23|ENSG00000094880.11|chr5	479	299	385	266	399	325	0.317530190748838	0.63146252253789	5439	-0.19701895981086	0.197108415925804	349.712761432261	-0.999546157811051
GFRA3|ENSG00000146013.11|chr5	0	0	0	0	0	1	0.807578028220576	1	11123	0.99380616155426	4.0804728567969	0.173380393642944	0.243551714821203
CDC25C|ENSG00000158402.21|chr5	223	52	121	125	73	83	0.448052900381144	0.736810710335963	7045	-0.335777464090548	0.442589820273713	109.219459821313	-0.758665131256049
FAM53C|ENSG00000120709.11|chr5	646	401	670	598	722	546	0.300539824146503	0.614869297962426	5251	0.176213119122528	0.170208758189274	583.543459282332	1.03527645108942
KDM3B|ENSG00000120733.14|chr5	53	20	52	23	33	15	0.220699794667446	1	4282	-0.7466600277667	0.609682912209651	31.0285363798773	-1.2246694352325
REEP2|ENSG00000132563.17|chr5	47	3	21	91	20	22	0.156462451619387	1	3569	1.16784754690499	0.824128318250546	34.5085983258442	1.41707003756901
EGR1|ENSG00000120738.8|chr5	408	275	408	285	602	372	0.309823948418953	0.623692206520038	5355	0.216476318527715	0.213152941836449	378.155330816176	1.01559151219135
ETF1|ENSG00000120705.13|chr5	630	515	617	392	627	580	0.494074693093522	0.76715644680583	7607	-0.121671775767086	0.177923709923831	549.651955955633	-0.683842394131585
HSPA9|ENSG00000113013.16|chr5	695	413	574	514	1089	672	0.019632789657814	0.137830537776432	1271	0.448481998144605	0.192209919927007	636.061639574943	2.33329267456602
CTNNA1|ENSG00000044115.21|chr5	266	247	260	354	352	217	0.268679376772202	0.587041369558764	4864	0.28433435936855	0.257058191379608	281.285106280881	1.10610892359646
LRRTM2|ENSG00000146006.8|chr5	2	22	0	0	4	14	0.697216818985662	1	9959	-0.644618863726551	1.65677631940122	7.71023367151803	-0.389080201218425
SIL1|ENSG00000120725.13|chr5	15	10	23	25	22	10	0.681751900563645	1	9802	0.327418130402572	0.798437323879273	17.1783801217652	0.4100736784345
MATR3|ENSG00000280987.4|chr5	781	646	709	764	867	844	0.124904712405813	0.396408634049809	3155	0.246865793084917	0.16087617904142	761.90823869462	1.53450805803486
MATR3|ENSG00000015479.20|chr5	781	646	710	764	867	844	0.125604392843238	0.397268714461969	3166	0.246248003521429	0.160771139722097	762.056225776108	1.53166795948007
PAIP2|ENSG00000120727.13|chr5	1188	607	1332	776	1167	918	0.709240678347379	0.891458878370262	10071	-0.065740587294811	0.176306798604361	962.462661476763	-0.372876076335182
MZB1|ENSG00000170476.16|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PROB1|ENSG00000228672.4|chr5	27	13	10	0	3	1	0.0058746157910783	1	787	-3.68157526471514	1.33647099094054	8.613570898051	-2.75469897189779
SPATA24|ENSG00000170469.11|chr5	0	1	0	8	4	0	0.171816105789126	1	3747	3.56892512614336	2.61193446180143	2.28723214175582	1.36639153023844
DNAJC18|ENSG00000170464.10|chr5	0	0	0	0	0	2	0.63047879351527	1	9205.5	1.94059326373692	4.03405248854704	0.346760787285888	0.481053052543665
ECSCR|ENSG00000249751.4|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SMIM33|ENSG00000283288.2|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
STING1|ENSG00000184584.14|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
UBE2D2|ENSG00000131508.17|chr5	1064	912	1341	658	1066	959	0.0790895136430561	0.309345376027297	2453	-0.282685488433796	0.160983217713039	977.703367194845	-1.75599352808127
CXXC5|ENSG00000171604.12|chr5	582	468	659	282	442	410	0.00236803328384451	0.0351962280332132	572	-0.564466633538573	0.185697316971506	463.07771398657	-3.0397134581389
PSD2|ENSG00000146005.4|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
NRG2|ENSG00000158458.21|chr5	26	21	14	0	14	8	0.1344927376845	1	3296	-1.56651824581289	1.04670561399856	13.4254138637904	-1.49661779287547
PURA|ENSG00000185129.8|chr5	2924	2477	3262	2412	3627	2692	0.801386866322866	0.930201119065461	11011	0.0291125597334272	0.115731479821091	2840.89899158718	0.251552643917042
IGIP|ENSG00000182700.5|chr5	5	7	1	0	2	4	0.518907034998104	1	7966	-1.2120166197314	1.8790049483661	3.25795012764364	-0.645031095200319
CYSTM1|ENSG00000120306.11|chr5	273	286	342	351	376	318	0.278650979994123	0.597205880571384	4980	0.241732134810978	0.223132938311442	322.592780276868	1.08335477783014
PFDN1|ENSG00000113068.10|chr5	782	714	746	528	705	550	0.0561264611591547	0.257358075654178	2052	-0.317759875053961	0.16636185879723	662.56782392549	-1.91005244442034
ANKHD1|ENSG00000131503.21|chr5	88	100	32	107	101	87	0.39098849205452	0.692509537495718	6345	0.404025840314489	0.470988044572416	87.293154803944	0.857826106140935
ANKHD1-EIF4EBP3|ENSG00000254996.5|chr5	92	20	80	0	20	65	0.509115308621685	0.775393727181959	7877.5	-1.05555991321465	1.59881026654681	43.2986220853228	-0.660215871326938
SRA1|ENSG00000213523.12|chr5	268	147	263	202	229	238	0.829823203627181	0.942165087049034	11501	0.0533267127981986	0.248113940828719	219.304772092869	0.214928321319163
EIF4EBP3|ENSG00000243056.2|chr5	92	20	80	0	20	65	0.509115308621685	0.775393727181959	7877.5	-1.05555991321465	1.59881026654681	43.2986220853228	-0.660215871326938
APBB3|ENSG00000113108.20|chr5	2	11	6	26	3	10	0.35701035786395	1	5915	1.07936035905591	1.17184627555598	10.5075260547515	0.921076750057344
SLC35A4|ENSG00000176087.16|chr5	398	314	425	353	405	329	0.90245440722514	0.969011718516881	12236	-0.0236068047612096	0.192612038559252	365.018364105634	-0.122561418994315
CD14|ENSG00000170458.15|chr5	0	2	0	0	0	0	0.601839648621496	1	8891	-2.09571444137125	4.01664972853586	0.402963086312862	-0.521756832935285
NDUFA2|ENSG00000131495.9|chr5	735	695	568	307	552	517	0.0123984913145032	0.103832644521155	1050	-0.5505683204851	0.220174936203804	556.283341263554	-2.50059489048957
TMCO6|ENSG00000113119.13|chr5	29	7	3	9	25	8	0.904054340665481	1	12249	0.123248023360966	1.02245447282422	12.6687372819095	0.120541331312807
IK|ENSG00000113141.19|chr5	471	409	463	309	602	389	0.786822212171309	0.923505163121615	10871	-0.0545198678388134	0.201597336079253	429.96768191363	-0.270439425932594
WDR55|ENSG00000120314.19|chr5	52	65	28	43	104	75	0.28258644967304	0.599243090836223	5037	0.541251733581571	0.503711512622307	60.5533133840667	1.07452722445002
DND1|ENSG00000256453.2|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
HARS1|ENSG00000170445.16|chr5	154	74	123	52	98	138	0.568103825135351	0.816711128187786	8478	-0.224162407057743	0.392684338104938	103.038524366118	-0.570846314216484
HARS2|ENSG00000112855.17|chr5	151	116	138	100	219	168	0.376358322826443	0.680713928511414	6159	0.266832919418657	0.301633558174715	144.577328284592	0.884626104049403
ZMAT2|ENSG00000146007.11|chr5	748	591	804	649	822	775	0.484968432932005	0.760986228506013	7524	0.10621640248654	0.15209974719151	719.896632109464	0.698333852934037
PCDHA1|ENSG00000204970.10|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA2|ENSG00000204969.7|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA3|ENSG00000255408.4|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA4|ENSG00000204967.12|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA5|ENSG00000204965.9|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA6|ENSG00000081842.18|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA7|ENSG00000204963.6|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA8|ENSG00000204962.6|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA9|ENSG00000204961.7|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA10|ENSG00000250120.8|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA11|ENSG00000249158.7|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA12|ENSG00000251664.5|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHA13|ENSG00000239389.8|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHAC1|ENSG00000248383.5|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHAC2|ENSG00000243232.6|chr5	0	7	0	7	2	0	0.927101469889446	1	12478	0.214727987652575	2.34695293872442	3.02545603995712	0.0914922426051202
PCDHB1|ENSG00000171815.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB2|ENSG00000112852.7|chr5	3	16	0	1	7	6	0.660854362844695	1	9531	-0.698769367725888	1.59269519152634	5.87015937243595	-0.438733896757879
PCDHB3|ENSG00000113205.5|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB4|ENSG00000081818.4|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB5|ENSG00000113209.9|chr5	0	0	0	0	1	0	0.807578028220576	1	11123	0.99380616155426	4.0804728567969	0.139964357274911	0.243551714821203
PCDHB6|ENSG00000113211.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB7|ENSG00000113212.7|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB8|ENSG00000120322.4|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB16|ENSG00000272674.4|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB9|ENSG00000177839.7|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB10|ENSG00000120324.9|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB11|ENSG00000197479.7|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB12|ENSG00000120328.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB13|ENSG00000187372.11|chr5	8	0	0	0	0	0	0.352633052844841	1	5842	-3.66608418649254	3.94417131720153	1.16182712790278	-0.929494155211723
PCDHB14|ENSG00000120327.7|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ENSG00000279983|ENSG00000279983.1|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PCDHB15|ENSG00000113248.6|chr5	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TAF7|ENSG00000178913.9|chr5	1413	1148	1351	1056	1681	1184	0.917291022253798	0.975771575397049	12370	0.0140823734698341	0.135607355119038	1278.41944412574	0.103846678946525
