rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
EBLN2	0	7	6	0	0	0	0.197262338270569	1	4602.5	-4.23234276279637	3.28243657330137	1.86760589181309	-1.28939056956083
EBNA1BP2	648	634	461	612	619	444	0.1191999700075	0.403381552976986	3554	0.232731706790057	0.149365042494303	552.773345096869	1.55814039820551
EBP	529	620	517	557	472	447	0.402201695160094	0.721443667067927	7145	0.123157950439411	0.14701993544465	509.193285520053	0.837695582350313
EBPL	456	579	515	416	395	370	0.590461417358646	0.844662810498813	9168	-0.0901313538859403	0.167478256145642	440.712096532279	-0.538167496845446
ECD	338	320	224	481	259	257	0.0480666318298088	0.244542039347339	2364	0.449651653233477	0.227466845913078	303.819103467257	1.97677886387585
ECE1	120	119	97	90	146	157	0.104587006152234	0.378096712283572	3325	0.575833809853031	0.354793486549759	122.811049094083	1.623011221127
ECE2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ECEL1	11	1	0	13	0	14	0.43750608215705	0.748490135149764	7522	1.49918780889489	1.93091922548168	6.894586714443	0.776411456839115
ECH1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ECHDC1	349	406	215	327	236	256	0.723976064738188	0.907541853441992	10516	0.0779702229821952	0.220785062942519	286.756391901021	0.353149900373898
ECHDC2	0	9	5	0	0	0	0.186179453994627	1	4455	-4.29504431497498	3.24898229617965	1.94850573163295	-1.3219660568866
ECHDC3	0	0	0	17	0	0	0.136051398406599	0.433767927421	3774	5.02307378121029	3.36970313607291	2.61825226926567	1.49065765688316
ECHS1	697	1108	671	756	620	414	0.227544348531514	0.556259135485501	5019	-0.176002847178402	0.145853632781689	669.691228654953	-1.20670869708017
ECI1	691	673	512	690	617	453	0.181683038256049	0.499692793256013	4403	0.189640709249611	0.141990121760346	586.320150604353	1.33559086293123
ECI2	278	312	190	286	192	247	0.35942943176831	0.686895077692908	6633	0.219333716539343	0.239328972459438	244.267077850548	0.916452840144611
ECM1	2	0	0	1	0	0	0.872210045908164	1	12121	-0.648884950842412	4.03405209793836	0.458824893637963	-0.160851901534447
ECM2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ECPAS	80	94	85	86	166	128	0.0161066446424073	0.124977171041441	1550	0.878984059343646	0.365255644761008	108.030512788151	2.40649000761858
ECRG4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ECSCR	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
ECSIT	71	75	39	28	103	91	0.217520801835014	0.543226227795255	4900	0.654481056600043	0.530740358988067	68.711015235039	1.23314732998242
ECT2	49	105	53	82	88	50	0.339510200374652	0.671704092762944	6382	0.401741819511636	0.420613273766843	68.0940472888719	0.955133479059748
ECT2L	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDA	104	102	84	62	119	64	0.889836936685455	0.967893056262199	12271	0.0537795053416309	0.388270117341516	86.6100278644742	0.138510544437102
EDA2R	17	57	16	61	1	0	0.776546276788986	0.92653504781186	11131	-0.35653713331944	1.25619679092807	21.8850766017553	-0.283822674834277
EDAR	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDARADD	220	311	256	247	237	206	0.595748438959658	0.847836525306804	9214	0.113057623187822	0.213105441196616	238.976624489719	0.530524338341564
EDC3	274	396	230	285	295	218	0.482185257474907	0.781261664382585	8010	0.140945153769474	0.20055025273102	271.858970686695	0.702792202204357
EDC4	248	309	246	203	238	158	0.552483640791568	0.825792152388561	8727	-0.12964062871582	0.218234576552038	224.122019123581	-0.594042569990768
EDDM13	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDDM3A	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDDM3B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDEM1	39	88	44	42	36	44	0.816572777717183	0.943268632179848	11469	-0.12139681017475	0.523363082088112	46.5487637975202	-0.231955241646776
EDEM2	25	54	28	27	17	2	0.255335124174708	0.586355381511267	5380	-0.997241155418497	0.876706219776031	22.6868384601249	-1.13748611897981
EDEM3	154	138	161	144	125	70	0.558935065464115	0.827463322542703	8845	-0.182491279014149	0.312258344245596	126.515719216915	-0.584424027018526
EDF1	332	499	436	539	450	440	0.00724154864807066	0.0740596135972328	1176	0.475061638628367	0.176896977138547	442.578993746147	2.6855271713111
EDIL3	19	10	20	0	48	0	0.92083630734851	0.977628423522231	12551	0.147701150607379	1.48622131447931	15.7120366903267	0.0993803205272465
EDN1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDN2	0	1	5	0	0	23	0.291502615941751	0.625865128119483	5802	2.41349525686525	2.28803971126781	6.03763904243525	1.05483101756478
EDN3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDNRA	12	43	33	3	5	0	0.00793523422807177	0.0782912732247901	1219	-3.22107457024033	1.21329613560799	13.9785924456412	-2.65481317850422
EDNRB	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EDRF1	285	488	311	385	407	155	0.767818042081775	0.922682671635621	11056	0.0723578214797081	0.245089507386095	319.157396964552	0.295230188560138
EEA1	308	271	365	259	473	244	0.245471885931335	0.57459913820478	5271	0.309963669479627	0.266883779861906	316.379382735617	1.16141816351677
EED	291	319	184	521	383	198	0.00222984982976195	0.0330683155395154	811	0.730664830550028	0.23895289995057	304.282847200564	3.05777762354495
EEF1A1	2499	3023	2274	2731	2326	2107	0.0211220360336872	0.148445161310092	1711	0.179070371563492	0.0776609789427689	2419.8836972671	2.30579596087058
EEF1A2	34	72	50	70	0	2	0.580137771611561	0.838821469003636	9060	-0.995409657866192	1.79942040445995	33.6604324486657	-0.553183489194088
EEF1AKMT1	82	43	53	65	82	63	0.261545531801623	0.593735015284658	5452	0.513389016232684	0.457262082257582	64.667888961866	1.12274565539743
EEF1AKMT2	78	63	73	118	80	74	0.112860931694387	0.392759961078818	3456	0.603359047765014	0.380556743647456	80.1196787173282	1.58546408081513
EEF1AKMT3	30	23	38	1	0	24	0.27604566592892	0.60928633219437	5624	-1.35882390826749	1.2474910238884	19.2131020919797	-1.08924543924338
EEF1AKMT4	58	68	60	15	0	70	0.707971253627361	0.900557405328004	10369	-0.621272982039037	1.65857606794085	45.0385690498939	-0.374582145520981
EEF1AKMT4-ECE2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EEF1B2	9	0	0	11	0	0	0.914374452457624	0.975792505741601	12493	0.318351495478806	2.9607887299294	3.06580847726653	0.107522530149052
EEF1D	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EEF1E1	786	1024	651	1046	994	665	0.00027518484726689	0.00637881373378063	518	0.43034402680692	0.118304215987692	833.838618298469	3.63760516236964
EEF1E1-BLOC1S5	38	66	13	17	0	35	0.52898075252662	0.813122035106762	8496	-0.654847298464541	1.04016220733726	26.4816832905474	-0.629562671903741
EEF1G	745	742	627	857	701	573	0.0245125769183826	0.162252483542866	1817	0.291112368712405	0.129440877366827	688.923451459236	2.24899872926087
EEF2	1962	2300	1583	2449	2327	1505	1.7596520167672e-05	0.000672504760661243	314	0.388367892794533	0.0904571579081503	1957.03520337431	4.29339039359251
EEF2K	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EEF2KMT	118	177	111	144	78	17	0.235110562247371	0.565421862057414	5118	-0.561151250871068	0.472629288409213	97.7434466307485	-1.1872968193736
EEFSEC	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EEPD1	20	47	33	28	20	17	0.650355773576592	0.872043379392472	9814	-0.321571533876106	0.709451218883575	25.8739549416729	-0.453267998301766
EFCAB1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFCAB10	5	6	0	0	6	0	0.844535234277726	0.954985451547406	11707	-0.544278153727497	2.77557364100252	2.53535679087521	-0.196095735197611
EFCAB11	42	114	63	132	22	30	0.987606172295207	0.997475599109377	13159	-0.00914148955992543	0.588483253665125	61.760051916466	-0.0155339841923987
EFCAB12	0	2	0	0	0	0	0.739028591954588	1	10700.5	-1.35205769257838	4.05852678736651	0.24768472955076	-0.333140019375282
EFCAB13	6	2	3	0	0	0	0.184002752780905	1	4433	-4.06205287689872	3.05755221892186	1.66246956155166	-1.32853099016934
EFCAB14	212	335	362	287	261	63	0.278670723937955	0.612115844254585	5649	-0.376080424987319	0.347158549095082	237.106949355851	-1.08331027989265
EFCAB2	7	18	18	4	14	12	0.888855960593702	0.967453382088154	12261	-0.158975769044727	1.13755652501284	11.9685340032934	-0.139751973241885
EFCAB3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFCAB5	32	8	0	11	12	31	0.497432182348684	0.790410471278587	8181	0.846604852319429	1.24769414735977	16.4692022613259	0.678535564273439
EFCAB6	0	0	18	2	18	4	0.785609097456551	0.931521046600813	11196	0.523374616269244	1.92405250565348	7.28444613336879	0.272016805534881
EFCAB7	7	10	0	1	11	0	0.937264572096305	0.983044042938131	12701	-0.173183576181975	2.20031913545952	4.34811569907256	-0.0787083897926499
EFCAB8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFCAB9	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFCC1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFEMP1	1	17	0	0	28	2	0.538841882799384	0.818035382185409	8602	1.20447760828246	1.9598857049038	7.50741475879374	0.614565229629849
EFEMP2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFHB	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFHC1	25	45	25	41	26	2	0.764411439548411	0.920821601440005	11032	-0.261331352531871	0.871997237221615	24.7735264589379	-0.299692867565193
EFHC2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFHD1	94	171	82	112	79	3	0.545569707999797	0.821295473503038	8672	-0.640901682428336	1.0603720643455	80.6570519005701	-0.604412077588937
EFHD2	78	77	40	35	30	3	0.0575879100666571	0.272472923559538	2541	-1.31016904091128	0.689990520344716	39.2993485339643	-1.89882179867736
EFL1	95	124	104	85	172	60	0.520756048760017	0.809085776829444	8403	0.246779975303367	0.384284494020356	103.058281993442	0.642180413582587
EFNA1	127	104	84	109	140	40	0.786152351986978	0.931716036396077	11202	0.109372658471201	0.403127492960999	95.9069605624066	0.271310343206441
EFNA2	22	25	17	0	10	0	0.104455904293815	0.377945595951175	3324	-2.42089620457579	1.49104409467958	11.001441952689	-1.62362482317871
EFNA3	50	91	68	14	32	5	0.00699660433384663	0.0724180584621915	1161	-1.77602877043936	0.658518696635429	38.9866200088701	-2.69700583979411
EFNA4	74	110	55	32	110	0	0.746671871867486	0.915229564492109	10792	-0.515472902793603	1.5957388860225	57.8906961483265	-0.323030858813285
EFNA5	541	648	432	551	367	193	0.162735521845102	0.472188207775885	4153	-0.296627471695147	0.212494490258671	425.259613202411	-1.39593017839691
EFNB1	78	264	171	225	130	182	0.2470281375012	0.576111578384126	5294	0.407258794274592	0.351813673084042	170.275459673153	1.15759797140489
EFNB2	619	996	668	881	801	509	0.101831083274794	0.373381804540311	3278	0.229583422898055	0.14032868012095	714.746909788949	1.63604063474534
EFNB3	44	31	30	16	18	0	0.141996884051716	0.442663692195434	3864	-1.46559538163183	0.998093228443649	21.1035510234361	-1.46839527597754
EFR3A	20	22	35	30	1	4	0.357918597783773	0.686443466041371	6610	-1.01592765809748	1.10506387705588	17.2857178403097	-0.919338401327647
EFR3B	8	35	11	28	11	45	0.206859429097422	0.531240074716466	4733	1.11126225349185	0.880383196671164	23.528494743637	1.26224836831697
EFS	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EFTUD2	249	264	192	335	235	268	0.0113504156124055	0.100066901065974	1364	0.555844226997683	0.219551898942905	253.804994848974	2.5317213363854
EGF	0	3	0	8	0	0	0.621622058093876	1	9491	1.71127834002673	3.46726514182163	1.60364580927469	0.493552777197668
EGFL6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EGFL7	0	9	0	0	0	0	0.375086167432984	1	6849	-3.4962040686671	3.9416654694526	1.11458128297842	-0.88698650247268
EGFL8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EGFLAM	3	8	8	31	0	0	0.670461662159631	0.882076853217095	10010	0.790243355176162	1.85714793954386	7.55669313788	0.425514488291254
EGFR	10	44	32	67	17	15	0.584552612534438	0.840823279187672	9116	0.432476412851467	0.790999262702044	28.8613046684548	0.546746922840525
EGLN1	344	293	238	127	186	134	0.0110728578581845	0.098593576621576	1350	-0.665623834827547	0.262016286149679	209.502209366524	-2.54039107495518
EGLN2	130	149	155	59	73	32	0.00169571906765845	0.0272576821561319	748	-1.15287654828098	0.367284498211543	92.8063901383792	-3.13891970364883
EGLN3	164	116	148	54	97	22	0.0137135227043243	0.112607791313136	1464	-1.09322284866412	0.443555488800892	93.8762643650424	-2.46468114196836
EGR1	160	308	344	285	368	345	0.0288476382587159	0.179395318168344	1934	0.611400533745576	0.279745177873642	303.184918696622	2.18556236927072
EGR2	0	0	0	0	7	0	0.32344443042761	1	6192.5	3.89707717806257	3.94678937620619	1.20199037764102	0.987404395470575
EGR3	9	11	2	19	41	97	6.08349546530908e-05	0.00187605640926339	390	3.33262745151348	0.831172747449827	34.4578013047657	4.00954851050943
EGR4	0	0	0	22	0	0	0.0864304941480265	0.341899464792097	3039.5	5.39445441842766	3.14630734529355	3.38832646610851	1.71453511256522
EHBP1	81	58	72	108	54	33	0.858285280659688	0.959058135981333	11840	0.0840466439630021	0.470698298263188	64.730788594831	0.17855735674661
EHBP1L1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EHD1	88	162	41	85	189	17	0.611977805325408	0.854825787783992	9387	0.29135004024517	0.574369090771799	89.6119756723327	0.507252296347761
EHD2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EHD3	76	50	28	24	2	16	0.0543685144054817	0.263559098248581	2481	-1.57144580498643	0.816806951806805	30.0184833398082	-1.92388887179563
EHD4	75	96	43	43	68	21	0.428846184188776	0.742095689885163	7434	-0.407703346232896	0.515318544531922	53.428254568135	-0.791167619638499
EHF	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EHHADH	139	151	176	135	109	98	0.553589798584074	0.825792152388561	8744	-0.176990742181192	0.298774275027257	130.392020044945	-0.592389495933158
EHMT1	199	281	189	95	70	115	0.0039127884934995	0.0493282046240236	954	-0.903007147923951	0.312988979118369	148.701323722279	-2.88510844844298
EHMT2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EI24	597	872	531	275	91	175	2.69079976374567e-09	2.27903160271614e-07	142	-1.57481352647121	0.264699956629467	384.170277208778	-5.94942872875372
EID1	2022	2238	1556	1590	1297	1342	0.181828478105764	0.499777935850205	4406	-0.147094660201923	0.110171195081688	1608.83420729871	-1.33514627024658
EID2	1007	976	766	1039	816	540	0.646049187462921	0.87165374997686	9759	0.0637462232060161	0.13880275988029	821.504954810599	0.459257605979836
EID2B	319	423	329	363	291	238	0.892034231589222	0.968661658778812	12291	0.0242909156528844	0.178964139744065	314.316230865568	0.135730631218202
EID3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EIF1	3130	3210	2579	3227	2857	2413	0.00609684264649482	0.0663734862941054	1104	0.220833566296572	0.0805219279754935	2825.23448613322	2.74252705876319
EIF1AD	155	225	209	203	158	112	0.846669244178818	0.955617622577198	11728	-0.050800876595867	0.262713391687706	169.477774693542	-0.193369954494955
EIF1AX	1686	2063	1690	1314	1160	838	2.21212567404914e-06	0.000110855147840788	240	-0.435361226551805	0.0919839713544051	1380.95465406622	-4.7330118513192
EIF1AY	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EIF1B	415	476	281	464	422	255	0.190248064945071	0.512000712149195	4509	0.245456645363147	0.187393568130925	369.309662394997	1.30984562496646
EIF2A	187	339	152	292	296	168	0.0611950057620835	0.283304917677911	2597	0.469795667875498	0.250947985673862	228.738113423602	1.8720838368715
EIF2AK1	439	429	405	178	351	174	0.023823667488001	0.159093419699161	1801	-0.572350903400208	0.253256975362705	313.69827267501	-2.25996106358179
EIF2AK2	183	262	232	177	67	67	0.00805012615208272	0.0790358099845705	1225	-0.880282135071255	0.332186931053532	152.594194232844	-2.64996016634199
EIF2AK3	51	87	42	220	174	88	1.37702673136367e-06	7.28888383430175e-05	227	1.70085749798606	0.352268305072702	108.749251555239	4.82830125076123
EIF2AK4	117	119	136	67	105	116	0.917690053347738	0.976916372159874	12520	-0.038901736175777	0.376430006026303	109.220449643726	-0.103343876824364
EIF2B1	144	329	174	274	231	331	0.0085130108869667	0.0823038440012448	1244	0.750316693619226	0.285181384546019	246.682768476501	2.63101567731589
EIF2B2	151	222	90	302	265	270	4.06311293066738e-06	0.000187230111943052	261	1.20362365690545	0.261195817553077	217.166489770154	4.60812760396083
EIF2B3	277	314	204	201	317	101	0.749836912600652	0.916236444837321	10822	-0.0932428799884004	0.292430888439948	222.824053095629	-0.318854415434121
EIF2B4	36	71	97	57	51	4	0.30158053250341	0.637826798621807	5906	-0.712927683776443	0.690119288623647	48.8771835293046	-1.03304993140865
EIF2B5	110	166	133	83	195	159	0.214895561682912	0.540411592565153	4859	0.447373047951375	0.360721919789555	140.889402785312	1.24021586548545
EIF2D	359	356	322	249	233	234	0.262376177016186	0.594722631167294	5460	-0.232448294048341	0.207396359397601	282.547002711734	-1.12079254777425
EIF2S1	712	803	629	733	615	568	0.290820221489899	0.625593776401184	5792	0.135511770019608	0.128286181052988	656.812569109189	1.05632398522827
EIF2S2	1367	1894	1418	2326	1753	1740	1.21718051070847e-09	1.08437259276228e-07	135	0.618214268947947	0.101714038814074	1722.9507114557	6.07796402695205
EIF2S3	614	832	616	516	583	561	0.92154734167737	0.977713290462993	12559	0.0159499147523906	0.16195306144018	602.838020094366	0.0984847993026793
EIF2S3B	8	11	0	3	4	1	0.652276889402087	0.873017376901724	9832	-0.911802529112206	2.02352371479642	3.95126640203551	-0.450601355667304
EIF3A	498	496	450	303	410	213	0.0654242763975479	0.29628367402331	2654	-0.369603368450918	0.200615403326348	376.489540817585	-1.84234790710298
EIF3B	363	517	304	319	327	336	0.717753531122711	0.905132877245926	10456	0.0722507070789205	0.199884228686915	349.543296947949	0.361462770492459
EIF3C	0	1	6	0	0	0	0.349905422817898	1	6513.5	-3.49421448015529	3.73803628617854	1.12455170316081	-0.934772755704702
EIF3CL	0	1	0	1	0	0	0.941926885766486	1	12739.5	0.297255251465666	4.0804728567969	0.277857204143949	0.0728482364416476
EIF3D	935	969	572	964	1164	761	0.000487274991734634	0.0101042350441249	580	0.528025711540303	0.151398459776169	874.324554003345	3.48765576823534
EIF3E	328	407	315	373	300	203	0.950933018868229	0.988559750984837	12813	0.0114748379388144	0.186476140160096	306.726734062165	0.0615351536607467
EIF3F	86	193	140	261	118	32	0.715162027312508	0.904062823469365	10434	0.168021802870423	0.460419247805338	127.885938200177	0.364932186634954
EIF3G	692	755	590	541	738	328	0.695731742940528	0.894066211384307	10268	-0.0718501784718743	0.183718414462002	579.857900873649	-0.391088605256468
EIF3H	258	360	291	357	328	336	0.014292679677266	0.115431937359685	1489	0.483380157374971	0.19731234774381	317.953591069667	2.44982213684159
EIF3I	1547	1735	1243	1671	1642	1355	0.000240367967625703	0.00570198332669492	507	0.34862109784085	0.0949323748733584	1496.53282788682	3.67230987643486
EIF3J	399	590	377	320	419	134	0.131658596254754	0.427614889861174	3707	-0.380098272013079	0.252122519050026	347.582740152286	-1.50759350432184
EIF3K	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EIF3L	249	319	251	389	307	301	0.00201685487980637	0.0307008750917814	790	0.584740897000628	0.189375101943795	298.425276658812	3.0877390480517
EIF3M	1683	2032	1388	2368	1733	1701	8.70885898852269e-07	4.71808320067398e-05	222	0.487840713661443	0.0991793598841643	1777.61806832067	4.91877255742739
EIF4A1	4105	5145	3825	4724	4162	3396	0.000456657882297611	0.00958503377032001	573	0.205494640231638	0.0586294921168593	4093.03322133136	3.50497049884126
EIF4A2	484	735	502	1372	1173	786	2.13108308127019e-22	6.74487795222015e-20	38	1.23857417007242	0.127224569553158	834.840902038113	9.7353378708419
EIF4A3	1506	1790	1119	1272	1268	962	0.788978062359226	0.933059488275662	11223	-0.028174486601975	0.10527091875629	1263.942119941	-0.267637890262941
EIF4B	121	120	103	158	195	137	0.00444729597870075	0.0536485744592116	997	0.803485654777977	0.282464057617357	138.557667345793	2.8445589203651
EIF4E	272	321	181	173	126	111	0.0137507390734105	0.112656770324188	1468	-0.614610257661409	0.249465361327656	184.191930628329	-2.46370980881053
EIF4E1B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
EIF4E2	489	437	361	311	183	125	0.000548770942932282	0.0110739398165211	596	-0.814385735182049	0.235661299191092	295.784595886542	-3.45574660742951
EIF4E3	16	23	12	23	10	0	0.717814698858538	0.905132877245926	10458	-0.456550152269467	1.26334875307758	12.5477439171526	-0.361380933932367
EIF4EBP1	66	123	50	262	257	73	3.93227450423713e-05	0.001310068295359	361	1.57946579506339	0.38416520675169	134.23576593675	4.11142333377499
EIF4EBP2	157	128	131	43	39	52	0.000694289378798291	0.0134898519528385	619	-1.32244891075603	0.38989310208002	86.4326026493158	-3.39182433262083
EIF4EBP3	33	61	30	54	49	29	0.467781178313685	0.772272372213958	7866.5	0.39441820493008	0.54320547019318	40.7230870968061	0.726093948924728
