rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
FAM98A	496	687	466	325	366	490	0.430967094745913	0.663526209332258	8317	-0.199956460152053	0.253900769801005	464.599020642682	-0.787537825540147
FAM98B	756	1028	727	946	929	584	0.244604017145283	0.482546604909061	6004	0.179973040991787	0.154675022790318	806.992047812526	1.1635559364731
FAM98C	356	334	211	297	199	277	0.947782267918641	0.978744729668889	13656	0.0191323143724287	0.292132039079704	275.071601411115	0.0654920098209725
FAM9A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FAM9B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FAM9C	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FAN1	0	1	0	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.130195217786575	-0.181995102191168
FANCA	375	591	398	311	470	242	0.450048029616697	0.677998280249922	8571	-0.18805077145797	0.248963416755306	384.189574958728	-0.755334956070255
FANCB	77	134	78	142	122	69	0.310692876561884	0.552865546188435	6857	0.416056824444641	0.410405848164319	100.41816970018	1.01376923917044
FANCC	243	337	211	383	306	107	0.594676508594309	0.786209379382403	10107	0.178968585529553	0.336361939256612	252.778249575171	0.532071452332235
FANCD2	1890	2060	1672	1930	1868	1314	0.531432961011634	0.742261893660352	9444	0.0674229160087058	0.107735303482752	1750.78413398099	0.625820077812285
FANCD2OS	0	6	0	0	0	0	0.447326842453847	1	8518.5	-3.0078026682455	3.95826465233414	0.781171306719447	-0.759879121895461
FANCE	327	345	331	318	485	139	0.815881108551099	0.915435537351382	12350	0.0751963298275906	0.322944686396709	314.947148327203	0.23284584944438
FANCF	160	246	142	322	195	185	0.0538783106852083	0.182470549445157	3187	0.578695331508857	0.300182196005224	204.027355552505	1.92781363855032
FANCG	335	454	257	436	358	171	0.784166329726116	0.899992184989391	12040	0.0756040527887851	0.276034310844374	321.245954338818	0.273893678497852
FANCI	862	1088	789	1263	916	692	0.0770776828848577	0.232342929504937	3636	0.268601160008918	0.151932357367179	911.966610175418	1.76789964075778
FANCL	346	270	296	420	367	134	0.640446164721817	0.814201970755748	10603	0.150270114831241	0.321725825705566	296.87150309646	0.467075077052608
FANCM	151	153	177	158	207	188	0.20318549758384	0.429000452945795	5521	0.425428218583271	0.334317310905123	173.730633063504	1.27252823801279
FANK1	7	3	4	0	0	0	0.137904023696938	1	4633	-4.48469908427751	3.02276442422392	2.19509317200952	-1.48364161240548
FAP	14	0	0	0	0	0	0.226052160106973	1	5779.5	-4.52698520699775	3.73948333014835	2.26052227020334	-1.21059109168917
FAR1	454	446	309	357	314	260	0.473598404049108	0.696892664869905	8817	-0.162932089144894	0.227356664764291	347.315762004098	-0.716636520481206
FAR2	394	359	282	365	317	204	0.883942597441436	0.949259028184489	13087	-0.0361145175737838	0.247405235914454	311.637012439401	-0.145973133673983
FARP1	870	1061	820	648	433	497	0.000926907967948413	0.00897622785102799	1033	-0.578436706112607	0.174658197739927	696.156519389402	-3.31182110887187
FARP2	197	311	260	244	198	118	0.373154480580402	0.614368630259467	7622	-0.264306996617491	0.296780713479426	212.63378906238	-0.890580097064877
FARS2	138	279	211	252	264	120	0.510503997403674	0.725841499966265	9245	0.218305437148991	0.331744398881322	203.621266234766	0.65805312127391
FARSA	2505	3299	2347	3544	3333	2236	7.55679415069077e-05	0.00114916997911355	653	0.371625329367986	0.0938912993130999	2820.05647031931	3.95803798740418
FARSB	1624	1992	1668	1717	1680	1365	0.518639216403217	0.732752907839066	9331	0.0676386966269177	0.104793988583581	1644.08766251219	0.645444433799474
FAS	83	75	49	32	46	50	0.444941132399414	0.675478444943348	8479	-0.431198888079672	0.564488058332066	54.8189164479846	-0.763876014230961
FASLG	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FASN	2439	3349	2786	1736	1364	1211	2.48150033812579e-13	2.0691086293915e-11	118	-0.778130325830647	0.106303363952985	2057.11424768261	-7.31990312343071
FASTK	534	804	637	509	477	342	0.0500837453610346	0.173756689212701	3102	-0.358565042557771	0.183011561004085	530.827665079064	-1.95924804198445
FASTKD1	117	181	179	134	191	103	0.889378123388525	0.951498638192755	13131	0.0502520043249566	0.361288300348806	147.780304316182	0.139091147641484
FASTKD2	251	320	236	310	369	260	0.0643676681580979	0.207100551670217	3383	0.443961174719311	0.240027713649966	287.972607452163	1.84962464528885
FASTKD3	285	241	254	391	390	287	0.00832673349212733	0.0495914605285596	1725	0.645889592199383	0.244791831528288	308.025385592724	2.63852591880601
FASTKD5	495	491	360	473	446	331	0.619653415739286	0.801573751966715	10396	0.101647927419092	0.204794290813274	423.901065279661	0.49634160706058
FAT1	75	73	70	139	58	38	0.641107844416993	0.814833831151667	10607	0.244544178296769	0.524603592514375	72.8368472390437	0.466150407252632
FAT2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FAT3	126	83	41	73	21	60	0.448117831438051	0.677817099239654	8543	-0.467345472952972	0.616098338889621	65.6302766637624	-0.758556619054121
FAT4	0	7	0	0	12	22	0.158490671211152	1	4918	2.84115017646024	2.01476291909963	7.62197398077792	1.41016600490638
FATE1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FAU	21972	30168	22074	24251	23268	18035	0.370140700905946	0.610530487210998	7592	0.0436281085399476	0.0486806845448992	22737.4236605544	0.896209840675278
FAXC	135	105	134	150	196	32	0.792446754108131	0.90341301193932	12124	0.132919679083802	0.50513929047896	121.494023132121	0.263134706781115
FAXDC2	0	13	7	20	10	0	0.677764535455828	1	10951	0.742421901837798	1.78674878720436	7.66969026598596	0.415515548215053
FBF1	48	65	46	48	85	30	0.676063533780079	0.838707490715194	10936	0.240950641855251	0.576656597720269	52.2604404253926	0.417840778736974
FBH1	849	974	833	608	674	591	0.0931296464658287	0.262344428261555	3930	-0.275802377522994	0.164254615404358	738.555491925066	-1.67911493289872
FBL	56	61	53	30	34	23	0.207303668677944	1	5565	-0.758313902986578	0.60135230736225	41.2324613854167	-1.26101437327616
FBLIM1	187	209	126	157	123	161	0.977221648875645	0.992311923328838	13911	0.00980743753822142	0.343490178506267	158.007224521671	0.0285523084848334
FBLL1	22	30	24	28	25	42	0.418395837488836	1	8167	0.59909120286203	0.74034317407581	28.9953119672263	0.809207437631732
FBLN1	166	248	223	208	246	187	0.417688607597683	0.654505209452715	8151	0.234147452437681	0.288914776902963	210.449183546611	0.81043778704446
FBLN2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBLN5	140	119	138	81	63	81	0.14714022202298	0.351813177891454	4750	-0.603629933817341	0.416380622204735	101.790007707252	-1.44970707479402
FBLN7	9	0	0	0	0	0	0.322990199458354	1	7022	-3.88890589934809	3.93481833281315	1.45319288798786	-0.988331752680373
FBN1	142	140	31	61	150	79	0.777759604606502	0.897008176031341	11980	0.156883399203021	0.555851342972892	98.1696977000884	0.282239849172537
FBN2	295	358	372	272	205	224	0.194222833186717	0.418610833674503	5382	-0.334777094040442	0.257880340526496	281.425615332572	-1.29818773062325
FBN3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBP1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBP2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBRS	641	887	605	853	783	672	0.0228565640854117	0.101436957165704	2361	0.344391282013583	0.151325993798443	728.825589753012	2.27582369273776
FBRSL1	884	1229	1100	867	662	616	0.0174719214565162	0.0841383303673613	2156	-0.370788367339137	0.156014783240279	865.645804293618	-2.37662328939741
FBXL12	51	131	45	135	126	85	0.0585407360276727	0.193477427536537	3280	0.872378275670553	0.461178876483275	93.2585833841799	1.89162669878309
FBXL13	0	0	0	6	0	0	0.380355780069949	1	7707	3.47166055364652	3.95747664091539	0.926396355770311	0.877240946353002
FBXL14	0	0	0	13	0	0	0.23924916945907	1	5938	4.58161046332472	3.89306188564978	2.00719210416901	1.17686556183784
FBXL15	435	557	537	502	589	463	0.222101895599152	0.453844351152661	5731	0.243662934498646	0.199566996056413	509.518183880832	1.22095807079127
FBXL16	181	214	109	148	91	140	0.686852909593783	0.846118164203485	11029	-0.152480850708592	0.378242785204456	143.516986108294	-0.403129568290827
FBXL17	174	139	136	97	100	131	0.589578197332285	0.7817204999772	10066	-0.211583216043584	0.392222160465709	128.931017489085	-0.539447377966502
FBXL18	297	353	170	184	176	139	0.111650898067781	0.294829089127456	4244	-0.480414859828135	0.301992647216377	210.501485826795	-1.59081641310266
FBXL19	80	66	27	27	74	51	0.899728488884866	0.956398941458319	13224	0.0802818263518283	0.637135404616399	53.6800600349959	0.126004340317838
FBXL2	55	62	80	38	35	49	0.423568954562408	0.658813638070144	8227	-0.457059248732134	0.571149260267283	52.6651864542164	-0.800244840583777
FBXL20	225	321	319	244	380	235	0.461089976762523	0.686749058638581	8689	0.208473900860981	0.282847820324989	284.290181721603	0.737053234567786
FBXL22	55	23	28	17	19	0	0.163733970904318	1	4990	-1.4841263454631	1.06570612607982	22.4671710538497	-1.39262251491641
FBXL3	389	449	359	540	261	203	0.756346643803977	0.884862619308839	11737	-0.0855005627668053	0.275557745317195	352.762885451416	-0.310281834641902
FBXL4	117	53	97	94	77	39	0.668239591734776	0.833203566478072	10861	-0.223607294146845	0.521757795930109	78.0770402937858	-0.428565314962342
FBXL5	200	248	158	73	234	99	0.422414858707778	0.658275655602854	8209	-0.337478320827626	0.42067067456285	163.44941206264	-0.802238761183734
FBXL6	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXL7	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXL8	7	0	0	0	1	0	0.51551430523615	1	9298.5	-2.56391210402178	3.94280925461954	1.30118447620003	-0.650275460578726
FBXO10	29	66	17	43	40	1	0.808007245564659	1	12266	-0.233583711559653	0.961259279049639	29.8288461461204	-0.242997614327935
FBXO11	310	328	263	267	225	96	0.14601402975161	0.349536549759887	4743	-0.450587383698058	0.309947098856223	237.1050254675	-1.45375577110039
FBXO15	8	0	0	0	12	0	0.820464243180175	1	12381	0.674024952285816	2.96995437155539	3.34280710472505	0.22694791500545
FBXO16	474	689	503	446	433	325	0.189257556740112	0.41251774496366	5305	-0.246119771791736	0.187480027673319	462.731675982765	-1.31277861885425
FBXO17	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXO2	11	11	1	11	0	0	0.643426671408234	1	10624	-0.974720556588667	2.10562327648996	5.07522695132564	-0.462913080165752
FBXO21	701	778	704	729	556	427	0.355235583071509	0.59708193475215	7398	-0.158723507662029	0.171689185749115	631.174547389456	-0.924481684559722
FBXO22	806	965	1018	1110	891	627	0.565025052576862	0.765741252383436	9822	0.096993529809336	0.168568976303799	883.848138774431	0.575393716780553
FBXO24	4	9	0	0	0	0	0.243994236977014	1	6000	-4.21743496449812	3.61992580942545	1.81762046585155	-1.16506116051243
FBXO25	278	346	262	119	235	173	0.121654087731156	0.311625766515711	4395	-0.497267882705136	0.321259882905745	229.279538818395	-1.54786796971793
FBXO27	36	37	5	43	45	6	0.633488073202883	1	10518	0.445935844657649	0.935222760717498	27.0743070118706	0.476823130689772
FBXO28	366	552	283	493	155	382	0.912706382627651	0.963118629201357	13334	0.0370074184379899	0.337580369574553	362.185559827567	0.109625504837943
FBXO3	297	271	247	234	350	84	0.723238167597447	0.866301426444275	11417	-0.131486048839654	0.371288559216711	238.616533426402	-0.354134393790758
FBXO30	127	153	74	109	150	51	0.979147951751053	0.993281441105125	13926	0.011687228215914	0.447150189445265	106.169259300947	0.0261371424898939
FBXO31	101	203	144	100	190	167	0.434419500020254	0.666082820741668	8365	0.309852190723361	0.396407158585816	150.295975230518	0.78165135016421
FBXO32	133	67	47	108	139	130	0.0804128918203837	0.238833965314903	3693	0.834196191793915	0.477148311751279	106.087485763765	1.74829538583541
FBXO33	434	462	401	308	414	260	0.407855829310792	0.645208683218773	8046	-0.189870530046369	0.229402888296838	371.203998652473	-0.827672796345458
FBXO34	53	28	18	28	76	77	0.0979967942001643	0.271068444794888	4014	1.13974768650837	0.688817591767002	48.8589689633653	1.65464369686698
FBXO36	12	0	0	1	0	24	0.515228391372291	1	9294	1.43222415180409	2.200989737253	7.17511066968183	0.65071823260367
FBXO38	142	104	40	124	37	75	0.910299587519613	0.962136658474363	13308	-0.0635777637217266	0.564329740001427	84.5653616209395	-0.11266066488285
FBXO39	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXO4	726	976	518	868	780	708	0.0596514022098925	0.196061888445623	3300	0.329762275305761	0.175092400336086	748.900606797244	1.88336144043253
FBXO40	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXO41	18	25	20	18	12	33	0.731493506633772	1	11487	0.302164808299032	0.880588789402391	21.3520583435093	0.343139512943488
FBXO42	136	94	53	125	157	42	0.488161939427096	0.707888772590006	8996	0.354863683361594	0.511895047212485	98.1618242107404	0.693235235023268
FBXO43	11	0	0	0	0	0	0.287606105369136	1	6545	-4.17882440771354	3.92972747501115	1.77612464087405	-1.06338783905153
FBXO44	133	212	102	84	136	25	0.182531499569937	0.402114447378056	5226	-0.671566622586524	0.503800566789724	107.779671346382	-1.3330009270649
FBXO45	600	982	747	426	600	504	0.0961475921398693	0.267461201140461	3983	-0.352340312514426	0.211765365488202	625.720423733054	-1.66382407105215
FBXO46	67	112	132	147	115	77	0.473557800097258	0.696892664869905	8816	0.30298906514479	0.422754413950172	106.311449484376	0.716702310246019
FBXO47	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXO48	28	27	36	8	0	32	0.472301571898512	1	8798	-0.828057605683869	1.15209731902713	22.1172223599194	-0.718739287044875
FBXO5	552	561	498	647	454	518	0.258877548871182	0.498258255740132	6197	0.222597053220958	0.197154625910788	533.318649346793	1.12904808696542
FBXO6	34	23	82	58	25	43	0.993975291410203	1	14078	0.0053530824967294	0.708930768346653	44.6418869986591	0.00755092420267454
FBXO7	1409	1867	1260	1727	1418	921	0.740724225199034	0.875044147653778	11591	0.0449120617839963	0.13572927481862	1387.04931023509	0.330894435588889
FBXO8	80	180	135	139	55	34	0.210098155626459	0.438328191944176	5598	-0.629698149396648	0.502433869837103	97.1716118404952	-1.25329558216449
FBXO9	1860	1900	1740	1031	1011	783	1.05978325986668e-09	5.69792759225587e-08	183	-0.755984282592115	0.123929088733481	1338.82070725878	-6.10013589479315
FBXW10	0	0	5	0	0	0	0.43348199593954	1	8348	-3.09787444771089	3.95516852595149	0.842807979435154	-0.783247142918047
FBXW11	344	464	352	179	321	83	0.0204355375392051	0.0937321038726455	2275	-0.805975734180551	0.347665027756497	275.371534035439	-2.31825369201372
FBXW12	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FBXW2	341	467	341	299	152	250	0.0962708603384937	0.267648769389782	3986	-0.472615084093981	0.284158782363826	298.435475594327	-1.66320773253055
FBXW4	329	366	260	341	246	156	0.508099297387148	0.723890672891999	9224	-0.176091044960946	0.266078875516643	272.337357725054	-0.661800169664095
FBXW5	1029	1185	867	768	561	485	0.00032852859116778	0.00389914693425789	838	-0.555971454537175	0.154793423213645	783.760750152208	-3.59169945980087
FBXW7	331	363	273	260	390	181	0.958073611007266	0.983462311810171	13757	-0.0145517106207711	0.276800355468083	291.862532344435	-0.0525711413779199
FBXW8	111	144	57	110	61	89	0.993144746070909	0.997761636990818	14067	-0.00397054345333284	0.462126768007814	92.538997758822	-0.00859189237284282
FBXW9	159	135	161	304	177	256	0.00618148651744013	0.0395446331892675	1602	0.901808540559506	0.329368124026495	201.798647197411	2.73799580097485
FCAMR	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCAR	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCER1A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCER1G	20	6	7	0	0	25	0.991611477544987	1	14052	0.0180396665798464	1.71583331365334	10.4853374648492	0.0105136474716396
FCER2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCF1	425	588	437	417	312	340	0.320539537787697	0.561672041370107	6987	-0.207554579872508	0.208944109159476	408.562709527776	-0.993349756101967
FCGBP	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCGR1A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCGR1B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCGR2A	0	1	0	0	16	0	0.20233413616115	1	5501	4.06281699199797	3.18669891077167	2.86496867536029	1.27492967040747
FCGR2B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCGR3A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCGR3B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCGRT	429	571	370	420	268	247	0.134957710365438	0.33304462309645	4592	-0.337394851073316	0.225707201638347	368.947105632324	-1.49483423047319
FCHO1	0	3	16	0	0	0	0.0978263523069727	1	4013	-4.97592065028615	3.00571950325586	3.08757118755222	-1.65548403465331
FCHO2	23	65	14	28	17	0	0.367859517645689	1	7566	-0.999235014925836	1.10965691856105	21.7651464490038	-0.900490050764156
FCHSD1	17	13	17	37	57	0	0.336338716925972	1	7186	1.08818120621199	1.13184247510732	22.7584128306942	0.961424606466382
FCHSD2	66	96	14	78	85	131	0.0713488188672907	0.220950893350634	3526	1.08297136404562	0.600566099797067	79.8323551937756	1.80325090678871
FCMR	1	30	21	24	0	8	0.73398529950519	1	11518	-0.492706918518698	1.4498671489426	13.007074933328	-0.339829010456601
FCN1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCN2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCN3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRL1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRL2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRL3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRL4	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRL5	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRL6	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRLA	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FCRLB	14	36	30	43	44	23	0.357254996146873	1	7425	0.66574598662178	0.723158835967645	31.0355229398932	0.920608244703196
FCSK	51	49	27	12	10	37	0.352879467106398	1	7375	-0.763235904631853	0.821550759418336	30.5639924195408	-0.929018561399943
FDCSP	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FDFT1	0	1	0	0	5	0	0.546932795577329	1	9634	2.38654092788379	3.96196726723678	0.98481192327836	0.602362605975857
FDPS	2540	3009	2176	3050	2391	1994	0.10079862777487	0.275948163237882	4064	0.156084919059232	0.0951160723180596	2470.58924167295	1.64099415856132
FDX1	1196	1383	1100	993	758	745	0.0125754720163911	0.0673177743031948	1933	-0.342446392216859	0.137221679594824	999.257959583198	-2.49557062140621
FDX2	411	622	508	556	454	477	0.36062832157068	0.601615126252395	7457	0.181598414810967	0.198648737037933	497.445475651769	0.914168484123261
FDXACB1	90	43	68	83	28	58	0.895427280295578	0.954714890640246	13181	-0.0782516942929202	0.595341743934984	61.4777234066254	-0.131439958796952
FDXR	317	344	264	355	199	276	0.803652032862351	0.908448110217448	12231	0.0674263070152958	0.271198452430376	287.753517063836	0.248623494754661
FECH	641	749	440	484	472	263	0.0794245197510494	0.236805409039568	3679	-0.38105668887193	0.217245779654583	486.290601801802	-1.75403494363759
FEM1A	529	610	510	422	462	338	0.24928036693523	0.487027309427269	6072	-0.217404400359878	0.188702870082188	466.511356700166	-1.15209906592936
FEM1B	538	734	535	511	376	469	0.401068855500152	0.639215601569026	7967	-0.171085881501906	0.203743078368689	515.11030258056	-0.839713834068571
FEM1C	115	74	37	76	57	25	0.544422574297564	0.750746139945863	9612	-0.358484877751761	0.591423722644039	61.2117026954049	-0.606138820656545
FEN1	1952	2383	2044	1893	2076	1580	0.873149442046314	0.943953121667255	12986	0.017249088613395	0.108036836444851	1951.73018651045	0.159659327142554
FER	161	153	125	274	116	107	0.366620406789483	0.607246128289825	7550	0.343398129233453	0.380360861188239	151.780861782641	0.902821936412398
FER1L5	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FER1L6	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FERD3L	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FERMT1	101	81	91	27	94	67	0.593426468715384	0.785302357187715	10097	-0.29597908924058	0.554395404430696	76.6189278389941	-0.533877241541203
FERMT2	922	1196	905	1124	1007	990	0.0420054236261835	0.154040761482676	2905	0.279379017351451	0.137390524712036	1012.47671597051	2.03346641216355
FERMT3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FES	27	23	1	15	2	0	0.345430331560158	1	7300	-1.48299060004055	1.5718138097626	10.1804678405643	-0.943489992790265
FETUB	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FEV	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FEZ1	25	26	32	29	5	18	0.590467833799903	1	10071	-0.485872121765815	0.902842547040941	21.9602333034305	-0.538158201956982
FEZ2	554	696	570	653	691	461	0.245625522850046	0.483796017408715	6013	0.197772778075603	0.170341014896082	592.71718679644	1.16104027087226
FEZF1	16	6	0	2	7	0	0.586765657058444	1	10039	-1.15047005537929	2.1166674458939	4.86988750275425	-0.543528959927585
FEZF2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FFAR1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FFAR2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FFAR3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FFAR4	0	0	8	1	22	0	0.513389465355421	1	9283	1.55180762515202	2.37435896932263	5.26320566388849	0.653569087573446
FGA	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FGB	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
FGD1	66	138	103	145	7	84	0.824164375067559	0.921523438512387	12400	-0.152964394347134	0.688433216482166	87.3608302540372	-0.222192059716073
