rownames(count)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
DSG1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DSG2	183	204	197	195	293	197	0.571313626886655	0.799367728622347	9775	0.107933203845767	0.190654987854257	209.919630426422	0.566117913097951
DSG3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DSG4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DSN1	776	661	712	846	815	802	0.296511617985954	0.582003399486983	6505	0.0896225112877337	0.085849978919071	760.213408306576	1.04394331153207
DSP	534	483	496	475	411	423	0.00419938184231854	0.0388914896366845	1292	-0.319062699318635	0.111451936798231	468.128164982356	-2.86278290431379
DSPP	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DST	511	419	553	462	585	451	0.450380423424974	0.715429961937782	8315	-0.0946005861534931	0.125335152703982	492.199617687961	-0.754780954206215
DSTN	656	568	705	815	843	771	0.022339306070757	0.128312933721471	2100	0.222649194177029	0.0974587224932433	717.467764655395	2.28454866307595
DSTYK	438	361	343	298	280	240	6.45785111135245e-06	0.000191267768896037	403	-0.588308363893764	0.130421696286678	325.149033903866	-4.51081668651672
DTD1	287	243	331	282	332	277	0.684007421002317	0.86144061800123	11093	-0.0606360909091371	0.148982741662208	289.454886125919	-0.407000772254672
DTD2	211	176	174	161	204	156	0.220969925327404	0.496236505871664	5618	-0.21373565679517	0.174627327658357	178.784574410854	-1.22395308718991
DTHD1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DTL	648	529	564	1004	946	816	5.84723448451612e-10	3.9430842263946e-08	177	0.560381897090008	0.0904645064907258	736.939253627523	6.19449460156461
DTNA	255	218	244	311	239	283	0.46977811274752	0.729610635157948	8524	0.109466244386809	0.151439081292206	255.574586103493	0.722840124575179
DTNB	211	148	166	155	145	155	0.087187449854443	0.29741909158692	3603	-0.303769227735871	0.177598761048441	161.725129459599	-1.71042425038661
DTNBP1	360	378	304	407	461	393	0.245356600125053	0.524796796663728	5926	0.1587243057964	0.136630847113519	380.389020942232	1.161701834905
DTWD1	168	202	172	225	254	198	0.278008393467468	0.561663538325609	6298	0.19645538907149	0.181097558947942	201.617135134007	1.08480418075631
DTWD2	65	93	114	114	179	74	0.345214004401529	0.628696117872544	7054	0.289836916459416	0.307058864588455	105.494459398132	0.94391320324811
DTX1	0	0	2	0	0	0	0.621318461763242	1	10320.5	-1.99367559202626	4.03592263447955	0.35033594283048	-0.493982608832479
DTX2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DTX3	198	131	112	104	89	114	0.0071278439964456	0.0576799633502201	1483	-0.610864554560925	0.227018703001618	123.583628987192	-2.69081157844766
DTX3L	68	23	27	31	38	31	0.486699441765042	0.740314073774377	8749	-0.29884270930962	0.429638410113677	35.300813701787	-0.695567952666407
DTX4	22	10	18	7	14	17	0.465010472163663	0.728071599321265	8457	-0.469224501726812	0.642226656199126	14.4912030890668	-0.730621342477143
DTYMK	394	403	338	312	388	423	0.404182407750264	0.679290512377802	7762	-0.12587477417276	0.150897332677127	375.157858550459	-0.83417494490835
DUOX1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUOX2	0	0	0	0	0	4	0.479206742705301	1	8637	2.80914061821466	3.97007351893977	0.666241179818793	0.707578991878431
DUOXA1	1	0	0	0	0	0	0.792739764768315	1	12193	-1.07216283015502	4.0804728567969	0.151148938545401	-0.262754555117086
DUOXA2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUS1L	285	199	193	233	303	219	0.722302512001695	0.881173412158427	11451	0.0587261637666924	0.165247426265015	234.789632221926	0.355383228011735
DUS2	79	46	89	61	52	96	0.712911874274123	0.876804336666305	11353	-0.119449506050051	0.324636763203554	69.8799173897813	-0.367948179594047
DUS3L	122	95	105	145	144	79	0.737172103501924	0.888058763362835	11598	0.0806516961808597	0.240320507121978	113.087723369535	0.335600557550105
DUS4L	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUS4L-BCAP29	15	11	21	20	28	13	0.648530593651886	0.842680292382856	10613	0.26146428160584	0.573632559898488	17.6816856273697	0.455804464188904
DUSP1	268	145	139	427	470	314	9.80138479354118e-09	5.46679106989287e-07	214	1.04551296397932	0.182331560894678	284.361309885186	5.73413049748006
DUSP10	30	17	14	22	4	23	0.544760740344804	0.782738089673487	9385	-0.387937690255747	0.640552721599419	18.1003357127304	-0.605629602645496
DUSP11	175	120	116	194	152	174	0.207819797811983	0.482157054998622	5428	0.24413233995261	0.193819956256734	152.466969688069	1.25958309282266
DUSP12	292	238	253	295	261	214	0.366487933858338	0.645572606040898	7341	-0.132853810781547	0.14711327581124	256.031405949312	-0.903071528038098
DUSP13	1	0	2	0	0	0	0.528763096637203	1	9220.5	-2.51772569913702	3.99705435342987	0.501484881375881	-0.629895287007185
DUSP14	2	1	1	0	5	0	0.930703886053935	1	13720	0.221337326930586	2.54529877154659	1.44899005241064	0.0869592715027696
DUSP15	0	1	1	1	0	0	0.78721075180217	1	12029.5	-1.08812317917499	4.03106583087513	0.521290659201774	-0.269934360992254
DUSP16	2	0	0	4	0	11	0.163683385188235	1	4805	2.94298506504468	2.11301462343579	2.75392475423482	1.39278972914033
DUSP18	278	230	253	177	88	176	4.14565157215978e-05	0.000947940558722206	522	-0.888329013175233	0.216707439573745	200.7845453214	-4.09920866086805
DUSP19	76	47	59	30	38	30	0.00368417991532645	0.0354060961910922	1244	-0.987135217362484	0.339921584042155	46.3841168033454	-2.90400864112255
DUSP2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUSP21	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUSP22	167	195	116	175	171	182	0.905944379365247	0.962842139837611	13497	0.025089236522324	0.212340669103346	166.957082968497	0.118155587567227
DUSP23	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUSP26	5	0	0	10	2	2	0.408234603639669	1	7814	1.49375962706886	1.80622949765628	2.94963133395371	0.82700433638534
DUSP28	27	35	52	65	41	38	0.602969318006438	0.817832564901734	10119	0.204452237251293	0.393075149394285	42.677511259028	0.52013524021131
DUSP29	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUSP3	598	462	412	594	554	536	0.405154066045842	0.679870509253925	7777	0.0928409074547109	0.111527088617361	518.637199813597	0.832451636689266
DUSP4	49	36	45	57	58	64	0.254197837872511	0.535831508713394	6026	0.362094769767473	0.31756783327712	50.7124185328309	1.14021236354721
DUSP5	211	121	94	161	87	132	0.352871315362935	0.635179010733222	7140	-0.24493965460549	0.26364974563271	131.996309011175	-0.92903429137654
DUSP6	300	232	184	239	391	278	0.189797285626306	0.45961055005794	5172	0.242549361258828	0.184985692927901	266.280787803621	1.3111790291445
DUSP7	205	194	249	224	201	187	0.244592005281781	0.524235582138972	5909	-0.197730786956868	0.169932313895398	208.909661572137	-1.16358556194663
DUSP8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUSP9	31	22	29	13	27	31	0.537204921137661	0.77863727245891	9299	-0.299099748030128	0.484729083502147	25.3632074585082	-0.617045187115955
DUT	605	607	582	715	659	606	0.803925140889263	0.924081959087872	12334	0.0262085606268231	0.105564548267613	623.989642013879	0.248270475807682
DUX4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUXA	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DUXB	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DVL1	222	162	129	172	239	160	0.784731023130268	0.914674945829403	12009	0.05504244552473	0.20150334740886	177.71869724594	0.27315896352355
DVL2	113	100	109	159	145	133	0.101398283754383	0.326575800024909	3832	0.330212969931577	0.201581407820972	124.702770833075	1.63811223217989
DVL3	135	96	96	102	68	101	0.138125203808303	0.38529152434118	4443	-0.365375394863774	0.246407616616243	98.812432196577	-1.48280885096508
DXO	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYDC1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYDC2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYM	480	292	376	500	385	445	0.370948558220343	0.650358694318157	7378	0.120491470996194	0.134672787399813	405.894504409289	0.894697981103505
DYNAP	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYNC1H1	555	498	466	541	632	508	0.745587295831646	0.892342320570192	11685	0.0359543305303985	0.110811698852955	527.782700406606	0.324463309403
DYNC1I1	63	27	29	45	8	34	0.317744011303055	0.602572691279515	6752	-0.516398018099719	0.516860802744518	33.6466311238347	-0.999104624219245
DYNC1I2	30	31	27	58	56	50	0.0278990045905503	0.147085918194703	2294	0.78317848455278	0.356200118755152	41.2421961259476	2.19870360315946
DYNC1LI1	269	191	232	332	254	273	0.161811798250065	0.422900289886747	4772	0.211160524709662	0.150936331917572	254.352105930907	1.3990039510499
DYNC1LI2	1434	1130	1188	1298	1303	1191	0.196971735284584	0.468991548445401	5272	-0.0887691192939115	0.0688011456273462	1243.69423974323	-1.29022734264804
DYNC2H1	306	309	403	390	355	439	0.502026950809675	0.752680914562099	8953	0.104342326176404	0.155432325369705	364.859273371177	0.671303899804753
DYNC2I1	80	74	101	107	141	96	0.202971069663174	0.475725524287427	5368	0.315941026935776	0.248160388709789	98.500863742383	1.27313238256269
DYNC2I2	69	57	31	60	53	52	0.930648038290252	0.973682864896409	13718	-0.029586105444783	0.339954781800035	52.9850448368172	-0.0870295316574951
DYNC2LI1	157	173	184	220	231	235	0.0870457482463102	0.297020597789582	3602	0.299387677443007	0.174958594282372	198.309237078677	1.71119160319621
DYNLL1	1595	1208	1206	1049	1179	1032	4.71289480913943e-07	1.89404418996257e-05	297	-0.399379952230857	0.0792790659776845	1201.70494099345	-5.03764704219995
DYNLL2	769	628	597	572	670	621	0.0492180769258237	0.212081937251491	2828	-0.201239468524502	0.102323540980057	637.491147769468	-1.96669765918015
DYNLRB1	739	590	567	530	535	461	3.82312903714528e-05	0.00088435791060787	516	-0.417940961438706	0.101493302688451	566.212647053843	-4.11791665428054
DYNLRB2	8	4	0	1	2	12	0.831105241775123	1	12607	0.305633869838511	1.43298832775563	4.43991504419542	0.213284270303304
DYNLT1	711	588	517	616	532	499	0.0256818694526021	0.139716861342871	2222	-0.24695748748787	0.110694184144253	572.01916350008	-2.23098882201475
DYNLT2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYNLT2B	54	66	70	57	78	55	0.680485320685397	0.859499239206878	11060	-0.125625192283302	0.305062896239493	63.2070929422397	-0.411800955907396
DYNLT3	159	111	119	185	152	157	0.196860916716343	0.468923545433693	5269	0.246086141973716	0.190683643282993	144.627461381279	1.29054667582841
DYNLT4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYNLT5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYRK1A	647	505	507	795	716	716	0.000729060838556435	0.0102592460650508	848	0.32200248264452	0.0953118205329607	637.298061789436	3.37841078728703
DYRK1B	0	0	1	0	0	0	0.792739764768315	1	12120	-1.07216283015502	4.0804728567969	0.17516797141524	-0.262754555117086
DYRK2	795	664	700	742	685	689	0.127837242895791	0.36901217199617	4285	-0.135161194731012	0.0887649724173642	706.342672011007	-1.52268615705188
DYRK3	377	181	155	239	277	225	0.935155946543765	0.974741006106857	13767	-0.0172191978914213	0.211642999267029	236.467496233499	-0.0813596384055019
DYRK4	294	215	244	359	355	318	0.0072855720955408	0.0587174804404962	1490	0.352754487815158	0.131453077852542	292.261002526273	2.68350116694006
DYSF	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DYTN	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
DZANK1	77	77	60	68	93	93	0.614675546295841	0.82336036056241	10244	0.13838269346429	0.274890247474758	77.4092818613978	0.503410705674441
DZIP1	789	625	707	762	770	817	0.622722998377993	0.828815979999969	10344	0.0449201596505099	0.0913020969161023	736.88452190438	0.491994829995933
DZIP1L	15	25	28	14	33	25	0.923201434991368	0.970444904921229	13647	-0.0505906112824112	0.524788884078221	23.4352518568112	-0.0964018347516497
DZIP3	119	124	131	125	99	156	0.706495530691945	0.873677025936496	11292	-0.0873824452206753	0.23205028892653	125.44050814964	-0.376566845164936
E2F1	189	133	105	211	174	149	0.275952302433003	0.559241028332234	6277	0.224026658950287	0.205631438487288	157.044435008962	1.08945723765939
E2F2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
E2F3	1698	1264	1432	1669	1432	1479	0.56475461616092	0.79494076134106	9678	-0.0415724815334243	0.0722003033470853	1477.52246943533	-0.575793723934576
E2F4	366	266	239	324	223	303	0.432445953196763	0.70153751457134	8074	-0.130285736966607	0.165966345574896	283.504210794492	-0.785012988719526
E2F5	126	87	111	132	95	147	0.627208150789445	0.831363767541568	10392	0.113158205799732	0.232998751678394	114.879495208102	0.485660137595602
E2F6	279	233	206	164	228	257	0.18622494275642	0.453908603472812	5128	-0.244190495271279	0.184736761343224	226.602184907352	-1.32182946965058
E2F7	298	214	317	512	391	355	0.00110984439376166	0.0141227107504682	938	0.495193655576029	0.151849078934019	340.936743730841	3.26109094011164
E2F8	46	56	50	103	96	87	0.00456044209580393	0.0412062353183314	1325	0.789826918545141	0.278446724633459	71.8446981506526	2.83654591227406
E4F1	120	68	72	114	130	103	0.174831662957334	0.439972744899586	4961	0.327125101345008	0.24109313119932	98.8528045237953	1.356841232754
EAF1	353	228	285	335	328	272	0.928541186843711	0.972874521741254	13696	0.0124353103652928	0.13866251172854	295.255015408739	0.0896804061189767
EAF2	46	29	56	71	90	62	0.0397075696504294	0.184992018480689	2601	0.663620410184715	0.322650455212015	57.6757355851029	2.05677816183041
EAPP	533	389	393	521	566	470	0.20066696664945	0.473258429940296	5331	0.14292616101461	0.111691283950814	471.097033494098	1.27965366641815
EARS2	387	324	318	507	627	438	9.8648286355618e-05	0.00196900659856297	598	0.502284359488022	0.12899285994495	425.48121035804	3.89389272943
EBAG9	240	161	291	280	379	249	0.127825143018642	0.36901217199617	4284	0.286384120228483	0.188072261003125	262.022204941514	1.5227344995003
EBF1	12	16	22	27	15	17	0.849504944814064	0.94101280410393	12946	0.107954790385639	0.568931344460383	18.0812979150969	0.189750119125589
EBF2	102	102	92	64	97	130	0.643463008462531	0.840303552407961	10558	-0.12835386957085	0.277304600168445	97.7422811210737	-0.462862388481412
EBF3	174	165	213	262	171	199	0.678906644568561	0.858717962226925	11042	0.0797872207068341	0.192743439624458	195.573574401015	0.413955571521872
EBF4	0	4	0	3	0	0	0.830378624499362	1	12601	-0.700221907600963	3.26876577207966	1.22962484298555	-0.214215993566118
EBI3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EBLN1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EBLN2	56	20	76	42	40	52	0.519294495147083	0.765883985428838	9138	-0.263436090998097	0.408787208866436	47.0098848532377	-0.644433302423046
EBNA1BP2	383	371	334	417	511	475	0.0478620167034018	0.208420660843416	2796	0.256125585416487	0.129448440758406	410.790965724529	1.97859150651728
EBP	456	388	334	401	435	400	0.771019347896787	0.907602252611689	11892	-0.0359505439993663	0.123523643459661	398.246261990777	-0.291041803758863
EBPL	392	295	337	341	372	333	0.558818530630205	0.791273989771194	9597	-0.0716353058999659	0.122537868685095	341.028489535393	-0.584597289545311
ECD	356	310	360	357	285	347	0.245242364378885	0.524796796663728	5921	-0.160320893598308	0.137971804717993	333.717888262185	-1.16198301476157
ECE1	145	141	70	115	159	85	0.708856194803193	0.874456883934517	11318	-0.10434514583968	0.279451491556968	117.925268617086	-0.373392696021481
ECE2	0	1	3	0	0	0	0.44606051321956	1	8273	-3.02551340341537	3.97049447502667	0.716760693871669	-0.761999147069723
ECEL1	2	0	0	0	5	0	0.702665704458486	1	11261	1.33822073888584	3.50572373511738	1.08256530136945	0.381724528228129
ECH1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ECHDC1	457	381	445	451	396	479	0.643300444333702	0.840183182357705	10557	-0.0567471554733158	0.122540447405214	431.317731099109	-0.463089181367727
ECHDC2	22	15	40	21	29	2	0.293410694753109	0.578435561719526	6473	-0.697460782569351	0.663825490122802	21.3117029210955	-1.05066887750925
ECHDC3	0	0	1	0	0	2	0.834334212205544	1	12649	0.843428353312323	4.03272391616465	0.508288561324637	0.209146068723314
ECHS1	589	490	436	460	518	448	0.0913090766922048	0.30614189308937	3671	-0.192470226138333	0.11398669473767	485.808817405842	-1.68853239039245
ECI1	390	357	340	591	486	425	0.00544329798676221	0.0471033982124429	1385	0.353061432442185	0.12702072370355	424.939737358888	2.77955771426862
ECI2	384	263	312	288	331	227	0.0530103380609416	0.221810429431173	2913	-0.282440806282028	0.145976560409515	297.058404516825	-1.93483669905417
ECM1	0	3	0	2	4	0	0.784484860307506	1	12008	0.73298870433233	2.68023542069586	1.50771609462193	0.273479224501118
ECM2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ECPAS	126	113	131	151	127	153	0.58006584218632	0.80391964266611	9871	0.112211843154181	0.202808902767189	132.291056446844	0.553288547115669
ECRG4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ECSCR	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ECSIT	83	60	64	68	68	95	0.814949381664261	0.928184496314363	12438	0.0656760798637374	0.280612021451256	72.1972655932063	0.234045852790187
ECT2	152	127	141	126	91	133	0.089470445819996	0.302098795277927	3645	-0.365969155732124	0.215504440855386	127.829424420025	-1.69819774608592
ECT2L	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EDA	113	63	112	121	90	82	0.779368790643412	0.9116487524052	11966	-0.0722131053233076	0.257773492928863	95.1893526813036	-0.280141703100699
EDA2R	66	61	58	95	64	71	0.475009057295222	0.732804460110608	8584	0.202468517811043	0.283429309557649	68.3277010910691	0.714352789155921
EDAR	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EDARADD	293	229	234	233	212	239	0.0994897594141656	0.322517590539783	3803	-0.24533783862114	0.148930386740913	238.048752724315	-1.64733231404242
EDC3	351	289	285	272	280	336	0.269336359137122	0.551139856447915	6217	-0.159534880787903	0.14442876718864	300.03212047874	-1.10459213834826
EDC4	463	359	335	384	369	387	0.32445678603507	0.610068714258758	6818	-0.121613905176206	0.123423212842454	378.835491649238	-0.985340620904452
EDDM13	0	0	0	0	4	0	0.493433064667936	1	8818.5	2.7216280900797	3.9739992100051	0.624213939422917	0.684858739585961
EDDM3A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EDDM3B	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EDEM1	131	80	116	134	105	233	0.10035224277513	0.324344535543988	3814	0.450377640983888	0.274094326498514	131.366734331506	1.64314835238419
EDEM2	59	32	37	80	44	51	0.305007741637688	0.590566559514372	6606	0.361690281410663	0.352609321499786	49.2694202937614	1.02575360138595
EDEM3	340	298	399	452	512	387	0.0505851591477462	0.215004630096037	2866	0.267971976622852	0.137071305584549	392.634788910836	1.95498230267866
EDF1	228	189	143	274	323	319	0.000294809058988891	0.00487374089763353	722	0.609212407846901	0.168299131127233	241.629777784985	3.61981909096335
EDIL3	36	26	38	15	40	25	0.353903679625644	0.636171164445718	7158	-0.424137886652488	0.457516447722135	29.7995563621936	-0.9270440194318
EDN1	1	0	0	3	3	10	0.0540957809526322	1	2943	3.81240083154313	1.97936895450653	2.74951006714133	1.92606882252207
EDN2	0	0	0	3	0	4	0.286126517423786	1	6385	3.57556671621267	3.35212254944757	1.13083890430055	1.06665751728019
EDN3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EDNRA	23	30	23	24	51	39	0.296706772637154	0.582161276612431	6508	0.463056089603986	0.443743646913054	31.4143533446027	1.04352162070439
EDNRB	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
EDRF1	613	537	632	633	582	587	0.360481368913589	0.642420970210267	7252	-0.0933385105692485	0.102070852678275	592.689489111989	-0.914448230029484
EEA1	984	784	974	1025	1061	897	0.868243165521702	0.948330016807013	13137	0.0141949772106357	0.0855683824338745	943.004362784755	0.165890446995481
EED	246	234	206	283	389	287	0.0201645384612525	0.120341965536755	2019	0.370696996111734	0.15955814758329	270.355989696503	2.32327212195935
EEF1A1	3256	2460	2971	2866	2916	2843	0.0488578721305637	0.211014589086034	2821	-0.112294616268094	0.0570072664830477	2855.48523804209	-1.9698298689955
EEF1A2	44	30	9	28	47	27	0.679925900394519	0.859338791519375	11053	0.208312694921016	0.504921830616292	30.1326556080058	0.412564247156348
EEF1AKMT1	36	53	52	61	63	27	0.906630559687066	0.962967237932573	13504	-0.0449143760256025	0.382935681466622	48.4620235288857	-0.117289608149293
EEF1AKMT2	145	117	132	168	168	217	0.0459197586993766	0.202474414420303	2754	0.389449152582044	0.195102084801364	155.793853564041	1.99613014375806
