rownames(count)	DMSO.GFP.1	DMSO.GFP.2	DMSO.GFP.3	TPG.GFP.1	TPG.GFP.2	TPG.GFP.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
CCER2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCHCR1	7	0	9	0	0	0	0.0827502875976963	1	3536	-4.68494598312555	2.70034036873745	2.35906622608	-1.73494646725442
CCIN	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCK	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCKAR	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCKBR	22	19	7	26	1	1	0.618144545605903	1	10629	-0.598583802623087	1.2008139323992	13.4261194129648	-0.498481726829341
CCL1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL11	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL13	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL14	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL15	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL15-CCL14	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL16	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL17	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL18	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL19	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL2	2	0	5	13	0	18	0.138829334967069	1	4494	2.40224591360804	1.62295867198718	6.65263920525905	1.48016456307338
CCL20	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL21	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL22	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL23	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL24	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL25	0	10	12	0	8	4	0.532041603547344	1	9702	-1.04444856464173	1.67140513814005	5.58681120106502	-0.62489251756399
CCL26	0	0	0	0	0	2	0.63314309398456	1	10784.5	1.92622085746369	4.03559638262744	0.342955547473119	0.477307608301896
CCL27	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL28	0	0	0	0	3	9	0.126113731956321	1	4288	4.44771204349591	2.90774589625443	1.96204391764397	1.52960822650465
CCL3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL3L3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL4L2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL5	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL7	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCL8	0	0	0	0	10	0	0.27855546721486	1	6367	3.9649350354149	3.6591404142409	1.39581318004979	1.08357007016836
CCM2	151	48	91	60	90	18	0.16642900055996	0.419999163299974	4918	-0.726394122901699	0.524938616497905	72.4962721921796	-1.38376964481636
CCM2L	5	1	6	0	5	4	0.830505695075148	1	13045	-0.391464819200467	1.82882157553742	3.20527244767793	-0.214053040732216
CCN1	490	432	485	752	1834	1330	4.06796409642933e-12	9.03657544380811e-10	50	1.45694492439466	0.2100918462371	860.501140589535	6.93479994816369
CCN2	389	254	331	272	391	368	0.563506919586938	0.779259392801051	10036	0.121758437033403	0.210785871737493	327.424154593109	0.577640408390549
CCN3	7	24	7	3	14	15	0.698290101183909	1	11537	-0.402589576304938	1.03859326723093	11.9745713184585	-0.387629680460294
CCN4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCN5	0	3	0	0	0	0	0.50084429312278	1	9257.5	-2.67940052169286	3.980321073574	0.600288820758105	-0.673161906330078
CCN6	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCNA1	9	29	44	10	22	10	0.209343567702915	1	5487	-1.00982876022065	0.804405672951976	20.3875772978656	-1.25537249944399
CCNA2	926	771	1117	746	1448	965	0.326133683348267	0.604520715116073	6986	0.172666768542697	0.175844037724102	968.248720768683	0.981931322650872
CCNB1	2726	2589	2559	1965	2738	2157	0.204536345310409	0.475268867649102	5413	-0.191311830751731	0.150789682563805	2430.81511429116	-1.26873289670054
CCNB1IP1	1331	1055	1400	1377	1973	1510	0.00466248347903131	0.0449533020847229	1176	0.387970754045096	0.137117706712403	1415.83093846654	2.8294723077512
CCNB2	1754	1062	1848	1022	1143	1234	0.0224839595106381	0.125871642280573	2068	-0.383767296792244	0.168164754126472	1313.24222368649	-2.28209114796804
CCNB3	5	9	5	30	7	2	0.334674449156355	1	7086	1.13275331690454	1.17415251482232	10.4346818817048	0.964741209174135
CCNC	1559	1556	1640	1007	1833	1263	0.186455195558954	0.449231639278375	5196	-0.225671620155222	0.170816022754029	1451.08403505139	-1.32113847703961
CCND1	772	441	758	559	558	407	0.16958423307584	0.424497567995171	4963	-0.292394662959558	0.212876549692405	570.070612278206	-1.37354097190157
CCND2	979	1030	1306	996	1300	975	0.997423640432602	0.99936369087027	14731	-0.000565560559079951	0.175150728122271	1085.62747388809	-0.00322899347974814
CCND3	607	385	741	419	537	497	0.33228220954491	0.610127046026669	7058	-0.191804959303477	0.197833497407668	517.501908572559	-0.969527212614717
CCNDBP1	574	406	547	545	637	572	0.157803598450966	0.408281626493058	4786	0.249813582255276	0.17685951701362	539.40933740414	1.41249725473376
CCNE1	1056	781	942	700	737	640	0.032516508213989	0.159171818745163	2383	-0.369451695114191	0.172802242622553	799.287155297674	-2.13800289572151
CCNE2	315	124	328	305	376	298	0.10428300587443	0.320761934712626	3936	0.442318270654336	0.272290534958003	282.494013595319	1.62443498347292
CCNF	692	323	591	410	450	426	0.277050568020081	0.558690133031447	6349	-0.236153556200572	0.217258803751215	469.139202155263	-1.0869688690314
CCNG1	2650	2128	2972	1597	2506	2028	0.0192107766475284	0.115231623915939	1922	-0.314158237473147	0.134174495778619	2262.70026948002	-2.34141545045559
CCNG2	105	64	119	39	96	64	0.196277260519238	0.464038214684372	5305	-0.515786874402204	0.399144573468241	77.7821743900485	-1.2922307070855
CCNH	1227	735	1026	941	1416	1140	0.0829071841773905	0.281078913532047	3543	0.267608479951819	0.154324682721254	1054.95960834114	1.73406142966243
CCNI	7949	6169	8362	3484	4958	3797	3.50262720811954e-13	9.97530266681635e-11	39	-0.847298184996895	0.11649094993489	5658.63329930643	-7.27351082183186
CCNI2	0	1	3	15	0	0	0.341110939189971	1	7167	2.16497559644252	2.27419977280152	3.56643767630066	0.951972479434184
CCNJ	264	241	310	66	258	291	0.247039558030497	0.525846755662079	5980	-0.424340964073946	0.36657909611904	231.582699824014	-1.1575699993983
CCNJL	41	26	66	19	28	16	0.0875106403310321	0.28997037057183	3630	-1.02232096964682	0.598311128765456	31.3454905131269	-1.70867784417826
CCNK	766	571	691	545	869	656	0.766342811044491	0.900049656579376	12179	0.0494374031086422	0.166365142904216	668.632722150325	0.297162027126713
CCNL1	254	152	209	215	258	250	0.237474496945971	0.513708973895432	5864	0.290539680014036	0.24594435149765	219.285277460818	1.18132284089806
CCNL2	601	458	644	457	642	525	0.842300270869917	0.936706534443938	13165	-0.034131626827944	0.171557069618119	543.674442559944	-0.198952027473539
CCNO	91	62	86	94	180	118	0.0306094877349299	0.153735628476416	2319	0.728602949592096	0.336986567883847	102.127943571389	2.16211273395097
CCNP	0	0	0	0	8	0	0.355875801825882	1	7394	3.64356451071124	3.94644560664244	1.11665054403983	0.923252180285621
CCNQ	619	757	773	298	526	511	0.00217254900235259	0.0261078912276959	934	-0.70084040624249	0.22861660725831	575.750905517475	-3.06557084652482
CCNT1	1040	765	900	955	1496	1124	0.0054614187981627	0.050111498393727	1237	0.422605466657114	0.152099619081076	1026.09532047429	2.77847813959249
CCNT2	279	239	252	196	461	376	0.113540093357334	0.337846901111106	4082	0.410279613275841	0.259263738030723	292.974221867491	1.5824797420271
CCNY	1431	927	1431	822	1090	837	0.00583068887527266	0.0526944355880012	1256	-0.414409614890472	0.150303399453421	1062.7056669878	-2.75715397254803
CCNYL1	378	344	473	190	418	337	0.156139219634335	0.406144803859148	4760	-0.340392792393167	0.240021446403404	347.417050420174	-1.41817657335949
CCP110	558	558	549	559	1208	930	0.0014831932845038	0.0200900339158339	829	0.672647895159189	0.211660813486595	711.601891178631	3.17795195094905
CCPG1	703	558	710	653	1080	839	0.0143645851328725	0.0952522072064566	1731	0.400805069237132	0.163726587270946	741.520430616001	2.44801455840432
CCR1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCR10	8	5	12	6	3	16	0.915873145313533	1	13929	0.121016565283738	1.1456267828765	8.28190852803099	0.105633498703551
CCR2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCR3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCR4	1	15	0	0	4	0	0.278581689084881	1	6369	-2.42675012629816	2.23970981143979	3.70571239101273	-1.08351095927831
CCR5	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCR6	20	10	26	17	12	26	0.905070260389951	1	13807	0.0926791932931803	0.777126145487812	18.2269314189048	0.119258879438427
CCR7	0	5	0	0	0	3	0.772460872016494	1	12244.5	-0.94226194824642	3.25864633583902	1.51491468913985	-0.289157475569932
CCR8	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCR9	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCRL2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCS	146	109	149	108	117	71	0.231888806157312	0.50750521576143	5788	-0.400088998632908	0.334660382549956	114.794330086857	-1.19550750400874
CCSAP	764	510	843	490	784	541	0.289641400313364	0.570912893679881	6525	-0.187173831232232	0.17676108073492	636.430335000561	-1.05890861525636
CCSER1	135	48	83	23	111	82	0.559858823300176	0.7781535215244	9987	-0.288336270821595	0.494529919820548	75.6741626781803	-0.58305121543753
CCSER2	350	239	337	157	297	353	0.530744070825961	0.760151437093998	9684	-0.16786692802899	0.267785620015063	281.539114807129	-0.626870584087178
CCT2	6409	4726	6091	5265	7400	6259	0.140421178344418	0.383302538184184	4514	0.168525104083958	0.114314416714551	5917.45399734667	1.47422441479778
CCT3	12052	8239	11082	9713	11194	9620	0.911914854090959	0.967488612512015	13881	0.0137153290856757	0.123981975816482	10157.5871123198	0.110623572461671
CCT4	8197	5877	7845	6885	9517	7995	0.0868224581464651	0.288836350247751	3615	0.191322123951511	0.111727287965617	7577.96320313334	1.71240282866607
CCT5	14841	12628	14274	12438	19372	14878	0.165167619262836	0.418743836373504	4895	0.172193675878753	0.124067818528441	14490.8862533495	1.38789960137229
CCT6A	4722	4262	4591	4345	6565	4714	0.126092236446669	0.360490725923592	4287	0.2093393789247	0.136850402165727	4794.88383749087	1.52969502180335
CCT6B	25	20	62	52	47	57	0.246735329348637	0.525501304520672	5976	0.64171467632714	0.554006835729139	43.3231727831466	1.15831544836909
CCT7	7820	3869	6852	6295	5242	5143	0.800229036930272	0.917214884404846	12511	-0.0477117330846234	0.188546143467029	5772.94386428815	-0.253050697337476
CCT8	8396	8042	8670	8789	11999	10367	0.0162889529568347	0.1036205042907	1807	0.324979692025003	0.135274279639346	9286.7126754656	2.40237606802587
CCT8L2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CCZ1	1695	1437	1939	1187	1957	1521	0.474249546176027	0.725249856722723	8915	-0.104516945791995	0.146058674960054	1588.14997739268	-0.715581911314611
CCZ1B	10	7	0	0	20	3	0.889573077358358	1	13672	0.230493636664005	1.66008548468627	6.16616374843443	0.138844438307684
CD101	10	0	11	0	4	4	0.46513763581703	1	8818	-1.3093606848156	1.79263003015009	4.33834610968946	-0.730413226819574
CD109	50	35	25	9	52	27	0.556369140268723	0.77623314168631	9947	-0.388380474291565	0.660238059223918	31.6561414684233	-0.588243087270809
CD14	4	2	0	0	0	11	0.691290466256922	1	11452	0.94023140660772	2.36771835619048	2.8702201190834	0.397104412418586
CD151	2586	972	2177	1638	975	918	0.246614363186598	0.525344405813875	5975	-0.548551780826017	0.473455968682393	1507.8492991276	-1.15861202965212
CD160	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD163	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD163L1	0	5	0	0	0	9	0.810145424493371	1	12706	0.652426853121419	2.71574726087251	2.54378133155921	0.240238428119341
CD164	1181	798	1181	809	1028	876	0.255266606134537	0.534246503549331	6093	-0.170718014037508	0.150061965356938	958.758159404483	-1.13765012760854
CD164L2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD177	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD180	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD19	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD1A	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD1B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD1C	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD1D	1	32	4	9	4	0	0.260270613404459	1	6142	-1.63077142922376	1.44860661557611	9.45408980174418	-1.12575174770633
CD1E	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD200	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD200R1	0	0	0	0	4	0	0.505553586953698	1	9356	2.65322859252971	3.98516051373083	0.558325272019916	0.665777095649734
CD200R1L	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD207	12	6	0	0	0	0	0.0474497830448088	1	2755	-4.99990903620752	2.52232340731166	2.95189382394372	-1.9822632663654
CD209	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD22	0	0	0	0	8	0	0.355875801825882	1	7394	3.64356451071124	3.94644560664244	1.11665054403983	0.923252180285621
CD226	1	0	0	0	0	0	0.820182798196616	1	12880.5	-0.927531757915591	4.0804728567969	0.145943015202292	-0.227309870808377
CD24	10	36	13	8	20	22	0.667759280393165	1	11155	-0.365258653909935	0.850971885205681	18.7165379497795	-0.429225289648261
CD244	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD247	1	0	0	0	0	0	0.820182798196616	1	12880.5	-0.927531757915591	4.0804728567969	0.145943015202292	-0.227309870808377
CD248	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD27	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD274	13	0	0	0	0	0	0.182244803402074	1	5131	-4.36962538096457	3.27588803663407	1.8972591976298	-1.33387506901924
CD276	545	340	453	346	368	339	0.170333148704957	0.425877871574918	4972	-0.283546678740009	0.206797185977795	391.754298641536	-1.37113412544432
CD28	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD2AP	544	365	554	541	674	447	0.229778673031143	0.504178530493265	5768	0.232542232450849	0.193635258294144	510.818332176476	1.20092918252317
CD2BP2	1441	921	1099	1015	1218	1178	0.856464223771823	0.942441890550611	13324	0.0293072699350047	0.162028842026727	1127.54460027898	0.18087687086087
CD300A	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD300C	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD300E	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD300LB	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD300LD	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD300LF	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD300LG	4	0	0	0	0	0	0.501462019112591	1	9293.5	-2.67566342189228	3.9805097875861	0.58377206080917	-0.672191142510639
CD302	221	129	151	136	182	111	0.541324580674636	0.765825005420097	9801	-0.183738528041301	0.30081067492047	151.422729555737	-0.610811195745892
CD320	1763	918	1560	1176	973	892	0.0650081546572541	0.244347063884305	3165	-0.379968476569595	0.205922424451894	1190.55274313284	-1.8452020346058
CD33	0	0	0	0	6	5	0.163597838788821	1	4878	4.24051681351898	3.04400274867338	1.69487677671267	1.39307259672057
CD34	0	0	5	5	1	4	0.57714887668269	1	10233	1.24236952012653	2.22824910003158	2.54203515592896	0.557554144242185
CD36	0	0	0	0	0	5	0.411629325810742	1	8098	3.25028332931208	3.95878876636187	0.857388868682798	0.821029744483967
CD37	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD38	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD3D	2	0	0	0	0	0	0.676569386484693	1	11282.5	-1.68978917039404	4.05080427161518	0.291886030404585	-0.417149054135925
CD3E	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD3G	0	0	0	5	1	0	0.319394857041886	1	6909	3.61971650982479	3.63534044736145	1.11308788339164	0.995702207877669
CD4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD40	0	3	0	23	0	0	0.186224108227381	1	5194	2.95802880495862	2.23782512481109	5.07841902153673	1.32183197523458
CD40LG	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD44	45	22	32	35	35	18	0.875323791207665	0.950952147996171	13537	-0.0951377960502381	0.606360083535484	30.5114772547178	-0.156899833339162
CD46	440	334	251	244	332	273	0.313626647191436	0.592222232294335	6843	-0.257641196777954	0.255687387570358	309.009048380419	-1.00764139845208
CD47	870	822	1039	801	1139	819	0.84951283362073	0.939164615553904	13247	0.0315924025990647	0.166503604291119	901.231647489998	0.18974005237645
CD48	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD5	0	2	1	0	0	0	0.521052422959708	1	9539	-2.55835041810402	3.98668358739988	0.548799782690287	-0.641723969815368
CD52	0	0	8	0	0	0	0.343010535004433	1	7190	-3.69481333596286	3.89652218164788	1.18885788414573	-0.948233620577077
CD53	5	0	0	0	1	0	0.608143500249091	1	10539.5	-2.03346069732336	3.96598482318053	0.869296394016441	-0.512725284635007
CD55	469	397	525	347	771	486	0.356574069966748	0.631499293401788	7411	0.197330835374584	0.214045014516029	484.421043246236	0.921912784657767
CD58	244	268	295	172	273	225	0.282695584828243	0.565136763982595	6417	-0.268769037325065	0.250184432392526	243.251856263677	-1.07428361850821
CD59	1674	1211	1315	397	555	557	5.3645045166527e-17	2.48264798610257e-14	24	-1.44617898556365	0.172607697962379	932.320882223509	-8.37841534668314
CD5L	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD6	5	0	5	4	0	9	0.739900182323557	1	11907	0.630052932037625	1.89783248816239	3.79485646954091	0.331985534006579
CD63	11817	8810	11862	6839	7538	8203	0.000554808610812649	0.00997129326908753	626	-0.470226750467988	0.136187241893047	9040.59424187395	-3.45279590020096
CD68	23	4	41	59	16	29	0.284748049607389	0.566734307634387	6444	0.848216659252152	0.79293777234648	28.9435050982462	1.06971402906194
CD69	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD7	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD70	5	0	2	12	2	2	0.399250456020228	1	7924	1.48303918467313	1.75932197856619	3.98546348745895	0.842960642077455
CD72	0	2	0	4	0	8	0.31098901220704	1	6807	2.50171075955393	2.46924276829622	2.55081998937387	1.01314896683088
CD74	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD79A	0	3	0	0	0	0	0.50084429312278	1	9257.5	-2.67940052169286	3.980321073574	0.600288820758105	-0.673161906330078
CD79B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD80	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD81	5772	2523	4992	4120	3034	3062	0.23997285622775	0.517047238432904	5889	-0.255630454640217	0.217547717218004	3839.79737359919	-1.17505464046791
CD82	14	18	38	26	45	24	0.489431980481748	0.734313252358609	9101	0.455034305526409	0.658313145345401	26.7508701069851	0.691212546405501
CD83	120	109	184	34	61	95	0.00816025514891554	0.067237354554158	1384	-1.08432104640269	0.409894496107081	98.0920805284109	-2.64536620203707
CD84	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD86	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD8A	0	2	0	1	4	0	0.767945953153761	1	12200	0.971731525323564	3.29330476871217	1.15321913226932	0.295062738971333
CD8B	0	2	0	0	0	0	0.603994748630855	1	10490.5	-2.08364220297851	4.01732210061262	0.40019254717207	-0.51866446124914
CD8B2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD9	743	445	685	470	624	486	0.27584540255769	0.557868697415926	6331	-0.193696852817314	0.177752489383356	561.221015988488	-1.08969980386362
CD93	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD96	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD99	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CD99L2	451	294	411	271	474	341	0.750192270715878	0.891580096655607	12030	-0.0651829830210577	0.204729522753631	363.125699510999	-0.318385849506904
CDA	35	9	13	58	17	4	0.452485887852541	1	8638	0.684977955144693	0.911751369298406	23.1922357156075	0.751277133448985
CDADC1	381	365	339	392	758	662	0.00118134731313186	0.0171072028773867	776	0.727345463720798	0.224257758939566	474.661121479342	3.24334581403181
CDAN1	87	56	117	80	113	84	0.692772176302269	0.859126476268401	11473	0.145001443713644	0.367003237469985	87.0424071736689	0.395095816356395
CDC123	3958	3175	3953	2414	3759	3187	0.0816215599926505	0.278003884341726	3524	-0.223844541019002	0.12854626411418	3341.58733385765	-1.74135392079676
CDC14A	73	49	52	87	132	61	0.0876878471863336	0.290231299141093	3631	0.70297268292003	0.411643394836787	74.0100261747455	1.70772248926465
CDC14B	305	198	403	214	328	273	0.67016449019689	0.844793233382504	11186	-0.102714003682518	0.24115668998457	278.282583254838	-0.425922265266993
CDC14C	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
CDC16	1248	792	977	1166	1400	1352	0.00719460532205909	0.0616117820448037	1331	0.42877609648759	0.159532735767857	1140.07592710087	2.68769976534171
CDC20	1025	575	826	777	1027	718	0.540189945322991	0.765411147589924	9784	0.107679786746679	0.17579633359786	805.150499827417	0.612525782209998
CDC20B	0	0	1	0	0	0	0.820182798196616	1	12880.5	-0.927531757915591	4.0804728567969	0.148607235518217	-0.227309870808377
CDC23	1521	1048	1315	1139	1958	1291	0.208621251293955	0.480438780452407	5476	0.192905607805414	0.153420449672223	1343.54155769003	1.25736567854904
CDC25A	1135	1155	1176	1237	1937	1564	0.00682824116794216	0.0593437203852375	1311	0.449279396983283	0.166085634898744	1350.92440259218	2.70510690016744
CDC25B	1387	1288	1204	925	1255	1079	0.152942389843823	0.401786772832266	4705	-0.241128390826717	0.168713844212317	1179.36786058285	-1.42921520135165
CDC25C	689	272	455	514	453	455	0.656397522736163	0.838266848518922	11025	0.112922051001946	0.253818796759577	463.926415078708	0.444892389545556
