ID	length
C4orf50|ENSG00000181215.16|chr4	4527
JAKMIP1|ENSG00000152969.21|chr4	2496
ENSG00000284684|ENSG00000284684.1|chr4	138
WFS1|ENSG00000109501.15|chr4	2673
PPP2R2C|ENSG00000074211.14|chr4	1344
MAN2B2|ENSG00000013288.9|chr4	3030
MRFAP1|ENSG00000179010.16|chr4	384
ENSG00000170846|ENSG00000170846.17|chr4	360
S100P|ENSG00000163993.7|chr4	288
MRFAP1L1|ENSG00000178988.11|chr4	384
BLOC1S4|ENSG00000186222.5|chr4	654
KIAA0232|ENSG00000170871.12|chr4	4188
TBC1D14|ENSG00000132405.19|chr4	2082
CCDC96|ENSG00000173013.6|chr4	1668
TADA2B|ENSG00000173011.12|chr4	1263
GRPEL1|ENSG00000109519.13|chr4	654
SORCS2|ENSG00000184985.16|chr4	3480
PSAPL1|ENSG00000178597.7|chr4	1566
AFAP1|ENSG00000196526.11|chr4	2445
ABLIM2|ENSG00000163995.21|chr4	1938
SH3TC1|ENSG00000125089.18|chr4	4011
HTRA3|ENSG00000170801.10|chr4	1362
ACOX3|ENSG00000087008.16|chr4	2103
TRMT44|ENSG00000155275.19|chr4	2274
GPR78|ENSG00000155269.12|chr4	1092
CPZ|ENSG00000109625.19|chr4	1959
HMX1|ENSG00000215612.8|chr4	1047
FAM90A26|ENSG00000229924.3|chr4	1395
USP17L10|ENSG00000231396.3|chr4	1593
USP17L11|ENSG00000233136.3|chr4	1593
USP17L12|ENSG00000227551.1|chr4	1593
USP17L13|ENSG00000232399.4|chr4	1593
USP17L15|ENSG00000223569.8|chr4	1662
USP17L17|ENSG00000249104.3|chr4	1593
USP17L18|ENSG00000250844.3|chr4	1593
USP17L19|ENSG00000248920.3|chr4	1593
USP17L20|ENSG00000250745.3|chr4	1593
USP17L21|ENSG00000249811.3|chr4	1593
USP17L22|ENSG00000248933.3|chr4	1593
USP17L23|ENSG00000250913.2|chr4	551
USP17L24|ENSG00000232264.5|chr4	1593
USP17L25|ENSG00000230430.5|chr4	1593
USP17L26|ENSG00000229579.5|chr4	1593
USP17L5|ENSG00000227140.3|chr4	1593
USP17L27|ENSG00000235780.3|chr4	1593
USP17L28|ENSG00000231051.3|chr4	1593
USP17L29|ENSG00000231637.3|chr4	1593
USP17L30|ENSG00000228856.3|chr4	1593
DEFB131A|ENSG00000186146.2|chr4	213
SLC2A9|ENSG00000109667.12|chr4	1623
DRD5|ENSG00000169676.6|chr4	1434
WDR1|ENSG00000071127.18|chr4	1821
ZNF518B|ENSG00000178163.8|chr4	3225
CLNK|ENSG00000109684.16|chr4	1287
HS3ST1|ENSG00000002587.10|chr4	924
RAB28|ENSG00000157869.16|chr4	666
NKX3-2|ENSG00000109705.8|chr4	1002
BOD1L1|ENSG00000038219.13|chr4	9156
CPEB2|ENSG00000137449.17|chr4	3105
C1QTNF7|ENSG00000163145.13|chr4	870
CC2D2A|ENSG00000048342.18|chr4	4863
FBXL5|ENSG00000118564.15|chr4	2076
FAM200B|ENSG00000237765.8|chr4	1974
BST1|ENSG00000109743.11|chr4	957
CD38|ENSG00000004468.13|chr4	903
FGFBP1|ENSG00000137440.5|chr4	705
FGFBP2|ENSG00000137441.8|chr4	672
PROM1|ENSG00000007062.12|chr4	2598
TAPT1|ENSG00000169762.17|chr4	1704
LDB2|ENSG00000169744.13|chr4	1122
QDPR|ENSG00000151552.12|chr4	735
CLRN2|ENSG00000249581.2|chr4	699
LAP3|ENSG00000002549.13|chr4	1560
MED28|ENSG00000118579.13|chr4	537
FAM184B|ENSG00000047662.5|chr4	3183
DCAF16|ENSG00000163257.11|chr4	651
NCAPG|ENSG00000109805.10|chr4	3048
LCORL|ENSG00000178177.17|chr4	5616
SLIT2|ENSG00000145147.20|chr4	4590
PACRGL|ENSG00000163138.19|chr4	747
KCNIP4|ENSG00000185774.16|chr4	753
ADGRA3|ENSG00000152990.14|chr4	3966
GBA3|ENSG00000249948.7|chr4	1410
PPARGC1A|ENSG00000109819.9|chr4	2397
DHX15|ENSG00000109606.13|chr4	2388
SOD3|ENSG00000109610.6|chr4	723
CCDC149|ENSG00000181982.20|chr4	1608
LGI2|ENSG00000153012.12|chr4	1638
SEPSECS|ENSG00000109618.13|chr4	1506
PI4K2B|ENSG00000038210.14|chr4	1446
ZCCHC4|ENSG00000168228.16|chr4	1542
ANAPC4|ENSG00000053900.11|chr4	2427
SLC34A2|ENSG00000157765.13|chr4	2073
SEL1L3|ENSG00000091490.11|chr4	3399
SMIM20|ENSG00000250317.9|chr4	204
RBPJ|ENSG00000168214.22|chr4	1464
CCKAR|ENSG00000163394.6|chr4	1287
TBC1D19|ENSG00000109680.11|chr4	1581
STIM2|ENSG00000109689.20|chr4	2241
PCDH7|ENSG00000169851.16|chr4	3768
ARAP2|ENSG00000047365.13|chr4	5115
DTHD1|ENSG00000197057.10|chr4	2721
NWD2|ENSG00000174145.8|chr4	5229
C4orf19|ENSG00000154274.15|chr4	945
RELL1|ENSG00000181826.10|chr4	816
PGM2|ENSG00000169299.14|chr4	1839
TBC1D1|ENSG00000065882.18|chr4	3789
PTTG2|ENSG00000250254.2|chr4	576
KLF3|ENSG00000109787.13|chr4	1038
TLR10|ENSG00000174123.11|chr4	2436
TLR1|ENSG00000174125.8|chr4	2361
TLR6|ENSG00000174130.13|chr4	2391
FAM114A1|ENSG00000197712.12|chr4	1692
TMEM156|ENSG00000121895.8|chr4	891
KLHL5|ENSG00000109790.18|chr4	2130
WDR19|ENSG00000157796.18|chr4	4029
RFC1|ENSG00000035928.17|chr4	3444
KLB|ENSG00000134962.7|chr4	3135
RPL9|ENSG00000163682.17|chr4	579
LIAS|ENSG00000121897.15|chr4	1119
UGDH|ENSG00000109814.12|chr4	1485
SMIM14|ENSG00000163683.12|chr4	300
UBE2K|ENSG00000078140.14|chr4	603
PDS5A|ENSG00000121892.15|chr4	4014
N4BP2|ENSG00000078177.14|chr4	5313
RHOH|ENSG00000168421.14|chr4	576
CHRNA9|ENSG00000174343.6|chr4	1440
RBM47|ENSG00000163694.15|chr4	1782
NSUN7|ENSG00000179299.17|chr4	2157
APBB2|ENSG00000163697.17|chr4	2280
ENSG00000289761|ENSG00000289761.1|chr4	78
UCHL1|ENSG00000154277.13|chr4	672
LIMCH1|ENSG00000064042.18|chr4	4404
PHOX2B|ENSG00000109132.7|chr4	945
TMEM33|ENSG00000109133.13|chr4	744
DCAF4L1|ENSG00000182308.7|chr4	1191
SLC30A9|ENSG00000014824.14|chr4	1707
BEND4|ENSG00000188848.17|chr4	1605
SHISA3|ENSG00000178343.5|chr4	717
ATP8A1|ENSG00000124406.17|chr4	3495
GRXCR1|ENSG00000215203.3|chr4	873
KCTD8|ENSG00000183783.7|chr4	1422
YIPF7|ENSG00000177752.15|chr4	771
GUF1|ENSG00000151806.14|chr4	2010
GNPDA2|ENSG00000163281.12|chr4	831
GABRG1|ENSG00000163285.8|chr4	1398
GABRA2|ENSG00000151834.16|chr4	1356
COX7B2|ENSG00000170516.17|chr4	246
GABRA4|ENSG00000109158.11|chr4	1665
GABRB1|ENSG00000163288.14|chr4	1425
COMMD8|ENSG00000169019.11|chr4	552
ATP10D|ENSG00000145246.14|chr4	4281
CORIN|ENSG00000145244.12|chr4	3129
NFXL1|ENSG00000170448.12|chr4	2736
NIPAL1|ENSG00000163293.12|chr4	1233
CNGA1|ENSG00000198515.16|chr4	2061
TXK|ENSG00000074966.11|chr4	1584
TEC|ENSG00000135605.13|chr4	1896
SLAIN2|ENSG00000109171.15|chr4	1746
SLC10A4|ENSG00000145248.7|chr4	1314
ZAR1|ENSG00000182223.7|chr4	1275
FRYL|ENSG00000075539.15|chr4	9042
OCIAD1|ENSG00000109180.15|chr4	738
OCIAD2|ENSG00000145247.12|chr4	465
CWH43|ENSG00000109182.12|chr4	2100
DCUN1D4|ENSG00000109184.15|chr4	879
LRRC66|ENSG00000188993.4|chr4	2643
SGCB|ENSG00000163069.13|chr4	957
SPATA18|ENSG00000163071.11|chr4	1617
USP46|ENSG00000109189.13|chr4	1101
ERVMER34-1|ENSG00000226887.8|chr4	1692
RASL11B|ENSG00000128045.7|chr4	747
SCFD2|ENSG00000184178.17|chr4	2055
FIP1L1|ENSG00000145216.16|chr4	1785
ENSG00000282278|ENSG00000282278.1|chr4	2550
LNX1|ENSG00000072201.14|chr4	2187
CHIC2|ENSG00000109220.11|chr4	498
GSX2|ENSG00000180613.11|chr4	915
PDGFRA|ENSG00000134853.12|chr4	3270
KIT|ENSG00000157404.17|chr4	2931
KDR|ENSG00000128052.10|chr4	4071
SRD5A3|ENSG00000128039.13|chr4	957
ENSG00000288695|ENSG00000288695.1|chr4	855
TMEM165|ENSG00000134851.13|chr4	975
CLOCK|ENSG00000134852.15|chr4	2541
PDCL2|ENSG00000163440.12|chr4	726
NMU|ENSG00000109255.11|chr4	525
EXOC1L|ENSG00000250821.3|chr4	519
EXOC1|ENSG00000090989.18|chr4	2685
CEP135|ENSG00000174799.11|chr4	3423
CRACD|ENSG00000109265.15|chr4	3702
AASDH|ENSG00000157426.14|chr4	3297
PPAT|ENSG00000128059.8|chr4	1554
PAICS|ENSG00000128050.9|chr4	1278
SRP72|ENSG00000174780.17|chr4	2016
ARL9|ENSG00000196503.5|chr4	798
THEGL|ENSG00000249693.3|chr4	1398
HOPX|ENSG00000171476.22|chr4	276
SPINK2|ENSG00000128040.12|chr4	405
REST|ENSG00000084093.19|chr4	3294
NOA1|ENSG00000084092.7|chr4	2097
POLR2B|ENSG00000047315.17|chr4	3525
IGFBP7|ENSG00000163453.11|chr4	849
ADGRL3|ENSG00000150471.17|chr4	4632
TECRL|ENSG00000205678.8|chr4	1092
EPHA5|ENSG00000145242.14|chr4	3051
CENPC|ENSG00000145241.11|chr4	2832
STAP1|ENSG00000035720.8|chr4	888
UBA6|ENSG00000033178.13|chr4	3159
GNRHR|ENSG00000109163.7|chr4	987
TMPRSS11D|ENSG00000153802.12|chr4	1257
TMPRSS11A|ENSG00000187054.16|chr4	1257
TMPRSS11F|ENSG00000198092.6|chr4	1317
TMPRSS11B|ENSG00000185873.8|chr4	1251
YTHDC1|ENSG00000083896.13|chr4	2184
TMPRSS11E|ENSG00000087128.10|chr4	1272
UGT2B17|ENSG00000197888.3|chr4	1593
UGT2B15|ENSG00000196620.10|chr4	1593
UGT2B10|ENSG00000109181.12|chr4	1587
UGT2A3|ENSG00000135220.11|chr4	1584
UGT2B7|ENSG00000171234.14|chr4	1590
UGT2B11|ENSG00000213759.10|chr4	1590
UGT2B28|ENSG00000135226.18|chr4	1590
UGT2B4|ENSG00000156096.14|chr4	1587
UGT2A2|ENSG00000271271.6|chr4	1611
UGT2A1|ENSG00000173610.13|chr4	1584
SULT1B1|ENSG00000173597.9|chr4	891
ENSG00000284695|ENSG00000284695.1|chr4	383
SULT1E1|ENSG00000109193.12|chr4	885
CSN1S1|ENSG00000126545.14|chr4	558
CSN2|ENSG00000135222.7|chr4	681
STATH|ENSG00000126549.11|chr4	189
HTN3|ENSG00000205649.9|chr4	156
HTN1|ENSG00000126550.10|chr4	174
PRR27|ENSG00000187533.14|chr4	660
ODAM|ENSG00000109205.17|chr4	840
FDCSP|ENSG00000181617.6|chr4	258
CSN3|ENSG00000171209.4|chr4	549
CABS1|ENSG00000145309.6|chr4	1188
SMR3A|ENSG00000109208.5|chr4	405
SMR3B|ENSG00000171201.12|chr4	240
OPRPN|ENSG00000171199.11|chr4	747
MUC7|ENSG00000171195.11|chr4	1134
AMTN|ENSG00000187689.10|chr4	630
AMBN|ENSG00000178522.15|chr4	1344
ENAM|ENSG00000132464.13|chr4	3429
JCHAIN|ENSG00000132465.12|chr4	480
UTP3|ENSG00000132467.4|chr4	1440
RUFY3|ENSG00000018189.13|chr4	1863
GRSF1|ENSG00000132463.15|chr4	1443
MOB1B|ENSG00000173542.9|chr4	651
DCK|ENSG00000156136.10|chr4	783
SLC4A4|ENSG00000080493.19|chr4	3240
GC|ENSG00000145321.13|chr4	1425
NPFFR2|ENSG00000056291.19|chr4	1263
ADAMTS3|ENSG00000156140.10|chr4	3618
COX18|ENSG00000163626.17|chr4	1005
ANKRD17|ENSG00000132466.20|chr4	7812
ALB|ENSG00000163631.17|chr4	1830
AFP|ENSG00000081051.8|chr4	1830
AFM|ENSG00000079557.5|chr4	1800
RASSF6|ENSG00000169435.14|chr4	1014
CXCL8|ENSG00000169429.12|chr4	300
CXCL6|ENSG00000124875.10|chr4	345
PF4V1|ENSG00000109272.4|chr4	315
CXCL1|ENSG00000163739.5|chr4	324
PF4|ENSG00000163737.5|chr4	306
ENSG00000288796|ENSG00000288796.1|chr4	582
PPBP|ENSG00000163736.4|chr4	387
CXCL5|ENSG00000163735.7|chr4	345
CXCL3|ENSG00000163734.4|chr4	324
CXCL2|ENSG00000081041.9|chr4	324
MTHFD2L|ENSG00000163738.19|chr4	1044
EPGN|ENSG00000182585.10|chr4	465
EREG|ENSG00000124882.4|chr4	510
AREG|ENSG00000109321.11|chr4	759
BTC|ENSG00000174808.12|chr4	537
PARM1|ENSG00000169116.11|chr4	933
RCHY1|ENSG00000163743.14|chr4	786
THAP6|ENSG00000174796.12|chr4	669
ODAPH|ENSG00000174792.11|chr4	393
CDKL2|ENSG00000138769.11|chr4	1713
G3BP2|ENSG00000138757.15|chr4	1449
USO1|ENSG00000138768.15|chr4	2889
PPEF2|ENSG00000156194.18|chr4	2262
NAAA|ENSG00000138744.16|chr4	1080
SDAD1|ENSG00000198301.12|chr4	2064
CXCL9|ENSG00000138755.6|chr4	378
ART3|ENSG00000156219.18|chr4	1170
CXCL10|ENSG00000169245.6|chr4	297
CXCL11|ENSG00000169248.13|chr4	285
NUP54|ENSG00000138750.16|chr4	1524
SCARB2|ENSG00000138760.11|chr4	1437
FAM47E|ENSG00000189157.14|chr4	1182
FAM47E-STBD1|ENSG00000272414.6|chr4	1056
STBD1|ENSG00000118804.9|chr4	1077
CCDC158|ENSG00000163749.18|chr4	3354
SHROOM3|ENSG00000138771.16|chr4	5991
SOWAHB|ENSG00000186212.4|chr4	2382
SEPTIN11|ENSG00000138758.12|chr4	1290
CCNI|ENSG00000118816.11|chr4	1134
CCNG2|ENSG00000138764.15|chr4	1035
CXCL13|ENSG00000156234.8|chr4	330
CNOT6L|ENSG00000138767.14|chr4	1668
MRPL1|ENSG00000169288.18|chr4	978
FRAS1|ENSG00000138759.20|chr4	12039
ANXA3|ENSG00000138772.13|chr4	972
BMP2K|ENSG00000138756.19|chr4	3486
PAQR3|ENSG00000163291.14|chr4	936
NAA11|ENSG00000156269.5|chr4	690
GK2|ENSG00000196475.6|chr4	1662
ANTXR2|ENSG00000163297.18|chr4	1467
PRDM8|ENSG00000152784.16|chr4	2070
FGF5|ENSG00000138675.17|chr4	807
CFAP299|ENSG00000197826.12|chr4	702
BMP3|ENSG00000152785.8|chr4	1419
PRKG2|ENSG00000138669.10|chr4	2289
RASGEF1B|ENSG00000138670.19|chr4	1422
HNRNPD|ENSG00000138668.19|chr4	1068
HNRNPDL|ENSG00000152795.18|chr4	1263
ENOPH1|ENSG00000145293.17|chr4	786
TMEM150C|ENSG00000249242.8|chr4	750
SCD5|ENSG00000145284.12|chr4	993
SEC31A|ENSG00000138674.17|chr4	3663
THAP9|ENSG00000168152.13|chr4	2712
LIN54|ENSG00000189308.11|chr4	2250
COPS4|ENSG00000138663.9|chr4	1221
PLAC8|ENSG00000145287.11|chr4	348
COQ2|ENSG00000173085.15|chr4	1116
HPSE|ENSG00000173083.16|chr4	1632
HELQ|ENSG00000163312.11|chr4	3306
MRPS18C|ENSG00000163319.11|chr4	429
ABRAXAS1|ENSG00000163322.14|chr4	1230
GPAT3|ENSG00000138678.11|chr4	1305
NKX6-1|ENSG00000163623.10|chr4	1104
CDS1|ENSG00000163624.6|chr4	1386
WDFY3|ENSG00000163625.16|chr4	10581
ARHGAP24|ENSG00000138639.18|chr4	2247
MAPK10|ENSG00000109339.24|chr4	1395
PTPN13|ENSG00000163629.13|chr4	7458
SLC10A6|ENSG00000145283.8|chr4	1134
C4orf36|ENSG00000163633.12|chr4	354
ENSG00000285458|ENSG00000285458.1|chr4	354
AFF1|ENSG00000172493.23|chr4	3657
KLHL8|ENSG00000145332.14|chr4	1863
HSD17B13|ENSG00000170509.12|chr4	903
HSD17B11|ENSG00000198189.11|chr4	903
NUDT9|ENSG00000170502.13|chr4	1053
SPARCL1|ENSG00000152583.13|chr4	1995
DSPP|ENSG00000152591.15|chr4	3906
DMP1|ENSG00000152592.15|chr4	1542
IBSP|ENSG00000029559.7|chr4	954
MEPE|ENSG00000152595.17|chr4	1578
SPP1|ENSG00000118785.15|chr4	945
PKD2|ENSG00000118762.8|chr4	2907
ABCG2|ENSG00000118777.12|chr4	1968
PPM1K|ENSG00000163644.15|chr4	1119
HERC6|ENSG00000138642.16|chr4	3069
HERC5|ENSG00000138646.9|chr4	3075
PYURF|ENSG00000145337.5|chr4	345
PIGY|ENSG00000255072.2|chr4	216
HERC3|ENSG00000287542.1|chr4	3129
HERC3|ENSG00000138641.18|chr4	3153
NAP1L5|ENSG00000177432.8|chr4	549
FAM13A|ENSG00000138640.15|chr4	3072
TIGD2|ENSG00000180346.5|chr4	1578
GPRIN3|ENSG00000185477.5|chr4	2331
SNCA|ENSG00000145335.17|chr4	423
MMRN1|ENSG00000138722.10|chr4	3687
CCSER1|ENSG00000184305.16|chr4	2703
GRID2|ENSG00000152208.13|chr4	3024
ATOH1|ENSG00000172238.6|chr4	1065
SMARCAD1|ENSG00000163104.18|chr4	3081
HPGDS|ENSG00000163106.11|chr4	600
PDLIM5|ENSG00000163110.15|chr4	1791
BMPR1B|ENSG00000138696.11|chr4	1509
UNC5C|ENSG00000182168.15|chr4	2796
PDHA2|ENSG00000163114.6|chr4	1167
STPG2|ENSG00000163116.10|chr4	1380
RAP1GDS1|ENSG00000138698.15|chr4	1824
TSPAN5|ENSG00000168785.8|chr4	807
EIF4E|ENSG00000151247.13|chr4	654
METAP1|ENSG00000164024.12|chr4	1161
ADH5|ENSG00000197894.12|chr4	1125
ADH4|ENSG00000198099.10|chr4	1143
ADH6|ENSG00000172955.17|chr4	1128
ADH1A|ENSG00000187758.8|chr4	1128
ADH1B|ENSG00000196616.14|chr4	1128
ADH1C|ENSG00000248144.6|chr4	1128
ADH7|ENSG00000196344.12|chr4	1125
C4orf17|ENSG00000138813.10|chr4	1080
TRMT10A|ENSG00000145331.14|chr4	1020
MTTP|ENSG00000138823.14|chr4	2685
C4orf54|ENSG00000248713.2|chr4	5382
DAPP1|ENSG00000070190.13|chr4	843
LAMTOR3|ENSG00000109270.13|chr4	375
DNAJB14|ENSG00000164031.17|chr4	1140
H2AZ1|ENSG00000164032.12|chr4	387
DDIT4L|ENSG00000145358.6|chr4	582
EMCN|ENSG00000164035.10|chr4	786
PPP3CA|ENSG00000138814.17|chr4	1566
BANK1|ENSG00000153064.12|chr4	2358
SLC39A8|ENSG00000138821.14|chr4	1383
NFKB1|ENSG00000109320.14|chr4	2910
MANBA|ENSG00000109323.11|chr4	2640
UBE2D3|ENSG00000109332.20|chr4	444
CISD2|ENSG00000145354.12|chr4	408
SLC9B1|ENSG00000164037.17|chr4	1548
SLC9B2|ENSG00000164038.16|chr4	1614
BDH2|ENSG00000164039.15|chr4	738
CENPE|ENSG00000138778.14|chr4	8106
TACR3|ENSG00000169836.5|chr4	1398
CXXC4|ENSG00000168772.12|chr4	1104
TET2|ENSG00000168769.14|chr4	6009
PPA2|ENSG00000138777.20|chr4	1005
ARHGEF38|ENSG00000236699.9|chr4	2334
INTS12|ENSG00000138785.16|chr4	1389
GSTCD|ENSG00000138780.15|chr4	1902
NPNT|ENSG00000168743.13|chr4	1698
TBCK|ENSG00000145348.17|chr4	2682
AIMP1|ENSG00000164022.18|chr4	939
GIMD1|ENSG00000250298.6|chr4	654
DKK2|ENSG00000155011.9|chr4	780
PAPSS1|ENSG00000138801.9|chr4	1875
SGMS2|ENSG00000164023.15|chr4	1098
CYP2U1|ENSG00000155016.18|chr4	1635
HADH|ENSG00000138796.18|chr4	945
LEF1|ENSG00000138795.10|chr4	1200
RPL34|ENSG00000109475.17|chr4	354
OSTC|ENSG00000198856.13|chr4	450
ETNPPL|ENSG00000164089.9|chr4	1500
COL25A1|ENSG00000188517.17|chr4	1965
SEC24B|ENSG00000138802.11|chr4	3807
MCUB|ENSG00000005059.16|chr4	1011
CASP6|ENSG00000138794.10|chr4	882
PLA2G12A|ENSG00000123739.11|chr4	570
ENSG00000285330|ENSG00000285330.1|chr4	1896
CFI|ENSG00000205403.15|chr4	1752
GAR1|ENSG00000109534.17|chr4	654
RRH|ENSG00000180245.7|chr4	1014
LRIT3|ENSG00000183423.12|chr4	2040
EGF|ENSG00000138798.13|chr4	3624
ELOVL6|ENSG00000170522.10|chr4	798
ENPEP|ENSG00000138792.10|chr4	2874
PITX2|ENSG00000164093.18|chr4	975
FAM241A|ENSG00000174749.6|chr4	399
AP1AR|ENSG00000138660.12|chr4	909
TIFA|ENSG00000145365.11|chr4	555
ALPK1|ENSG00000073331.18|chr4	3735
NEUROG2|ENSG00000178403.4|chr4	819
ZGRF1|ENSG00000138658.16|chr4	6315
LARP7|ENSG00000174720.18|chr4	1749
ANK2|ENSG00000145362.21|chr4	11874
CAMK2D|ENSG00000145349.19|chr4	1602
ARSJ|ENSG00000180801.14|chr4	1800
UGT8|ENSG00000174607.11|chr4	1626
NDST4|ENSG00000138653.10|chr4	2619
TRAM1L1|ENSG00000174599.5|chr4	1110
NDST3|ENSG00000164100.9|chr4	2622
PRSS12|ENSG00000164099.3|chr4	2628
METTL14|ENSG00000145388.15|chr4	1371
SEC24D|ENSG00000150961.15|chr4	3099
SYNPO2|ENSG00000172403.11|chr4	3786
MYOZ2|ENSG00000172399.6|chr4	795
USP53|ENSG00000145390.12|chr4	3222
C4orf3|ENSG00000164096.13|chr4	201
FABP2|ENSG00000145384.4|chr4	399
PDE5A|ENSG00000138735.16|chr4	2628
MAD2L1|ENSG00000164109.14|chr4	618
PRDM5|ENSG00000138738.11|chr4	1893
NDNF|ENSG00000173376.14|chr4	1707
TNIP3|ENSG00000050730.16|chr4	978
QRFPR|ENSG00000186867.11|chr4	1296
ANXA5|ENSG00000164111.15|chr4	963
SMIM43|ENSG00000164112.14|chr4	192
EXOSC9|ENSG00000123737.13|chr4	1320
CCNA2|ENSG00000145386.11|chr4	1299
BBS7|ENSG00000138686.10|chr4	2148
TRPC3|ENSG00000138741.11|chr4	2766
KIAA1109|ENSG00000138688.17|chr4	15282
ADAD1|ENSG00000164113.11|chr4	1731
IL2|ENSG00000109471.5|chr4	462
IL21|ENSG00000138684.9|chr4	489
BBS12|ENSG00000181004.10|chr4	2133
FGF2|ENSG00000138685.17|chr4	468
NUDT6|ENSG00000170917.14|chr4	951
SPATA5|ENSG00000145375.9|chr4	2682
SPRY1|ENSG00000164056.11|chr4	960
ANKRD50|ENSG00000151458.12|chr4	4290
FAT4|ENSG00000196159.14|chr4	14952
INTU|ENSG00000164066.13|chr4	2829
SLC25A31|ENSG00000151475.6|chr4	948
HSPA4L|ENSG00000164070.12|chr4	2520
PLK4|ENSG00000142731.11|chr4	2913
MFSD8|ENSG00000164073.11|chr4	1557
ABHD18|ENSG00000164074.16|chr4	1395
LARP1B|ENSG00000138709.19|chr4	2745
PGRMC2|ENSG00000164040.18|chr4	672
JADE1|ENSG00000077684.16|chr4	2529
SCLT1|ENSG00000151466.12|chr4	2067
C4orf33|ENSG00000151470.13|chr4	600
PCDH10|ENSG00000138650.9|chr4	3123
PABPC4L|ENSG00000254535.4|chr4	1113
PCDH18|ENSG00000189184.12|chr4	3408
SLC7A11|ENSG00000151012.13|chr4	1506
NOCT|ENSG00000151014.6|chr4	1296
ELF2|ENSG00000109381.21|chr4	1782
MGARP|ENSG00000137463.5|chr4	723
NDUFC1|ENSG00000109390.13|chr4	231
NAA15|ENSG00000164134.14|chr4	2601
RAB33B|ENSG00000172007.7|chr4	690
SETD7|ENSG00000145391.14|chr4	1101
MGST2|ENSG00000085871.9|chr4	444
MAML3|ENSG00000196782.13|chr4	3417
SCOC|ENSG00000153130.18|chr4	249
CLGN|ENSG00000153132.13|chr4	1833
MGAT4D|ENSG00000205301.12|chr4	1125
ELMOD2|ENSG00000179387.10|chr4	882
UCP1|ENSG00000109424.4|chr4	924
TBC1D9|ENSG00000109436.8|chr4	3801
RNF150|ENSG00000170153.11|chr4	1317
ZNF330|ENSG00000109445.11|chr4	963
IL15|ENSG00000164136.17|chr4	489
INPP4B|ENSG00000109452.13|chr4	2775
USP38|ENSG00000170185.11|chr4	3129
GAB1|ENSG00000109458.9|chr4	2085
SMARCA5|ENSG00000153147.6|chr4	3159
FREM3|ENSG00000183090.5|chr4	6420
GYPE|ENSG00000197465.14|chr4	237
GYPB|ENSG00000250361.9|chr4	276
GYPA|ENSG00000170180.22|chr4	453
ENSG00000285713|ENSG00000285713.1|chr4	360
HHIP|ENSG00000164161.10|chr4	2103
ANAPC10|ENSG00000164162.14|chr4	558
ABCE1|ENSG00000164163.11|chr4	1800
OTUD4|ENSG00000164164.17|chr4	3345
SMAD1|ENSG00000170365.10|chr4	1398
MMAA|ENSG00000151611.17|chr4	1257
C4orf51|ENSG00000237136.8|chr4	609
ZNF827|ENSG00000151612.18|chr4	3246
LSM6|ENSG00000164167.12|chr4	243
REELD1|ENSG00000250673.3|chr4	1581
SLC10A7|ENSG00000120519.16|chr4	1023
POU4F2|ENSG00000151615.3|chr4	1230
TTC29|ENSG00000137473.19|chr4	1428
EDNRA|ENSG00000151617.17|chr4	1284
TMEM184C|ENSG00000164168.8|chr4	1317
PRMT9|ENSG00000164169.13|chr4	2538
ARHGAP10|ENSG00000071205.12|chr4	2361
NR3C2|ENSG00000151623.15|chr4	2955
IQCM|ENSG00000234828.9|chr4	1506
DCLK2|ENSG00000170390.16|chr4	2301
LRBA|ENSG00000198589.15|chr4	8559
MAB21L2|ENSG00000181541.6|chr4	1080
RPS3A|ENSG00000145425.10|chr4	795
SH3D19|ENSG00000109686.19|chr4	3144
PRSS48|ENSG00000189099.12|chr4	987
FHIP1A|ENSG00000164142.16|chr4	3123
GATB|ENSG00000059691.12|chr4	1674
FBXW7|ENSG00000109670.16|chr4	2124
TMEM154|ENSG00000170006.12|chr4	552
TIGD4|ENSG00000169989.3|chr4	1539
ARFIP1|ENSG00000164144.16|chr4	1122
FHDC1|ENSG00000137460.10|chr4	3432
TRIM2|ENSG00000109654.16|chr4	2316
ENSG00000288637|ENSG00000288637.1|chr4	2709
MND1|ENSG00000121211.8|chr4	618
TMEM131L|ENSG00000121210.16|chr4	4833
TLR2|ENSG00000137462.9|chr4	2355
RNF175|ENSG00000145428.15|chr4	987
SFRP2|ENSG00000145423.5|chr4	888
DCHS2|ENSG00000197410.14|chr4	10116
PLRG1|ENSG00000171566.12|chr4	1545
FGB|ENSG00000171564.12|chr4	1476
FGA|ENSG00000171560.17|chr4	1935
FGG|ENSG00000171557.17|chr4	1362
LRAT|ENSG00000121207.12|chr4	693
RBM46|ENSG00000151962.8|chr4	1602
NPY2R|ENSG00000185149.6|chr4	1146
MAP9|ENSG00000164114.19|chr4	1944
GUCY1A1|ENSG00000164116.17|chr4	2073
GUCY1B1|ENSG00000061918.14|chr4	1860
ASIC5|ENSG00000256394.3|chr4	1518
TDO2|ENSG00000151790.9|chr4	1221
CTSO|ENSG00000256043.5|chr4	966
PDGFC|ENSG00000145431.11|chr4	1038
GLRB|ENSG00000109738.11|chr4	1494
GRIA2|ENSG00000120251.21|chr4	2652
GASK1B|ENSG00000164125.16|chr4	1560
TMEM144|ENSG00000164124.11|chr4	1038
RXFP1|ENSG00000171509.16|chr4	2274
C4orf46|ENSG00000205208.5|chr4	342
