gene_name	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
EIF3I	1547	1735	1243	1671	1642	1355
EIF3J	399	590	377	320	419	134
EIF3K	0	0	0	0	0	0
EIF3L	249	319	251	389	307	301
EIF3M	1683	2032	1388	2368	1733	1701
EIF4A1	4105	5145	3825	4724	4162	3396
EIF4A2	484	735	502	1372	1173	786
EIF4A3	1506	1790	1119	1272	1268	962
EIF4B	121	120	103	158	195	137
EIF4E	272	321	181	173	126	111
EIF4E1B	0	0	0	0	0	0
EIF4E2	489	437	361	311	183	125
EIF4E3	16	23	12	23	10	0
EIF4EBP1	66	123	50	262	257	73
EIF4EBP2	157	128	131	43	39	52
EIF4EBP3	33	61	30	54	49	29
EIF4ENIF1	61	81	74	73	59	23
EIF4G1	1914	2418	1868	1864	1424	1125
EIF4G2	2157	2436	1911	1758	1389	1110
EIF4G3	1041	1159	797	782	727	579
EIF4H	147	166	105	238	161	25
EIF5	783	860	533	1066	939	1026
EIF5A	0	7	4	0	0	34
EIF5A2	57	164	61	11	15	10
EIF5AL1	1925	2517	1596	1411	1438	928
EIF5B	549	767	583	628	738	414
EIF6	461	705	529	956	770	702
EIPR1	121	95	76	104	87	92
ELAC1	73	72	77	36	62	35
ELAC2	172	236	213	206	192	56
ELANE	0	0	0	0	0	0
ELAPOR1	10	0	0	0	0	1
ELAPOR2	5	6	4	13	0	0
ELAVL1	444	522	401	471	410	325
ELAVL2	236	307	184	169	166	154
ELAVL3	0	1	0	0	0	0
ELAVL4	0	0	0	0	0	0
ELF1	295	301	287	428	352	371
ELF2	380	715	538	746	478	480
ELF3	0	0	0	0	0	0
ELF4	143	169	133	107	119	196
ELF5	0	0	0	0	0	0
ELFN1	3	0	0	0	0	0
ELFN2	1	8	0	27	0	13
ELK1	106	132	95	41	98	48
ELK3	46	55	9	18	32	26
ELK4	100	142	127	97	100	15
ELL	139	224	82	163	225	89
ELL2	214	218	131	164	151	199
ELL3	25	37	65	23	0	0
ELMO1	13	8	5	23	18	0
ELMO2	56	26	39	159	42	85
ELMO3	0	0	0	0	0	0
ELMOD1	13	0	7	8	2	0
ELMOD2	20	73	59	47	34	24
ELMOD3	18	28	26	44	10	38
ELN	0	0	0	0	0	0
ELOA	433	482	417	501	397	327
ELOA2	0	0	0	0	0	0
ELOB	278	253	311	172	317	73
ELOC	565	579	511	301	399	241
ELOF1	325	443	416	352	242	223
ELOVL1	39	16	14	22	6	25
ELOVL2	21	48	42	24	21	17
ELOVL3	0	0	0	0	0	0
ELOVL4	136	143	74	40	202	33
ELOVL5	191	266	181	358	176	111
ELOVL6	179	137	91	75	18	161
ELOVL7	45	117	36	34	37	0
ELP1	84	119	68	72	153	85
ELP2	60	100	37	45	128	139
ELP3	160	138	86	81	190	53
ELP4	139	142	73	87	80	99
ELP5	0	4	2	4	0	0
ELP6	201	138	132	165	128	221
ELSPBP1	0	0	0	0	0	0
EMB	46	122	113	39	8	19
EMC1	75	105	97	130	60	71
EMC10	160	248	141	231	205	82
EMC2	87	102	54	95	36	73
EMC3	322	332	298	264	354	269
EMC4	351	471	265	374	242	217
EMC6	2319	2667	1923	2136	2246	1770
EMC7	720	799	552	563	494	585
EMC8	686	827	579	612	515	408
EMC9	0	0	0	0	0	0
EMCN	0	0	0	0	0	0
EMD	785	918	818	684	726	542
EME1	130	99	76	21	42	100
EME2	9	12	12	1	17	0
EMG1	538	550	464	752	474	459
EMID1	0	4	1	0	0	1
EMILIN1	12	1	9	0	8	0
EMILIN2	42	33	0	54	30	72
EMILIN3	58	88	40	16	13	30
EML1	103	97	71	60	71	24
EML2	54	42	39	42	52	31
EML3	6	2	0	1	29	0
EML4	72	108	54	70	107	63
EML5	21	26	25	29	51	33
EML6	0	0	4	1	9	0
EMP1	0	0	2	0	0	0
EMP2	322	460	252	258	279	386
EMP3	10	16	14	2	8	0
EMSY	175	146	116	113	72	109
EMX1	0	29	34	12	0	1
EMX2	72	89	76	118	110	115
EN1	69	74	58	32	18	3
EN2	633	651	471	751	526	530
ENAH	1209	1500	1372	897	823	575
ENAM	0	0	0	0	0	0
ENC1	224	288	221	192	215	144
ENDOD1	52	78	102	35	32	33
ENDOG	115	79	45	38	20	87
ENDOU	0	0	0	0	0	0
ENDOV	58	80	30	33	91	72
ENG	0	0	0	0	0	0
ENGASE	17	11	33	16	53	0
ENHO	36	45	3	0	0	6
ENKD1	99	64	44	134	73	32
ENKUR	0	0	0	0	0	0
ENO1	4792	5787	4450	5174	4535	3480
ENO2	48	97	65	92	72	56
ENO3	0	2	0	0	0	15
ENO4	0	0	0	0	0	0
ENOPH1	92	83	134	163	199	129
ENOSF1	67	52	12	56	83	65
ENOX1	71	69	130	68	4	81
ENOX2	50	52	59	44	8	2
ENPEP	20	11	23	0	69	23
ENPP1	50	97	71	64	107	39
ENPP2	0	13	0	18	0	0
ENPP3	0	0	0	0	0	0
ENPP4	50	43	62	45	10	48
ENPP5	14	30	16	12	1	14
ENPP6	0	0	0	0	0	0
ENPP7	0	0	0	0	0	0
ENSA	568	793	581	584	596	435
ENSG00000100101	474	590	370	580	458	368
ENSG00000111780	6	9	7	4	39	10
ENSG00000124593	2100	2691	1768	1973	1759	1431
ENSG00000125695	95	107	93	119	17	91
ENSG00000131152	38	25	7	5	0	0
ENSG00000141979	858	1140	894	754	983	753
ENSG00000142539	0	0	0	0	0	0
ENSG00000159239	0	3	0	0	0	0
ENSG00000167774	688	787	614	739	773	383
ENSG00000167807	93	146	73	110	36	101
ENSG00000170846	238	297	258	451	385	310
ENSG00000173366	0	0	0	0	0	0
ENSG00000173867	564	723	513	646	445	520
ENSG00000183889	0	0	0	0	0	0
ENSG00000187186	0	0	1	0	0	0
ENSG00000188223	115	67	75	138	150	116
ENSG00000188897	9	0	3	0	0	0
ENSG00000196826	13	16	12	20	0	15
ENSG00000197991	0	0	0	0	0	0
ENSG00000198211	49	74	26	65	31	61
ENSG00000203546	218	237	224	201	244	96
ENSG00000204003	0	0	0	0	0	0
ENSG00000204422	0	0	0	0	0	0
ENSG00000205236	0	0	0	0	0	0
ENSG00000206549	0	0	0	0	0	0
ENSG00000213204	0	2	6	13	2	0
ENSG00000214265	0	0	0	0	0	0
ENSG00000225528	116	182	50	58	43	63
ENSG00000226490	0	0	0	0	0	0
ENSG00000226690	0	0	0	0	0	0
ENSG00000227717	0	0	0	0	0	0
ENSG00000228144	336	486	354	353	341	241
ENSG00000230626	0	0	0	0	0	0
ENSG00000230707	6	45	11	55	0	0
ENSG00000235007	0	0	0	0	0	0
ENSG00000236543	0	0	0	0	0	0
ENSG00000237378	0	0	0	0	0	0
ENSG00000237850	0	0	0	0	0	0
ENSG00000239395	0	0	0	0	0	0
ENSG00000239920	8	4	6	6	30	17
ENSG00000241489	10	0	2	0	0	0
ENSG00000241690	0	0	0	0	0	0
ENSG00000241962	404	393	419	307	367	364
ENSG00000243501	0	0	0	2	0	1
ENSG00000243696	0	0	0	0	0	27
ENSG00000244255	0	0	0	0	0	0
ENSG00000248235	0	0	0	0	0	0
ENSG00000248710	22	5	14	0	10	4
ENSG00000248751	0	9	10	1	5	0
ENSG00000249141	0	0	9	0	3	0
ENSG00000249590	243	287	181	317	216	331
ENSG00000249624	420	501	488	334	229	275
ENSG00000249773	241	315	275	175	144	103
ENSG00000249967	0	0	0	0	0	0
ENSG00000250349	0	0	0	0	0	0
ENSG00000250424	0	0	0	0	0	0
ENSG00000250644	0	0	0	0	0	0
ENSG00000250803	0	0	0	0	0	0
ENSG00000251246	0	0	0	0	0	0
ENSG00000251357	4	1	2	15	1	0
ENSG00000251537	0	0	0	0	0	0
ENSG00000251569	1	15	0	0	0	0
ENSG00000254469	30	65	43	58	76	11
ENSG00000254536	49	89	48	56	57	2
ENSG00000254553	98	114	112	94	74	49
ENSG00000254673	13	14	4	3	17	0
ENSG00000254692	0	0	0	0	0	0
ENSG00000254706	0	0	0	0	0	0
ENSG00000254732	610	770	645	568	650	397
ENSG00000254979	0	0	0	0	0	0
ENSG00000255054	0	0	0	0	0	0
ENSG00000255292	0	0	8	0	0	0
ENSG00000255330	23	59	23	73	36	7
ENSG00000255339	400	402	244	450	314	171
ENSG00000255432	0	0	0	0	0	0
ENSG00000255439	965	850	616	855	749	415
ENSG00000255508	775	816	675	899	703	590
ENSG00000255639	0	2	0	0	0	0
ENSG00000255641	0	3	0	0	0	0
ENSG00000255663	22	35	1	50	17	30
ENSG00000255730	160	165	153	138	187	137
ENSG00000255835	0	0	0	0	0	0
ENSG00000255872	2033	2425	1800	1976	1903	1216
ENSG00000256029	0	0	0	0	0	0
ENSG00000256100	0	0	0	0	0	0
ENSG00000256206	511	719	425	675	681	616
ENSG00000256349	13	30	39	38	6	13
ENSG00000256407	40	48	40	66	35	31
ENSG00000256500	48	62	61	59	69	33
ENSG00000256514	13	18	15	31	23	31
ENSG00000256566	31	95	73	28	73	11
ENSG00000256591	69	195	110	59	64	105
ENSG00000256646	804	822	655	722	638	492
ENSG00000256825	0	0	0	0	0	0
ENSG00000256861	448	400	322	550	341	343
ENSG00000256950	268	507	260	387	376	284
ENSG00000256966	1282	1227	953	1197	947	570
ENSG00000257062	0	0	0	0	0	0
ENSG00000257065	326	312	212	209	239	132
ENSG00000257184	26	91	48	52	52	5
ENSG00000257207	0	0	12	0	0	0
ENSG00000257341	0	0	0	0	0	0
ENSG00000257355	0	0	0	0	0	0
ENSG00000257390	376	425	253	443	453	414
ENSG00000257524	33	46	57	81	26	59
ENSG00000257921	506	537	359	673	507	410
ENSG00000258052	8	0	0	12	0	0
ENSG00000258064	6	6	0	3	0	0
ENSG00000258311	58	89	54	97	14	2
ENSG00000258417	0	0	0	0	0	0
ENSG00000258461	0	0	6	0	0	0
ENSG00000258465	302	370	231	224	229	97
ENSG00000258466	0	1	3	0	9	0
ENSG00000258472	756	871	641	725	667	603
ENSG00000258529	65	109	84	44	80	74
ENSG00000258539	169	198	159	182	185	116
ENSG00000258653	212	154	135	186	210	116
ENSG00000258674	0	0	0	0	0	0
ENSG00000258677	28	27	5	1	36	0
ENSG00000258691	0	0	0	0	0	0
ENSG00000258728	36	64	23	88	76	93
ENSG00000258790	388	576	400	574	487	243
ENSG00000258830	3	32	11	22	1	0
ENSG00000258864	167	205	218	272	216	331
ENSG00000258881	44	39	44	39	66	1
ENSG00000258989	0	0	0	0	0	0
ENSG00000259060	0	0	0	0	0	0
ENSG00000259066	0	0	0	0	0	0
ENSG00000259132	78	45	64	123	31	39
ENSG00000259164	0	0	0	0	0	0
ENSG00000259171	2	14	13	10	0	0
ENSG00000259316	1305	1654	1208	1307	1183	771
ENSG00000259522	0	0	0	0	0	0
ENSG00000259529	0	0	0	0	0	0
ENSG00000259753	0	0	0	0	0	0
ENSG00000259900	0	3	0	0	0	0
ENSG00000260007	76	51	58	15	9	65
ENSG00000260092	0	0	0	0	8	0
ENSG00000260234	0	0	0	0	0	0
ENSG00000260272	1695	2157	1574	1345	1316	1043
ENSG00000260537	121	166	148	245	308	279
ENSG00000260643	6	38	33	52	7	0
ENSG00000260729	0	0	0	0	0	0
ENSG00000260836	0	0	0	0	0	0
ENSG00000260851	0	0	0	0	0	0
ENSG00000260861	0	0	0	0	0	0
ENSG00000261130	0	0	0	0	0	0
ENSG00000261147	777	809	728	1445	1202	934
ENSG00000261341	0	0	0	0	0	0
ENSG00000261459	132	280	250	192	143	113
ENSG00000261582	0	0	0	0	0	0
ENSG00000261611	192	204	163	220	154	96
ENSG00000261732	154	230	148	152	122	218
ENSG00000261793	0	3	0	0	0	0
ENSG00000261832	119	67	23	48	39	5
ENSG00000261884	21	60	72	98	46	7
ENSG00000261915	0	0	0	0	0	0
ENSG00000262302	0	0	0	0	0	0
ENSG00000262304	93	111	89	77	38	92
ENSG00000262526	307	383	299	327	340	359
ENSG00000262560	28	37	66	23	1	0
ENSG00000262633	0	0	0	0	0	0
ENSG00000262660	0	0	0	0	0	0
ENSG00000262730	134	141	127	125	123	107
ENSG00000263020	0	0	0	0	0	0
ENSG00000263809	6	4	0	0	20	0
ENSG00000264058	603	878	646	684	485	568
ENSG00000264187	90	168	142	151	80	123
ENSG00000264324	122	113	80	140	100	111
ENSG00000264545	0	0	0	0	0	0
ENSG00000264668	62	64	34	104	67	1
ENSG00000264813	0	0	0	0	0	0
ENSG00000265118	0	0	0	0	0	0
ENSG00000265303	248	479	523	300	356	331
ENSG00000265690	7	0	0	0	0	0
ENSG00000266076	24	10	8	9	0	22
ENSG00000266086	1034	1288	1049	961	1049	709
ENSG00000266202	0	0	0	0	0	0
ENSG00000266302	0	0	0	0	0	0
ENSG00000266728	24	68	30	120	45	48
ENSG00000266997	24	30	33	13	16	32
ENSG00000267022	16	19	30	37	0	0
ENSG00000267059	1630	1703	1379	1335	1302	971
ENSG00000267110	0	0	0	0	0	0
ENSG00000267120	181	219	178	205	144	167
ENSG00000267127	0	0	0	0	0	0
ENSG00000267140	0	0	0	0	0	0
ENSG00000267157	0	0	0	0	0	0
ENSG00000267168	45	18	22	23	34	40
ENSG00000267179	69	77	24	46	88	41
ENSG00000267228	230	317	194	200	235	81
ENSG00000267261	383	467	299	247	132	198
ENSG00000267303	47	64	52	35	48	87
ENSG00000267314	0	0	0	0	0	0
ENSG00000267318	1	0	0	0	10	0
ENSG00000267360	396	559	485	547	544	298
ENSG00000267385	0	0	0	0	0	0
ENSG00000267426	105	136	119	169	105	24
ENSG00000267477	0	0	0	0	0	0
ENSG00000267552	0	0	0	0	0	1
ENSG00000267561	0	0	13	0	0	0
ENSG00000267618	8	11	18	1	3	13
ENSG00000267645	22	43	51	0	22	4
ENSG00000267699	13	26	76	35	35	30
ENSG00000267706	0	3	0	0	0	0
ENSG00000267740	0	0	0	0	0	0
ENSG00000267748	0	0	0	0	0	0
ENSG00000267952	0	0	0	0	0	0
ENSG00000268107	176	225	120	368	348	405
ENSG00000268163	0	0	0	0	0	0
ENSG00000268173	203	186	172	150	153	197
ENSG00000268193	13	12	5	37	10	22
ENSG00000268279	0	0	0	0	0	0
ENSG00000268400	0	0	0	18	0	0
ENSG00000268434	0	0	0	0	0	0
ENSG00000268533	215	179	155	182	211	206
ENSG00000268614	12	20	5	9	0	10
ENSG00000268655	0	0	0	0	0	0
ENSG00000268750	0	0	0	0	0	0
ENSG00000268790	533	702	608	600	566	469
ENSG00000268797	0	0	0	0	0	0
ENSG00000269179	25	82	27	58	11	42
ENSG00000269237	0	0	0	0	0	0
ENSG00000269242	35	45	24	8	12	18
ENSG00000269307	655	613	562	622	338	432
ENSG00000269403	0	0	0	0	0	0
ENSG00000269469	41	55	59	73	131	1
ENSG00000269476	0	0	0	0	0	0
ENSG00000269547	0	0	0	0	0	0
ENSG00000269693	32	55	61	26	172	1
ENSG00000269711	281	273	292	306	239	262
ENSG00000269741	0	0	0	0	0	0
ENSG00000269755	8	0	7	0	0	0
ENSG00000269825	0	0	0	0	0	0
ENSG00000270099	7	0	0	0	0	0
ENSG00000270149	43	38	26	17	21	45
ENSG00000270299	352	505	395	252	234	279
ENSG00000271698	0	0	0	0	0	0
ENSG00000271741	213	272	289	339	211	216
ENSG00000271793	1984	2355	1839	1854	1690	1275
ENSG00000271810	5	7	12	0	0	0
ENSG00000271949	49	50	37	20	46	23
ENSG00000272104	0	0	0	0	0	0
ENSG00000272162	12	16	23	1	6	0
ENSG00000272297	0	0	0	0	0	0
ENSG00000272305	3	11	15	1	9	1
ENSG00000272410	311	441	243	240	163	150
ENSG00000272442	0	0	0	4	0	13
ENSG00000272617	505	584	524	741	610	623
ENSG00000272647	0	0	0	0	0	0
ENSG00000272741	0	2	16	0	15	0
ENSG00000272822	166	187	57	171	133	131
ENSG00000272896	104	151	86	109	146	119
ENSG00000272897	861	1042	769	758	684	566
ENSG00000272916	54	51	24	49	28	42
ENSG00000272921	0	4	0	0	0	0
ENSG00000273025	1	2	0	0	0	0
ENSG00000273049	0	0	0	0	0	0
ENSG00000273154	49	64	109	66	24	9
ENSG00000273155	25	39	40	25	12	3
ENSG00000273167	0	0	0	0	0	0
ENSG00000273171	0	0	0	0	0	0
ENSG00000273217	32	68	60	21	71	34
ENSG00000273259	0	0	0	0	0	0
ENSG00000273269	0	0	0	0	0	0
ENSG00000273291	0	0	0	0	0	0
ENSG00000273398	14	19	6	1	0	6
ENSG00000273734	0	0	0	0	0	0
ENSG00000273756	0	0	0	0	0	0
ENSG00000274322	0	0	0	0	0	0
ENSG00000274559	0	0	0	0	0	0
ENSG00000274944	100	177	78	180	88	48
ENSG00000275163	0	0	0	0	0	0
ENSG00000275464	0	3	0	1	0	0
ENSG00000275674	10	9	0	0	0	0
ENSG00000275740	0	0	0	0	0	0
ENSG00000275778	0	0	2	0	0	0
ENSG00000276087	0	0	2	0	0	0
ENSG00000276302	0	0	0	0	0	0
ENSG00000276418	263	241	120	170	128	153
ENSG00000276490	0	0	0	0	0	0
ENSG00000276612	7	0	7	0	0	0
ENSG00000277117	15	0	2	0	0	0
ENSG00000277535	0	0	0	0	0	0
ENSG00000277611	0	0	0	0	0	0
ENSG00000277639	0	5	4	0	0	0
ENSG00000277758	0	0	0	0	0	0
ENSG00000277971	0	0	0	0	0	0
ENSG00000278646	0	0	0	0	0	0
ENSG00000279073	0	0	0	0	0	0
ENSG00000279493	0	0	0	0	0	0
ENSG00000279686	0	0	0	0	0	0
ENSG00000279956	0	0	0	0	0	0
ENSG00000279983	0	0	0	0	0	0
ENSG00000280148	0	0	0	0	0	0
ENSG00000280433	2	12	0	9	17	0
ENSG00000280537	16	9	8	16	34	13
ENSG00000280571	0	1	0	24	7	21
ENSG00000280893	1170	1625	1180	1087	775	604
ENSG00000281039	0	0	2	3	0	1
ENSG00000281348	1333	1836	1298	1180	858	715
ENSG00000281593	173	91	161	22	63	71
ENSG00000281883	18	44	13	18	41	1
ENSG00000281938	0	0	0	0	0	0
ENSG00000282034	41	92	26	32	25	8
ENSG00000282246	148	180	122	105	106	79
ENSG00000282804	0	0	0	0	2	0
ENSG00000282936	0	0	0	0	0	0
ENSG00000282988	9	6	4	88	89	83
ENSG00000283128	11	19	16	21	23	54
ENSG00000283189	1	3	22	0	0	0
ENSG00000283205	0	0	0	0	0	0
ENSG00000283208	0	0	0	5	0	0
ENSG00000283228	312	218	176	147	103	113
ENSG00000283321	0	0	0	0	0	0
ENSG00000283515	474	614	450	669	455	210
ENSG00000283536	0	0	0	0	0	0
ENSG00000283563	89	118	70	94	40	60
ENSG00000283580	187	203	147	204	166	187
ENSG00000283599	0	0	0	0	0	0
ENSG00000283663	0	0	0	0	0	0
ENSG00000283761	240	367	228	142	159	168
ENSG00000283765	65	60	60	36	84	7
ENSG00000283782	56	51	36	26	67	35
ENSG00000283809	0	0	0	0	0	0
ENSG00000283877	0	0	0	0	0	0
ENSG00000283886	0	1	0	5	0	0
ENSG00000283977	233	213	211	377	269	221
ENSG00000284024	431	261	321	435	391	315
ENSG00000284057	57	93	102	52	53	20
ENSG00000284188	0	0	0	0	0	0
ENSG00000284292	270	219	143	208	141	87
ENSG00000284299	0	7	0	0	30	0
ENSG00000284337	0	0	0	0	0	0
ENSG00000284341	0	0	0	0	0	0
ENSG00000284393	0	0	0	0	0	0
ENSG00000284431	461	552	373	516	409	362
ENSG00000284461	29	65	82	110	78	121
ENSG00000284484	0	0	0	0	0	0
ENSG00000284512	0	0	0	0	0	0
ENSG00000284526	0	0	0	0	0	0
ENSG00000284554	0	0	0	0	0	0
ENSG00000284626	12	14	6	15	0	0
ENSG00000284686	0	7	4	0	7	0
ENSG00000284691	0	0	0	0	0	0
ENSG00000284695	0	0	0	0	0	0
ENSG00000284732	0	0	0	0	0	0
ENSG00000284762	2	0	3	0	0	19
ENSG00000284772	0	0	0	0	0	0
ENSG00000284773	0	30	12	15	0	0
ENSG00000284779	0	11	2	0	0	0
ENSG00000284797	0	0	0	0	0	0
ENSG00000284800	0	0	0	0	0	0
ENSG00000284820	120	89	57	48	102	22
ENSG00000284874	3	4	5	3	8	0
ENSG00000284906	0	3	0	0	0	0
ENSG00000284931	0	0	0	0	0	0
ENSG00000284934	494	409	336	557	361	406
ENSG00000284946	712	783	686	801	821	511
ENSG00000284952	100	246	159	191	162	196
ENSG00000284969	316	399	275	233	199	114
ENSG00000284976	7	35	0	15	0	31
ENSG00000284987	0	0	0	0	0	0
ENSG00000284989	344	360	250	438	263	177
ENSG00000285000	45	61	27	21	83	63
ENSG00000285043	952	1015	776	1064	804	676
ENSG00000285064	0	0	0	0	0	0
ENSG00000285082	0	0	0	0	0	0
ENSG00000285130	420	503	317	419	192	167
ENSG00000285162	12	25	14	0	22	15
ENSG00000285171	0	0	0	0	0	0
ENSG00000285188	0	0	0	0	0	0
ENSG00000285218	0	0	0	0	0	0
ENSG00000285238	948	1307	897	1096	1062	960
ENSG00000285245	0	0	0	0	0	0
ENSG00000285253	2	9	0	0	0	0
ENSG00000285269	35	33	34	9	34	0
ENSG00000285283	1	1	6	0	0	17
ENSG00000285304	425	638	400	436	275	136
ENSG00000285329	2	15	2	0	0	0
ENSG00000285330	69	85	69	51	42	56
ENSG00000285382	0	0	0	0	0	0
ENSG00000285404	219	418	214	150	260	187
ENSG00000285444	7	7	19	10	19	0
ENSG00000285446	0	0	0	0	0	0
ENSG00000285458	3	0	0	0	0	18
ENSG00000285472	0	0	0	0	0	0
ENSG00000285476	0	0	0	0	0	0
ENSG00000285505	28	15	44	30	60	28
ENSG00000285526	0	0	0	0	0	0
ENSG00000285528	0	0	0	1	0	0
ENSG00000285542	0	0	0	0	0	0
ENSG00000285547	348	341	235	208	198	118
ENSG00000285558	21	13	0	1	0	4
ENSG00000285566	0	0	0	0	0	0
ENSG00000285585	45	40	15	17	22	28
ENSG00000285589	423	330	282	421	334	270
ENSG00000285602	0	0	0	0	0	0
ENSG00000285629	5	0	0	0	0	0
ENSG00000285635	85	109	109	105	27	202
ENSG00000285641	31	37	119	70	24	24
ENSG00000285645	232	387	269	265	176	129
ENSG00000285708	290	411	309	346	217	188
ENSG00000285713	0	0	0	0	0	0
ENSG00000285733	46	67	15	51	19	91
ENSG00000285749	0	0	0	0	0	0
ENSG00000285762	0	0	0	0	0	0
ENSG00000285777	0	0	0	0	0	0
ENSG00000285779	198	331	256	189	128	221
ENSG00000285791	0	0	0	0	0	1
ENSG00000285816	64	22	8	16	26	44
ENSG00000285827	295	385	385	449	317	275
ENSG00000285837	0	0	0	0	0	0
ENSG00000285839	741	820	726	718	556	583
ENSG00000285854	0	11	0	0	4	0
ENSG00000285868	0	0	0	0	0	0
ENSG00000285880	0	0	0	0	0	0
ENSG00000285897	661	861	429	769	664	415
ENSG00000285901	398	469	380	304	341	180
ENSG00000285920	283	370	282	327	198	179
ENSG00000285932	263	327	302	250	156	123
ENSG00000285938	0	0	0	0	0	0
ENSG00000285942	0	0	0	0	0	0
ENSG00000285943	46	68	37	12	58	0
ENSG00000285947	0	0	0	0	0	0
ENSG00000285953	0	0	0	0	0	0
ENSG00000285976	1188	1284	1046	1146	866	787
ENSG00000285978	0	0	0	0	0	0
ENSG00000285982	134	176	133	119	198	114
ENSG00000285991	234	353	168	175	165	155
ENSG00000286001	674	692	562	464	441	123
ENSG00000286007	0	0	0	0	0	0
ENSG00000286015	0	0	0	0	0	0
ENSG00000286022	0	0	0	0	0	0
ENSG00000286070	981	1227	959	1179	1009	873
ENSG00000286088	10	11	0	2	0	0
ENSG00000286098	0	0	0	0	0	0
ENSG00000286105	0	0	0	0	3	0
ENSG00000286112	299	292	258	475	229	230
ENSG00000286132	0	0	0	0	0	0
ENSG00000286135	0	0	0	0	0	0
ENSG00000286143	0	0	0	0	0	0
ENSG00000286185	17	33	23	13	14	0
ENSG00000286190	153	122	63	114	93	77
ENSG00000286192	682	1012	840	696	821	520
ENSG00000286221	0	8	3	0	0	0
ENSG00000286231	0	0	0	0	0	0
ENSG00000286235	289	338	243	253	269	146
ENSG00000286239	42	111	54	52	102	15
ENSG00000286264	106	127	89	194	237	154
ENSG00000286268	0	0	0	0	0	0
ENSG00000286905	365	566	402	267	490	360
ENSG00000287542	0	0	2	4	1	0
ENSG00000287585	0	0	0	0	0	0
ENSG00000287694	0	0	0	0	0	0
ENSG00000287725	8	31	25	34	0	4
ENSG00000287856	344	293	238	127	186	130
ENSG00000287908	12	1	8	12	0	21
ENSG00000288000	0	0	0	0	0	13
ENSG00000288053	0	13	6	0	0	0
ENSG00000288208	43	24	18	35	53	31
ENSG00000288258	102	50	60	85	49	84
ENSG00000288534	180	193	175	97	67	162
ENSG00000288550	18	17	42	59	41	128
ENSG00000288564	0	0	0	0	0	0
ENSG00000288591	28	69	15	36	91	82
ENSG00000288637	202	251	175	220	278	85
ENSG00000288640	157	225	244	559	502	368
ENSG00000288643	0	7	0	0	1	0
ENSG00000288656	267	414	353	391	411	229
ENSG00000288658	69	53	33	29	22	1
ENSG00000288669	0	0	0	0	0	0
ENSG00000288674	198	308	259	243	254	308
ENSG00000288675	0	0	0	11	6	17
ENSG00000288681	29	19	7	4	0	0
ENSG00000288683	12	9	0	1	10	14
ENSG00000288684	29	22	9	24	41	0
ENSG00000288695	76	114	118	75	73	98
ENSG00000288698	435	344	344	296	351	316
ENSG00000288699	111	153	30	126	42	23
ENSG00000288710	99	171	103	173	150	88
ENSG00000288711	0	0	0	0	0	0
ENSG00000288721	267	207	224	210	170	65
ENSG00000288725	260	348	211	239	111	90
ENSG00000288796	8	0	13	0	0	0
ENSG00000288894	838	1136	660	726	771	607
ENSG00000289027	169	217	167	104	202	114
ENSG00000289258	0	0	0	0	0	0
ENSG00000289346	0	0	0	0	0	0
ENSG00000289503	0	0	0	20	0	0
ENSG00000289517	884	862	779	780	773	384
ENSG00000289565	1811	2164	1555	1612	1535	1248
ENTHD1	0	0	0	0	0	0
ENTPD1	0	0	0	2	0	0
ENTPD2	0	0	0	0	0	0
ENTPD3	0	0	0	0	0	0
ENTPD4	50	71	49	40	51	16
ENTPD5	36	6	6	19	0	2
ENTPD6	65	44	54	31	43	37
ENTPD7	82	161	139	43	84	118
ENTPD8	0	0	0	0	0	0
ENTR1	312	440	316	328	258	209
ENY2	483	410	519	537	504	391
EOGT	32	38	27	0	10	0
EOLA1	0	20	21	9	30	32
EOLA2	24	67	6	27	0	24
EOMES	55	91	60	54	34	20
EP300	371	596	422	658	383	254
EP400	99	101	87	80	87	48
EPAS1	0	26	0	13	11	0
EPB41	195	263	118	141	116	120
EPB41L1	42	73	29	30	49	11
EPB41L2	289	359	435	365	277	323
EPB41L3	96	108	84	132	86	65
EPB41L4A	25	13	18	0	19	0
EPB41L4B	24	31	49	27	12	7
EPB41L5	24	64	29	22	14	0
EPB42	0	0	0	0	0	0
EPC1	681	870	613	952	774	507
EPC2	157	234	71	143	170	220
EPCAM	188	175	187	152	163	86
EPDR1	140	168	182	98	96	76
EPG5	26	12	1	4	71	0
EPGN	0	6	0	0	0	0
EPHA1	0	0	0	0	0	0
EPHA10	0	1	6	10	0	0
EPHA2	159	446	308	417	407	237
EPHA3	39	58	42	6	13	1
EPHA4	143	173	95	142	95	82
EPHA5	10	0	0	0	0	0
EPHA6	0	4	0	0	0	0
EPHA7	230	337	224	175	90	138
EPHA8	15	12	12	7	3	0
EPHB1	24	53	43	5	3	43
EPHB2	28	25	21	17	35	11
EPHB3	17	12	42	6	31	1
EPHB4	156	150	145	53	85	112
EPHB6	0	5	0	0	0	0
EPHX1	54	40	63	43	35	34
EPHX2	3	0	24	18	7	3
EPHX3	0	0	0	0	0	0
EPHX4	18	37	9	3	0	10
EPM2A	52	62	46	43	57	22
EPM2AIP1	309	303	320	188	183	314
EPN1	71	41	46	32	9	11
EPN2	63	60	59	48	70	23
EPN3	0	0	0	0	0	0
EPO	0	0	0	0	0	0
