gene_name	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
SLMAP	580	412	602	348	715	509
SLN	0	1	5	0	12	0
SLPI	0	0	0	0	0	0
SLTM	2217	2140	2679	1809	3384	2737
SLU7	683	429	631	405	708	604
SLURP1	0	0	0	0	0	0
SLURP2	0	0	0	0	0	0
SLX1A	0	0	4	0	0	0
SLX1B	1	0	2	10	0	4
SLX4	56	19	57	62	39	32
SLX4IP	49	28	58	67	119	55
SLX9	950	349	935	896	541	663
SMAD1	606	426	485	591	882	607
SMAD2	553	381	519	324	651	470
SMAD3	349	180	375	325	313	290
SMAD4	465	305	426	275	485	416
SMAD5	1732	1522	1744	1185	2171	1665
SMAD6	542	180	333	332	479	390
SMAD7	463	223	431	348	935	641
SMAD9	913	814	890	877	1288	1176
SMAGP	245	154	283	250	213	191
SMAP1	889	570	813	415	547	642
SMAP2	373	303	345	428	329	241
SMARCA1	233	170	298	157	363	238
SMARCA2	1050	800	1024	777	1182	959
SMARCA4	1622	1207	1928	1431	1722	1627
SMARCA5	975	829	998	782	1169	1021
SMARCAD1	335	270	367	239	527	473
SMARCAL1	65	89	95	124	122	95
SMARCB1	3	0	0	0	4	0
SMARCC1	4526	4046	4417	3392	5258	4619
SMARCC2	1113	719	1083	938	1484	1253
SMARCD1	741	492	802	669	707	552
SMARCD2	453	463	613	429	565	537
SMARCD3	172	102	196	38	80	92
SMARCE1	3558	3578	3680	2784	4512	3560
SMC1A	11747	12338	12847	9476	17591	14422
SMC1B	1	0	0	0	0	0
SMC2	372	277	482	391	575	423
SMC3	654	487	712	797	1223	786
SMC4	6755	5619	6725	4918	11393	7854
SMC5	180	128	117	144	215	145
SMC6	559	543	660	587	1013	841
SMCHD1	412	425	445	347	657	503
SMCO1	5	0	0	0	1	0
SMCO2	1	3	0	0	2	0
SMCO3	0	0	0	0	0	0
SMCO4	390	237	404	208	341	256
SMCP	0	0	0	0	0	0
SMCR8	3	1	5	0	3	0
SMDT1	0	0	0	0	0	0
SMG1	737	565	622	559	1010	693
SMG5	680	291	787	333	255	250
SMG6	193	63	166	144	128	147
SMG7	622	335	451	436	431	327
SMG8	518	459	496	203	464	404
SMG9	382	315	394	605	669	599
SMIM1	31	9	25	26	9	11
SMIM10	1396	1277	1476	724	1392	920
SMIM10L1	0	0	0	0	0	0
SMIM10L2A	35	54	34	49	14	28
SMIM10L2B	22	24	42	7	15	13
SMIM11A	3	1	3	0	0	2
SMIM11B	5	2	6	0	0	1
SMIM12	1284	801	1383	768	911	899
SMIM13	628	528	617	475	802	610
SMIM14	172	102	163	93	113	130
SMIM15	816	456	1012	460	1113	777
SMIM17	0	2	10	0	2	0
SMIM18	0	0	0	0	0	0
SMIM19	367	338	302	179	258	201
SMIM2	0	0	0	0	0	0
SMIM20	508	479	470	218	504	416
SMIM21	0	0	0	0	0	0
SMIM22	0	0	0	0	0	0
SMIM23	0	0	0	0	0	0
SMIM24	0	0	0	0	0	0
SMIM26	3661	2950	3251	2349	3673	3144
SMIM27	406	239	411	169	309	271
SMIM28	0	0	0	0	0	0
SMIM29	185	70	167	180	93	140
SMIM3	123	181	187	155	199	140
SMIM30	2177	1372	2267	549	1179	791
SMIM31	0	0	0	0	0	0
SMIM32	12	14	16	0	17	22
SMIM33	0	0	0	0	0	0
SMIM34A	0	0	0	0	0	0
SMIM34B	0	0	0	0	0	0
SMIM35	0	0	2	0	0	3
SMIM36	6	0	0	0	0	4
SMIM38	0	0	0	0	0	10
SMIM4	1807	1727	1645	851	1308	1273
SMIM40	0	0	0	0	0	0
SMIM41	0	0	0	6	0	0
SMIM42	0	0	0	0	0	0
SMIM43	19	2	9	11	12	5
SMIM5	0	0	0	0	0	0
SMIM6	0	0	0	0	0	0
SMIM7	1876	1643	1953	1643	2221	2078
SMIM8	473	348	455	296	421	282
SMIM9	0	0	0	0	0	0
SMKR1	46	15	17	0	23	27
SMLR1	0	0	0	0	0	0
SMN1	0	0	0	0	0	0
SMN2	0	0	0	0	0	0
SMNDC1	1258	1336	1378	1072	1959	1587
SMO	238	209	282	140	182	201
SMOC1	320	171	323	234	358	242
SMOC2	0	0	0	0	0	0
SMOX	111	25	100	61	52	112
SMPD1	74	48	112	85	38	34
SMPD2	9	62	26	25	39	36
SMPD3	0	3	8	0	7	0
SMPD4	1290	1391	1422	1116	1530	1513
SMPDL3A	62	27	22	0	59	31
SMPDL3B	247	102	238	95	180	99
SMPX	0	0	0	0	0	0
SMR3A	0	0	0	0	0	0
SMR3B	0	0	0	0	0	0
SMS	1469	1132	1773	1090	1342	1197
SMTN	53	22	45	89	38	40
SMTNL1	0	0	0	0	0	0
SMTNL2	7	7	12	2	32	17
SMU1	569	388	503	403	550	410
SMUG1	638	632	726	332	569	480
SMURF1	19	27	85	78	111	55
SMURF2	390	278	280	207	319	202
SMYD1	0	0	0	0	0	0
SMYD2	975	763	827	527	955	628
SMYD3	485	361	403	137	469	504
SMYD4	439	271	361	350	528	475
SMYD5	175	56	178	77	63	93
SNAI1	22	23	20	18	15	22
SNAI2	13	19	19	0	31	22
SNAI3	0	0	3	0	0	0
SNAP23	1187	1002	976	664	1288	1003
SNAP25	34	42	60	63	46	68
SNAP29	1117	967	887	684	899	875
SNAP47	1368	946	1308	1047	1461	1284
SNAP91	107	83	74	118	93	151
SNAPC1	348	245	381	259	533	360
SNAPC2	293	51	186	216	61	133
SNAPC3	641	514	543	562	887	742
SNAPC4	279	148	177	159	267	211
SNAPC5	883	705	888	456	916	692
SNAPIN	2256	1498	2030	1258	1515	1518
SNCA	444	266	482	250	407	334
SNCAIP	8	8	18	5	18	21
SNCB	31	15	13	40	34	10
SNCG	13	3	5	0	0	0
SND1	2277	1331	1991	2029	1661	1971
SNED1	27	11	2	30	10	1
SNF8	2876	2347	3357	1914	1983	1669
SNIP1	300	180	273	167	309	271
SNN	98	80	103	10	46	65
SNORC	0	0	0	0	0	0
SNPH	43	25	17	20	1	16
SNRK	71	64	66	88	128	98
SNRNP200	2107	1405	2002	1542	1726	1423
SNRNP25	2055	955	2140	1273	841	982
SNRNP27	763	583	891	458	674	660
SNRNP35	173	197	198	96	211	205
SNRNP40	456	271	396	371	627	329
SNRNP48	2362	2044	2434	1812	2827	2135
SNRNP70	2519	1009	1981	1945	1654	1591
SNRPA	2838	1611	2385	2511	2575	2301
SNRPA1	4051	3803	4494	3341	4276	4029
SNRPB	15011	6150	12636	12084	7861	8558
SNRPB2	1631	1343	1697	1086	1912	1458
SNRPC	4611	4063	4737	3271	3947	3366
SNRPD1	7770	7493	7607	4183	6748	5915
SNRPD2	11421	6135	10483	4980	5025	5135
SNRPD3	8549	7099	9173	5098	7984	6104
SNRPE	11171	10613	10506	5763	9549	6938
SNRPF	7111	6784	6872	3465	7216	4922
SNRPG	1562	1509	1454	570	1069	849
SNRPN	0	0	0	0	0	0
SNTA1	336	117	251	197	112	89
SNTB1	115	86	104	65	181	170
SNTB2	1051	850	1121	757	998	908
SNTG1	1	0	0	0	0	7
SNTG2	0	0	12	23	0	8
SNTN	0	0	0	0	0	0
SNU13	8645	4730	8656	5732	4622	4711
SNUPN	623	522	739	407	693	545
SNURF	0	0	0	0	0	0
SNW1	1508	1586	1637	1483	2192	1828
SNX1	639	612	751	611	1002	793
SNX10	282	202	291	155	182	192
SNX11	305	122	318	313	243	166
SNX12	1276	838	1139	661	787	722
SNX13	241	226	246	164	227	183
SNX14	582	498	606	426	837	486
SNX15	605	377	653	372	543	446
SNX16	29	27	30	23	58	9
SNX17	1025	515	956	649	576	630
SNX18	264	254	282	215	384	285
SNX19	323	308	383	260	391	414
SNX2	2544	1893	2764	1802	2820	2001
SNX20	0	0	0	0	0	0
SNX21	58	31	48	9	53	24
SNX22	686	548	746	562	879	653
SNX24	420	335	442	261	442	266
SNX25	343	197	142	169	268	142
SNX27	1070	615	741	634	866	692
SNX29	146	93	167	99	214	187
SNX3	2773	1819	2737	1299	1869	1633
SNX30	72	51	55	70	63	66
SNX31	0	0	0	0	0	0
SNX32	0	0	0	0	0	0
SNX33	36	2	46	7	7	9
SNX4	724	581	724	581	897	550
SNX5	2768	2278	2520	2326	3579	2962
SNX6	79204	73595	67264	69014	101134	82444
SNX7	582	381	644	337	391	394
SNX8	250	78	285	175	115	64
SNX9	773	435	776	562	856	596
SOAT1	433	247	381	401	610	319
SOAT2	3	0	0	0	6	1
SOBP	782	549	691	508	688	510
SOCS1	16	22	16	19	7	5
SOCS2	55	82	115	74	171	138
SOCS3	19	33	23	14	23	17
SOCS4	309	198	248	206	369	335
SOCS5	83	96	49	53	78	92
SOCS6	131	94	151	98	166	130
SOCS7	0	0	4	0	0	0
SOD1	21864	17011	21376	16213	21785	16924
SOD2	752	601	800	569	883	566
SOD3	0	0	0	0	0	0
SOGA1	85	69	104	36	52	40
SOGA3	0	0	2	0	14	4
SOHLH1	0	0	0	0	0	0
SOHLH2	34	17	24	11	7	10
SON	1273	1002	1249	858	1466	1183
SORBS1	76	35	38	18	135	62
SORBS2	98	95	95	42	67	63
SORBS3	366	132	237	92	128	169
SORCS1	0	0	0	0	0	0
SORCS2	0	9	0	0	3	0
SORCS3	0	0	0	0	0	0
SORD	125	81	89	61	57	82
SORL1	245	144	209	173	164	119
SORT1	730	498	683	467	687	464
SOS1	175	225	249	141	190	201
SOS2	208	129	138	125	272	130
SOST	14	0	10	0	0	2
SOSTDC1	3	7	1	0	9	11
SOWAHA	86	52	76	34	65	58
SOWAHB	17	9	16	5	2	26
SOWAHC	351	430	465	230	377	273
SOWAHD	30	6	15	0	0	2
SOX1	0	0	0	0	0	0
SOX10	0	0	0	0	3	1
SOX11	0	0	0	0	3	0
SOX12	1644	882	1656	1222	1036	1145
SOX13	100	45	71	81	81	86
SOX14	0	0	0	0	0	0
SOX15	10	0	3	0	0	1
SOX17	0	0	0	0	0	0
SOX18	127	50	111	52	67	62
SOX2	263	161	254	146	241	207
SOX21	35	6	5	1	25	14
SOX3	27	21	34	1	33	17
SOX30	0	0	0	0	0	0
SOX4	3612	3065	3230	3113	5083	3700
SOX5	23	12	38	8	17	42
SOX6	29	21	26	6	39	35
SOX7	2	2	6	8	0	2
SOX8	28	16	76	31	16	22
SOX9	163	174	227	184	276	147
SP1	551	254	487	421	518	377
SP100	0	6	0	0	0	0
SP110	203	72	126	128	204	174
SP140	0	0	0	0	0	0
SP140L	0	0	0	0	0	0
SP2	268	291	352	254	408	419
SP3	325	223	271	309	503	312
SP4	231	121	227	55	199	140
SP5	2	8	0	0	0	3
SP6	1	10	10	22	19	1
SP7	0	0	6	0	0	0
SP8	20	7	13	18	47	7
SP9	80	52	102	60	101	35
SPA17	152	158	163	119	154	124
SPAAR	0	0	0	0	0	0
SPACA1	0	0	0	0	0	0
SPACA3	0	0	8	0	0	0
SPACA4	0	0	0	0	0	0
SPACA5	0	0	0	0	0	0
SPACA5B	0	0	0	0	0	0
SPACA6	14	6	31	17	10	10
SPACA7	0	0	0	0	0	0
SPACA9	125	78	120	21	127	141
SPAG1	108	140	140	119	167	145
SPAG11A	0	0	0	0	0	0
SPAG11B	0	0	0	0	0	0
SPAG16	713	574	597	374	628	496
SPAG17	0	0	0	0	0	0
SPAG4	11	3	23	0	11	14
SPAG5	835	694	944	705	867	846
SPAG6	0	0	0	0	0	0
SPAG7	2079	1815	2097	1610	1870	1820
SPAG8	0	0	0	1	6	8
SPAG9	551	480	570	519	898	683
SPAM1	0	0	0	0	0	0
SPANXA1	0	0	0	0	0	0
SPANXA2	0	0	0	0	0	0
SPANXB1	0	0	0	0	0	0
SPANXC	0	0	0	0	0	0
SPANXD	0	0	0	0	0	0
SPANXN1	0	0	0	0	0	0
SPANXN2	0	0	0	0	0	0
SPANXN3	0	0	0	0	7	2
SPANXN4	0	0	0	0	0	0
SPANXN5	0	0	0	0	0	1
SPARC	72	80	81	37	138	56
SPARCL1	0	0	0	0	0	0
SPART	975	779	956	844	1547	966
SPAST	243	213	305	112	371	205
SPATA1	0	0	0	0	0	0
SPATA12	0	0	0	0	0	0
SPATA13	172	78	115	48	83	123
SPATA16	0	0	0	0	0	0
SPATA17	73	68	50	118	123	104
SPATA18	61	38	87	80	52	37
SPATA19	0	0	0	0	0	0
SPATA2	239	176	166	151	162	152
SPATA20	153	50	82	28	29	60
SPATA21	9	7	2	2	0	2
SPATA22	0	0	0	0	0	0
SPATA24	223	115	174	47	147	95
SPATA25	0	0	0	0	0	0
SPATA2L	11	2	11	6	11	4
SPATA3	0	0	0	12	0	0
SPATA31A1	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0
SPATA31A5	0	0	0	0	0	0
SPATA31A6	0	0	0	0	0	0
SPATA31A7	0	0	0	0	0	0
SPATA31C2	0	0	0	0	0	0
SPATA31D1	0	0	0	0	0	0
SPATA31D3	0	0	0	0	0	0
SPATA31D4	0	0	0	0	0	0
SPATA31E1	0	0	0	0	0	0
SPATA32	0	2	0	0	0	2
SPATA33	247	222	229	227	187	206
SPATA4	4	0	14	0	0	0
SPATA45	0	0	0	0	4	0
SPATA46	0	0	0	0	0	0
SPATA48	0	5	0	0	0	0
SPATA5	78	89	124	57	157	155
SPATA5L1	315	294	230	195	375	190
SPATA6	160	100	136	185	190	92
SPATA6L	0	9	6	0	31	9
SPATA7	110	56	87	113	156	137
SPATA9	2	0	0	0	0	5
SPATC1	0	0	0	0	0	0
SPATC1L	0	0	0	0	0	0
SPATS1	5	0	0	0	0	0
SPATS2	758	789	733	501	954	757
SPATS2L	448	265	394	217	371	291
SPC24	921	755	845	671	806	743
SPC25	0	0	0	0	0	0
SPCS1	2402	2425	2593	1277	2431	2067
SPCS2	447	299	651	322	494	390
SPCS3	1966	1586	1916	1368	1857	1396
SPDEF	2	0	0	9	0	0
SPDL1	997	727	875	870	1329	1160
SPDYA	0	0	0	0	0	0
SPDYC	0	0	0	0	0	0
SPDYE1	0	0	0	0	0	0
SPDYE10P	0	0	0	0	0	0
SPDYE11	0	0	0	0	0	0
SPDYE12P	0	0	0	0	0	0
SPDYE13	0	0	0	0	0	0
SPDYE14	0	0	0	0	0	0
SPDYE15	0	0	0	0	0	0
SPDYE16	0	0	0	0	0	0
SPDYE17	0	0	0	0	0	0
SPDYE18	0	3	0	0	0	1
SPDYE2	0	0	0	0	0	0
SPDYE21	0	0	0	0	0	0
SPDYE2B	0	0	0	0	0	0
SPDYE3	0	0	0	0	0	0
SPDYE4	0	0	0	0	0	0
SPDYE5	0	0	0	0	0	0
SPDYE6	0	0	0	0	0	0
SPDYE8	0	0	0	0	0	0
SPDYE9	0	0	0	0	0	0
SPECC1	498	442	615	451	766	684
SPECC1L	400	202	303	534	439	440
SPECC1L-ADORA2A	654	322	456	699	676	660
SPEF1	0	6	16	3	0	7
SPEF2	54	64	43	18	62	43
SPEG	42	7	9	22	35	26
SPEGNB	0	0	1	0	0	0
SPEM1	0	0	0	0	0	0
SPEM2	0	0	0	0	0	0
SPEM3	0	0	0	0	0	0
SPEN	1542	667	1441	1523	1591	1526
SPESP1	0	0	0	0	0	0
SPG11	199	99	158	113	201	188
SPG21	1922	1328	2010	1107	1351	1126
SPG7	466	341	405	370	399	375
SPHK1	17	10	54	22	39	27
SPHK2	269	117	249	181	139	90
SPHKAP	0	0	0	0	0	0
SPI1	0	0	0	0	0	0
SPIB	2	0	8	0	0	0
SPIC	0	0	0	0	0	0
SPICE1	87	32	133	123	109	133
SPIDR	683	373	512	327	571	684
SPIN1	1557	1239	1628	1201	1918	1558
SPIN2A	0	0	0	0	0	0
SPIN2B	83	105	134	86	149	107
SPIN3	83	55	88	54	113	78
SPIN4	573	453	506	508	731	601
SPINDOC	493	115	358	292	242	234
SPINK1	0	0	0	0	0	6
SPINK13	0	0	0	0	0	0
SPINK14	0	0	0	0	0	0
SPINK2	51	64	26	46	41	43
SPINK4	0	0	1	0	0	1
SPINK5	0	3	13	0	3	0
SPINK6	0	0	0	0	0	0
SPINK7	0	0	0	0	0	0
SPINK8	0	0	0	0	0	0
SPINK9	0	0	0	0	0	0
SPINT1	9	6	2	0	0	1
SPINT2	2825	1804	3122	1725	2402	2004
SPINT3	0	0	0	0	0	0
SPINT4	0	0	0	0	0	0
SPIRE1	428	308	322	275	557	340
SPIRE2	144	84	127	109	95	108
SPN	0	2	0	0	0	0
SPNS1	125	137	142	165	147	91
SPNS2	12	2	7	0	6	8
SPNS3	3	0	0	0	0	1
SPO11	0	0	0	0	0	0
SPOCD1	0	6	0	0	5	6
SPOCK1	94	78	58	44	45	107
SPOCK2	19	1	26	0	22	24
SPOCK3	0	0	4	0	0	0
SPON1	87	67	81	74	126	79
SPON2	25	16	28	33	20	14
SPOP	1972	1623	2299	2426	3198	2511
SPOPL	179	98	193	96	166	151
SPOUT1	575	308	517	654	554	399
SPP1	0	0	0	6	0	0
SPP2	0	0	0	0	0	0
SPPL2A	471	415	435	216	530	423
SPPL2B	149	94	152	116	60	85
SPPL2C	0	0	0	0	0	0
SPPL3	821	637	953	472	694	578
SPR	418	213	385	206	253	264
SPRED1	261	109	155	72	174	170
SPRED2	231	143	237	155	235	195
SPRED3	1	0	6	0	7	0
SPRING1	1284	955	1274	557	869	812
SPRN	0	0	0	0	0	0
SPRR1B	0	0	0	0	0	0
SPRR2A	0	0	0	0	0	0
SPRR2B	0	0	0	0	0	0
SPRR2D	0	0	0	0	0	0
SPRR2E	0	0	0	0	0	0
SPRR2F	0	0	0	0	0	0
SPRR2G	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0
SPRR4	0	0	0	0	0	0
SPRR5	0	0	0	0	0	0
SPRTN	496	388	506	487	602	524
SPRY1	45	29	75	23	130	75
SPRY2	156	103	82	132	280	125
SPRY3	0	0	0	0	0	0
SPRY4	30	27	97	59	69	82
SPRYD3	228	133	264	208	250	190
SPRYD4	575	444	518	493	465	329
SPRYD7	709	619	708	524	794	685
SPSB1	84	51	72	40	83	45
SPSB2	49	52	63	57	87	108
SPSB3	270	108	183	350	220	206
SPSB4	28	25	52	29	25	43
SPTA1	0	0	0	0	0	0
SPTAN1	134	47	108	67	75	85
SPTB	33	16	37	64	49	54
SPTBN1	218	146	150	151	316	310
SPTBN2	33	63	56	50	82	17
SPTBN4	68	51	60	32	60	35
SPTBN5	5	0	0	1	0	0
SPTLC1	552	499	535	492	737	607
SPTLC2	569	396	462	376	538	482
SPTLC3	0	0	0	0	0	0
SPTSSA	1428	1328	1387	904	1582	1124
SPTSSB	6	0	0	0	0	8
SPTY2D1	227	157	180	158	261	228
SPTY2D1OS	26	50	74	57	61	22
SPX	23	27	10	25	26	26
SPZ1	0	0	0	0	0	0
SQLE	775	626	693	567	1073	816
SQOR	95	64	69	65	134	132
SQSTM1	0	0	3	1	0	0
SRA1	1520	847	1425	958	902	914
SRARP	0	0	0	0	0	0
SRBD1	112	96	70	121	157	124
SRC	69	9	28	9	46	16
SRCAP	350	231	338	240	460	341
SRCIN1	0	4	0	0	0	0
SRD5A1	526	359	493	321	530	423
SRD5A2	0	0	0	0	0	0
SRD5A3	541	561	600	312	617	440
SREBF1	118	55	126	96	107	160
SREBF2	590	490	683	268	359	428
SREK1	2973	2859	2872	2478	4952	4247
SREK1IP1	914	788	835	487	793	672
SRF	2109	1811	2728	1062	1363	1602
SRFBP1	273	238	289	175	321	231
SRGAP1	141	112	135	136	142	105
SRGAP2	156	211	304	227	331	268
SRGAP2B	12	23	16	4	22	14
SRGAP2C	404	248	291	345	325	302
SRGAP3	23	5	8	7	24	36
SRGN	3	2	0	0	0	0
SRI	2972	2344	2847	1717	2568	2011
SRL	9	7	0	0	0	8
SRM	8818	3478	7405	4605	3278	3576
SRMS	0	0	0	0	0	0
SRP14	6420	5499	6867	5073	6494	4971
SRP19	2317	2150	2720	2216	3664	3008
SRP54	739	579	856	751	908	648
SRP68	1960	1308	1794	1753	2163	1870
SRP72	2295	2011	2224	1906	2349	1967
SRP9	3404	2526	3736	2607	3691	2891
SRPK1	4129	3346	3863	3372	4706	3869
SRPK2	710	655	759	770	973	791
SRPK3	11	0	0	0	0	0
SRPRA	878	511	724	597	758	637
SRPRB	2254	1864	2337	1607	2747	2241
SRPX	87	71	70	71	89	51
SRPX2	0	0	0	0	0	0
SRR	81	26	48	40	50	25
SRRD	581	486	525	549	656	517
SRRM1	3943	3044	4178	3252	4784	4027
SRRM2	2627	1685	3008	2595	2840	2533
SRRM3	3	19	15	16	17	7
SRRM4	0	0	0	0	0	0
SRRM5	0	0	1	0	0	8
SRRT	2576	1717	2712	1985	2157	2079
SRSF1	5281	4394	5937	3882	6016	4474
SRSF10	3543	3077	3485	3511	6135	4180
SRSF11	10182	9370	10262	7277	12439	10114
SRSF12	451	374	429	328	576	412
SRSF2	7655	5701	7164	4567	7171	5535
SRSF3	8918	7661	8862	6024	9277	7055
SRSF4	2464	2041	2577	2252	4196	3033
SRSF5	2474	2082	2345	2509	4057	2727
SRSF6	4461	2672	4021	4302	4094	3905
SRSF7	5972	5321	6076	5257	8890	6670
SRSF8	713	668	687	624	896	734
SRSF9	10532	9598	11462	6721	8683	7696
SRXN1	768	500	770	440	579	476
SRY	0	0	0	0	0	0
SS18	425	334	405	389	565	387
SS18L1	87	56	129	113	88	58
SS18L2	795	534	833	287	543	466
SSB	3142	2833	3414	2875	4695	3318
SSBP1	5740	5044	5395	4554	6201	5007
SSBP2	130	110	139	36	128	72
SSBP3	781	578	816	742	870	708
SSBP4	1422	641	1194	820	655	721
SSC4D	26	4	12	16	9	20
SSC5D	0	0	0	0	0	8
SSH1	154	141	238	137	108	104
SSH2	1183	608	1254	596	836	916
SSH3	63	0	44	27	8	15
SSMEM1	0	0	0	0	0	3
SSNA1	2284	1139	2516	1290	980	1043
SSPN	68	85	105	86	77	88
SSR1	2434	2347	2563	1493	2270	1959
SSR2	2742	2072	2685	1833	2135	2014
SSR3	2085	2094	2395	1548	2502	2056
SSR4	4168	1716	3177	2745	1767	2112
SSRP1	7056	5432	6810	6259	6190	6197
SST	0	0	0	0	0	3
SSTR1	0	0	0	0	0	0
SSTR2	87	92	114	87	95	85
SSTR3	0	0	0	0	0	0
SSTR4	0	0	0	0	0	0
SSTR5	9	0	2	0	7	10
SSU72	2025	1005	1887	1255	967	1048
SSUH2	4	0	8	0	0	0
SSX1	0	3	0	0	1	0
SSX2	0	0	0	0	0	0
SSX2B	0	0	0	0	0	0
SSX2IP	569	489	536	325	541	453
SSX3	0	0	0	0	0	0
SSX4	0	0	0	0	0	0
SSX4B	0	0	0	0	0	0
SSX5	0	0	0	0	0	0
SSX7	0	0	0	0	0	0
ST13	1649	1480	1950	1309	1888	1529
ST14	0	1	0	0	0	13
ST18	0	0	0	0	0	0
ST20	474	337	410	343	363	279
ST20-MTHFS	744	589	726	375	856	616
ST3GAL1	43	56	106	69	88	65
ST3GAL2	709	461	479	314	493	465
ST3GAL3	147	78	152	76	139	144
ST3GAL4	66	62	103	111	97	42
ST3GAL5	82	64	146	36	67	75
ST3GAL6	162	133	173	69	154	140
ST6GAL1	39	15	104	44	33	47
ST6GAL2	0	0	0	0	7	0
ST6GALNAC1	0	0	0	0	4	0
ST6GALNAC2	13	0	2	0	0	0
ST6GALNAC3	92	75	158	68	108	119
ST6GALNAC4	137	55	77	91	53	84
ST6GALNAC5	10	0	12	0	7	15
ST6GALNAC6	62	49	39	54	56	44
ST7	716	357	558	302	523	465
ST7L	139	68	66	24	141	68
ST8SIA1	0	4	14	0	0	0
ST8SIA2	0	0	2	0	6	5
ST8SIA3	0	0	0	0	0	0
ST8SIA4	44	54	80	74	59	86
ST8SIA5	5	0	0	0	6	2
ST8SIA6	42	16	32	3	25	21
STAB1	0	0	0	0	0	0
STAB2	0	0	0	0	0	0
STAC	85	65	75	37	114	31
STAC2	9	20	13	0	1	15
STAC3	0	0	3	0	0	0
STAG1	399	300	287	251	484	317
STAG2	3158	2599	3244	2598	4198	3193
STAG3	6	5	0	4	0	3
STAM	580	469	683	661	842	725
STAM2	135	119	94	124	124	112
STAMBP	1212	1266	1361	1184	1592	1322
STAMBPL1	141	125	122	155	254	153
STAP1	0	0	0	0	0	0
STAP2	6	0	0	0	2	0
STAR	0	0	0	0	0	5
STARD10	23	13	29	9	15	14
STARD13	235	195	240	117	202	185
STARD3	629	339	555	400	329	261
STARD3NL	581	341	388	188	288	276
STARD4	244	148	289	339	569	427
STARD5	56	23	34	92	68	62
STARD6	16	7	21	4	2	4
STARD7	5394	5286	5840	3718	5423	4459
STARD8	14	0	0	33	14	1
STARD9	25	17	13	0	46	24
STAT1	532	387	566	552	656	627
STAT2	97	77	48	75	136	130
STAT3	894	676	801	883	927	820
STAT4	9	30	11	0	25	38
STAT5A	0	0	0	0	0	0
STAT5B	257	110	168	102	215	116
STAT6	8	2	2	17	3	2
STATH	0	0	0	0	0	0
STAU1	2456	1822	2661	1592	2124	1925
STAU2	321	283	404	209	435	295
STBD1	61	67	88	61	85	103
STC1	0	0	0	0	35	9
STC2	731	614	651	3767	5036	3755
STEAP1	186	81	210	125	169	109
STEAP1B	0	0	0	0	0	0
STEAP2	181	93	153	104	191	138
STEAP3	220	141	175	172	281	188
STEAP4	0	0	0	0	0	0
STEEP1	491	535	525	633	627	500
STH	0	0	0	0	0	0
STIL	253	234	223	377	463	330
STIM1	357	248	300	240	290	371
STIM2	318	267	277	273	333	196
STIMATE	335	236	287	279	289	202
STIMATE-MUSTN1	8	0	10	0	0	6
STING1	0	0	0	0	0	0
STIP1	1460	811	1544	1648	1134	1092
STK10	84	20	61	50	66	66
STK11	560	363	453	336	485	289
STK11IP	108	67	65	51	79	60
STK16	239	340	294	218	427	254
STK17A	486	445	466	390	610	417
STK17B	272	144	220	181	229	175
STK19	0	0	0	0	0	0
STK24	2217	1340	2496	1648	1941	1701
STK25	872	705	952	749	869	805
STK26	679	456	602	343	715	555
STK3	372	350	328	361	556	564
STK31	0	0	0	0	0	0
STK32A	12	0	6	1	0	0
STK32B	0	0	0	0	0	0
STK32C	342	406	486	311	316	318
STK33	123	107	113	53	103	56
STK35	425	427	330	388	375	345
STK36	122	56	164	17	101	96
STK38	63	55	84	88	91	64
STK38L	179	143	221	237	317	328
STK39	303	266	334	237	342	275
STK4	1094	1008	1183	915	1708	1408
STK40	643	676	628	254	571	611
STKLD1	0	0	0	0	0	0
STMN1	13295	11255	13995	10839	13945	11731
STMN2	0	0	0	0	0	0
STMN3	1317	1088	1124	795	1124	885
STMN4	1	0	0	0	0	0
STMND1	18	10	18	23	12	12
STMP1	1606	1215	2120	1008	1123	925
STN1	156	133	132	127	141	68
STOM	114	81	123	80	119	107
STOML1	114	80	105	90	105	112
STOML2	5237	4662	5136	3119	4035	3480
STOML3	0	0	7	0	0	0
STON1	30	14	19	17	45	21
STON1-GTF2A1L	2	0	1	0	0	0
STON2	117	134	75	77	151	97
STOX1	65	50	79	34	123	41
STOX2	292	206	208	219	408	281
STPG1	87	45	67	84	79	113
STPG2	0	7	0	0	0	0
STPG3	0	0	0	0	0	0
STPG4	1	1	15	0	1	4
STRA6	0	0	0	0	0	0
STRA8	0	0	0	0	0	0
STRADA	765	276	588	534	375	426
STRADB	252	212	262	209	179	143
STRAP	5083	4007	4925	3511	5681	4353
STRBP	1433	1248	1287	920	1313	817
STRC	0	0	0	0	2	8
STRIP1	206	106	230	127	203	209
STRIP2	75	69	77	12	61	42
STRIT1	0	0	0	0	0	0
STRN	239	163	265	179	314	264
STRN3	455	381	460	303	495	426
STRN4	475	142	538	366	214	210
STS	126	112	133	32	124	50
STT3A	1251	935	1151	1074	1493	1106
STT3B	838	685	841	633	910	788
STUB1	4549	2651	4185	3426	2931	2529
STUM	4	0	12	12	1	8
STX10	451	278	300	181	197	213
STX11	9	16	31	0	10	4
STX12	467	489	516	368	572	519
